time/iterations,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,train/value_loss,train/learning_rate,train/clip_fraction,train/entropy_loss,train/loss,train/explained_variance,train/clip_range,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/std,eval/mean_reward,eval/mean_ep_length
1,-237.81807,59,301.0,32768,549,,,,,,,,,,,,,
2,-150.16646,122,301.0,65536,532,90.59656556546688,0.0001,0.11240234375,-5.664898112788796,37.260746002197266,0.00031644105911254883,0.2,10,0.007703201,-0.011826744406789658,0.9959506988525391,,
3,-14.922527,186,301.0,98304,526,82.8855132907629,0.0001,0.1307861328125,-5.657074340060353,35.88686752319336,0.15376019477844238,0.2,20,0.009324775,-0.015369686426674889,0.9947131872177124,,
4,110.76249,251,301.0,131072,521,124.37217401862145,0.0001,0.1545379638671875,-5.651742001250386,59.97801971435547,0.37200814485549927,0.2,30,0.010982072,-0.018334357041203474,0.9932096004486084,,
5,161.1474,314,301.0,163840,520,1255.8459378838538,0.0001,0.1100677490234375,-5.646669124811888,516.39599609375,0.11731898784637451,0.2,40,0.009110269,-0.009029812960488926,0.9921687841415405,,
6,106.46822,378,301.0,196608,519,3531.3473653674127,0.0001,0.0989166259765625,-5.642399724945426,1199.475341796875,0.05173754692077637,0.2,50,0.008036109,-0.00477092575865754,0.9911355972290039,,
7,31.730759,442,301.0,229376,518,1982.404172563553,0.0001,0.069635009765625,-5.633342707902193,506.9765319824219,0.023377835750579834,0.2,60,0.0066236407,-0.0043505863978680285,0.9873924255371094,,
8,-13.694243,506,301.0,262144,517,912.2926567792892,0.0001,0.06282958984375,-5.6068989031016825,2108.90673828125,0.00986570119857788,0.2,70,0.0060273875,-0.005183141482757492,0.9793161153793335,,
9,-60.020416,570,301.0,294912,517,1124.325429534912,0.0001,0.0522735595703125,-5.567602015659213,206.49610900878906,-0.015810251235961914,0.2,80,0.0055128764,-0.002579709089604876,0.9705357551574707,,
10,-132.9767,634,301.0,327680,516,1796.9828245401382,0.0001,0.0464508056640625,-5.54228192716837,621.1054077148438,-0.00298154354095459,0.2,90,0.0044072927,0.0006757260855010828,0.9630239009857178,,
11,-178.09259,697,301.0,360448,516,812.0112906217576,0.0001,0.0388641357421875,-5.524487885460258,192.05963134765625,-2.384185791015625e-07,0.2,100,0.0028237908,-0.0005041491215706628,0.9628624320030212,,
12,-179.92648,761,301.0,393216,516,753.0486113786698,0.0001,0.006536865234375,-5.5230512578040365,1210.0989990234375,0.286446213722229,0.2,110,0.003356684,-0.0020026286505526515,0.9627320766448975,,
13,-147.94481,825,301.0,425984,516,433.6396211385727,0.0001,0.0004058837890625,-5.522653191909194,163.96934509277344,0.6582463383674622,0.2,120,0.0021828641,-0.000773123955605115,0.9627438187599182,,
14,-123.58706,889,301.0,458752,515,700.096452331543,0.0001,0.0042236328125,-5.5228283364325765,167.84100341796875,0.7000376284122467,0.2,130,0.0030492903,-0.0010632622873799845,0.9626578092575073,,
15,-113.60592,954,301.0,491520,514,672.1232218027114,0.0001,0.008294677734375,-5.522642882540822,182.78880310058594,0.7768465578556061,0.2,140,0.0035156976,-0.001310506945992529,0.9627773761749268,,
16,-64.180145,1018,301.0,524288,514,627.592604649067,0.0001,0.0063568115234375,-5.522277546301484,191.71534729003906,0.7993424236774445,0.2,150,0.0031329803,-0.0007328415626943752,0.9626020193099976,,
17,-90.439674,1082,301.0,557056,514,1495.6338010549546,0.0001,0.017266845703125,-5.522102276980877,282.7550354003906,0.6499300301074982,0.2,160,0.0034144553,-0.0012561817017740396,0.9627852439880371,,
18,-82.787254,1146,301.0,589824,514,684.3261587619781,0.0001,0.029742431640625,-5.522785178944469,638.2782592773438,0.8201329708099365,0.2,170,0.0049159406,-0.002379309705338528,0.962610125541687,,
