time/fps,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/loss,train/clip_range,train/std,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/learning_rate,train/policy_gradient_loss
283,1,1441792,9343.927,28,1069.84,,,,,,,,,,,
229,2,1449984,9457.277,71,1081.28,4230,8781.1015625,0.2,0.38759317994117737,-1.8753720976412296,24225.14517211914,0.7138919532299042,0.076416015625,0.0076638917,0.0003,0.0011373550893040373
222,3,1458176,9217.209,110,1077.5,4240,4438.365234375,0.2,0.3875872790813446,-1.875025849044323,22777.698956298827,0.8199868202209473,0.09761962890625,0.00925343,0.0003,0.0009818454695050606
215,4,1466368,8791.105,152,1044.37,4250,6369.490234375,0.2,0.38753461837768555,-1.874778126180172,25900.17582397461,0.6997842192649841,0.0525634765625,0.0060140826,0.0003,-0.00018306533456780016
211,5,1474560,8771.229,193,1049.96,4260,7939.466796875,0.2,0.3875334858894348,-1.8744874268770217,29506.211676025392,0.6308816969394684,0.0384521484375,0.005809485,0.0003,-1.2905265612062066e-05
208,6,1482752,8694.204,235,1037.97,4270,6084.8525390625,0.2,0.3875621557235718,-1.8745830945670605,24217.104583740234,0.7243930697441101,0.05909423828125,0.0072457185,0.0003,0.00039330978834186683
207,7,1490944,8298.419,276,1005.77,4280,12312.8984375,0.2,0.38754916191101074,-1.8746793858706952,27393.40658569336,0.6099524796009064,0.062109375,0.007204591,0.0003,-0.001474423754552845
204,8,1499136,8343.122,319,1003.94,4290,8886.8662109375,0.2,0.3875265419483185,-1.8744790501892568,28554.774603271486,0.7121444940567017,0.03228759765625,0.004706747,0.0003,-0.0009399653477885295
205,9,1507328,8173.1963,359,998.64,4300,5977.19580078125,0.2,0.38751888275146484,-1.8743218444287777,24930.060089111328,0.5830010175704956,0.0505859375,0.007080295,0.0003,0.0010551177874731366
204,10,1515520,7739.812,401,975.86,4310,12619.4541015625,0.2,0.3875216841697693,-1.874261672794819,29717.823474121094,0.5788387060165405,0.06588134765625,0.0071879174,0.0003,-0.0003447695828072028
204,11,1523712,7504.9404,441,955.34,4320,12697.919921875,0.2,0.3875311315059662,-1.8743268728256226,28949.80072631836,0.6729059517383575,0.0869384765625,0.0092796525,0.0003,-0.0007912907360150712
203,12,1531904,7396.844,483,942.25,4330,8385.869140625,0.2,0.3875032663345337,-1.87426540479064,26655.803344726562,0.6577244699001312,0.04573974609375,0.0059447624,0.0003,-0.0008258871341240593
203,13,1540096,7449.51,522,958.84,4340,6312.7744140625,0.2,0.3874463438987732,-1.873871450871229,23383.311285400392,0.6130643486976624,0.0585205078125,0.006220905,0.0003,-0.0010622667134157382
203,14,1548288,7354.5405,564,945.18,4350,6838.73974609375,0.2,0.38747984170913696,-1.8736850954592228,23494.440692138673,0.6587066352367401,0.06512451171875,0.0066554947,0.0003,0.00025882065674522894
202,15,1556480,7184.5312,605,921.7,4360,9323.87890625,0.2,0.3874272406101227,-1.873662467300892,24453.988879394532,0.7129672765731812,0.076611328125,0.008485654,0.0003,0.0012765181119902991
201,16,1564672,7157.284,649,927.11,4370,14916.8935546875,0.2,0.387420654296875,-1.8732818998396397,48258.249938964844,0.3722308874130249,0.03697509765625,0.005603405,0.0003,-0.00025228601589333266
201,17,1572864,7004.875,691,909.04,4380,10735.052734375,0.2,0.38739562034606934,-1.8731742419302464,33649.93884277344,0.7190790474414825,0.059228515625,0.0076390086,0.0003,-0.0012023061695799696
201,18,1581056,7182.212,732,922.54,4390,7476.89306640625,0.2,0.38742706179618835,-1.8731187254190445,27891.046685791014,0.5067563652992249,0.0659912109375,0.0080582425,0.0003,-0.00024314488400705158
201,19,1589248,7118.507,773,922.9,4400,4761.62109375,0.2,0.38741597533226013,-1.8733277857303618,20650.198571777342,0.694232165813446,0.06129150390625,0.0067944387,0.0003,-0.001910769870664808
201,20,1597440,7167.142,813,947.1,4410,6062.58056640625,0.2,0.3874087333679199,-1.873181265592575,25060.282666015624,0.5957643389701843,0.06038818359375,0.007145361,0.0003,0.0001596755551872775
201,21,1605632,7150.622,853,957.34,4420,11110.6279296875,0.2,0.3874271512031555,-1.8732221491634846,30135.85349121094,0.6318514347076416,0.06507568359375,0.008021606,0.0003,-0.0004336160724051297
201,22,1613824,6745.877,893,914.21,4430,6278.8583984375,0.2,0.3873698115348816,-1.8730731397867202,25147.15202636719,0.5073113739490509,0.0389892578125,0.0047571976,0.0003,-0.00043236158817308026
201,23,1622016,7058.6,937,940.47,4440,9057.01171875,0.2,0.38737156987190247,-1.8727537840604782,33457.25723876953,0.5193574130535126,0.04632568359375,0.0047142403,0.0003,-0.00021091864327900113
200,24,1630208,7233.801,980,946.67,4450,4706.45361328125,0.2,0.38742321729660034,-1.8730579145252704,18967.68372192383,0.6612541675567627,0.0771728515625,0.0077117686,0.0003,-1.6057208995334804e-06
200,25,1638400,7388.7925,1023,957.65,4460,5409.51123046875,0.2,0.38737207651138306,-1.8732297204434871,22650.151397705078,0.5887307226657867,0.08536376953125,0.008158213,0.0003,2.7357190992916004e-05
