time/total_timesteps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/policy_gradient_loss,train/explained_variance,train/loss,train/learning_rate,train/value_loss,train/clip_fraction,train/n_updates,train/std,train/entropy_loss,train/approx_kl,train/clip_range,eval/mean_ep_length,eval/mean_reward
491520,2260,15,531.95,2317.5952,217,6.318884816209902e-05,0.7467904984951019,4810.205078125,0.0001,23207.691560935975,0.0623016357421875,2610,0.39309102296829224,-1.932105704024434,0.007050283,0.2,,
524288,2413,16,533.95,2336.209,217,-0.0003760672212138161,0.7630260586738586,2659.268310546875,0.0001,22195.14561481476,0.0617340087890625,2620,0.39295873045921326,-1.9314170375000685,0.0067393184,0.2,,
557056,2567,17,526.25,2505.6177,216,3.0104377947282047e-05,0.7615039646625519,7962.70849609375,0.0001,23666.860818099976,0.058184814453125,2630,0.39278554916381836,-1.929846244957298,0.0065154918,0.2,,
589824,2721,18,522.66,2578.9065,216,-3.3909577859958516e-05,0.7424643039703369,6897.85205078125,0.0001,24794.758645820617,0.05638427734375,2640,0.39270880818367004,-1.9285749869421125,0.0062985844,0.2,,
622592,2876,19,525.04,2632.1414,216,-0.0006548079270942253,0.7391111254692078,4826.08837890625,0.0001,25481.068349838257,0.04801025390625,2650,0.3926753103733063,-1.9279861611779778,0.0062182997,0.2,,
655360,3030,20,548.37,2762.48,216,0.0005327855711584562,0.7697864323854446,5988.96826171875,0.0001,22652.096614837646,0.0444549560546875,2660,0.3926151692867279,-1.9275236814282835,0.0057701794,0.2,,
688128,3185,21,577.5,3277.373,216,0.0010000077715176304,0.772722065448761,7756.4599609375,0.0001,23374.09729614258,0.0505126953125,2670,0.39251285791397095,-1.9268657084554435,0.006529211,0.2,,
720896,3337,22,538.97,3365.096,215,-0.0003000455696565041,0.7886088192462921,5104.115234375,0.0001,21251.30142765045,0.052239990234375,2680,0.3923642337322235,-1.925302070984617,0.005787573,0.2,,
753664,3492,23,542.94,3289.85,215,0.00036606869180104694,0.7238241136074066,7209.94921875,0.0001,26243.852994155885,0.0469329833984375,2690,0.3922739624977112,-1.9240495954640209,0.0056483787,0.2,,
786432,3645,24,540.51,3169.9697,215,-4.9693003757056434e-05,0.7682770937681198,6419.43603515625,0.0001,23407.644609451294,0.0277252197265625,2700,0.39210471510887146,-1.9228907900862395,0.0046951594,0.2,,
819200,3798,25,539.48,3266.7466,215,6.129318512648751e-05,0.7378475666046143,6527.40625,0.0001,24916.121046447755,0.0580963134765625,2710,0.39196884632110596,-1.9211920282803476,0.0065893345,0.2,,
851968,3951,26,525.78,3189.4778,215,-0.0003334819300107483,0.7381642460823059,5814.01611328125,0.0001,23455.83245449066,0.0654541015625,2720,0.3918870687484741,-1.9200482950080187,0.0069200974,0.2,,
884736,4105,27,537.17,3417.9019,215,0.00022084525207901606,0.7544402629137039,12385.201171875,0.0001,26288.428815460204,0.0514373779296875,2730,0.39173609018325806,-1.9190282004885375,0.006034147,0.2,,
917504,4259,28,532.42,3492.4277,215,0.0008873316680364951,0.7590878754854202,6614.79931640625,0.0001,25699.362687301636,0.0544097900390625,2740,0.39170634746551514,-1.918041303800419,0.006205674,0.2,,
950272,4411,29,501.11,3229.472,215,-0.00025247904459320126,0.7709355354309082,5720.33203125,0.0001,25643.53510456085,0.0486114501953125,2750,0.39158308506011963,-1.9173742852639406,0.0057810387,0.2,,
983040,4563,30,490.86,3019.8103,215,0.0011735610472896952,0.7288894951343536,11429.9521484375,0.0001,29068.203191185,0.0581207275390625,2760,0.39150193333625793,-1.91624318161048,0.006277214,0.2,,
1015808,4715,31,508.49,3255.009,215,0.0003240840268517786,0.7046315968036652,10397.2431640625,0.0001,31686.283873176573,0.0479248046875,2770,0.39139771461486816,-1.915321847377345,0.0059496695,0.2,,
1048576,4867,32,533.29,3620.009,215,0.00012547709538921482,0.7275366485118866,7436.78955078125,0.0001,24219.64191608429,0.03968505859375,2780,0.3912465572357178,-1.9140881789382547,0.0054584984,0.2,,
1081344,5020,33,509.76,3118.3523,215,7.51354394651571e-05,0.7310737669467926,6681.556640625,0.0001,25383.133177948,0.03897705078125,2790,0.3911787271499634,-1.9128561540041118,0.0050962484,0.2,,
1114112,5174,34,498.69,3302.8494,215,-0.00016681255287949172,0.7219576835632324,6497.55078125,0.0001,29370.26286277771,0.0434722900390625,2800,0.39106714725494385,-1.911881604231894,0.005957735,0.2,,
1146880,5326,35,522.56,3666.5425,215,0.0010012513145284175,0.7340010702610016,6436.49365234375,0.0001,25337.17011165619,0.0397918701171875,2810,0.3909842371940613,-1.9108818118926139,0.0050353645,0.2,,
1179648,5479,36,520.68,3477.5703,215,0.0005422806559181482,0.7237577736377716,6606.30615234375,0.0001,24959.75617084503,0.0430389404296875,2820,0.390889972448349,-1.9098846790846438,0.005471342,0.2,,
1212416,5631,37,543.42,3857.0203,215,-0.0009055423878180591,0.6708852052688599,10990.337890625,0.0001,29772.80436592102,0.04267578125,2830,0.3907560110092163,-1.9087878899648785,0.005557051,0.2,,
1245184,5782,38,488.92,3264.6504,215,0.00010008311246565427,0.7106548547744751,6985.5068359375,0.0001,23784.43499240875,0.0544525146484375,2840,0.3907308578491211,-1.9079414495266973,0.006556951,0.2,,
1277952,5933,39,484.37,3121.739,215,6.531467038257688e-05,0.6780502796173096,23654.423828125,0.0001,33960.36208362579,0.0462799072265625,2850,0.3905642628669739,-1.9069930357858538,0.0057550636,0.2,,
1310720,6086,40,490.84,3078.5583,215,0.001081375847252275,0.6831631064414978,21935.7578125,0.0001,30419.526772499084,0.048638916015625,2860,0.39044836163520813,-1.9055616742465644,0.0060606143,0.2,,
1343488,6236,41,496.14,3293.9802,215,9.682203144620872e-05,0.6544586718082428,6454.31982421875,0.0001,29276.022408294677,0.052093505859375,2870,0.39045780897140503,-1.9049813217949123,0.006062329,0.2,,
1376256,6388,42,508.34,3468.7312,215,2.1235690837784204e-06,0.6890936195850372,7022.33251953125,0.0001,28736.77623939514,0.0485626220703125,2880,0.39042049646377563,-1.9048662837129087,0.005978564,0.2,,
1409024,6538,43,469.71,2969.703,215,0.000386626356475972,0.7089717388153076,10845.8427734375,0.0001,26086.753020477296,0.0439971923828125,2890,0.3903532028198242,-1.904327385313809,0.0053194566,0.2,,
1441792,6691,44,476.59,3076.7544,215,0.0003062848312765709,0.6649838984012604,8654.4658203125,0.0001,32266.379147338866,0.0429290771484375,2900,0.39016008377075195,-1.9030565615277737,0.005455657,0.2,,
1474560,6843,45,515.09,3306.0122,215,0.00025019497593348206,0.6252315044403076,4463.970703125,0.0001,29625.889326286317,0.036480712890625,2910,0.39011168479919434,-1.9017876751720906,0.0049868883,0.2,,
1507328,6994,46,522.33,3681.7244,215,-0.0003176280015395605,0.6945228278636932,4579.38720703125,0.0001,28685.756367874146,0.0420013427734375,2920,0.39006778597831726,-1.9012629569973796,0.005640733,0.2,,
1540096,7147,47,537.54,3863.8096,215,-0.0009538510434595083,0.689087986946106,5674.3017578125,0.0001,25932.044764709473,0.0337493896484375,2930,0.3900001645088196,-1.9006618675310165,0.0048363423,0.2,,
1572864,7299,48,534.18,3718.2998,215,-0.0006421037800009799,0.6602162718772888,6113.5595703125,0.0001,25882.511075019836,0.051544189453125,2940,0.3898773789405823,-1.8998165951576085,0.0061673843,0.2,,
1600000,,,,,,0.00019063726640524691,0.6502337753772736,10274.2451171875,0.0001,27937.905447006226,0.05440673828125,2950,0.38967663049697876,-1.8981991737149655,0.0056770006,0.2,484.0,975.1884155273438
1605632,7645,49,512.44,3355.8638,210,,,,,,,,,,,,,
1638400,7797,50,504.19,3068.6453,210,-0.00016098629348562098,0.5645976066589355,5691.52490234375,0.0001,28682.08395347595,0.0438201904296875,2960,0.3895612955093384,-1.8965286780148745,0.0053935507,0.2,,
1671168,7949,51,510.12,3586.7659,210,0.001068972849407146,0.6350086331367493,6427.31884765625,0.0001,30726.574036979677,0.04483642578125,2970,0.3894955813884735,-1.8955806009937077,0.005638399,0.2,,
1703936,8100,52,488.51,3194.4673,210,0.0003092448774168588,0.6742613017559052,8543.234375,0.0001,26118.870829582214,0.0390625,2980,0.38941457867622375,-1.8948804961051793,0.005251107,0.2,,
1736704,8250,53,481.49,3256.0112,210,0.00011374449918548635,0.6675455272197723,5131.39599609375,0.0001,27826.498211860657,0.051690673828125,2990,0.38936176896095276,-1.8942145405337214,0.0065402775,0.2,,
1769472,8401,54,452.73,2804.0554,210,-0.00025861211656774685,0.6318726241588593,9816.72265625,0.0001,32716.963920974733,0.03116455078125,3000,0.3893130123615265,-1.8936875231564045,0.00493731,0.2,,
1802240,8552,55,478.99,3160.483,210,-0.0005278449539218855,0.673310250043869,12348.0654296875,0.0001,28928.49661769867,0.0444122314453125,3010,0.38918957114219666,-1.8928377982694655,0.0053964006,0.2,,
1835008,8704,56,504.22,3370.9912,210,0.0009323379996885705,0.6131414473056793,10476.001953125,0.0001,29717.917470169068,0.0406494140625,3020,0.38906413316726685,-1.8915409086272121,0.0055057956,0.2,,
1867776,8860,57,486.11,3032.7246,210,-0.000566443265779526,0.6445257067680359,8790.9091796875,0.0001,32675.298354530336,0.040576171875,3030,0.388915479183197,-1.8902090621646495,0.005400235,0.2,,
1900544,9083,58,493.89,2995.6665,209,-0.0006676294637600222,0.6222544610500336,30821.162109375,0.0001,31813.833175849915,0.0378448486328125,3040,0.3887857496738434,-1.8887519474606962,0.005275875,0.2,,
1933312,9236,59,528.09,3321.0576,209,0.00011249791878071846,0.6187723577022552,19390.697265625,0.0001,32536.355517196655,0.0417572021484375,3050,0.3887578845024109,-1.8878544100560248,0.0052628308,0.2,,
1966080,9391,60,522.86,3419.0767,209,0.0002820215127485426,0.6893815994262695,7539.7783203125,0.0001,25048.13584384918,0.0395111083984375,3060,0.38858067989349365,-1.8869046597275883,0.005358475,0.2,,
1998848,9542,61,483.77,3020.527,209,0.0003720679897014634,0.6540848016738892,6443.27783203125,0.0001,28151.322168540955,0.055767822265625,3070,0.3885451853275299,-1.885759446863085,0.005424327,0.2,,
2031616,9691,62,514.59,3369.0488,209,0.0002906985821937269,0.6445950865745544,7845.7509765625,0.0001,34634.07786254883,0.03031005859375,3080,0.3884795308113098,-1.8852365092374384,0.004779282,0.2,,
