rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/std,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/n_updates,train/explained_variance,train/clip_range,train/loss,train/approx_kl
1248.76,259,1,10009.277,31,1851392,,,,,,,,,,,
1306.13,198,2,10341.549,82,1859584,0.360560804605484,-1.5838327115401625,0.0003,14918.496155166626,0.00049680508000165,0.1170654296875,4730,0.6994498372077942,0.2,3889.212646484375,0.010336934
1325.65,189,3,10440.601,129,1867776,0.36041510105133057,-1.5837716713547707,0.0003,10105.307427978516,-0.0015437543483130868,0.12340087890625,4740,0.7982044667005539,0.2,2260.528564453125,0.0113140335
1326.81,183,4,10391.127,178,1875968,0.3602532744407654,-1.5818398306146264,0.0003,10229.308861541747,-0.0028071036354958777,0.0870361328125,4750,0.8101019412279129,0.2,1126.1888427734375,0.009154013
1347.03,180,5,10294.169,226,1884160,0.3598936200141907,-1.5787860438227654,0.0003,9958.156840324402,-0.002240898479431053,0.10472412109375,4760,0.6905899047851562,0.2,2013.9677734375,0.009062477
1365.86,178,6,10221.508,275,1892352,0.3601328134536743,-1.5779931399971248,0.0003,14349.146823120118,0.002983590034637018,0.152587890625,4770,0.790074959397316,0.2,6383.70947265625,0.014580411
1370.64,178,7,10269.048,320,1900544,0.36003556847572327,-1.5791462507098912,0.0003,7986.4599918365475,-0.0038874369238328654,0.1239501953125,4780,0.8568501770496368,0.2,933.3444213867188,0.0108625945
1380.28,179,8,10213.438,364,1908736,0.3597378134727478,-1.5769928697496653,0.0003,10487.742798995972,-0.0026393087742690113,0.12396240234375,4790,0.666862964630127,0.2,2674.911865234375,0.009306751
1391.96,177,9,10500.625,414,1916928,0.35975807905197144,-1.574837756715715,0.0003,10870.834603881836,-0.0003931128841941245,0.1035888671875,4800,0.6767886579036713,0.2,1840.2882080078125,0.008998558
1362.18,179,10,10284.166,457,1925120,0.35945624113082886,-1.573660035431385,0.0003,11791.948972702026,-0.0010018722688982962,0.12042236328125,4810,0.5942065119743347,0.2,2651.6064453125,0.010796936
1362.06,179,11,10360.425,503,1933312,0.35939323902130127,-1.571644194610417,0.0003,18892.359127807616,0.0001971200075786328,0.071826171875,4820,0.2365700602531433,0.2,3563.390380859375,0.0073127057
1360.95,177,12,10255.927,552,1941504,0.3592677712440491,-1.5705830082297325,0.0003,12006.677489471436,-1.1476513827801682e-05,0.10802001953125,4830,0.8095616102218628,0.2,1944.8887939453125,0.008782645
1389.23,177,13,10660.7,599,1949696,0.35930660367012024,-1.5701065676286816,0.0003,13097.456859970092,-0.00028481746303441466,0.10975341796875,4840,0.6891211569309235,0.2,4445.60791015625,0.009828912
1389.04,177,14,10610.402,645,1957888,0.35917723178863525,-1.569915097951889,0.0003,11323.588096237183,-0.0028428861740394497,0.09063720703125,4850,0.7607598900794983,0.2,1985.167724609375,0.00938523
1411.52,177,15,10849.549,692,1966080,0.3589034080505371,-1.5676241856068374,0.0003,9701.121600914,-0.0010387902502770885,0.119189453125,4860,0.6582469344139099,0.2,1544.205078125,0.01062197
1424.85,177,16,10849.329,739,1974272,0.3587827980518341,-1.5655080011114477,0.0003,11213.641479110718,-0.00230932898230094,0.11072998046875,4870,0.7211049497127533,0.2,3056.126953125,0.00981687
1455.02,176,17,11262.653,791,1982464,0.35876166820526123,-1.5645561061799527,0.0003,15151.717084503174,-0.0006412331844330765,0.09404296875,4880,0.7294447124004364,0.2,2897.5625,0.008705439
1477.92,175,18,11329.093,841,1990656,0.35855063796043396,-1.5634548844769598,0.0003,9151.00069065094,-0.00296224891935708,0.0985107421875,4890,0.8492037951946259,0.2,1670.3740234375,0.009358477
1528.16,175,19,11815.405,888,1998848,0.35829994082450867,-1.5611152324825526,0.0003,12855.816501235962,-0.0031027796278067397,0.10274658203125,4900,0.7338516414165497,0.2,1807.7222900390625,0.00931823
1497.87,174,20,11628.621,937,2007040,0.35804903507232666,-1.558564974181354,0.0003,10753.117636299134,-0.002868166100233793,0.0921630859375,4910,0.7895674109458923,0.2,2621.056396484375,0.007509319
1489.86,174,21,11652.238,983,2015232,0.35779285430908203,-1.5557880660519003,0.0003,9988.357734680176,-0.000904951734264614,0.09075927734375,4920,0.5517288148403168,0.2,1858.6954345703125,0.008789097
1397.81,175,22,11006.551,1026,2023424,0.3574049472808838,-1.5520836440846324,0.0003,12240.001944732667,0.00039051800849847494,0.13363037109375,4930,0.5668384730815887,0.2,1903.09375,0.011494305
1350.6,175,23,10978.097,1073,2031616,0.35718074440956116,-1.5485072622075677,0.0003,19349.744203948976,7.093191634339746e-05,0.0946533203125,4940,0.3777974247932434,0.2,2446.176513671875,0.008768413
1357.75,175,24,11182.875,1121,2039808,0.35723811388015747,-1.5474491780623794,0.0003,14374.473390197754,0.00032811410337671985,0.1064697265625,4950,0.7432821393013,0.2,3697.770263671875,0.00917734
1368.17,175,25,11301.919,1169,2048000,0.35691729187965393,-1.5464583154767753,0.0003,11397.653683471679,-0.0011089529954915634,0.10657958984375,4960,0.4164239764213562,0.2,3457.8525390625,0.0093089845
