time/iterations,time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/loss,train/learning_rate,train/entropy_loss,train/clip_fraction,train/std,train/approx_kl,train/value_loss,eval/mean_reward,eval/mean_ep_length
40,275,655360,7636.5386,879.94,2376,0.2,-0.002004275589160898,0.6038619875907898,2860,1518.5662841796875,0.0003,-1.8140808048658073,0.0991455078125,0.38129723072052,0.00945637,7798.580880451203,,
41,275,671744,8197.228,928.45,2438,0.2,-0.0008960896784628858,0.5936062633991241,2870,1514.8427734375,0.0003,-1.8101767424494029,0.097967529296875,0.38111743330955505,0.009551319,9337.75161113739,,
42,275,688128,8027.2812,913.97,2498,0.2,-0.0007289314469744567,0.5774877369403839,2880,1159.939208984375,0.0003,-1.8086706586182117,0.091241455078125,0.3810511827468872,0.008777365,10380.382178592681,,
43,275,704512,8447.767,943.84,2561,0.2,-0.0002987399382618605,0.5219501852989197,2890,939.3065185546875,0.0003,-1.8050689403899014,0.10177001953125,0.3804059326648712,0.009180117,8960.540884304046,,
44,274,720896,8332.272,929.01,2625,0.2,-0.0016141002692165785,0.5847929418087006,2900,1517.096435546875,0.0003,-1.8006665752269329,0.093829345703125,0.38023799657821655,0.008970125,10047.406129455567,,
45,274,737280,8806.133,969.72,2689,0.2,-0.001110099441393686,0.5549185872077942,2910,1300.5208740234375,0.0003,-1.798768547642976,0.11099853515625,0.38010871410369873,0.009161383,9787.525001335143,,
46,274,753664,8706.182,962.22,2750,0.2,0.0005748266998125473,0.6291539669036865,2920,1362.6146240234375,0.0003,-1.7958392171189188,0.101776123046875,0.37967392802238464,0.009079752,9455.592864322662,,
47,273,770048,8855.316,971.6,2812,0.2,-0.0004180792218903662,0.6094375252723694,2930,1121.941650390625,0.0003,-1.7920161201618612,0.0895263671875,0.3793918788433075,0.008604,10786.349628353119,,
48,273,786432,8710.781,955.04,2874,0.2,-0.0010610729714244371,0.6671347618103027,2940,1184.1087646484375,0.0003,-1.7878335637971758,0.0888916015625,0.37883540987968445,0.008518182,8504.441667747498,,
,,800000,,,,0.2,-0.0001606175548658939,0.5859621167182922,2950,1071.2845458984375,0.0003,-1.7803385161794723,0.10455322265625,0.3779084384441376,0.009645546,9163.161632061005,772.2901611328125,425.06
49,267,802816,8079.163,911.06,2999,,,,,,,,,,,,,
50,267,819200,7551.531,878.67,3064,0.2,-0.0005786914130112564,0.5798957645893097,2960,1141.47998046875,0.0003,-1.7736278369091452,0.105712890625,0.3776125907897949,0.009536114,11511.988679027558,,
51,267,835584,7893.7886,908.51,3127,0.2,0.0011441640193879722,0.6986024081707001,2970,1481.93310546875,0.0003,-1.7712527951225638,0.095086669921875,0.37740108370780945,0.0088551,8232.894844341277,,
52,267,851968,8086.785,926.11,3188,0.2,0.00025926036232704064,0.641515463590622,2980,1038.277099609375,0.0003,-1.7676639241166412,0.11175537109375,0.37692952156066895,0.010134349,7147.64910697937,,
53,267,868352,8265.426,947.51,3251,0.2,-0.0003382359991519479,0.6506078541278839,2990,1564.2904052734375,0.0003,-1.7594873120076955,0.09661865234375,0.3758273720741272,0.008882239,9242.783667755128,,
54,267,884736,8396.753,959.39,3311,0.2,-0.0003400200572286849,0.6231979429721832,3000,2639.64990234375,0.0003,-1.7508993681520224,0.099835205078125,0.375305712223053,0.00917963,10545.831556034089,,
55,267,901120,8675.894,975.92,3374,0.2,-0.0019382859932647988,0.5550845861434937,3010,2059.1865234375,0.0003,-1.746190367732197,0.112109375,0.37494218349456787,0.009584579,10840.39883966446,,
56,267,917504,9102.554,996.22,3435,0.2,-0.00039324448771367316,0.6282367408275604,3020,3089.5185546875,0.0003,-1.7427294708788394,0.12265625,0.3746711313724518,0.010558682,10354.211461544037,,
57,267,933888,8435.959,932.63,3495,0.2,0.001315998320296785,0.5870814025402069,3030,2137.699462890625,0.0003,-1.7406220955774188,0.10260009765625,0.3746107816696167,0.009210231,10216.133666610718,,
58,267,950272,8258.057,901.72,3556,0.2,-0.0001846437878157303,0.40210407972335815,3040,2533.44775390625,0.0003,-1.7403518615290523,0.123162841796875,0.3745795488357544,0.010417787,13475.148503684997,,
59,267,966656,8643.778,944.7,3619,0.2,-0.0004679527188272914,0.5463771224021912,3050,1305.809814453125,0.0003,-1.7398781826719643,0.09307861328125,0.3746184706687927,0.0085353125,10486.655339431763,,
60,267,983040,8605.427,939.36,3680,0.2,0.00032194126897593377,0.6414521932601929,3060,1015.8136596679688,0.0003,-1.7382670243270695,0.105584716796875,0.37415745854377747,0.009049948,9783.875805091859,,
61,267,999424,8669.523,945.98,3742,0.2,-0.0004681231383528939,0.5696055591106415,3070,1268.528564453125,0.0003,-1.7331725507974625,0.108282470703125,0.37373772263526917,0.009393186,9354.372371292115,,
62,267,1015808,8643.761,939.32,3803,0.2,-0.0012728941765089985,0.5382993519306183,3080,1661.0406494140625,0.0003,-1.73167707612738,0.099615478515625,0.37391790747642517,0.008725145,10242.54902820587,,
63,267,1032192,9056.023,970.98,3863,0.2,5.372088480726234e-05,0.5672557353973389,3090,1361.611328125,0.0003,-1.7333060584962368,0.10069580078125,0.37408676743507385,0.008610296,9430.350471687318,,
64,267,1048576,9478.007,1001.87,3927,0.2,0.0010190216667979256,0.5262533724308014,3100,2428.11083984375,0.0003,-1.7316908520646392,0.10859375,0.37350520491600037,0.010024041,11580.314191532136,,
65,266,1064960,9633.67,1012.42,3990,0.2,-0.0006230987799426657,0.6323529779911041,3110,1303.716796875,0.0003,-1.7259151805192232,0.12064208984375,0.372923344373703,0.010851359,7903.84717874527,,
66,266,1081344,9734.029,1024.9,4052,0.2,-0.0012312356244365218,0.5908003449440002,3120,1061.7882080078125,0.0003,-1.7200708907097577,0.099041748046875,0.3725479245185852,0.00963619,7838.069572734833,,
67,266,1097728,9564.331,1013.22,4115,0.2,-0.00035277874194434845,0.6016123592853546,3130,933.1134033203125,0.0003,-1.7159130683168768,0.1062255859375,0.3721911311149597,0.010174135,9996.141142559052,,
68,266,1114112,9655.749,1035.48,4176,0.2,-0.0005069634191386286,0.5773706138134003,3140,926.9611206054688,0.0003,-1.7121503862552345,0.093212890625,0.37177732586860657,0.008712234,8873.12717847824,,
69,266,1130496,9709.557,1043.84,4237,0.2,-0.0020437257515368403,0.5746386647224426,3150,1847.4361572265625,0.0003,-1.7093359692022205,0.093731689453125,0.37171775102615356,0.009749534,7947.550051879883,,
70,266,1146880,9127.145,1000.76,4298,0.2,-0.00011290243828625535,0.5959840714931488,3160,1518.561767578125,0.0003,-1.7058512965217232,0.120208740234375,0.3709583878517151,0.010312348,10163.218873596192,,
71,266,1163264,8388.402,939.41,4357,0.2,-0.00048533025619690306,0.571427196264267,3170,2528.25390625,0.0003,-1.6991347083821893,0.090106201171875,0.37056565284729004,0.008221492,11081.515970516204,,
72,267,1179648,7913.9404,901.55,4417,0.2,-0.00045953482867844286,0.49885690212249756,3180,862.32666015625,0.0003,-1.6948837887495756,0.10546875,0.37022864818573,0.008983081,10956.397703552246,,
73,266,1196032,8565.89,953.96,4480,0.2,0.00011326846151860082,0.6115307807922363,3190,1348.8359375,0.0003,-1.6923339266330004,0.098101806640625,0.3700437545776367,0.009384725,8158.591788005829,,
74,266,1212416,9057.463,993.62,4542,0.2,0.000287976303116011,0.7084090411663055,3200,694.8212280273438,0.0003,-1.689319914393127,0.1278076171875,0.3696500062942505,0.010870861,6684.0675150871275,,
75,266,1228800,9659.066,1045.38,4604,0.2,-6.904711881361436e-05,0.587944507598877,3210,883.6444702148438,0.0003,-1.684662501886487,0.12205810546875,0.36905738711357117,0.010813294,7811.326925849915,,
76,266,1245184,9965.028,1076.26,4667,0.2,-0.0012774793436619802,0.6957530379295349,3220,1244.806640625,0.0003,-1.6798351431265472,0.105413818359375,0.3688237965106964,0.010055626,8726.962577152251,,
77,266,1261568,10186.504,1097.48,4728,0.2,-0.00024596606735940443,0.6673697233200073,3230,1002.4929809570312,0.0003,-1.6786804541945457,0.109051513671875,0.368778258562088,0.009375922,7055.924354171753,,
78,266,1277952,10664.363,1137.35,4792,0.2,-0.0018322910074857646,0.5761690735816956,3240,1088.3070068359375,0.0003,-1.677354037296027,0.14423828125,0.36860397458076477,0.011871732,13383.191981506348,,
79,266,1294336,11099.043,1177.27,4855,0.2,2.1240312707959675e-05,0.5846515893936157,3250,979.5473022460938,0.0003,-1.673122180160135,0.1106201171875,0.36792585253715515,0.010205535,7462.391318321228,,
80,266,1310720,11458.72,1211.81,4918,0.2,-0.0002766571909887716,0.687623530626297,3260,1229.596435546875,0.0003,-1.670291217137128,0.126629638671875,0.36812624335289,0.010985065,7524.015461969376,,
81,266,1327104,11423.478,1206.25,4979,0.2,-0.00013178123845136724,0.6313153803348541,3270,1186.70458984375,0.0003,-1.6708252666518093,0.098486328125,0.3679603636264801,0.009318459,7507.296643257141,,
82,266,1343488,11346.756,1197.41,5039,0.2,-0.0019135506880047614,0.6562395691871643,3280,539.67333984375,0.0003,-1.6705471161752938,0.10572509765625,0.3681201934814453,0.009984136,6883.012715482711,,
83,266,1359872,11069.63,1185.52,5102,0.2,0.0005732092540711164,0.6218934953212738,3290,875.67138671875,0.0003,-1.6699302961118518,0.103985595703125,0.36770832538604736,0.009601307,7975.457328796387,,
84,266,1376256,11237.184,1202.51,5164,0.2,-0.0010995685966918244,0.5690147578716278,3300,1883.193603515625,0.0003,-1.667338295187801,0.1038330078125,0.3677278757095337,0.008946564,10646.42798833847,,
85,266,1392640,11334.105,1215.0,5226,0.2,-0.00035206804514018584,0.6181341409683228,3310,1140.8465576171875,0.0003,-1.6659971063956618,0.092303466796875,0.36740297079086304,0.008469522,7844.192306470871,,
86,266,1409024,10963.733,1173.76,5288,0.2,-0.00216908156980935,0.4421536326408386,3320,1024.5931396484375,0.0003,-1.662443003244698,0.09398193359375,0.3671332001686096,0.009819176,8687.33583021164,,
87,266,1425408,10748.773,1158.69,5350,0.2,-0.0004081097364178277,0.5409240424633026,3330,1315.626708984375,0.0003,-1.6590350782498717,0.110101318359375,0.3667847216129303,0.010220482,6892.176881980896,,
88,266,1441792,10501.223,1139.25,5412,0.2,-0.0006627024424233241,0.5740251839160919,3340,1501.5030517578125,0.0003,-1.6542909620329738,0.091998291015625,0.36637425422668457,0.009226352,9134.304173088074,,
89,266,1458176,10944.699,1187.76,5476,0.2,-0.0027936240163398906,0.7103908956050873,3350,1565.707763671875,0.0003,-1.6512283865362405,0.1081787109375,0.36614662408828735,0.010637435,6614.63921546936,,
90,266,1474560,10967.066,1190.91,5539,0.2,-0.0002590471349321888,0.7540093809366226,3360,1037.766845703125,0.0003,-1.6491654404439031,0.101739501953125,0.3660986125469208,0.009244033,6682.270938396454,,
91,266,1490944,11264.638,1233.17,5603,0.2,-0.00018147024711652194,0.5096662640571594,3370,800.2102661132812,0.0003,-1.6493967537768186,0.10706787109375,0.36617711186408997,0.009477507,7607.806419563293,,
92,266,1507328,11565.192,1250.68,5664,0.2,-0.000374419269428472,0.6174108386039734,3380,693.0504150390625,0.0003,-1.6474511337466538,0.105419921875,0.36562803387641907,0.009673306,9409.012508010865,,
93,266,1523712,11384.804,1242.98,5727,0.2,-0.00011416594297770643,0.5837137699127197,3390,944.8009643554688,0.0003,-1.6430736483074724,0.103265380859375,0.3654857873916626,0.009555595,9014.039494037628,,
94,265,1540096,11020.345,1230.25,5789,0.2,-0.00011255907902523177,0.6087412536144257,3400,973.0222778320312,0.0003,-1.638246551901102,0.108807373046875,0.36471056938171387,0.009732764,7167.6240293979645,,
95,265,1556480,11261.634,1284.23,5853,0.2,0.00029431267639665746,0.7026422917842865,3410,814.3413696289062,0.0003,-1.6309236572124064,0.101904296875,0.3642153739929199,0.009315079,8978.77104845047,,
96,265,1572864,11501.034,1328.0,5918,0.2,7.388395079033216e-05,0.28501343727111816,3420,1459.4197998046875,0.0003,-1.6264513536356389,0.110980224609375,0.3638584017753601,0.009855976,116698.40112075806,,
97,265,1589248,10752.883,1261.89,5982,0.2,-0.0030735079511941877,0.6698030829429626,3430,1684.7723388671875,0.0003,-1.6248562913388014,0.106549072265625,0.3640180230140686,0.009827994,47730.44733581543,,
,,1600000,,,,0.2,-0.0004747680943182786,0.7298928499221802,3440,1882.7022705078125,0.0003,-1.625071807578206,0.10545654296875,0.36381062865257263,0.008847242,8316.766887187958,3341.202880859375,714.65
98,259,1605632,10817.963,1273.16,6194,,,,,,,,,,,,,
99,259,1622016,10940.312,1278.36,6258,0.2,-0.001496452723768016,0.6338958144187927,3450,940.1561279296875,0.0003,-1.622754133027047,0.1017822265625,0.36357635259628296,0.009929482,6886.254988622665,,
100,259,1638400,11053.832,1294.44,6320,0.2,-0.0012856419238232776,0.5752745866775513,3460,1478.6270751953125,0.0003,-1.6196607934311031,0.1019775390625,0.3631901144981384,0.009772491,6452.981715011597,,
101,259,1654784,11094.925,1289.56,6383,0.2,-0.00035632826711662346,0.6877341568470001,3470,1680.945068359375,0.0003,-1.6154543777927757,0.1025146484375,0.3627997636795044,0.009339137,6819.0558263778685,,
102,259,1671168,11309.112,1293.21,6444,0.2,-0.0009424749233403418,0.6750496327877045,3480,989.6546630859375,0.0003,-1.6094057757407427,0.107696533203125,0.3620279133319855,0.009871073,7937.384114027023,,
103,259,1687552,11364.269,1263.71,6506,0.2,-0.0006095660755818244,0.6582298278808594,3490,1658.82177734375,0.0003,-1.6040615604259074,0.10570068359375,0.36213356256484985,0.009573629,7886.9219217300415,,
104,259,1703936,11278.048,1226.58,6568,0.2,-0.0010662103823051439,0.710462212562561,3500,848.93017578125,0.0003,-1.601058719586581,0.107061767578125,0.3612862825393677,0.009830356,8678.344830036163,,
105,259,1720320,11463.036,1241.81,6633,0.2,-0.00045325478286031287,0.7017120122909546,3510,1001.816162109375,0.0003,-1.5956814364530145,0.109796142578125,0.3612591326236725,0.009813976,8269.58752670288,,
106,259,1736704,11192.755,1213.22,6694,0.2,-5.98696036831825e-05,0.69284388422966,3520,960.6004028320312,0.0003,-1.594453188031912,0.1148681640625,0.361055850982666,0.010064408,7776.206315898895,,
107,259,1753088,10973.963,1193.04,6756,0.2,-0.0005502261944457132,0.7656852751970291,3530,993.197998046875,0.0003,-1.5939875096082687,0.103717041015625,0.3611607551574707,0.009270736,7903.369154930115,,
108,259,1769472,11291.732,1231.72,6819,0.2,0.00025517221220070494,0.7442592978477478,3540,1626.2158203125,0.0003,-1.5930588158778847,0.0980712890625,0.36087462306022644,0.008354602,9498.51720266342,,
109,259,1785856,10936.82,1206.25,6882,0.2,0.0016365095329092584,0.7696201652288437,3550,10808.8681640625,0.0003,-1.5886220961809159,0.115887451171875,0.36037659645080566,0.011024754,11050.709041976928,,
110,259,1802240,10758.685,1206.91,6942,0.2,-0.0021402496171504027,0.7637695223093033,3560,1294.9620361328125,0.0003,-1.58576749144122,0.10517578125,0.3604086637496948,0.010349132,7409.403808403015,,
111,259,1818624,11185.58,1241.36,7005,0.2,-0.0006731627721819677,0.7614008784294128,3570,2448.3935546875,0.0003,-1.5848516658879817,0.117413330078125,0.3601943850517273,0.010309199,8657.456258106231,,
112,259,1835008,10768.229,1241.11,7068,0.2,-0.0010143516532480135,0.7907968759536743,3580,673.3279418945312,0.0003,-1.5821730303578079,0.106829833984375,0.35991227626800537,0.009285834,5279.629030942917,,
113,259,1851392,10579.249,1210.26,7131,0.2,0.0002478417660313426,0.5178557932376862,3590,135390.296875,0.0003,-1.5808934271335602,0.145660400390625,0.36000242829322815,0.012595638,76898.89149360657,,
114,259,1867776,10547.59,1197.43,7192,0.2,-0.0004377388416287431,0.6224656105041504,3600,1610.9261474609375,0.0003,-1.5821157310158014,0.101214599609375,0.36013928055763245,0.009650582,9925.249306869508,,
115,259,1884160,9455.551,1148.98,7254,0.2,-0.000639052249789529,0.7022090554237366,3610,1039.1114501953125,0.0003,-1.582433011010289,0.085357666015625,0.3600287139415741,0.007781644,9103.09411907196,,
116,259,1900544,8394.947,1036.29,7315,0.2,0.0020733835879241267,0.5738112926483154,3620,183246.328125,0.0003,-1.58140877103433,0.123101806640625,0.35993635654449463,0.011312509,153752.15839471816,,
117,259,1916928,8244.57,1043.23,7380,0.2,0.0014711967020048177,0.5301413238048553,3630,1072.1983642578125,0.0003,-1.5795492067933083,0.121038818359375,0.35974758863449097,0.0097493995,10241.36424665451,,
118,259,1933312,6278.6245,1019.34,7440,0.2,0.0020361541199235946,0.725277841091156,3640,1064.4263916015625,0.0003,-1.578148393612355,0.135595703125,0.35968640446662903,0.011594508,20073.092963409425,,
119,259,1949696,6939.7285,1056.83,7501,0.2,0.001283724596760294,0.5577639937400818,3650,48559.24609375,0.0003,-1.5774109312333167,0.11915283203125,0.35957038402557373,0.009896731,723977.6014672279,,
120,259,1966080,6800.4688,1043.77,7563,0.2,-0.0017544915879625477,0.8459453582763672,3660,1299.9635009765625,0.0003,-1.575525968708098,0.105352783203125,0.35938698053359985,0.009635521,8731.959223461152,,
121,259,1982464,6236.888,1087.47,7626,0.2,-8.628359482827363e-05,0.8135549128055573,3670,1140.3861083984375,0.0003,-1.5712624613195658,0.106976318359375,0.35872113704681396,0.010179734,9563.326386260986,,
122,259,1998848,6131.389,1069.69,7689,0.2,0.004498808591051784,0.5361132919788361,3680,480027.59375,0.0003,-1.567515207733959,0.1252685546875,0.35880404710769653,0.011368408,774317.4392157554,,
123,259,2015232,6339.4756,1078.6,7752,0.2,0.000717156576411071,0.6221853494644165,3690,951.6011352539062,0.0003,-1.5658483640290797,0.11646728515625,0.3583301901817322,0.009588352,480586.01515159605,,
