time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/learning_rate
1,57,-210.5473,569,32768,301.0,,,,,,,,,,,
2,163,-150.30261,401,65536,301.0,30.036937713623047,10,-5.668767116591335,-0.013176153182644156,0.008339992,87.56025140583515,0.2,0.1209564208984375,8.380413055419922e-05,0.9976485371589661,0.0001
3,269,-15.966194,364,98304,301.0,46.56019592285156,20,-5.650392085686326,-0.017749642393209798,0.0098522995,100.62956591397524,0.2,0.146075439453125,0.28771764039993286,0.9884601831436157,0.0001
4,377,135.13364,347,131072,301.0,62.556610107421875,30,-5.595961395837366,-0.01957168399467264,0.01157262,128.25437081158162,0.2,0.1731536865234375,0.4649572968482971,0.9772412776947021,0.0001
5,483,187.10567,338,163840,301.0,87.78945922851562,40,-5.547658401448279,-0.011601650271450126,0.009375805,1515.0272392913698,0.2,0.1380767822265625,0.12290298938751221,0.9646772146224976,0.0001
6,591,82.543846,332,196608,301.0,102.8934555053711,50,-5.49674776121974,-0.006146938153756309,0.008180474,3212.0967643022536,0.2,0.095904541015625,0.06570303440093994,0.9536815881729126,0.0001
7,699,32.320694,328,229376,301.0,147.20228576660156,60,-5.4571380201727155,-0.007315338785701897,0.0074854204,1391.4061079800128,0.2,0.092669677734375,0.06606405973434448,0.9444789290428162,0.0001
8,807,11.509183,324,262144,301.0,138.53994750976562,70,-5.417150883935392,-0.004508365601350306,0.00631543,1067.0629937291146,0.2,0.0578887939453125,0.07044774293899536,0.9328747987747192,0.0001
9,916,-90.757614,321,294912,301.0,5289.072265625,80,-5.391490660794079,-0.0031629994295371945,0.004725882,1057.0455801859498,0.2,0.033233642578125,0.3012518882751465,0.9304583072662354,0.0001
10,1026,-108.80056,319,327680,301.0,128.7630157470703,90,-5.372487579099834,-0.0014677047697659873,0.0040856646,757.8978492796421,0.2,0.0182464599609375,0.6255878508090973,0.9246749877929688,0.0001
