rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/std,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/n_updates,train/explained_variance,train/clip_range,train/loss,train/approx_kl
716.22,286,1,3724.9075,28,212992,,,,,,,,,,,
747.97,224,2,2780.7202,73,221184,0.39093101024627686,-1.9120198167860507,0.0003,12647.268595886231,0.0019901329527783674,0.12474365234375,2730,0.6960178017616272,0.2,3619.33203125,0.0101689845
792.07,209,3,3225.917,117,229376,0.3908432722091675,-1.911175487563014,0.0003,816690.1269622803,0.007507234004879138,0.13260498046875,2740,0.2742817997932434,0.2,501360.0625,0.013044502
791.87,203,4,3174.867,161,237568,0.3905187249183655,-1.909201635979116,0.0003,13570.458847427368,0.0002678826731425943,0.10498046875,2750,0.5317178666591644,0.2,2938.376220703125,0.009648761
800.92,200,5,2619.571,204,245760,0.39017245173454285,-1.9058429004624486,0.0003,15047.019090270996,-0.002065386574759032,0.07509765625,2760,0.7466839849948883,0.2,3004.24365234375,0.007721506
821.1,196,6,2862.7766,250,253952,0.3901154398918152,-1.9035495514050127,0.0003,388517.8303646088,-0.0020437396953639107,0.10819091796875,2770,0.28600436449050903,0.2,100585.8359375,0.009872091
871.14,195,7,3273.7668,293,262144,0.3899686932563782,-1.9023187134414912,0.0003,13133.0077419281,-0.00022437864608946257,0.07952880859375,2780,0.6326892077922821,0.2,2896.107666015625,0.007988965
887.19,193,8,3522.0342,338,270336,0.38990429043769836,-1.901200131699443,0.0003,14122.029271697998,-0.002198599429175374,0.08311767578125,2790,0.7765695303678513,0.2,3359.07421875,0.008961564
931.46,191,9,3412.0415,384,278528,0.3898530602455139,-1.9004789758473635,0.0003,16047.323147964478,0.0015944699836836663,0.10655517578125,2800,0.7396084070205688,0.2,2204.770263671875,0.009130023
958.25,190,10,3745.7222,428,286720,0.39003267884254456,-1.9010507341474294,0.0003,253145.77728424073,0.0019863036250171717,0.1158447265625,2810,0.4857264757156372,0.2,7528.5595703125,0.01266977
1002.57,190,11,4261.0083,474,294912,0.3901253342628479,-1.9024391168728472,0.0003,14981.189226150513,-0.0015880414006460342,0.0790283203125,2820,0.6440216898918152,0.2,3194.915283203125,0.007798353
1033.58,189,12,4722.106,519,303104,0.38988107442855835,-1.902077716961503,0.0003,18180.319721984863,0.0005513814332516632,0.08333740234375,2830,0.8359535932540894,0.2,4081.7587890625,0.00891166
1059.94,189,13,5048.107,562,311296,0.38950103521347046,-1.8989515338093041,0.0003,15551.5733543396,0.0011386414866137785,0.11080322265625,2840,0.623894602060318,0.2,2345.468017578125,0.010027667
1016.19,189,14,6135.2607,604,319488,0.3892040252685547,-1.895431544445455,0.0003,11657.703409576416,-0.0028058673271516453,0.0764404296875,2850,0.49013465642929077,0.2,2661.5244140625,0.008094605
988.92,189,15,5855.632,649,327680,0.38893669843673706,-1.8927658174186945,0.0003,14400.819923782348,0.00024146254727384076,0.0822509765625,2860,0.3681645393371582,0.2,3382.599365234375,0.008025347
1023.04,188,16,6117.6206,695,335872,0.38915902376174927,-1.8923588635399937,0.0003,13720.933501052856,-0.0032016365756135203,0.0841064453125,2870,0.44046151638031006,0.2,3502.773193359375,0.008051982
1072.15,187,17,6514.464,743,344064,0.38899704813957214,-1.8928223095834256,0.0003,12463.203106689452,-0.0018345130301895551,0.0961669921875,2880,0.657305896282196,0.2,2179.8515625,0.008726655
1077.02,187,18,7126.0996,786,352256,0.38927093148231506,-1.8932289393618702,0.0003,10330.305897521972,-0.0022045034922484772,0.1069580078125,2890,0.6941857635974884,0.2,1812.2762451171875,0.009774569
1093.15,187,19,7297.2104,830,360448,0.38910111784935,-1.8939511150121688,0.0003,14139.29362335205,0.00010057998115371447,0.09130859375,2900,0.5907323956489563,0.2,2092.056884765625,0.00807446
1074.91,187,20,7219.527,874,368640,0.38933366537094116,-1.8940576070919632,0.0003,11112.419764137268,-0.002615810242423322,0.0960205078125,2910,0.5125561654567719,0.2,3809.302734375,0.00956697
1097.9,187,21,7406.109,917,376832,0.38928839564323425,-1.8953026393428445,0.0003,11100.646606445312,-0.0013360889020987087,0.06785888671875,2920,0.555081695318222,0.2,1950.4368896484375,0.0076682493
1098.11,186,22,7853.0117,967,385024,0.3889942467212677,-1.8934891501441597,0.0003,11278.490272140503,-0.0019877835042279913,0.0902587890625,2930,0.42454737424850464,0.2,1158.14794921875,0.009264607
1095.63,186,23,7889.165,1011,393216,0.38844001293182373,-1.8893559832125901,0.0003,12972.29093952179,-0.00042383225591038356,0.08726806640625,2940,0.4396343231201172,0.2,1853.6766357421875,0.008451166
1116.4,185,24,8017.83,1059,401408,0.38846054673194885,-1.8862850913777947,0.0003,15081.838758850097,-0.002209964775829576,0.09580078125,2950,0.471290647983551,0.2,3028.186767578125,0.009974613
1163.12,184,25,8096.634,1110,409600,0.388372540473938,-1.886049233749509,0.0003,14671.926791763306,-0.0009577294000337133,0.09283447265625,2960,0.648322731256485,0.2,4286.15087890625,0.008396199
