rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/iterations,time/time_elapsed,train/loss,train/entropy_loss,train/learning_rate,train/explained_variance,train/std,train/approx_kl,train/n_updates,train/clip_fraction,train/value_loss,train/clip_range,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
1098.63,1605632,299,8950.738,49,5355,,,,,,,,,,,,,
1136.78,1638400,300,8564.935,50,5460,14788.1259765625,-1.9254441713914274,0.0001,0.6276161670684814,0.3924567699432373,0.0060565853,2960,0.0416717529296875,40203.447903442386,0.2,0.00021261178044369445,,
1147.18,1671168,300,8548.236,51,5563,11480.7724609375,-1.925190943107009,0.0001,0.598622590303421,0.3924284875392914,0.004529371,2970,0.0266021728515625,41224.44011383057,0.2,-0.0007210641553683673,,
1162.56,1703936,300,8764.446,52,5667,12810.0078125,-1.9250273127108812,0.0001,0.6277254223823547,0.3924270272254944,0.004875566,2980,0.0300811767578125,32266.886956787108,0.2,0.0005521774950466351,,
1169.18,1736704,301,10343.787,53,5769,9666.93359375,-1.924762948974967,0.0001,0.5691513419151306,0.392388254404068,0.004797229,2990,0.029425048828125,34660.59118652344,0.2,0.00010480094078957336,,
1111.67,1769472,301,9692.3,54,5873,11243.6455078125,-1.9241342639550567,0.0001,0.6829360127449036,0.3923051655292511,0.0057983985,3000,0.046551513671875,30995.280169677735,0.2,0.0014560643834556687,,
1113.81,1802240,301,9766.095,55,5975,12738.9794921875,-1.9233546489849687,0.0001,0.5900218486785889,0.39223232865333557,0.004653076,3010,0.0333892822265625,35245.20932006836,0.2,0.0003250948666391196,,
1115.38,1835008,301,8611.722,56,6077,10291.7275390625,-1.9229295693337918,0.0001,0.6548875272274017,0.39223095774650574,0.0054029664,3020,0.0373870849609375,40412.575177001956,0.2,-0.00013597070319519843,,
1125.55,1867776,302,8753.444,57,6179,55810.58984375,-1.9229020852595569,0.0001,0.46414655447006226,0.39222753047943115,0.005058227,3030,0.0284149169921875,237975.88257446288,0.2,0.0016824507558339974,,
1123.53,1900544,302,8500.465,58,6280,10880.74609375,-1.9224130112677813,0.0001,0.6957390010356903,0.3921322226524353,0.0045112493,3040,0.0286865234375,33580.078227233884,0.2,0.0005965227574051823,,
1123.19,1933312,302,9101.883,59,6382,12508.4443359375,-1.9214979350566863,0.0001,0.6275143623352051,0.3920481204986572,0.0045212107,3050,0.02926025390625,36049.35207824707,0.2,-8.51004420837853e-05,,
1096.54,1966080,303,9411.418,60,6486,11152.095703125,-1.9209741804748774,0.0001,0.6334855258464813,0.39203691482543945,0.004599249,3060,0.02943115234375,35208.4260345459,0.2,0.0002720273598242784,,
1106.35,1998848,303,9727.761,61,6592,8669.234375,-1.9207847978919745,0.0001,0.5951516032218933,0.392002135515213,0.0051147863,3070,0.0300384521484375,30302.533100891113,0.2,-0.0003940799168049125,,
1108.03,2031616,303,9515.3545,62,6695,10940.947265625,-1.9205390460789205,0.0001,0.6222153604030609,0.3919891119003296,0.005058525,3080,0.041595458984375,36164.16549682617,0.2,0.0011246469504840207,,
