Episode,Reward
1,710.60004
2,770.8354
3,479.5829
4,719.2669
5,355.98584
6,866.0102
7,-21.726753
8,861.70557
9,640.7918
10,639.4738
11,277.90454
12,198.26163
13,716.8214
14,197.82336
15,593.3879
16,491.2613
17,848.48126
18,791.14514
19,571.46265
20,1003.2506
21,348.17398
22,705.37616
23,-9.142413
24,1138.5453
25,533.5398
26,830.00836
27,297.3635
28,85.6835
29,758.0399
30,251.48454
31,603.021
32,603.5435
33,883.4274
34,748.8679
35,833.9417
36,764.205
37,304.3638
38,760.1682
39,51.03998
40,1138.0532
41,1343.7546
42,721.8432
43,318.5131
44,135.59853
45,909.8373
46,615.52625
47,539.54987
48,710.95685
49,878.99634
50,793.6508
51,440.1027
52,988.7275
53,332.72186
54,847.9311
55,41.474274
56,1108.0166
57,332.282
58,783.60785
59,307.4993
60,124.82148
61,821.0835
62,368.5861
63,518.1329
64,708.9162
65,913.89154
66,617.7539
67,805.6924
68,685.49005
69,331.02008
70,729.15894
71,38.980343
72,1121.0743
73,288.56296
74,652.7586
75,254.05986
76,101.56915
77,880.84314
78,629.7689
79,574.14136
80,511.41364
81,816.50085
82,794.0005
83,529.8186
84,925.38007
85,362.08737
86,884.4589
87,56.82451
88,1136.8235
89,380.0542
90,848.6461
91,295.35135
92,104.930695
93,805.8576
94,249.99077
95,697.4595
96,530.3179
97,877.6074
98,646.1146
99,753.8478
100,542.5533
