time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/explained_variance,train/loss,train/value_loss,train/entropy_loss,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/std,train/clip_fraction,train/n_updates,eval/mean_ep_length,eval/mean_reward
116,1,4980.417,281,915.0,32768,,,,,,,,,,,,,
267,2,4803.5713,244,895.515625,65536,0.0001,0.13426393270492554,7071.9501953125,34592.67893257141,-1.9477694937027992,0.2,0.013830658,0.0029685766236070775,0.3946397006511688,0.1462066650390625,2480,,
417,3,5236.628,235,904.32,98304,0.0001,0.17744606733322144,10730.9033203125,35135.90807991028,-1.94766624327749,0.2,0.011059912,0.0023529091654381773,0.39459189772605896,0.1095703125,2490,,
567,4,5421.2324,230,873.01,131072,0.0001,0.2162904143333435,6064.8935546875,30365.161293411256,-1.9469809273723513,0.2,0.009654072,0.0011042110694233997,0.39447981119155884,0.099114990234375,2500,,
719,5,5879.0425,227,910.64,163840,0.0001,0.2765536904335022,6753.93505859375,33161.92579689026,-1.9448054671287536,0.2,0.008196165,0.0016174997890630038,0.39413219690322876,0.07281494140625,2510,,
870,6,6039.1494,225,919.89,196608,0.0001,0.25823283195495605,7595.02392578125,28487.755893325804,-1.9416717431973667,0.2,0.008323578,0.0006863143478767597,0.39389243721961975,0.0817169189453125,2520,,
1024,7,6774.6655,223,970.25,229376,0.0001,0.2740987539291382,5458.3466796875,28590.313759613036,-1.9389529095031321,0.2,0.008844126,0.0007601241145948733,0.3935891091823578,0.0859710693359375,2530,,
1178,8,7406.9224,222,1017.22,262144,0.0001,0.37629640102386475,8377.03515625,28756.526360321044,-1.9361735157668591,0.2,0.007865823,0.0006375449458118964,0.3933974504470825,0.0711151123046875,2540,,
1334,9,8268.119,221,1069.45,294912,0.0001,0.3815464377403259,8001.982421875,27830.79454193115,-1.9346261981409043,0.2,0.0085582575,0.000996849109469622,0.39329224824905396,0.0846435546875,2550,,
1489,10,8446.267,219,1078.35,327680,0.0001,0.40814125537872314,4381.9072265625,26888.642589378356,-1.9336012724786997,0.2,0.007799003,0.00035385957344260535,0.3931635916233063,0.0719268798828125,2560,,
1645,11,8807.461,219,1093.93,360448,0.0001,0.4348981976509094,4016.093994140625,24464.589246177675,-1.9323498076759278,0.2,0.008403699,0.0008024236354685854,0.3930280804634094,0.0828704833984375,2570,,
1799,12,8604.217,218,1072.47,393216,0.0001,0.39194387197494507,11480.1171875,27828.789896392824,-1.930788388941437,0.2,0.0073276996,0.0007705996260483517,0.39287132024765015,0.064385986328125,2580,,
1959,13,8193.613,217,1104.92,425984,0.0001,0.44228309392929077,7441.2177734375,25922.841300392152,-1.9293828543275595,0.2,0.0069332253,-0.00023780898841323505,0.39274486899375916,0.057666015625,2590,,
2115,14,8449.563,216,1118.45,458752,0.0001,0.2082446813583374,7982.1103515625,321191.55298976897,-1.9284380353521555,0.2,0.0073885387,1.876813162198232e-05,0.39271074533462524,0.067730712890625,2600,,
2277,15,8881.72,215,1132.49,491520,0.0001,0.46202415227890015,5610.65625,25694.235572624206,-1.9265357616823167,0.2,0.0074552847,0.0009234225838554266,0.3923209607601166,0.06492919921875,2610,,
2435,16,8154.5474,215,1172.12,524288,0.0001,0.5501456260681152,4960.4052734375,28369.058786201476,-1.9243599185254425,0.2,0.0072757476,0.0008383905502341804,0.3922956585884094,0.0694732666015625,2620,,
2592,17,8217.699,214,1152.63,557056,0.0001,0.365422785282135,550109.3125,357559.54362277983,-1.923373594880104,0.2,0.006836,0.0013362511796913168,0.39213529229164124,0.0614044189453125,2630,,
2750,18,8243.27,214,1142.16,589824,0.0001,0.7178677916526794,7484.35986328125,75902.0569486618,-1.9221466959454119,0.2,0.007499109,0.0011411929886435245,0.39202880859375,0.068951416015625,2640,,
2907,19,8956.128,214,1095.51,622592,0.0001,0.48836320638656616,8908.1962890625,27656.067869377137,-1.9205531633459032,0.2,0.0081852805,0.0013552414624200537,0.39182186126708984,0.0741241455078125,2650,,
3070,20,9660.276,213,1091.26,655360,0.0001,0.49743711948394775,6847.94775390625,30514.82098388672,-1.9185099796392024,0.2,0.0071314643,0.0002474276276188903,0.3916401267051697,0.06268310546875,2660,,
3230,21,10208.3125,213,1135.79,688128,0.0001,0.5525168180465698,4845.546875,24288.70315437317,-1.9171780908945948,0.2,0.0071130525,3.7564596823358443e-06,0.39159393310546875,0.05982666015625,2670,,
3392,22,9927.296,212,1189.31,720896,0.0001,0.6113441288471222,8221.505859375,24016.901929092408,-1.9161121320445091,0.2,0.00669556,-0.00011689306802509236,0.39144274592399597,0.054888916015625,2680,,
3554,23,10180.089,212,1201.85,753664,0.0001,0.5826164186000824,449849.0,231472.94115638733,-1.9150178018491715,0.2,0.007896577,0.0008424385332091334,0.3913644850254059,0.07518310546875,2690,,
3711,24,10172.672,211,1201.1,786432,0.0001,0.6298048496246338,9667.2265625,26520.329768180847,-1.914131409768015,0.2,0.006870538,0.0004016955407678324,0.39125391840934753,0.0574920654296875,2700,,
3868,25,10672.224,211,1153.74,819200,0.0001,0.6612762212753296,5998.5859375,22384.500762748718,-1.9132210412528365,0.2,0.007479094,-0.0001848401363531593,0.39117714762687683,0.070123291015625,2710,,
4026,26,10580.276,211,1133.78,851968,0.0001,0.5747738480567932,7980.62744140625,24745.983348464964,-1.9118877828586847,0.2,0.0068911035,0.00030445849370153155,0.39100176095962524,0.0633026123046875,2720,,
4186,27,8510.597,211,1119.93,884736,0.0001,0.5591156780719757,8857.677734375,24681.087700271608,-1.910269026318565,0.2,0.006499239,0.0005987085469769226,0.3908499777317047,0.058856201171875,2730,,
4343,28,8902.338,211,1134.37,917504,0.0001,0.18572157621383667,209586.625,264675.91909255984,-1.9094450765755027,0.2,0.0074758,0.001682750162785851,0.3908635079860687,0.064483642578125,2740,,
4503,29,8557.099,210,1104.82,950272,0.0001,0.5846093595027924,13834.740234375,29244.872442626955,-1.9090443706139921,0.2,0.0076824203,0.0018878509965361446,0.39074599742889404,0.0729583740234375,2750,,
4665,30,8171.652,210,1073.57,983040,0.0001,0.5892292261123657,8511.9619140625,26322.25918922424,-1.907235765270889,0.2,0.007169028,-0.00017234093120350736,0.39050841331481934,0.0649200439453125,2760,,
4822,31,10112.336,210,1068.39,1015808,0.0001,0.6472572088241577,9572.931640625,27209.76226234436,-1.905082675581798,0.2,0.0071677277,4.462558458726562e-05,0.39031416177749634,0.066229248046875,2770,,
4979,32,9929.249,210,1034.61,1048576,0.0001,0.6137568652629852,8086.32666015625,28471.889529037475,-1.903371154749766,0.2,0.007049747,0.00015566611414215005,0.390184223651886,0.0613006591796875,2780,,
5136,33,9764.739,210,1001.26,1081344,0.0001,0.5748592019081116,8157.16943359375,33224.730290985106,-1.9022659472189845,0.2,0.008287344,0.0005679178133505047,0.3901009261608124,0.0764495849609375,2790,,
5293,34,9444.646,210,1046.74,1114112,0.0001,0.6021510064601898,6794.15625,31102.93387336731,-1.9015564036555588,0.2,0.007834043,0.0008612417856056709,0.3900514841079712,0.0699005126953125,2800,,
5455,35,9610.312,210,1066.4,1146880,0.0001,0.49403828382492065,572845.4375,212500.91424751282,-1.9004374143201859,0.2,0.007047619,0.0007592432582441688,0.3898679316043854,0.0590484619140625,2810,,
5614,36,8799.329,210,1057.68,1179648,0.0001,0.7634977102279663,7719.27685546875,44416.953676223755,-1.8983881569933145,0.2,0.007043971,0.0006669872253951325,0.38962438702583313,0.0581085205078125,2820,,
5773,37,9296.597,209,1023.6,1212416,0.0001,0.41412943601608276,17255.392578125,125200.98466491699,-1.8970716298092156,0.2,0.0067741787,0.00019379596033104464,0.3896317183971405,0.06326904296875,2830,,
5936,38,8989.437,209,969.42,1245184,0.0001,0.54328253865242,8502.0751953125,45181.18855361939,-1.8969296365045012,0.2,0.0072117443,0.0003878125701703539,0.38957539200782776,0.0651275634765625,2840,,
6092,39,9956.365,209,1006.27,1277952,0.0001,0.6031792163848877,7443.90771484375,31570.388928985594,-1.8966292266733944,0.2,0.007925688,0.0007350148410296242,0.38958030939102173,0.0750762939453125,2850,,
6251,40,9850.939,209,972.19,1310720,0.0001,0.6999509036540985,105293.6484375,120061.0755432129,-1.8964070791378618,0.2,0.006645738,0.0007819451076557016,0.38953036069869995,0.057781982421875,2860,,
6412,41,9883.956,209,1040.9,1343488,0.0001,0.49287790060043335,11188.580078125,29592.999989318847,-1.895350011670962,0.2,0.00696609,-0.0006332099594828833,0.3893595337867737,0.0569915771484375,2870,,
6573,42,10090.446,209,1051.95,1376256,0.0001,0.6288035809993744,52035.05078125,309052.44028282166,-1.8942433796357363,0.2,0.007585909,0.0002679576203263423,0.389334499835968,0.06336669921875,2880,,
6736,43,10297.816,209,1079.25,1409024,0.0001,0.5242736637592316,7028.537109375,30841.84868221283,-1.894098760606721,0.2,0.005735736,0.0005603270933988824,0.38931575417518616,0.04552001953125,2890,,
6894,44,10778.426,209,1066.71,1441792,0.0001,0.7317535877227783,495784.46875,107821.81225166321,-1.8935879821889103,0.2,0.0074603204,0.0005026456753512321,0.3892337679862976,0.0720184326171875,2900,,
7057,45,10784.089,208,1067.72,1474560,0.0001,0.5411340296268463,8421.388671875,30972.344313049318,-1.8928874124307185,0.2,0.006734601,0.00012955969209542672,0.3891785144805908,0.0535614013671875,2910,,
7224,46,10237.637,208,1114.83,1507328,0.0001,0.6383750438690186,8008.2861328125,25518.843801116942,-1.8920786580536515,0.2,0.006472138,-0.0004552201771275577,0.3890725076198578,0.0526397705078125,2920,,
7383,47,10741.389,208,1103.61,1540096,0.0001,0.5247043669223785,4761.44873046875,215912.68235740662,-1.8910062584560365,0.2,0.006527353,0.0002118091517331777,0.3889539837837219,0.0551300048828125,2930,,
7543,48,11306.753,208,1137.77,1572864,0.0001,0.6126638352870941,12507.9619140625,28437.13078765869,-1.8897377497516572,0.2,0.0065742815,-0.0004483286287268129,0.38882380723953247,0.0626739501953125,2940,,
,,,,,1600000,0.0001,0.635746031999588,6066.4248046875,24556.254142951966,-1.8892683090642095,0.2,0.0071131885,-0.00016326548270626518,0.3888736665248871,0.0651275634765625,2950,1443.7,10300.94921875
8453,49,11326.8,189,1152.77,1605632,,,,,,,,,,,,,
