rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,time/iterations,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/n_updates,train/learning_rate,train/approx_kl,train/clip_fraction,train/explained_variance,train/std,train/loss,train/value_loss,eval/mean_ep_length,eval/mean_reward
644.9767441860465,85,1649.3091,32768,384,1,,,,,,,,,,,,,
705.7058823529412,173,2602.7651,65536,376,2,-1.9472025111317635,0.0005643698117637541,0.2,2480,0.0001,0.008843804,0.074176025390625,0.057976722717285156,0.39452823996543884,17348.96484375,35748.387203979495,,
671.54,259,2470.6619,98304,378,3,-1.9469151044264437,0.0009756146087966045,0.2,2490,0.0001,0.008506383,0.078155517578125,0.05491042137145996,0.39453786611557007,14542.4892578125,38152.762579345705,,
695.46,351,2753.2632,131072,372,4,-1.9467979360371828,0.0006068484821298625,0.2,2500,0.0001,0.007639665,0.0606536865234375,0.1363852620124817,0.39449891448020935,12439.5126953125,31080.759608459473,,
730.07,440,3280.2656,163840,371,5,-1.9465057313442231,0.0010032885104010348,0.2,2510,0.0001,0.0083914455,0.0709991455078125,0.31513792276382446,0.39447975158691406,12512.3330078125,33425.9273803711,,
776.96,531,3967.969,196608,369,6,-1.946375515498221,0.00013838303348165937,0.2,2520,0.0001,0.0073618274,0.0573486328125,0.2717702388763428,0.3944838047027588,15236.25,36135.79108276367,,
797.09,623,4470.0645,229376,368,7,-1.9462854728102683,0.0004956631531968014,0.2,2530,0.0001,0.0071543055,0.0540496826171875,0.3221800923347473,0.3944716155529022,10352.4091796875,33215.730337524416,,
829.96,716,5010.7046,262144,366,8,-1.9459135057404637,0.0010087521288369317,0.2,2540,0.0001,0.0070856,0.0555084228515625,0.3811529278755188,0.39440497756004333,12475.7177734375,35105.403732299805,,
833.58,809,5163.4424,294912,364,9,-1.9455886423587798,-0.0003284854225057643,0.2,2550,0.0001,0.0063881753,0.050140380859375,0.2857971787452698,0.3944200277328491,14220.8056640625,35636.08536682129,,
854.8,903,5320.154,327680,362,10,-1.945281085371971,0.000394568002957385,0.2,2560,0.0001,0.006396696,0.047271728515625,0.4192701578140259,0.3943331241607666,12463.4658203125,34400.33309326172,,
877.92,994,5684.8013,360448,362,11,-1.9444340424612165,-0.00034276826518180313,0.2,2570,0.0001,0.005914595,0.0420318603515625,0.4225761890411377,0.3942610025405884,12688.7685546875,34674.138122558594,,
856.0,1088,5716.449,393216,361,12,-1.9433650078251958,0.0004536685835773824,0.2,2580,0.0001,0.00615331,0.0447174072265625,0.40244388580322266,0.39412251114845276,12940.2333984375,38374.83850708008,,
890.29,1181,6433.4844,425984,360,13,-1.9422201873734593,-0.00015517674401053228,0.2,2590,0.0001,0.0061201807,0.0441680908203125,0.45850151777267456,0.39402836561203003,13449.1005859375,33959.551148986815,,
909.62,1274,6744.264,458752,360,14,-1.941178360953927,0.0010173713166295784,0.2,2600,0.0001,0.0058958433,0.040826416015625,0.4942589998245239,0.3939073383808136,15948.3505859375,33469.70634155274,,
954.31,1365,7341.746,491520,359,15,-1.9397881688550114,-0.0015901914295682218,0.2,2610,0.0001,0.0068950113,0.056500244140625,0.48388975858688354,0.39376145601272583,12459.224609375,31952.759603881837,,
1000.65,1457,7892.5767,524288,359,16,-1.938583848811686,0.0004865819273618399,0.2,2620,0.0001,0.006925469,0.055059814453125,0.49123847484588623,0.393667995929718,11946.708984375,31526.738223266602,,
1003.08,1550,8051.118,557056,359,17,-1.937649986334145,0.00016185770145966672,0.2,2630,0.0001,0.0058136387,0.03785400390625,0.6100123524665833,0.39358097314834595,9830.173828125,29522.14887084961,,
949.14,1641,7554.7993,589824,359,18,-1.9367050422355532,0.0006108109770138981,0.2,2640,0.0001,0.006230513,0.0495025634765625,0.518592119216919,0.3934718668460846,9875.498046875,30763.934049987794,,
935.55,1733,7413.334,622592,359,19,-1.935603785328567,0.0005114712756039807,0.2,2650,0.0001,0.005539004,0.0409820556640625,0.4880298376083374,0.39336949586868286,12484.6728515625,34886.86952209473,,
966.04,1825,7750.219,655360,358,20,-1.9349102357402443,0.00010454308976477477,0.2,2660,0.0001,0.0066104205,0.0467987060546875,0.5400438010692596,0.3933292031288147,7783.94287109375,29643.20041656494,,
982.17,1917,7831.5625,688128,358,21,-1.9344642471522093,0.0004644480626666336,0.2,2670,0.0001,0.0058161947,0.041998291015625,0.5545717477798462,0.3932935297489166,8585.40234375,29094.94025268555,,
956.19,2010,7871.72,720896,358,22,-1.9341974275186657,5.056030822743196e-05,0.2,2680,0.0001,0.0067184763,0.0468597412109375,0.5047949254512787,0.39327776432037354,11352.3115234375,34389.380743408205,,
931.03,2106,7813.0596,753664,357,23,-1.9335225669667124,-0.0002778387917715008,0.2,2690,0.0001,0.0057616774,0.039508056640625,0.5339006185531616,0.39314860105514526,11950.3095703125,34684.9138595581,,
970.48,2203,8526.692,786432,356,24,-1.932455593161285,-0.00026481945387786255,0.2,2700,0.0001,0.0067530973,0.0473876953125,0.5273039638996124,0.3930850625038147,12095.8759765625,30505.827368164064,,
962.82,2301,8083.6904,819200,356,25,-1.9316459285095333,-4.856256382481661e-05,0.2,2710,0.0001,0.005548752,0.0409149169921875,0.4885757565498352,0.39296990633010864,11200.533203125,30168.642570495605,,
1001.54,2400,8332.815,851968,354,26,-1.9305653613060714,0.00028261884344829016,0.2,2720,0.0001,0.0056689708,0.0415130615234375,0.4505208134651184,0.3928833305835724,10305.626953125,33871.16158752442,,
997.33,2495,8201.566,884736,354,27,-1.9295105891302229,6.476494963862933e-05,0.2,2730,0.0001,0.0065335063,0.04493408203125,0.5876888632774353,0.392753005027771,10884.2333984375,31191.84991455078,,
1042.96,2589,8954.192,917504,354,28,-1.9285126727074384,4.00018925574841e-05,0.2,2740,0.0001,0.0048360983,0.02989501953125,0.45901167392730713,0.3927009701728821,10839.1923828125,32798.278012084964,,
1042.32,2685,9160.672,950272,353,29,-1.92788308840245,3.177556172886398e-05,0.2,2750,0.0001,0.00570048,0.03936767578125,0.520870566368103,0.3926272690296173,8743.9697265625,30317.11757659912,,
1045.07,2780,9354.895,983040,353,30,-1.9272227458655835,-0.0004488977461733157,0.2,2760,0.0001,0.005152811,0.037628173828125,0.5469771325588226,0.39257147908210754,9528.08203125,28141.893348693848,,
1076.56,2878,9975.372,1015808,352,31,-1.9267524279654027,0.00023599391752213706,0.2,2770,0.0001,0.0057029594,0.0401031494140625,0.5701412856578827,0.3925435543060303,11362.4873046875,28648.28695678711,,
1114.25,2976,10482.711,1048576,352,32,-1.92691153511405,0.0005187050363019807,0.2,2780,0.0001,0.004857365,0.0291595458984375,0.5690273344516754,0.3926030993461609,10731.072265625,27640.296630859375,,
1119.49,3073,10199.607,1081344,351,33,-1.92692527230829,0.00010242560820188374,0.2,2790,0.0001,0.0050854436,0.033917236328125,0.6047104299068451,0.39254114031791687,10945.515625,29240.95588684082,,
1129.08,3170,10320.471,1114112,351,34,-1.9264355486258864,-0.00016216678923228756,0.2,2800,0.0001,0.005405654,0.0338958740234375,0.5406452417373657,0.39249616861343384,8633.2333984375,26935.531269836425,,
1080.01,3264,9525.443,1146880,351,35,-1.9258400766178965,0.00033966044502449223,0.2,2810,0.0001,0.0057684826,0.0450225830078125,0.5890889465808868,0.3924083411693573,11455.4296875,30923.824856567382,,
1071.75,3357,9729.108,1179648,351,36,-1.9246895967051387,-5.494973884196952e-05,0.2,2820,0.0001,0.0061095613,0.0438507080078125,0.5860975682735443,0.3922729790210724,10110.572265625,31417.492723083495,,
1051.8,3450,9595.367,1212416,351,37,-1.9238229662179946,0.00024820530452416276,0.2,2830,0.0001,0.0053671794,0.0342498779296875,0.6383050978183746,0.3922375440597534,6968.4619140625,24634.671780395507,,
1062.05,3546,9919.987,1245184,351,38,-1.9233299136161803,0.0001552525136503391,0.2,2840,0.0001,0.005334774,0.0391876220703125,0.5954248905181885,0.3921654224395752,9995.23828125,29879.501458740233,,
1022.11,3640,9437.631,1277952,351,39,-1.9227469176054002,0.00023471846216125414,0.2,2850,0.0001,0.0047913636,0.0284820556640625,0.6421605944633484,0.3921297490596771,10344.4873046875,28189.89736175537,,
1031.05,3733,9640.9795,1310720,351,40,-1.922222184576094,0.00029370029405981766,0.2,2860,0.0001,0.0055354824,0.0376220703125,0.5947789549827576,0.3920661211013794,8965.2744140625,31692.285682678223,,
1015.33,3828,9378.734,1343488,350,41,-1.9214570196345448,-0.0002484638574969722,0.2,2870,0.0001,0.005531524,0.038104248046875,0.5737916529178619,0.3919776976108551,7549.216796875,28719.42339935303,,
1037.7,3922,9718.463,1376256,350,42,-1.9204622734338046,-0.00024694004132470583,0.2,2880,0.0001,0.0056150546,0.037432861328125,0.6457985043525696,0.39186257123947144,7186.4541015625,28742.35591278076,,
1019.48,4015,9357.144,1409024,350,43,-1.9197793690487743,7.071579384501092e-05,0.2,2890,0.0001,0.0051906044,0.037213134765625,0.540724128484726,0.391859769821167,8901.50390625,32565.424862670898,,
1029.88,4109,9636.742,1441792,350,44,-1.9194442065432669,0.00019669492285174784,0.2,2900,0.0001,0.0059143538,0.04232177734375,0.5801140666007996,0.39179161190986633,10072.9462890625,30959.574220275877,,
984.96,4200,8939.981,1474560,351,45,-1.918533420190215,-0.000552856922513456,0.2,2910,0.0001,0.005070664,0.037115478515625,0.613598108291626,0.39168065786361694,7962.49658203125,28703.157905578613,,
1037.63,4296,9600.348,1507328,350,46,-1.9177635278552772,0.00022308476400212385,0.2,2920,0.0001,0.005022517,0.035205078125,0.5128587484359741,0.3916424512863159,12713.3955078125,31639.486846923828,,
1010.64,4392,9142.803,1540096,350,47,-1.9169415989890695,0.0003632982450653799,0.2,2930,0.0001,0.0063422415,0.0476806640625,0.6018875539302826,0.3915105164051056,7219.8701171875,29535.548266601563,,
1039.14,4486,9484.534,1572864,350,48,-1.9158823804929852,0.0005486234822456026,0.2,2940,0.0001,0.005380037,0.037872314453125,0.5256090760231018,0.39143699407577515,7198.04443359375,30173.51045074463,,
,,,1600000,,,-1.915280102007091,4.805522730748635e-05,0.2,2950,0.0001,0.0050883144,0.0336822509765625,0.5589034557342529,0.3913964629173279,8583.955078125,28987.623544311522,828.1,5240.73681640625
1049.37,4851,9633.784,1605632,330,49,,,,,,,,,,,,,
1043.64,4947,9607.653,1638400,331,50,-1.914941612072289,-0.00019988392377854325,0.2,2960,0.0001,0.0060961484,0.0444976806640625,0.6074776947498322,0.39137303829193115,12485.685546875,30943.404455566408,,
1074.38,5043,9964.315,1671168,331,51,-1.9145525375381112,0.0007453467449522577,0.2,2970,0.0001,0.005312129,0.0355224609375,0.6131870448589325,0.3913135826587677,6492.61865234375,28699.652264404296,,
1088.68,5138,10182.445,1703936,331,52,-1.9142344431951641,0.0003517797566018999,0.2,2980,0.0001,0.004913699,0.035015869140625,0.6170986294746399,0.3913087248802185,7238.41845703125,26011.401892089845,,
1117.73,5233,10530.146,1736704,331,53,-1.9138845147565007,-0.0003829272765869973,0.2,2990,0.0001,0.005454924,0.0393707275390625,0.6270936131477356,0.3912314176559448,7492.03662109375,26499.86692047119,,
1102.72,5328,10337.893,1769472,332,54,-1.9132551379501819,0.0005886794398975326,0.2,3000,0.0001,0.005160167,0.035394287109375,0.5919744372367859,0.3911879360675812,10371.8291015625,30146.505447387695,,
1103.29,5423,10417.479,1802240,332,55,-1.9126414908096194,-3.4976004826603456e-06,0.2,3010,0.0001,0.0058668437,0.043487548828125,0.5868884027004242,0.3911181092262268,10698.7314453125,30705.28634185791,,
1068.19,5518,9923.11,1835008,332,56,-1.911920527741313,-0.0004950090584316058,0.2,3020,0.0001,0.005536954,0.0377166748046875,0.5800726413726807,0.39104777574539185,9300.6005859375,28755.224395751953,,
