time/iterations,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/clip_range,train/learning_rate,train/clip_fraction,train/n_updates,train/approx_kl,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/loss,train/explained_variance
20,301.0,655360,427,1533,295.0259,0.2,0.001,0.1412628173828125,190,0.010976084,1138.7077446639537,0.8567333221435547,-0.0005224662663522395,-5.039995839633048,121.2892074584961,0.41143304109573364
21,301.0,688128,427,1611,264.8948,0.2,0.001,0.145196533203125,200,0.01157286,1391.8603284716605,0.8510658144950867,0.0007023456974820874,-5.010622599162161,372.76678466796875,0.2918780446052551
22,301.0,720896,426,1690,279.56653,0.2,0.001,0.131378173828125,210,0.010323057,1158.8176283001899,0.8501973748207092,0.0022923111536783834,-5.010726880468428,182.77581787109375,0.31591010093688965
23,301.0,753664,426,1768,363.55164,0.2,0.001,0.1502685546875,220,0.01079415,591.6676909804344,0.8362594842910767,0.0017457361781453074,-4.983940745331347,627.183349609375,0.5196433365345001
24,301.0,786432,425,1846,310.57013,0.2,0.001,0.177764892578125,230,0.015532374,2616.8174791514875,0.8249301910400391,0.003069674913740528,-4.916076536476612,242.586669921875,0.19862490892410278
25,301.0,819200,425,1925,292.5214,0.2,0.001,0.1908111572265625,240,0.015725624,1430.406270068884,0.8227941393852234,0.004900789269322558,-4.876043612696231,247.93505859375,0.2685964107513428
26,301.0,851968,425,2003,350.64734,0.2,0.001,0.162774658203125,250,0.01601417,1776.4900110304357,0.8162916302680969,0.005160790183617791,-4.857193561829627,605.6665649414062,0.2874982953071594
27,301.0,884736,424,2082,308.11124,0.2,0.001,0.17388916015625,260,0.016272001,2440.584651124477,0.8103398084640503,0.0033921758689757554,-4.838097929209471,2717.42431640625,0.27074021100997925
28,301.0,917504,424,2160,343.7179,0.2,0.001,0.1901885986328125,270,0.016104268,2509.717264664173,0.8068858981132507,0.0013428667572043195,-4.809154755063355,218.16085815429688,0.2959712743759155
29,301.0,950272,424,2239,468.87418,0.2,0.001,0.2054931640625,280,0.014508097,1463.3519360423088,0.7993711829185486,-0.0023706105223027405,-4.783582643419504,205.16311645507812,0.3847256898880005
30,301.0,983040,424,2318,374.9605,0.2,0.001,0.2054473876953125,290,0.018761378,3129.074732673168,0.7959345579147339,0.0009678946555595758,-4.732033146359027,1236.9603271484375,0.22521281242370605
31,301.0,1015808,423,2396,483.95966,0.2,0.001,0.1794525146484375,300,0.015872091,1321.8446619033814,0.7836015820503235,0.0014393578665931272,-4.701200038008392,246.14810180664062,0.40632373094558716
