time/iterations,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,train/value_loss,train/learning_rate,train/clip_fraction,train/entropy_loss,train/loss,train/explained_variance,train/clip_range,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/std,eval/mean_reward,eval/mean_ep_length
1,-222.48308,56,301.0,32768,583,,,,,,,,,,,,,
2,-132.37733,115,301.0,65536,569,105.63115184307098,0.0001,0.12513427734375,-5.6650386050343515,41.201297760009766,0.00028520822525024414,0.2,10,0.008541333,-0.012111984352486616,0.9963064193725586,,
3,-14.229931,174,301.0,98304,564,87.53510409593582,0.0001,0.1349151611328125,-5.657898025214672,35.293174743652344,0.08004909753799438,0.2,20,0.009234941,-0.015528943269237061,0.9948821663856506,,
4,153.86278,233,301.0,131072,560,104.42438846826553,0.0001,0.1336090087890625,-5.653617690503597,51.76333236694336,0.3023325204849243,0.2,30,0.010352656,-0.01639705818743096,0.9940534830093384,,
5,210.72453,293,301.0,163840,558,942.1707614660263,0.0001,0.1223297119140625,-5.651072633266449,478.7597961425781,0.1293758749961853,0.2,40,0.010291028,-0.00952442467223591,0.9936785697937012,,
6,198.20738,352,301.0,196608,556,2391.8694264888763,0.0001,0.0703277587890625,-5.649520032852888,1271.8128662109375,0.03135448694229126,0.2,50,0.00688284,-0.004245167969384056,0.9932782053947449,,
7,104.09392,413,301.0,229376,554,2514.3659575462343,0.0001,0.0626617431640625,-5.647729089856147,904.93408203125,0.01381838321685791,0.2,60,0.006594646,-0.0037252054526106804,0.9926620721817017,,
8,73.71524,473,301.0,262144,553,1873.8703387260437,0.0001,0.0374664306640625,-5.642663358151912,1679.8367919921875,-0.030250072479248047,0.2,70,0.004644479,-0.0024035448785070914,0.9910358190536499,,
9,54.620914,532,301.0,294912,553,2273.4628821372985,0.0001,0.0226043701171875,-5.639043020457029,1669.1795654296875,0.028945565223693848,0.2,80,0.004395712,-0.0019004164608304563,0.9907704591751099,,
10,-41.3804,592,301.0,327680,552,3013.411751937866,0.0001,0.008319091796875,-5.638608504086733,1436.8758544921875,0.23880165815353394,0.2,90,0.0035698966,-0.0009210627647917135,0.9907258749008179,,
11,-61.44617,651,301.0,360448,552,934.0425595760346,0.0001,0.0083740234375,-5.638011816143989,176.33837890625,0.6500289440155029,0.2,100,0.0039055226,-0.0009311475529102609,0.990451455116272,,
12,-33.13207,711,301.0,393216,552,1268.6093589782715,0.0001,0.00430908203125,-5.637205129861831,292.19317626953125,0.6864081025123596,0.2,110,0.0032109132,-0.0005037569662817987,0.9904038906097412,,
13,28.50488,770,301.0,425984,553,1246.7055290699004,0.0001,0.006134033203125,-5.637379020452499,475.78704833984375,0.7320322096347809,0.2,120,0.0030120034,-0.0005598403720796341,0.9905554056167603,,
14,23.725698,829,301.0,458752,553,1253.1622204780579,0.0001,0.0040496826171875,-5.637950360774994,503.8346252441406,0.7359881401062012,0.2,130,0.0034830968,-0.0008311985965519852,0.9906176328659058,,
15,83.01401,888,301.0,491520,552,696.3184676170349,0.0001,0.0275390625,-5.63881087899208,323.3332824707031,0.8274981826543808,0.2,140,0.004528475,-0.0028097956001147395,0.9907102584838867,,
16,88.31054,948,301.0,524288,552,999.3522566795349,0.0001,0.023394775390625,-5.638402309268713,239.6351318359375,0.7421695291996002,0.2,150,0.0045758127,-0.0019959384986577788,0.9907506704330444,,
17,131.89178,1007,301.0,557056,552,1194.471321105957,0.0001,0.007257080078125,-5.638304332643747,207.6546630859375,0.6432175934314728,0.2,160,0.0034455894,-0.0004785661271853314,0.9907931089401245,,
18,162.82288,1066,301.0,589824,552,1215.5418723106384,0.0001,0.0115325927734375,-5.639832783490419,245.60702514648438,0.5816927254199982,0.2,170,0.003373541,-0.0008873174464497424,0.9913091063499451,,
19,177.9852,1126,301.0,622592,552,908.3490736007691,0.0001,0.0263031005859375,-5.636985673010349,167.6376953125,0.5729498267173767,0.2,180,0.0038442113,-0.00211152109750401,0.9896610379219055,,
20,163.3056,1185,301.0,655360,552,1697.2229263782501,0.0001,0.0305908203125,-5.633545906096697,2143.101318359375,0.42672669887542725,0.2,190,0.0054719173,-0.0016878554582945072,0.9886612892150879,,
21,190.90031,1244,301.0,688128,552,3314.7939009189604,0.0001,0.01943359375,-5.627278368920088,4121.08251953125,0.306670606136322,0.2,200,0.0051409015,-0.000649781056381471,0.9874330163002014,,
22,168.86107,1304,301.0,720896,552,1974.4742241859435,0.0001,0.014691162109375,-5.623049757629633,1019.2947387695312,0.4117966294288635,0.2,210,0.004477121,-0.0008756451038607338,0.9862302541732788,,
23,191.63594,1365,301.0,753664,552,921.0385094165802,0.0001,0.017578125,-5.616292603313923,574.2198486328125,0.5500801205635071,0.2,220,0.0041615926,-0.000800754334886733,0.9839031100273132,,
24,81.527626,1424,301.0,786432,552,1420.4794941425323,0.0001,0.0136993408203125,-5.61114741563797,185.10983276367188,0.480785071849823,0.2,230,0.004445626,-0.0008963938205852173,0.9836737513542175,,
25,201.42879,1484,301.0,819200,552,676.1179636478424,0.0001,0.046478271484375,-5.604521339386702,304.17864990234375,0.7082327306270599,0.2,240,0.004934114,-0.003409335145715886,0.9813830852508545,,
26,145.2964,1543,301.0,851968,551,1519.6493794441224,0.0001,0.0277069091796875,-5.5969495758414265,442.0555725097656,0.4723522663116455,0.2,250,0.0046964493,-0.0014024060638803348,0.980024516582489,,
27,154.83092,1602,301.0,884736,551,1186.8216634750365,0.0001,0.0266448974609375,-5.58796175122261,330.108154296875,0.4429945945739746,0.2,260,0.0041387007,-0.0016210679676078143,0.9766113758087158,,
28,117.06717,1662,301.0,917504,551,893.9301881313324,0.0001,0.0302032470703125,-5.574490071088076,551.2374877929688,0.5368996858596802,0.2,270,0.0040300637,-0.0018264515495502564,0.9735959768295288,,
29,191.80237,1722,301.0,950272,551,911.7034348964692,0.0001,0.0137115478515625,-5.5640028797090055,194.79928588867188,0.5792700946331024,0.2,280,0.0027557118,-0.000613977905959473,0.9719961285591125,,
30,192.88603,1781,301.0,983040,551,1193.3506898403168,0.0001,0.0232147216796875,-5.557124818116426,510.4856872558594,0.4893794655799866,0.2,290,0.0045389,-0.0014635745331815996,0.9699480533599854,,
31,218.72424,1840,301.0,1015808,551,1204.1973701953889,0.0001,0.02342529296875,-5.549941525608301,420.3081359863281,0.40975213050842285,0.2,300,0.003240716,-0.0010335883775042022,0.9682392477989197,,
32,172.13658,1900,301.0,1048576,551,1262.36929602623,0.0001,0.0238800048828125,-5.544337670505047,477.2894287109375,0.4291417598724365,0.2,310,0.0034389691,-0.0012662894050208707,0.9676216244697571,,
33,132.08476,1959,301.0,1081344,551,1552.3164417266846,0.0001,0.0342803955078125,-5.538781075924635,643.1024169921875,0.45099425315856934,0.2,320,0.0048288447,-0.001525824069085502,0.9654785394668579,,
34,191.45135,2019,301.0,1114112,551,352.4529707431793,0.0001,0.0194976806640625,-5.536133623868227,161.67677307128906,0.790709525346756,0.2,330,0.0034305477,-0.0014412080909096403,0.9658737778663635,,
35,335.95163,2078,301.0,1146880,551,1574.9131206989289,0.0001,0.0324310302734375,-5.526429761201143,252.14459228515625,0.43746131658554077,0.2,340,0.0046392665,-0.002319296990026487,0.9615901708602905,,
36,267.1643,2137,301.0,1179648,551,3194.95866317749,0.0001,0.0315826416015625,-5.51268196105957,1647.8465576171875,0.24826687574386597,0.2,350,0.004693131,-0.0016240189053860377,0.959358811378479,,
37,223.5657,2197,301.0,1212416,551,1868.4100561141968,0.0001,0.024017333984375,-5.501454165577888,301.8784484863281,0.44986748695373535,0.2,360,0.004201421,-0.0014485066312772688,0.9558624625205994,,
38,223.35942,2256,301.0,1245184,551,993.8254073619843,0.0001,0.0547271728515625,-5.4823654919862745,373.9964904785156,0.5457671284675598,0.2,370,0.0061958106,-0.00404545679457442,0.951201319694519,,
39,277.51492,2316,301.0,1277952,551,969.8836210250854,0.0001,0.017291259765625,-5.4758414179086685,279.90911865234375,0.6407441794872284,0.2,380,0.004313305,-0.001031823647008423,0.9521451592445374,,
