time/fps,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/loss,train/clip_range,train/std,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/learning_rate,train/policy_gradient_loss
288,1,1851392,6979.747,28,1021.98,,,,,,,,,,,
250,2,1859584,6388.7856,65,930.22,4730,6103.61962890625,0.2,0.3875913619995117,-1.874712697416544,23009.803033447264,0.8398440629243851,0.02803955078125,0.004994739,0.0003,-0.0001479269310948439
236,3,1867776,5831.2744,104,881.62,4740,9299.771484375,0.2,0.38753265142440796,-1.874221783876419,34703.63712158203,0.5284647047519684,0.053662109375,0.007248961,0.0003,-0.0007777528691804037
232,4,1875968,5493.6675,140,842.44,4750,7270.5771484375,0.2,0.3875167965888977,-1.8737791277468205,29810.274340820313,0.7893720865249634,0.0343505859375,0.0045011854,0.0003,-4.8635449638823046e-05
226,5,1884160,5043.3545,180,794.62,4760,8328.5341796875,0.2,0.38746482133865356,-1.8734772637486459,35555.16583251953,0.4400496482849121,0.0503662109375,0.0065303077,0.0003,-0.0005379515670938418
223,6,1892352,4589.4834,220,753.04,4770,6453.55908203125,0.2,0.3874369263648987,-1.8730758495628834,26155.249584960937,0.756727010011673,0.0393310546875,0.0058431597,0.0003,-0.0012368747760774569
222,7,1900544,4868.8965,257,709.89,4780,127865.4375,0.2,0.38742560148239136,-1.8728474803268909,344782.009765625,0.666713684797287,0.046435546875,0.005152926,0.0003,0.0032721487383241764
221,8,1908736,4704.73,296,699.43,4790,6453.748046875,0.2,0.38734328746795654,-1.8723887532949448,24816.599871826173,0.7014517486095428,0.04373779296875,0.0051770853,0.0003,-0.0004316285274398979
219,9,1916928,4538.4824,336,671.3,4800,5797.552734375,0.2,0.3873119354248047,-1.871804890036583,29691.500494384767,0.5181956589221954,0.04637451171875,0.0050785574,0.0003,-0.0009192460114718415
219,10,1925120,4600.2637,373,678.68,4810,4435.56884765625,0.2,0.38727840781211853,-1.8714883632957935,22481.428961181642,0.7323080599308014,0.04775390625,0.0063622566,0.0003,-0.00022433874764828942
218,11,1933312,4580.9863,412,672.88,4820,6762.0732421875,0.2,0.38727548718452454,-1.871295166015625,30620.388677978517,0.5640831291675568,0.04102783203125,0.006135694,0.0003,-0.0013790755852824076
216,12,1941504,5071.1733,454,706.23,4830,6176.96435546875,0.2,0.38725724816322327,-1.8711729906499386,22322.294299316407,0.7411352097988129,0.06044921875,0.0064784633,0.0003,-0.0008832632840494626
216,13,1949696,5102.1587,492,709.77,4840,5111.0185546875,0.2,0.3872164487838745,-1.8708876594901085,21517.88787841797,0.7466925084590912,0.027880859375,0.004634233,0.0003,0.0004862996443989687
215,14,1957888,4886.7446,531,699.53,4850,5199.7021484375,0.2,0.38711297512054443,-1.8701507769525052,23469.764141845702,0.5325202941894531,0.03876953125,0.0047572874,0.0003,-0.001625517384673003
215,15,1966080,4993.751,570,681.57,4860,5796.36669921875,0.2,0.3870701789855957,-1.869289293885231,22550.59867553711,0.6687786281108856,0.04407958984375,0.0058871275,0.0003,0.00016698935796739535
214,16,1974272,5207.813,610,696.87,4870,5318.16845703125,0.2,0.3869917392730713,-1.8687040738761425,23031.919348144533,0.7732369750738144,0.04007568359375,0.005932567,0.0003,0.0005895708651223686
214,17,1982464,5232.4053,648,700.81,4880,5742.3818359375,0.2,0.38693416118621826,-1.8679238595068455,22294.173986816408,0.5051330924034119,0.0304443359375,0.0049944194,0.0003,-0.000598833199182991
213,18,1990656,5465.732,690,723.46,4890,4711.91552734375,0.2,0.38688161969184875,-1.8673092432320118,19388.73647155762,0.5079827904701233,0.04947509765625,0.006342525,0.0003,-0.0016245572580373846
213,19,1998848,5553.9976,730,735.97,4900,4964.291015625,0.2,0.386839896440506,-1.866800132393837,22665.108840942383,0.6475300490856171,0.0530517578125,0.0057662064,0.0003,-0.0006200329444254749
212,20,2007040,5800.744,770,751.02,4910,6131.7998046875,0.2,0.3868514895439148,-1.8665653683245182,25810.47215576172,0.4733455777168274,0.04365234375,0.0060011474,0.0003,8.408188150497154e-05
211,21,2015232,4495.514,812,756.11,4920,4955.80322265625,0.2,0.386834979057312,-1.8665246158838271,23015.046124267577,0.5374194383621216,0.04141845703125,0.0056976853,0.0003,-0.0014046273958228995
211,22,2023424,4656.8716,853,783.83,4930,547568.1875,0.2,0.38684818148612976,-1.8664622224867344,1056827.608203125,0.46804875135421753,0.083349609375,0.011008368,0.0003,0.01165483885561116
210,23,2031616,4421.45,893,779.63,4940,6167.5126953125,0.2,0.38679999113082886,-1.8664290644228458,28542.114654541016,0.7565744966268539,0.04796142578125,0.005003551,0.0003,0.0006375482422299683
210,24,2039808,4667.029,933,784.13,4950,9996.00390625,0.2,0.3867415189743042,-1.865827925503254,31773.679400634766,0.7143180072307587,0.0769287109375,0.008052928,0.0003,6.161229175631888e-05
210,25,2048000,4375.1655,970,768.03,4960,5645.96044921875,0.2,0.3866279423236847,-1.8649590343236924,23545.89440307617,0.5401889085769653,0.0381591796875,0.0054985746,0.0003,-0.0013796207706036512
