time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/learning_rate,train/loss,train/std,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
72,32768,725.31647,450,367.65822784810126,1,,,,,,,,,,,,,
156,65536,1195.0,418,409.9,2,0.0007298905093193753,0.008121516,-1.8830328920856119,0.001,10573.025390625,0.38827142119407654,0.5328122973442078,3100,0.2,35006.295811462405,0.0789215087890625,,
238,98304,1541.0,412,432.08,3,0.002208973471533682,0.008451844,-1.8821891851723194,0.001,9866.2626953125,0.3881851136684418,0.6201495826244354,3110,0.2,27081.65343322754,0.09183349609375,,
322,131072,1306.0,405,416.6,4,0.002533294893510174,0.009438293,-1.8806802587583662,0.001,10350.787109375,0.3880136013031006,0.6501018106937408,3120,0.2,25375.140480041504,0.089630126953125,,
405,163840,1256.9993,404,409.63,5,0.0027165966706888867,0.010592138,-1.8794341497123241,0.001,6954.13427734375,0.38792651891708374,0.6432176530361176,3130,0.2,22380.113306427003,0.1157501220703125,,
490,196608,1355.0,401,421.48,6,0.0010888804714340949,0.008051017,-1.8787359783425928,0.001,7993.53515625,0.387905478477478,0.6586147248744965,3140,0.2,21211.360063171385,0.0943206787109375,,
571,229376,1180.0,401,415.25,7,0.002011497467810841,0.010839039,-1.8761106910184027,0.001,4639.32470703125,0.3874797224998474,0.6161990761756897,3150,0.2,18634.259434509277,0.1215362548828125,,
655,262144,1496.0,400,432.48,8,0.0029819404975569342,0.011739712,-1.8707414345815778,0.001,8128.3701171875,0.38685348629951477,0.5532874166965485,3160,0.2,18406.66676864624,0.1314666748046875,,
739,294912,1729.0,398,441.86,9,0.002882789259274432,0.013237742,-1.8639851519837976,0.001,4847.5693359375,0.3861691355705261,0.6411392688751221,3170,0.2,15580.437219238282,0.1458038330078125,,
821,327680,1432.0,398,423.6,10,0.002663779981139669,0.011889576,-1.8589182937517763,0.001,3767.960693359375,0.38577204942703247,0.625329464673996,3180,0.2,13503.281993103028,0.13170166015625,,
904,360448,1314.9731,398,413.13,11,0.0009371611659844348,0.010750923,-1.8553787672892212,0.001,4305.107421875,0.3855385184288025,0.6575204730033875,3190,0.2,15723.216480255127,0.11890869140625,,
986,393216,1021.97906,398,401.44,12,0.0028599329918506554,0.010746628,-1.8544667601585387,0.001,3143.242919921875,0.38557708263397217,0.6395566165447235,3200,0.2,13293.6693359375,0.1337005615234375,,
1068,425984,1199.9995,398,416.06,13,0.0037018593562606838,0.01400744,-1.8526127560064196,0.001,3078.004150390625,0.38519009947776794,0.6605630218982697,3210,0.2,16493.911496734618,0.156048583984375,,
1155,458752,2051.9995,397,460.02,14,0.003452005908184219,0.012197575,-1.8488794730976224,0.001,3372.177734375,0.38478541374206543,0.5929476320743561,3220,0.2,14664.12695159912,0.143701171875,,
1239,491520,2065.0,396,459.18,15,0.003906974533310859,0.013509037,-1.8452579943463205,0.001,4328.44970703125,0.38460099697113037,0.6315048933029175,3230,0.2,15446.19338912964,0.149676513671875,,
1322,524288,1605.6357,396,436.78,16,0.002577030061183905,0.01125028,-1.8429449694231153,0.001,3893.09130859375,0.3843175768852234,0.6609978079795837,3240,0.2,14081.704692077637,0.1395050048828125,,
1406,557056,1753.9397,396,440.56,17,0.0031649992450184074,0.012064163,-1.8419359708204865,0.001,2960.584228515625,0.38438552618026733,0.698613166809082,3250,0.2,15666.332067108155,0.1300323486328125,,
1490,589824,1544.9397,395,431.68,18,0.003027438560093287,0.012719491,-1.842817908897996,0.001,3374.146240234375,0.3843996524810791,0.6618748605251312,3260,0.2,15948.696379089355,0.13323974609375,,
1576,622592,1541.8884,394,421.54,19,0.0030589731160489465,0.013186946,-1.8397031456232071,0.001,2676.36181640625,0.3838387727737427,0.7283685803413391,3270,0.2,13709.560871124268,0.1574615478515625,,
1659,655360,1129.7156,394,398.1,20,0.0029286029577633597,0.011978827,-1.8346512760967015,0.001,3967.54541015625,0.38347676396369934,0.7413428127765656,3280,0.2,15200.858631896972,0.1353759765625,,
1746,688128,1658.3832,394,430.2,21,0.002076250512527622,0.011044118,-1.8313467260450125,0.001,4017.81494140625,0.3833000957965851,0.7314990758895874,3290,0.2,14847.244052124024,0.121429443359375,,
1830,720896,1193.6235,393,406.38,22,0.00319882642779703,0.013748756,-1.8298968626186252,0.001,4685.1064453125,0.38311144709587097,0.7905117869377136,3300,0.2,12201.267309188843,0.1541748046875,,
1912,753664,1338.0,393,425.56,23,0.0024966046055851622,0.012094462,-1.8263608569279313,0.001,3728.224853515625,0.3826286196708679,0.7495235204696655,3310,0.2,14123.345536041259,0.1394134521484375,,
1996,786432,1593.0,393,424.83,24,0.002411464960368903,0.012864062,-1.8235353335738183,0.001,2624.351806640625,0.3825361728668213,0.7650204449892044,3320,0.2,12773.561952590942,0.161029052734375,,
2081,819200,1597.0,393,415.84,25,0.004289719320149743,0.015413586,-1.8214134842157363,0.001,2923.628173828125,0.38223814964294434,0.7194722592830658,3330,0.2,13022.113637542725,0.1715972900390625,,
2163,851968,1571.0,393,411.04,26,0.003897479589249997,0.014340479,-1.8152824437245727,0.001,3031.33544921875,0.3813430368900299,0.7458294332027435,3340,0.2,11765.187134170532,0.1578887939453125,,
2245,884736,1037.0,393,387.01,27,0.0023231626724736997,0.012622111,-1.8084153421223164,0.001,2219.61279296875,0.3808652460575104,0.7232049703598022,3350,0.2,13087.43893508911,0.149053955078125,,
2326,917504,957.0,394,399.79,28,0.0017767066273336241,0.011193949,-1.8023572701960802,0.001,5412.26123046875,0.3801713287830353,0.7613122165203094,3360,0.2,13216.962884902954,0.13587646484375,,
2410,950272,1193.0,394,397.52,29,-0.00016275559300993336,0.01053771,-1.7956689408048987,0.001,1952.7335205078125,0.37966692447662354,0.789351686835289,3370,0.2,9702.183266448974,0.1161407470703125,,
2490,983040,1093.0,394,393.25,30,0.0021953715394829485,0.012839014,-1.7900924876332283,0.001,2506.921142578125,0.3790702223777771,0.736670970916748,3380,0.2,15509.126947784423,0.13675537109375,,
2573,1015808,1207.8644,394,400.24,31,0.002232285469835915,0.012150396,-1.785251141525805,0.001,2475.24072265625,0.3787390887737274,0.7697294354438782,3390,0.2,12499.252082061768,0.14013671875,,
2655,1048576,1051.9388,394,379.31,32,0.0036581333117283064,0.014303284,-1.7796615051105618,0.001,3080.999267578125,0.3779396414756775,0.737754613161087,3400,0.2,11466.287150573731,0.1641571044921875,,
2736,1081344,996.0,395,381.92,33,0.0015553540366454398,0.013084241,-1.7715040985494852,0.001,2222.44091796875,0.3771464228630066,0.7564720064401627,3410,0.2,11884.111842346192,0.1490997314453125,,
2820,1114112,1186.0,394,381.42,34,0.00153774800037354,0.012314209,-1.760474208369851,0.001,1557.9317626953125,0.37594425678253174,0.7396286427974701,3420,0.2,11647.369343948365,0.14366455078125,,
2903,1146880,1338.9962,395,412.37,35,0.004026104972581379,0.014145125,-1.7502420742064715,0.001,2529.172607421875,0.3752754032611847,0.7378560900688171,3430,0.2,12576.374401473999,0.163916015625,,
2988,1179648,1575.9962,394,429.67,36,0.0033789000435717753,0.013550556,-1.745752184651792,0.001,3626.634521484375,0.3750324845314026,0.7441937029361725,3440,0.2,12930.428817749023,0.1606292724609375,,
3074,1212416,1638.9847,394,431.55,37,0.004981960345139669,0.01613639,-1.741012817248702,0.001,3148.829833984375,0.3743007183074951,0.7051442861557007,3450,0.2,11901.044231033326,0.1721923828125,,
3157,1245184,1136.0,394,405.25,38,0.0045336808270803886,0.013760156,-1.732735882513225,0.001,2855.486572265625,0.373553991317749,0.7505691200494766,3460,0.2,12220.012481307984,0.1609222412109375,,
3241,1277952,1251.0,394,412.71,39,0.0016992749912787986,0.0126591185,-1.7244056057184936,0.001,3427.06298828125,0.3727028965950012,0.7586532980203629,3470,0.2,11603.956618118285,0.1492401123046875,,
3323,1310720,1080.0,394,395.24,40,0.003501845430764661,0.01449641,-1.7174670550972224,0.001,1652.3096923828125,0.37217405438423157,0.771517738699913,3480,0.2,12410.212829971313,0.160693359375,,
3404,1343488,1198.0,394,395.95,41,0.00023469490097340894,0.011320675,-1.7105428222566843,0.001,1855.4998779296875,0.3714408278465271,0.8042392432689667,3490,0.2,10719.316750717164,0.1285552978515625,,
3488,1376256,1555.0,394,414.67,42,0.0018840917377019651,0.010781387,-1.706604976579547,0.001,3103.107666015625,0.37147998809814453,0.7440217137336731,3500,0.2,14470.712166213989,0.1275238037109375,,
3570,1409024,1058.0,394,401.42,43,0.0031617254828233852,0.0141382255,-1.7030176052823662,0.001,2802.1396484375,0.3707699477672577,0.7241873145103455,3510,0.2,13471.889136123656,0.16199951171875,,
3654,1441792,1468.0,394,417.63,44,0.0018168932443586527,0.011316981,-1.696249907836318,0.001,3556.003662109375,0.3702584505081177,0.7749341130256653,3520,0.2,12410.965385818481,0.121783447265625,,
3738,1474560,1503.0,394,417.46,45,0.003611865753555321,0.014059334,-1.693422056734562,0.001,1636.1751708984375,0.3702826499938965,0.7244376242160797,3530,0.2,12096.378507232666,0.158978271484375,,
3822,1507328,1435.0,394,418.0,46,0.0027198847460567777,0.013284932,-1.6929821399971843,0.001,2995.51025390625,0.3701601028442383,0.7043953835964203,3540,0.2,13709.202924728394,0.148638916015625,,
3906,1540096,1379.0,394,400.88,47,0.001486891901913623,0.012186213,-1.6883110554888845,0.001,2179.314453125,0.36935123801231384,0.7282559871673584,3550,0.2,12064.636452865601,0.137957763671875,,
3988,1572864,1105.0,394,391.89,48,0.001472627741168253,0.013016832,-1.6796963594853878,0.001,1829.414306640625,0.36869701743125916,0.7227481603622437,3560,0.2,13332.15096282959,0.143804931640625,,
,1600000,,,,,0.0012723546893539605,0.012440734,-1.6738802900537848,0.001,2125.614990234375,0.3682973384857178,0.7661086320877075,3570,0.2,10427.921533203125,0.1367584228515625,384.41,1402.7935791015625
4205,1605632,1260.2806,381,397.41,49,,,,,,,,,,,,,
4287,1638400,1607.2806,382,408.6,50,0.0026388185474388592,0.013708601,-1.670267664268613,0.001,2740.112548828125,0.36810705065727234,0.7450271546840668,3580,0.2,12651.045372009277,0.1614959716796875,,
4369,1671168,1332.0,382,397.33,51,0.002515761278482387,0.012942785,-1.6648126246407629,0.001,1976.9091796875,0.3672804832458496,0.738504558801651,3590,0.2,11212.674674987793,0.1514923095703125,,
