time/fps,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/loss,train/clip_range,train/std,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/learning_rate,train/policy_gradient_loss
259,1,1646592,6276.675,31,905.11,,,,,,,,,,,
207,2,1654784,6286.7485,79,951.8,4480,3040.616943359375,0.2,0.37077221274375916,-1.6961759699508547,11587.622597885133,0.7830325067043304,0.0920166015625,0.009177292,0.0003,-0.002439645844788174
194,3,1662976,6474.3745,126,968.97,4490,2237.7841796875,0.2,0.3707953095436096,-1.6968172062188387,11914.5405708313,0.8376002460718155,0.10179443359375,0.008945953,0.0003,-0.0006350103561999276
187,4,1671168,6603.345,174,1022.52,4500,2816.61669921875,0.2,0.3708552420139313,-1.6973350543528796,11314.997353363036,0.7690841853618622,0.09580078125,0.00991833,0.0003,-0.0028295119787799194
185,5,1679360,6581.773,220,1051.21,4510,2653.375732421875,0.2,0.3707162141799927,-1.6968234669417144,10840.551930236816,0.8713175058364868,0.0811279296875,0.007872108,0.0003,-0.0020852584511885652
182,6,1687552,6539.3105,269,1071.8,4520,4323.3408203125,0.2,0.3705002963542938,-1.6948941335082055,17132.668940353393,0.822112187743187,0.06015625,0.0069376463,0.0003,-0.0008323312675202032
183,7,1695744,6805.821,313,1101.81,4530,2284.477294921875,0.2,0.3703860640525818,-1.6927394438534975,14121.938160705566,0.8212532848119736,0.1079833984375,0.009950436,0.0003,-0.0012650925338675734
181,8,1703936,7102.1895,361,1123.65,4540,3439.65673828125,0.2,0.37031781673431396,-1.6918093893676995,30679.185793685912,0.6283456981182098,0.085498046875,0.008992998,0.0003,-0.0024257314929855057
180,9,1712128,7475.7837,408,1189.34,4550,2723.858642578125,0.2,0.3701300024986267,-1.6903409155085682,11239.029380035401,0.8168196827173233,0.07742919921875,0.00815807,0.0003,-0.0034886828674643767
180,10,1720320,7469.3237,455,1214.76,4560,2675.818603515625,0.2,0.36958158016204834,-1.6862913265824317,12806.08613319397,0.8539292961359024,0.08828125,0.008122423,0.0003,-0.0013290120092278811
180,11,1728512,7668.212,500,1250.64,4570,4994.57763671875,0.2,0.36973637342453003,-1.6839014446362852,17812.613734436036,0.8235625773668289,0.0947021484375,0.008817497,0.0003,-0.001210645413993916
180,12,1736704,8134.993,546,1281.19,4580,2294.867919921875,0.2,0.3696584105491638,-1.684430791437626,16535.211405944825,0.7674984335899353,0.098046875,0.009335761,0.0003,-0.0007968922123836819
180,13,1744896,8408.724,590,1210.94,4590,1443.1890869140625,0.2,0.36971670389175415,-1.6841006748378278,15030.847416305542,0.8163424283266068,0.11531982421875,0.010020159,0.0003,-0.0006264053547056392
180,14,1753088,8303.935,637,1209.31,4600,3824.442626953125,0.2,0.3697918653488159,-1.6848580408841372,16843.10860862732,0.503062903881073,0.068310546875,0.0073122745,0.0003,-0.0026658833092369607
180,15,1761280,8555.238,680,1249.42,4610,3724.14501953125,0.2,0.36967572569847107,-1.6846890848129987,21089.73159866333,0.7967913597822189,0.08182373046875,0.008415732,0.0003,-0.00024840306214173323
180,16,1769472,8548.296,727,1273.06,4620,3738.908935546875,0.2,0.36963868141174316,-1.6838947338983417,21269.98656463623,0.5346372723579407,0.07437744140625,0.0077215605,0.0003,-0.0014351986847032094
178,17,1777664,8418.015,778,1261.63,4630,4552.04833984375,0.2,0.3695415258407593,-1.6832287058234214,13885.529051971436,0.7702392041683197,0.06463623046875,0.0070650084,0.0003,0.00013966527330921963
179,18,1785856,8306.497,822,1211.29,4640,4055.60693359375,0.2,0.36931371688842773,-1.6815950073301793,12705.182933807373,0.8846208453178406,0.0975341796875,0.009224334,0.0003,-0.0011907629317647662
179,19,1794048,8129.7856,869,1196.88,4650,2391.432861328125,0.2,0.3695366382598877,-1.681323181465268,15827.001913070679,0.5314886569976807,0.1119140625,0.010036484,0.0003,0.0008345718149939784
178,20,1802240,8440.522,917,1228.83,4660,3141.885498046875,0.2,0.3695175349712372,-1.6825227815657855,17068.246326446533,0.5806206166744232,0.10609130859375,0.010159696,0.0003,-0.0011537449834577273
178,21,1810432,8715.388,963,1260.21,4670,4035.802490234375,0.2,0.36944806575775146,-1.6818785957992077,11189.47606201172,0.8691956996917725,0.08375244140625,0.008150339,0.0003,-0.0017371644738886972
177,22,1818624,8900.906,1013,1260.91,4680,1781.003662109375,0.2,0.369174063205719,-1.6802656665444373,14455.737185668946,0.7847522795200348,0.08826904296875,0.008097387,0.0003,-0.0009266478566132719
178,23,1826816,8959.629,1057,1299.92,4690,2383.3037109375,0.2,0.36909064650535583,-1.6782218130305409,13647.224253082275,0.8004943579435349,0.085693359375,0.007983437,0.0003,-0.0019513714098138735
177,24,1835008,8523.333,1104,1265.54,4700,2596.008056640625,0.2,0.3688781261444092,-1.6766601737588644,17107.36430053711,0.8313327133655548,0.07108154296875,0.0077645583,0.0003,-0.0007320598972000881
178,25,1843200,8495.674,1149,1271.46,4710,1801.3748779296875,0.2,0.3687145709991455,-1.6744895834475755,15152.564070510864,0.8535154163837433,0.0925537109375,0.008744343,0.0003,-0.0013118012775521493
