Episode,Reward
1,1158.4553
2,615.54083
3,370.94287
4,1042.6066
5,1961.6527
6,635.1328
7,309.8122
8,782.62054
9,920.9096
10,451.31494
11,751.4799
12,969.77606
13,674.22284
14,640.106
15,1140.8774
16,1050.2546
17,1168.3055
18,545.69116
19,354.91333
20,1137.8015
21,1023.73926
22,402.2571
23,258.14597
24,860.05457
25,711.45636
26,458.84195
27,597.85333
28,980.2898
29,672.90796
30,603.3766
31,1058.7391
32,1119.8973
33,1155.6846
34,625.8647
35,375.13855
36,1131.6439
37,1106.762
38,558.82983
39,271.6964
40,904.8352
41,452.3001
42,680.9623
43,236.4715
44,930.5331
45,1030.0178
46,563.67847
47,1012.16016
48,1060.0774
49,1074.7509
50,622.76917
51,286.75613
52,1110.4183
53,1063.5934
54,533.2829
55,290.81528
56,673.767
57,625.07025
58,670.9681
59,248.44467
60,824.0232
61,-263.40848
62,596.3178
63,1118.4209
64,1077.8539
65,1134.323
66,629.6467
67,534.8112
68,1101.2991
69,1030.188
70,504.94513
71,295.5863
72,1096.1787
73,1161.5537
74,676.091
75,284.3109
76,838.9099
77,783.44025
78,593.76166
79,984.4194
80,1193.4298
81,1009.80255
82,611.9586
83,362.00867
84,1132.4296
85,1012.69135
86,461.47897
87,307.95578
88,926.53937
89,871.1219
90,720.9864
91,203.2703
92,799.6987
93,1055.3844
94,1188.0182
95,1021.36945
96,1128.8827
97,50.15212
98,1125.7037
99,1037.2328
100,1043.2948
