time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/std,train/n_updates,train/explained_variance,train/clip_range,train/learning_rate,train/loss,train/value_loss,eval/mean_reward,eval/mean_ep_length
25,1,16384,489.0,652,1182.1309,,,,,,,,,,,,,
73,2,32768,533.7678571428571,443,1612.9861,0.0014079378044698388,0.010771584,0.0930419921875,-1.9467762410640717,0.39443784952163696,2480,0.049510300159454346,0.2,0.0003,10159.876953125,29293.82822265625,,
123,3,49152,537.1954022988506,396,1656.4567,0.001526065314828884,0.009767605,0.08226318359375,-1.9451963871717453,0.39431795477867126,2490,0.09571975469589233,0.2,0.0003,12208.9658203125,34046.10068359375,,
173,4,65536,555.93,378,1837.3453,-0.0004561869500321336,0.006913516,0.04503173828125,-1.944426280260086,0.39428219199180603,2500,0.18326610326766968,0.2,0.0003,11907.421875,30880.022216796875,,
220,5,81920,531.44,371,1580.4106,-0.0015288799797417596,0.009342877,0.063861083984375,-1.9438685163855554,0.3942113518714905,2510,0.1852344274520874,0.2,0.0003,11152.033203125,30627.942260742188,,
270,6,98304,545.35,363,1802.1514,0.00039888794854050504,0.0070779724,0.061517333984375,-1.9431122973561288,0.3941589593887329,2520,0.25694119930267334,0.2,0.0003,6227.443359375,23189.416906738283,,
319,7,114688,586.78,358,2282.9595,5.6895163288572804e-05,0.007556818,0.0596435546875,-1.9428528159856797,0.3941621482372284,2530,0.2638806700706482,0.2,0.0003,8338.7333984375,27691.112561035156,,
368,8,131072,594.67,355,2446.7603,0.001004589200601913,0.008631031,0.06702880859375,-1.9429161861538886,0.3941640555858612,2540,0.38564932346343994,0.2,0.0003,7811.42626953125,28034.08670654297,,
417,9,147456,621.42,352,2807.0872,-0.0001392558784573339,0.007386722,0.058319091796875,-1.9427108317613602,0.39412206411361694,2550,0.43840599060058594,0.2,0.0003,7712.6416015625,29028.286499023438,,
471,10,163840,619.27,347,2750.4556,-0.000883109002461424,0.0060836626,0.0378173828125,-1.942118836939335,0.3940420150756836,2560,0.499846875667572,0.2,0.0003,8079.4404296875,26829.428186035155,,
518,11,180224,594.84,347,2510.5002,0.001061261050926987,0.007962111,0.060479736328125,-1.9416290134191514,0.3940404951572418,2570,0.4778306484222412,0.2,0.0003,8207.4521484375,28711.479272460936,,
567,12,196608,612.3,346,2723.0283,-0.0006840810754511039,0.0056509627,0.033416748046875,-1.9417224854230881,0.394046813249588,2580,0.4830511808395386,0.2,0.0003,9780.0205078125,29174.714794921874,,
616,13,212992,639.06,345,3112.759,-7.936198235256598e-05,0.007324624,0.05643310546875,-1.9416500449180603,0.3940090537071228,2590,0.43236011266708374,0.2,0.0003,9699.4921875,30477.8857421875,,
666,14,229376,665.38,344,3544.4326,-0.0007232538613607175,0.0069189477,0.045855712890625,-1.9414159029722213,0.39401212334632874,2600,0.5315940678119659,0.2,0.0003,6400.078125,26010.254663085936,,
715,15,245760,718.4,343,4290.4976,-0.0009205325011862441,0.0065328856,0.053924560546875,-1.9412121012806893,0.39395952224731445,2610,0.5372599363327026,0.2,0.0003,8541.7265625,28757.747314453125,,
766,16,262144,761.33,342,4893.8794,0.0009882614525849932,0.006514648,0.0474853515625,-1.9407025888562202,0.3939126133918762,2620,0.5247692167758942,0.2,0.0003,8629.115234375,29015.584814453126,,
815,17,278528,759.62,341,4951.8003,0.000932891180855222,0.008738163,0.0632080078125,-1.9403912886977195,0.3939129412174225,2630,0.5613231658935547,0.2,0.0003,9303.2421875,27732.978552246095,,
866,18,294912,771.3,340,5254.878,0.0014031464750587474,0.0072565917,0.0516845703125,-1.9402557879686355,0.3938787877559662,2640,0.4911152124404907,0.2,0.0003,9499.06640625,33065.29443359375,,
913,19,311296,720.16,340,4692.583,5.824281615787186e-05,0.0059721693,0.04036865234375,-1.9400034561753272,0.3938908874988556,2650,0.5377154648303986,0.2,0.0003,11078.1865234375,33024.709301757815,,
962,20,327680,692.99,340,4526.639,-0.0012315917818341404,0.006118849,0.044390869140625,-1.9396768301725387,0.3937832713127136,2660,0.5308061242103577,0.2,0.0003,9727.9794921875,34831.813793945315,,
1011,21,344064,675.36,340,4457.14,0.0003990083925600629,0.0074185096,0.049188232421875,-1.9388305678963662,0.3937654495239258,2670,0.4501284956932068,0.2,0.0003,9026.4150390625,31626.77687988281,,
1060,22,360448,651.17,339,4113.702,-0.0005684984003892169,0.005608638,0.03446044921875,-1.9387018784880639,0.3937380015850067,2680,0.5062967538833618,0.2,0.0003,10012.740234375,32169.670263671876,,
1110,23,376832,666.34,339,4478.4976,0.0010954348661471158,0.0072053988,0.041473388671875,-1.938274012506008,0.39367687702178955,2690,0.4977414608001709,0.2,0.0003,11021.4560546875,34174.18208007813,,
1159,24,393216,693.37,339,4889.498,0.0003818290620984044,0.005544753,0.035760498046875,-1.937581980228424,0.39360591769218445,2700,0.49642181396484375,0.2,0.0003,10530.0361328125,34188.17673339844,,
1210,25,409600,742.82,338,5549.4414,0.0015757834073156119,0.0055002472,0.037066650390625,-1.9371408551931382,0.3935912847518921,2710,0.5305872559547424,0.2,0.0003,11048.2119140625,33280.582836914065,,
1260,26,425984,745.12,338,5588.1113,2.707920939428732e-05,0.0059666885,0.03433837890625,-1.9372773140668869,0.39363229274749756,2720,0.5405169725418091,0.2,0.0003,8353.65234375,29623.11101074219,,
1310,27,442368,760.02,337,5765.496,0.00041475466496194714,0.006311753,0.040032958984375,-1.937628549337387,0.39365696907043457,2730,0.48983168601989746,0.2,0.0003,10991.0341796875,35650.322924804685,,
1359,28,458752,756.33,337,5595.2715,0.0006391625429387204,0.0059941327,0.037109375,-1.9373917788267137,0.3935595452785492,2740,0.47575926780700684,0.2,0.0003,10358.2841796875,31269.269775390625,,
1407,29,475136,714.97,337,5175.1187,0.0003490827424684539,0.007884122,0.051385498046875,-1.9367128908634186,0.39355286955833435,2750,0.5062397420406342,0.2,0.0003,8836.5068359375,33337.94523925781,,
1457,30,491520,707.9,337,5060.8887,0.0008617890416644514,0.0064877765,0.0489013671875,-1.9367329448461532,0.39355775713920593,2760,0.5483655333518982,0.2,0.0003,8760.7353515625,30411.551123046876,,
1506,31,507904,714.81,337,5332.6675,-0.0004208303987979889,0.0053064255,0.027337646484375,-1.9367103964090346,0.39355236291885376,2770,0.6026856303215027,0.2,0.0003,8851.7470703125,27645.87587890625,,
1557,32,524288,706.98,336,5196.025,0.0010499117284780367,0.004996372,0.023968505859375,-1.9365784406661988,0.39353451132774353,2780,0.6247752010822296,0.2,0.0003,7483.8818359375,30088.199462890625,,
1605,33,540672,684.98,336,4994.3325,-0.00020947623561369256,0.005873072,0.034735107421875,-1.9359787672758102,0.39341652393341064,2790,0.54161137342453,0.2,0.0003,8958.2470703125,30607.08250732422,,
1656,34,557056,666.51,336,4868.2925,0.0005062072101281956,0.0052774316,0.032574462890625,-1.93514943420887,0.393412321805954,2800,0.517211526632309,0.2,0.0003,12370.044921875,34401.38823242187,,
1706,35,573440,652.92,336,4631.6504,-0.001295083566219546,0.0053802365,0.03673095703125,-1.9350052371621131,0.3933599889278412,2810,0.5766556262969971,0.2,0.0003,10644.7763671875,34661.05856933594,,
1756,36,589824,659.43,335,4831.3364,0.0003139746164379176,0.0054305983,0.0300537109375,-1.9344612628221511,0.3933044672012329,2820,0.5375793874263763,0.2,0.0003,10836.5947265625,34520.497338867186,,
1805,37,606208,675.56,335,5007.8423,1.7055543139576912e-06,0.0049192803,0.03367919921875,-1.9338798001408577,0.393241286277771,2830,0.6553973853588104,0.2,0.0003,8977.9482421875,28988.126342773438,,
1855,38,622592,707.96,335,5408.9873,-0.0005784617213066667,0.007621312,0.048284912109375,-1.933266431093216,0.39318203926086426,2840,0.5690492391586304,0.2,0.0003,8746.3330078125,30780.67399902344,,
1904,39,638976,703.46,335,5277.7227,0.0003943379721022211,0.005301725,0.0353759765625,-1.9329043999314308,0.3931730091571808,2850,0.5664382576942444,0.2,0.0003,8576.1279296875,31643.85690917969,,
1954,40,655360,726.54,335,5529.89,0.0005672503291862085,0.0048033446,0.024859619140625,-1.933046594262123,0.39321017265319824,2860,0.5741565525531769,0.2,0.0003,11069.4677734375,33770.86845703125,,
2003,41,671744,685.88,335,4911.6045,0.0004024372290587053,0.005351705,0.035418701171875,-1.933060312271118,0.39315682649612427,2870,0.6264820992946625,0.2,0.0003,11834.6923828125,32285.95897216797,,
2055,42,688128,683.07,334,4887.6733,-0.0007285158091690392,0.0049527353,0.026971435546875,-1.9325442239642143,0.39312943816185,2880,0.6378931403160095,0.2,0.0003,10083.4296875,29883.998828125,,
2105,43,704512,691.65,334,5008.217,-0.0026719707864685917,0.005365663,0.03201904296875,-1.9322384417057037,0.3930947780609131,2890,0.6018829345703125,0.2,0.0003,9410.7568359375,29704.86885986328,,
2157,44,720896,736.59,334,5621.58,-0.0006876459578052163,0.006682733,0.04112548828125,-1.9318728655576707,0.3930632472038269,2900,0.6060198843479156,0.2,0.0003,8028.9033203125,30666.48232421875,,
2208,45,737280,744.67,333,5676.311,-0.0013192825397709384,0.007177145,0.051080322265625,-1.9316226899623872,0.3930378556251526,2910,0.6047765910625458,0.2,0.0003,7324.76416015625,28348.23972167969,,
2258,46,753664,762.73,333,6006.168,-0.0005227620393270626,0.0063550677,0.034185791015625,-1.9310958623886108,0.3929693102836609,2920,0.6356880962848663,0.2,0.0003,10986.4619140625,33579.215991210935,,
2309,47,770048,757.34,333,5965.0537,0.000558126832038397,0.0046938276,0.02552490234375,-1.9304348185658455,0.3929131031036377,2930,0.6607575416564941,0.2,0.0003,10829.9921875,31894.61179199219,,
2359,48,786432,779.3,333,6488.715,-0.0003429650379985105,0.0051918854,0.029412841796875,-1.929929904639721,0.39287328720092773,2940,0.6283462643623352,0.2,0.0003,9842.943359375,30868.72360839844,,
,,800000,,,,-0.0005315232796419877,0.0061248434,0.035968017578125,-1.9296107187867164,0.3928459584712982,2950,0.6609550714492798,0.2,0.0003,9285.1201171875,29256.787927246092,3118.181884765625,599.16
2511,49,802816,739.18,319,6001.37,,,,,,,,,,,,,
2563,50,819200,745.57,319,6128.609,5.0909453420899805e-06,0.004646998,0.0256591796875,-1.9291750967502594,0.3927857279777527,2960,0.6723181903362274,0.2,0.0003,8863.2890625,31473.895141601562,,
