Episode,Reward
1,-4647.86
2,-5090.1787
3,-5224.231
4,-5322.605
5,-416.58197
6,1153.9645
7,874.1823
8,-4104.4995
9,3946.7935
10,4303.934
11,358.41705
12,2671.847
13,2247.6118
14,-88.10679
15,2587.0808
16,-3654.1743
17,11304.602
18,9504.178
19,7854.0576
20,3064.8682
21,-6992.2456
22,3706.3667
23,1948.1886
24,-862.06903
25,-109.12662
26,1917.8839
27,4337.865
28,15187.691
29,-799.4688
30,97.82833
31,9475.691
32,-8524.119
33,13355.63
34,2201.6907
35,13663.315
36,3542.9155
37,744.4099
38,-6774.6465
39,-1940.8424
40,1276.3524
41,13327.253
42,22655.256
43,13705.895
44,2184.907
45,-665.4476
46,-365.74478
47,16348.364
48,-5262.145
49,3798.8442
50,153.1146
51,-328.67783
52,-4607.601
53,13334.035
54,-227.44225
55,3701.664
56,-4047.727
57,17775.635
58,-820.29065
59,-3730.601
60,9356.405
61,9674.421
62,248.14482
63,-1781.8662
64,13631.268
65,-238.42693
66,1569.6053
67,-1398.2122
68,2355.8242
69,20922.225
70,-3936.4304
71,14698.802
72,10326.081
73,-1304.6813
74,14404.839
75,16272.794
76,15891.617
77,8615.6875
78,-4055.1228
79,16568.742
80,56.104805
81,-4713.3516
82,-5584.365
83,7121.2085
84,3308.4673
85,990.06683
86,201.42937
87,10432.59
88,11051.863
89,13987.4
90,-1670.2108
91,186.19487
92,2466.6272
93,1965.7251
94,1387.0038
95,10174.964
96,9280.327
97,15012.071
98,22911.252
99,8929.941
100,10238.619
