Episode,Reward
1,244.25517
2,4426.831
3,11110.942
4,4050.0737
5,8028.4966
6,5560.391
7,2233.1377
8,-1372.6774
9,564.61304
10,7199.8423
11,2337.107
12,2349.0503
13,238.67722
14,-1910.1144
15,3993.6914
16,779.95715
17,13256.275
18,423.4247
19,1338.7428
20,2566.2095
21,7696.5415
22,10273.121
23,6599.287
24,14751.674
25,155.10599
26,-235.04712
27,3072.3384
28,10.50587
29,-615.56244
30,-1545.1658
31,-76.62857
32,7554.613
33,16097.765
34,4579.3447
35,1911.8829
36,-442.6119
37,15908.446
38,13094.662
39,12742.485
40,1763.1788
41,3938.4905
42,6485.0
43,3863.253
44,16484.033
45,44.03079
46,9133.018
47,1225.6503
48,14027.542
49,19705.395
50,1927.3523
51,14675.151
52,2002.4764
53,11829.911
54,-328.67093
55,653.2427
56,1471.7687
57,-433.0094
58,1111.09
59,2713.962
60,-1037.4425
61,-777.24713
62,809.75195
63,-2801.0635
64,4359.104
65,3497.7805
66,9088.171
67,2909.669
68,9699.888
69,2069.627
70,-79.659164
71,-1360.3112
72,1793.8497
73,18406.691
74,738.9317
75,1166.6227
76,3261.1787
77,4771.7163
78,8832.261
79,7629.7593
80,4988.94
81,5263.6377
82,39.37481
83,-956.0877
84,7321.135
85,2736.026
86,656.8488
87,-649.5319
88,-69.341446
89,13295.056
90,9888.395
91,7922.6323
92,-97.24496
93,-384.18896
94,830.63495
95,9042.128
96,19158.717
97,328.98502
98,3065.2666
99,-640.07275
100,1135.5006
