time/iterations,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/clip_range,train/learning_rate,train/clip_fraction,train/n_updates,train/approx_kl,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/loss,train/explained_variance
1,301.0,32768,575,56,-216.19038,,,,,,,,,,,
2,301.0,65536,545,120,-162.49225,0.2,0.001,0.1282867431640625,10,0.008570336,88.28803196549416,0.9961529970169067,-0.012225050404231297,-5.661744343489408,56.37338638305664,0.0002511739730834961
3,301.0,98304,533,184,-8.793539,0.2,0.001,0.1452789306640625,20,0.009546811,102.65067415237426,0.9921966791152954,-0.01612453822453972,-5.651065212488175,42.4232063293457,0.126758873462677
4,301.0,131072,526,248,214.98816,0.2,0.001,0.1493316650390625,30,0.01009794,129.193326485157,0.9888232946395874,-0.01835591167709936,-5.6371677331626415,63.9810905456543,0.32670366764068604
5,301.0,163840,523,313,129.27643,0.2,0.001,0.095623779296875,40,0.0070188777,2864.208639860153,0.9874939322471619,-0.004858955336567305,-5.628582263737917,1020.1693725585938,0.06617635488510132
6,301.0,196608,520,377,89.831985,0.2,0.001,0.0540283203125,50,0.00536558,3070.159089946747,0.9853173494338989,-0.0034386882955004692,-5.621664824336767,2116.12890625,0.07843023538589478
7,301.0,229376,518,442,67.91897,0.2,0.001,0.0682769775390625,60,0.0074060764,1104.810214614868,0.9791525602340698,-0.004472407446337456,-5.605772263556719,311.60791015625,0.0558246374130249
8,301.0,262144,517,506,53.73674,0.2,0.001,0.0442169189453125,70,0.0040436736,1088.5087632417678,0.9724848866462708,-0.003033721968768077,-5.577678961306811,134.67269897460938,0.01178067922592163
9,301.0,294912,516,571,114.016365,0.2,0.001,0.019061279296875,80,0.0035756752,1357.461080288887,0.970177412033081,-0.0011821372763733962,-5.561230037361383,113.71144104003906,0.21329456567764282
10,301.0,327680,513,637,72.43943,0.2,0.001,0.0387237548828125,90,0.004417519,3068.0393800258635,0.9678270220756531,-0.0014046875347048626,-5.548878840357065,1878.021728515625,0.24331361055374146
11,301.0,360448,513,702,71.386826,0.2,0.001,0.02283935546875,100,0.004221289,1531.152284526825,0.9677241444587708,-0.000905902086833521,-5.540279179811478,1506.3858642578125,0.5055470168590546
12,301.0,393216,512,767,-1.3450416,0.2,0.001,0.0363616943359375,110,0.005383356,1768.5473041534424,0.9647840857505798,-0.001354276534402743,-5.539512838423252,971.5764770507812,0.5221008956432343
13,301.0,425984,512,831,65.45215,0.2,0.001,0.0446319580078125,120,0.0051414305,394.006618642807,0.9633747339248657,-0.0037570468055491803,-5.52770769521594,212.26564025878906,0.8443049341440201
14,301.0,458752,511,896,103.79561,0.2,0.001,0.052386474609375,130,0.0058615487,562.9168608665466,0.9622657299041748,-0.0022976003332587426,-5.529778806865215,133.94793701171875,0.7546683102846146
15,301.0,491520,511,960,137.74995,0.2,0.001,0.0693115234375,140,0.007045405,1163.0092561721801,0.9576789140701294,-0.0023269097713637167,-5.509822466224432,460.4249267578125,0.541499137878418
16,301.0,524288,509,1028,148.197,0.2,0.001,0.10162353515625,150,0.0075561134,1162.993744134903,0.9498341083526611,-0.0025270399644796273,-5.481898465007544,805.6595458984375,0.5490692853927612
17,301.0,557056,506,1100,162.88788,0.2,0.001,0.088897705078125,160,0.0067050885,1169.370120882988,0.9440467357635498,-0.0012314008296016254,-5.460756161808968,375.0823974609375,0.5462351441383362
18,301.0,589824,504,1169,239.61908,0.2,0.001,0.0817596435546875,170,0.0072256243,589.8225446939468,0.9406650066375732,-0.0011738696404790972,-5.430123834311962,167.41290283203125,0.6095420122146606
19,301.0,622592,502,1239,194.11467,0.2,0.001,0.1050933837890625,180,0.010020409,1446.5591238975526,0.9336049556732178,0.0006430654248106293,-5.401016769558192,677.8148803710938,0.33552175760269165
20,301.0,655360,501,1307,211.25299,0.2,0.001,0.1017303466796875,190,0.008681741,1455.2275003910065,0.9256337285041809,0.0010264828018989648,-5.378396203368903,409.1149597167969,0.4034038782119751
21,301.0,688128,500,1374,244.33607,0.2,0.001,0.1617889404296875,200,0.008937417,1229.7553402900696,0.9216325879096985,0.0016357555843569572,-5.342324573546648,428.45074462890625,0.4236066937446594
22,301.0,720896,499,1442,261.79648,0.2,0.001,0.1720611572265625,210,0.0093081165,894.4612248420715,0.9229464530944824,0.006466057131365233,-5.338282347470522,182.08120727539062,0.4314560294151306
23,301.0,753664,499,1509,244.24443,0.2,0.001,0.14600830078125,220,0.012941431,1993.180024909973,0.9108548760414124,8.453729451503022e-05,-5.311406112462282,1261.51904296875,0.18360519409179688
24,301.0,786432,499,1574,228.48433,0.2,0.001,0.128936767578125,230,0.009694236,645.0510374069214,0.9026363492012024,0.00022827134125691373,-5.264707119762898,1078.2725830078125,0.47756850719451904
25,301.0,819200,499,1640,330.5939,0.2,0.001,0.126751708984375,240,0.008820153,337.40973391532896,0.8969485759735107,0.00021571619590758927,-5.222021003812552,169.35971069335938,0.5825270116329193
