Episode,Reward
1,1625.4932
2,1549.3868
3,2221.0066
4,1720.9426
5,1247.8538
6,1541.9172
7,1568.4056
8,1621.3022
9,2273.48
10,1329.9244
11,1304.6294
12,1586.2275
13,1198.3557
14,1335.5576
15,3577.8066
16,1520.3126
17,1429.7024
18,1628.2001
19,1229.5311
20,1408.3618
21,1324.8766
22,1547.479
23,1149.2622
24,1727.0844
25,1049.4612
26,1341.2465
27,2315.1797
28,1359.5822
29,1206.5685
30,1426.9148
31,1190.7261
32,1440.8163
33,1520.2609
34,1372.1835
35,1176.458
36,1607.0375
37,1273.6857
38,1526.1793
39,1008.79596
40,1656.2892
41,1057.173
42,1308.8138
43,1194.3241
44,1571.5272
45,1103.0719
46,1411.9963
47,1403.915
48,1440.7599
49,1577.449
50,1646.6564
51,1258.5277
52,1675.5016
53,1206.2253
54,1353.8705
55,1114.4869
56,1714.7976
57,1049.0065
58,1371.4927
59,1218.9674
60,1622.6995
61,1324.5319
62,1371.4711
63,1127.621
64,1512.912
65,1355.4761
66,1645.093
67,1251.5421
68,1503.1814
69,1213.3251
70,1161.4679
71,1394.798
72,1525.2031
73,1058.2238
74,1307.1926
75,1226.4019
76,1553.1715
77,1250.9943
78,1371.8926
79,1472.9929
80,1488.955
81,1655.3127
82,1499.6437
83,1277.5905
84,1666.2222
85,1234.3309
86,1611.7656
87,908.1416
88,1799.4663
89,1030.4906
90,1299.6478
91,1200.6514
92,1460.9297
93,1145.4691
94,1373.5424
95,1225.1604
96,1447.1302
97,1184.223
98,1312.5276
99,1415.9987
100,1468.5151
