rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/std,train/entropy_loss,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/n_updates,train/explained_variance,train/clip_range,train/loss,train/approx_kl
1295.69,286,1,12499.004,28,1646592,,,,,,,,,,,
1305.36,212,2,12491.224,77,1654784,0.3709396719932556,-1.6989477768540382,0.0003,15422.412394714356,-0.0026226320100249723,0.0847412109375,4480,0.7948093265295029,0.2,1799.2333984375,0.008597861
1339.95,199,3,12816.707,123,1662976,0.3708852529525757,-1.6977940728887915,0.0003,13914.829462051392,0.000530615678144386,0.1108154296875,4490,0.7061338126659393,0.2,4059.97216796875,0.010049535
1351.5,193,4,12911.975,169,1671168,0.3708059787750244,-1.6969509972259402,0.0003,9845.225499534607,-0.00107991432887502,0.08787841796875,4500,0.7043276429176331,0.2,2013.31591796875,0.00862897
1361.1,187,5,13147.964,218,1679360,0.37077051401138306,-1.6961297407746314,0.0003,15924.580682373047,-0.0030912153866665903,0.0846435546875,4510,0.8061194270849228,0.2,5938.59033203125,0.008282228
1292.31,188,6,12264.71,261,1687552,0.3706679940223694,-1.6954957362264396,0.0003,13307.475555419922,4.52191579825012e-05,0.09481201171875,4520,0.679706335067749,0.2,3738.19775390625,0.009685638
1302.43,185,7,12464.233,308,1695744,0.37076786160469055,-1.695539632253349,0.0003,17700.73528327942,-9.438165143365041e-05,0.11236572265625,4530,0.5821872353553772,0.2,2246.074462890625,0.00967321
1303.47,185,8,12465.21,353,1703936,0.3707064688205719,-1.6958041351288557,0.0003,11401.851166152954,-0.0017231264610018115,0.1035888671875,4540,0.6082605123519897,0.2,1548.6807861328125,0.009800052
1340.76,183,9,12734.58,401,1712128,0.37062370777130127,-1.6949238816276193,0.0003,11166.739826965331,-0.0026331096778449137,0.11201171875,4550,0.6252288222312927,0.2,2181.73876953125,0.009625616
1351.64,182,10,12676.794,449,1720320,0.3706985116004944,-1.6946208940818905,0.0003,13459.500947189332,0.0008196746031899238,0.12039794921875,4560,0.6083150804042816,0.2,4368.44873046875,0.011005298
1351.11,181,11,12680.24,496,1728512,0.3704835772514343,-1.6941000996157527,0.0003,9822.35259590149,-0.002073865941929398,0.10673828125,4570,0.7708430737257004,0.2,1779.4620361328125,0.009698233
1380.3,180,12,13128.605,544,1736704,0.37015727162361145,-1.6911152843385935,0.0003,15292.439253997803,0.0014007218542246846,0.0890625,4580,0.5749802589416504,0.2,2594.775146484375,0.0079890415
1379.98,180,13,13083.025,590,1744896,0.3701707124710083,-1.6893028527498246,0.0003,11861.241149139405,-0.0020716691160487244,0.1044189453125,4590,0.6941157281398773,0.2,3022.403564453125,0.009539436
1361.41,180,14,12615.763,635,1753088,0.37025055289268494,-1.68990576043725,0.0003,13502.291858673096,-0.0010426122569697327,0.1016845703125,4600,0.6823613345623016,0.2,3121.18017578125,0.008242941
1302.56,180,15,11902.827,680,1761280,0.37018755078315735,-1.6901251727715134,0.0003,17946.912031173706,-0.000645903133408865,0.0863525390625,4610,0.5659454762935638,0.2,3674.2744140625,0.008617235
1329.16,179,16,12077.006,729,1769472,0.3701983094215393,-1.6897402139380575,0.0003,16181.164508056641,-0.0003207044763257727,0.091015625,4620,0.5168406367301941,0.2,3563.288330078125,0.008283612
1332.22,179,17,12272.915,776,1777664,0.3701004981994629,-1.6894385593011976,0.0003,12299.746132087708,0.0007104018710379023,0.0922607421875,4630,0.631187379360199,0.2,2682.89453125,0.009128543
1343.31,179,18,12445.735,821,1785856,0.3699568808078766,-1.6879719769582153,0.0003,13142.906309890746,-0.0015458631936780876,0.09840087890625,4640,0.64317986369133,0.2,2348.91552734375,0.008921485
1293.89,179,19,11976.895,867,1794048,0.36983808875083923,-1.6864051761105656,0.0003,19259.236054992674,-0.002388801265624352,0.09495849609375,4650,0.5360358357429504,0.2,2808.554443359375,0.008777456
1315.06,179,20,12192.139,914,1802240,0.36969566345214844,-1.6848904909566045,0.0003,16495.87354812622,-0.00012090560703654773,0.09222412109375,4660,0.5814476907253265,0.2,3216.19580078125,0.008989306
1342.18,178,21,12584.994,963,1810432,0.3693641722202301,-1.6823047986254096,0.0003,13132.467763137818,-0.0011616382496868027,0.10867919921875,4670,0.733729898929596,0.2,3734.817626953125,0.010480974
1366.24,178,22,12892.341,1012,1818624,0.3690066337585449,-1.6785468684509397,0.0003,10396.580308723449,0.0004498613187024603,0.09844970703125,4680,0.7362066805362701,0.2,2195.026123046875,0.008781463
1400.75,177,23,13445.509,1059,1826816,0.3689783215522766,-1.6763819154351949,0.0003,12611.362754440308,0.0009259226051653968,0.1262939453125,4690,0.6822931170463562,0.2,2240.781494140625,0.0118746385
1390.48,177,24,13179.897,1106,1835008,0.3690716028213501,-1.6763383783400059,0.0003,11842.64216156006,-0.0016916684948228068,0.1025146484375,4700,0.5459506809711456,0.2,1432.68212890625,0.009840826
1380.94,177,25,13062.371,1154,1843200,0.36909157037734985,-1.6770124761387706,0.0003,18304.296993255615,0.0005509568884008332,0.09664306640625,4710,0.5921320021152496,0.2,5398.81005859375,0.009746019
