time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,train/clip_fraction,train/approx_kl,train/n_updates,train/policy_gradient_loss,train/clip_range,train/learning_rate,train/value_loss,train/loss,train/entropy_loss,train/std,train/explained_variance,eval/mean_ep_length,eval/mean_reward
21,-401.98743,688128,1661,298.26,414,0.17235107421875,0.015079856,1430,0.0013574617321864934,0.2,0.001,4668.3360046386715,877.4766845703125,-3.723496474325657,0.6161513328552246,0.4988827705383301,,
22,-197.20256,720896,1739,297.99,414,0.15438232421875,0.013868285,1440,0.0012138122649048455,0.2,0.001,3432.509055328369,430.47430419921875,-3.7105576932430266,0.6134841442108154,0.5488266050815582,,
23,-188.75946,753664,1818,300.85,414,0.1520050048828125,0.013275617,1450,0.0013845996614691102,0.2,0.001,4689.84003162384,671.0347290039062,-3.69379081428051,0.6110736131668091,0.5022706091403961,,
24,-300.60663,786432,1897,300.24,414,0.14322509765625,0.01272271,1460,0.002433098495384911,0.2,0.001,4311.430341720581,511.81158447265625,-3.6791209392249584,0.6091694235801697,0.5437286496162415,,
25,-265.8932,819200,1976,300.12,414,0.129840087890625,0.012100491,1470,0.0017530182678456186,0.2,0.001,4307.982794570923,935.5396118164062,-3.665351253002882,0.6069562435150146,0.5021755993366241,,
26,-96.14539,851968,2056,299.99,414,0.149591064453125,0.012638084,1480,0.0019323586036989581,0.2,0.001,3983.06117477417,662.6358642578125,-3.6516723811626433,0.605283260345459,0.5022593140602112,,
27,-175.02042,884736,2136,301.0,414,0.1394134521484375,0.012861703,1490,0.002476608456163376,0.2,0.001,5000.133360671997,1152.614501953125,-3.6408431373536585,0.6036084294319153,0.539507657289505,,
28,-170.20113,917504,2215,300.86,414,0.128564453125,0.012115338,1500,0.0007659554274141555,0.2,0.001,4130.996529388428,687.5227661132812,-3.6330523751676083,0.6030576825141907,0.5044895708560944,,
29,-191.3729,950272,2295,300.6,413,0.1340240478515625,0.012393083,1510,0.0004068971684318967,0.2,0.001,5522.313379669189,1009.8612060546875,-3.624293866753578,0.6007640361785889,0.5356688797473907,,
30,-236.2712,983040,2374,300.26,413,0.1201446533203125,0.01096366,1520,0.0013796413517411566,0.2,0.001,4725.112504959106,992.5057373046875,-3.6109946452081205,0.5994468927383423,0.538975864648819,,
31,-83.015945,1015808,2453,300.92,413,0.1165008544921875,0.011084756,1530,-0.0004952512619638583,0.2,0.001,3614.257931518555,544.4199829101562,-3.606425493955612,0.599276065826416,0.6182807683944702,,
32,-192.91681,1048576,2532,300.84,414,0.1306427001953125,0.011639209,1540,0.001745226385901333,0.2,0.001,4884.948086547852,688.5807495117188,-3.6054687298834325,0.5988965034484863,0.5317510068416595,,
33,-278.00507,1081344,2611,300.36,414,0.1424285888671875,0.012811301,1550,0.0015149251095863292,0.2,0.001,3846.007416343689,502.37261962890625,-3.6051422014832495,0.5991981029510498,0.591549277305603,,
34,-194.65018,1114112,2691,301.01,413,0.1298370361328125,0.011821259,1560,0.00042078681635757673,0.2,0.001,3613.7356006622313,493.1732177734375,-3.6033218100667,0.5979607105255127,0.6051093935966492,,
35,-109.90755,1146880,2771,301.0,413,0.1476898193359375,0.013675332,1570,0.00035714900150196627,0.2,0.001,3555.0112775802613,605.9927978515625,-3.587130470573902,0.5937966108322144,0.6183023154735565,,
36,-243.87666,1179648,2851,300.61,413,0.1101898193359375,0.010497542,1580,-0.0003905447942088358,0.2,0.001,3302.523125839233,588.518798828125,-3.5654793061316012,0.5916574597358704,0.6830501556396484,,
37,-204.53316,1212416,2931,300.6,413,0.1271026611328125,0.011901243,1590,0.0011541416915861191,0.2,0.001,3546.146265792847,666.6072998046875,-3.548850043863058,0.5887058973312378,0.6420163214206696,,
38,-178.00641,1245184,3010,300.88,413,0.1444580078125,0.014393584,1600,0.002834875904591172,0.2,0.001,4175.258646774292,798.7297973632812,-3.5341523617506025,0.5874794125556946,0.6122934818267822,,
39,-76.88669,1277952,3090,298.45,413,0.128424072265625,0.010916692,1610,0.001512947504670592,0.2,0.001,3471.3372539520265,478.5282897949219,-3.527246801555157,0.5865070223808289,0.6402269005775452,,
40,-82.13357,1310720,3170,300.99,413,0.120648193359375,0.011536501,1620,0.0014055523864954012,0.2,0.001,5286.593254852295,775.8214111328125,-3.5192334659397604,0.5849887728691101,0.627057820558548,,
41,-185.8858,1343488,3251,300.81,413,0.1317962646484375,0.013029989,1630,0.00148528036334028,0.2,0.001,4043.183567047119,805.2723388671875,-3.5108586005866527,0.5838137865066528,0.647540807723999,,
42,-101.428825,1376256,3329,301.0,413,0.121563720703125,0.011057568,1640,0.002356033187970752,0.2,0.001,3288.62131652832,512.7118530273438,-3.5081067197024822,0.5842302441596985,0.6748044788837433,,
43,33.872032,1409024,3408,301.0,413,0.1271728515625,0.011681189,1650,0.002522074772059568,0.2,0.001,3872.0574010849,1047.2364501953125,-3.509508479386568,0.5842200517654419,0.6817027032375336,,
44,-14.37313,1441792,3487,300.81,413,0.15433349609375,0.013384888,1660,0.003213695624435786,0.2,0.001,4989.759266281128,805.6817626953125,-3.506493105739355,0.5834070444107056,0.7049034535884857,,
45,57.851723,1474560,3566,301.01,413,0.1285736083984375,0.012728049,1670,0.0008165639195794938,0.2,0.001,4867.893859100342,900.1898193359375,-3.503261782974005,0.5833123922348022,0.6425379514694214,,
46,68.84311,1507328,3645,298.48,413,0.1197906494140625,0.01171317,1680,0.0011975809084106004,0.2,0.001,4603.241069412232,699.6893920898438,-3.4983455784618855,0.5820698142051697,0.7014684975147247,,
47,-203.8255,1540096,3724,299.3,413,0.1083282470703125,0.010474047,1690,0.0004905514459096593,0.2,0.001,4471.991853713989,937.6875,-3.4902410723268984,0.5808879137039185,0.7059633731842041,,
48,13.395598,1572864,3803,301.0,413,0.1141693115234375,0.010752385,1700,0.0007793279386532958,0.2,0.001,3437.6256912231447,489.6239318847656,-3.4798025198280813,0.5790812373161316,0.7449378669261932,,
,,1600000,,,,0.128131103515625,0.012446787,1710,0.0021330318792024626,0.2,0.001,4236.348233413696,1120.0408935546875,-3.4683689206838606,0.5776205658912659,0.724841445684433,195.96,-560.4935302734375
49,25.671545,1605632,3939,298.54,407,,,,,,,,,,,,,
50,-57.07941,1638400,4018,301.0,407,0.140692138671875,0.013211556,1720,0.0031077291681867792,0.2,0.001,4675.533586883545,937.5880737304688,-3.4586772605776788,0.5762418508529663,0.7036268413066864,,
51,-212.26447,1671168,4097,300.91,407,0.138726806640625,0.012538634,1730,0.0014069294829823775,0.2,0.001,3823.8112937927244,783.7745971679688,-3.448036839812994,0.5745639204978943,0.672472357749939,,
52,50.723568,1703936,4176,301.0,407,0.155963134765625,0.014662745,1740,0.0013827736718667438,0.2,0.001,3147.5602184295653,419.2357482910156,-3.4335975177586078,0.5719550848007202,0.7121061682701111,,
53,36.61998,1736704,4255,301.0,408,0.1362762451171875,0.012624271,1750,0.0015103121484571602,0.2,0.001,4320.0242919921875,1157.3310546875,-3.4223938658833504,0.5716210603713989,0.7237258553504944,,
54,173.86496,1769472,4334,301.0,408,0.128131103515625,0.012004994,1760,0.002363752464589197,0.2,0.001,3532.6421661376953,448.8565979003906,-3.4152690917253494,0.5697088241577148,0.7537558376789093,,
55,192.6795,1802240,4412,300.52,408,0.1378875732421875,0.011921287,1770,0.0017643923700234154,0.2,0.001,3844.9663475036623,864.8277587890625,-3.403737810254097,0.5684124827384949,0.7634789198637009,,
56,146.49109,1835008,4492,301.0,408,0.1473175048828125,0.013408111,1780,0.0028604626670130527,0.2,0.001,4243.346994400024,606.0894165039062,-3.3939402692019938,0.5667732357978821,0.7428260147571564,,
57,118.58829,1867776,4571,301.0,408,0.1440032958984375,0.013460685,1790,0.0022669758327538148,0.2,0.001,4227.209949684143,625.04345703125,-3.3850709766149523,0.5660189390182495,0.7262736558914185,,
58,227.83199,1900544,4651,298.46,408,0.156884765625,0.013556961,1800,0.0037802920041940524,0.2,0.001,3803.4766412734984,511.1982727050781,-3.3770330302417277,0.5645937919616699,0.7154890894889832,,
59,244.51389,1933312,4731,297.92,408,0.1529937744140625,0.014596421,1810,0.0031206156792904947,0.2,0.001,4577.756248664856,850.82080078125,-3.368851914256811,0.563682496547699,0.7434365153312683,,
60,148.78029,1966080,4809,301.01,408,0.141290283203125,0.0135469055,1820,0.0020120830351515904,0.2,0.001,4765.319486999511,1249.34619140625,-3.3656426347792148,0.5635915994644165,0.7409777641296387,,
61,111.83169,1998848,4888,300.99,408,0.1503448486328125,0.013400658,1830,0.004719042948272545,0.2,0.001,5456.452067565918,1232.45751953125,-3.3630210660398006,0.5626776218414307,0.6931645274162292,,
62,268.7518,2031616,4967,301.0,409,0.15028076171875,0.013550352,1840,0.001739903165071155,0.2,0.001,3821.052964401245,571.70361328125,-3.3574444644153116,0.5621412992477417,0.720862627029419,,
63,163.49367,2064384,5046,300.7,409,0.1441619873046875,0.012365948,1850,0.003203036757258815,0.2,0.001,4049.633085441589,590.5562133789062,-3.3516825191676616,0.5608989596366882,0.7635646760463715,,
64,138.02899,2097152,5125,295.84,409,0.1590057373046875,0.014874637,1860,0.005999048625744763,0.2,0.001,4720.731527328491,815.8638305664062,-3.3467295207083225,0.5606956481933594,0.7535913437604904,,
65,258.15036,2129920,5204,300.8,409,0.1542510986328125,0.013621565,1870,0.003265102079240023,0.2,0.001,4167.972457885742,408.73272705078125,-3.3435648664832116,0.5599029064178467,0.7515724748373032,,
66,144.30283,2162688,5283,300.56,409,0.1658538818359375,0.014628338,1880,0.002772123866452603,0.2,0.001,4089.840347671509,614.9114990234375,-3.3341333866119385,0.5579274296760559,0.7628254890441895,,
67,395.80792,2195456,5362,300.54,409,0.1423492431640625,0.013433406,1890,0.0019892779044312194,0.2,0.001,4325.769449234009,837.4132690429688,-3.3232939250767233,0.5570988655090332,0.7763745784759521,,
68,179.54073,2228224,5440,301.0,409,0.1341156005859375,0.012525054,1900,0.003099302614100452,0.2,0.001,4636.495891189576,757.1132202148438,-3.317652577906847,0.556194543838501,0.771158829331398,,
69,494.74026,2260992,5519,298.32,409,0.14488525390625,0.013601411,1910,0.00259725399009767,0.2,0.001,5282.745071411133,783.1184692382812,-3.3093837685883045,0.5547869801521301,0.6796290874481201,,
70,273.62592,2293760,5599,300.91,409,0.1425689697265625,0.013457945,1920,0.002496371846427792,0.2,0.001,5237.458350372314,1605.404052734375,-3.3000840663909914,0.5536098480224609,0.7517777681350708,,
71,571.92206,2326528,5678,297.31,409,0.127947998046875,0.01274547,1930,0.0017152220276329898,0.2,0.001,4539.625713729858,817.9281005859375,-3.293945199996233,0.5530439615249634,0.7767202109098434,,
72,322.93387,2359296,5757,298.33,409,0.17591552734375,0.017361224,1940,0.004521590932199615,0.2,0.001,5370.0570255279545,973.388916015625,-3.290045841783285,0.5525847673416138,0.7512478232383728,,
73,464.9814,2392064,5836,300.83,409,0.1321685791015625,0.01253558,1950,0.0026139555866393493,0.2,0.001,3750.8318284988404,663.8904418945312,-3.284369285404682,0.5509376525878906,0.8167534470558167,,
74,346.17148,2424832,5915,300.76,409,0.167596435546875,0.014639633,1960,0.003273264425661182,0.2,0.001,4623.82569026947,631.5181884765625,-3.2756235800683497,0.5506014823913574,0.7776436507701874,,
75,431.84485,2457600,5993,300.79,410,0.1503021240234375,0.013697097,1970,0.003017823402842623,0.2,0.001,4809.976426696778,651.4473876953125,-3.270913145691156,0.5495637059211731,0.7510581612586975,,
76,489.1606,2490368,6072,301.0,410,0.14779052734375,0.013142532,1980,0.002058691815182101,0.2,0.001,4413.692347717285,928.5613403320312,-3.2646771229803564,0.548983097076416,0.7804642170667648,,
77,288.73523,2523136,6151,301.0,410,0.1508514404296875,0.013133574,1990,0.0028196724837471266,0.2,0.001,4795.473916053772,709.5059814453125,-3.2562077403068543,0.5472033023834229,0.7649538964033127,,
78,439.30664,2555904,6229,300.69,410,0.143994140625,0.012212545,2000,0.001581038271615398,0.2,0.001,3786.9570363998414,557.8278198242188,-3.2483659744262696,0.5471187233924866,0.7846995443105698,,
79,415.9496,2588672,6308,300.31,410,0.1523956298828125,0.013744381,2010,0.003990371299005346,0.2,0.001,5150.357606887817,946.24658203125,-3.2454101003706457,0.5463177561759949,0.7606148719787598,,
80,338.8449,2621440,6387,299.97,410,0.16744384765625,0.0153904185,2020,0.0035755296812567394,0.2,0.001,4761.413426208496,1489.9176025390625,-3.239679978787899,0.5454275608062744,0.7716524451971054,,
81,543.4457,2654208,6466,300.93,410,0.167498779296875,0.015564124,2030,0.003912950800076942,0.2,0.001,4422.840296173095,550.0133666992188,-3.234482251852751,0.5449821352958679,0.7926694303750992,,
82,319.06042,2686976,6545,299.45,410,0.174066162109375,0.016339112,2040,0.004841766523531988,0.2,0.001,4640.12840423584,714.8453979492188,-3.2310701310634613,0.5445215106010437,0.7658105939626694,,
83,677.0669,2719744,6623,301.01,410,0.1426971435546875,0.012915144,2050,0.0045067092865792805,0.2,0.001,4201.623213768005,1209.5694580078125,-3.2269907504320146,0.5435797572135925,0.7958472222089767,,
84,406.2345,2752512,6703,298.35,410,0.1761138916015625,0.015715685,2060,0.005771803412790178,0.2,0.001,4969.670265197754,587.8789672851562,-3.217307539284229,0.5418933033943176,0.7777968794107437,,
85,220.98495,2785280,6782,299.84,410,0.1697540283203125,0.014691547,2070,0.004748340114383609,0.2,0.001,4364.628703117371,544.0298461914062,-3.2058563731610774,0.5404266119003296,0.7561387419700623,,
86,537.44727,2818048,6862,301.0,410,0.1596588134765625,0.014279405,2080,0.003379635734017938,0.2,0.001,4348.9542678833,711.7783813476562,-3.1951586343348026,0.5390546917915344,0.7627549469470978,,
87,550.36786,2850816,6941,301.0,410,0.15804443359375,0.014034032,2090,0.004354373570458847,0.2,0.001,5211.542190933227,630.418701171875,-3.1870645955204964,0.5382633209228516,0.7479979991912842,,
88,357.24103,2883584,7019,300.23,410,0.182171630859375,0.016186196,2100,0.004370305068005109,0.2,0.001,5401.459518814087,702.6919555664062,-3.1794631369411945,0.5368841886520386,0.7512200176715851,,
89,406.778,2916352,7098,300.32,410,0.1981903076171875,0.017429631,2110,0.005315519915893674,0.2,0.001,4728.583583831787,724.9993896484375,-3.175366472452879,0.5374290943145752,0.7661235332489014,,
90,523.56476,2949120,7176,300.93,410,0.1729461669921875,0.016268972,2120,0.0032511334837181495,0.2,0.001,5356.285576629639,1030.582763671875,-3.17289976477623,0.53597092628479,0.7588763236999512,,
91,398.6688,2981888,7255,300.72,410,0.1697235107421875,0.01586957,2130,0.004708305268650292,0.2,0.001,4544.421410369873,723.0595092773438,-3.1638564713299275,0.5349518060684204,0.7557778060436249,,
92,304.24628,3014656,7333,300.18,411,0.17191162109375,0.015771639,2140,0.005356946092797443,0.2,0.001,4875.967518615723,880.6488647460938,-3.1567310243844986,0.534372866153717,0.7855764478445053,,
93,384.4076,3047424,7412,301.0,411,0.1707855224609375,0.015667923,2150,0.005802393305566511,0.2,0.001,5172.216638946533,1223.55322265625,-3.1531335048377516,0.5339392423629761,0.7329897284507751,,
94,714.99695,3080192,7491,297.98,411,0.1535400390625,0.013856454,2160,0.004020728296745801,0.2,0.001,4721.828054237366,915.4990234375,-3.1474572464823725,0.532502293586731,0.7617256790399551,,
95,495.99106,3112960,7570,298.15,411,0.157012939453125,0.014817912,2170,0.003640908053785097,0.2,0.001,5241.317778396607,628.0347290039062,-3.1389370575547217,0.5320361852645874,0.7596672624349594,,
96,631.5779,3145728,7648,299.79,411,0.1538482666015625,0.014813805,2180,0.002841866258677328,0.2,0.001,5251.142356109619,864.24267578125,-3.133439347893,0.5307776927947998,0.758958026766777,,
97,407.38235,3178496,7727,299.7,411,0.1699127197265625,0.015672935,2190,0.004432448106308584,0.2,0.001,5198.647150421142,981.21337890625,-3.124196307361126,0.5298143029212952,0.7453267574310303,,
,,3200000,,,,0.140252685546875,0.012681477,2200,0.002690475956114824,0.2,0.001,5488.340316009521,671.5574951171875,-3.118524683266878,0.5292122960090637,0.7863034754991531,244.0,406.0791320800781
98,283.32544,3211264,7867,296.64,408,,,,,,,,,,,,,
99,159.20015,3244032,7946,299.17,408,0.16751708984375,0.014791102,2210,0.0030782605565036645,0.2,0.001,4941.900933837891,972.3531494140625,-3.1128974817693233,0.5284508466720581,0.8045779913663864,,
100,515.99426,3276800,8024,298.12,408,0.142401123046875,0.012596372,2220,0.0030895914336724673,0.2,0.001,5301.66791267395,1037.7039794921875,-3.1087215512990953,0.5280099511146545,0.8017393201589584,,
101,475.31372,3309568,8103,300.5,408,0.1595703125,0.014729835,2230,0.0033290249499259516,0.2,0.001,5350.914086532593,870.4171752929688,-3.1034862369298937,0.5270888805389404,0.7924810349941254,,
102,376.86316,3342336,8183,300.73,408,0.178363037109375,0.016279694,2240,0.004819435094213986,0.2,0.001,4887.985280609131,798.725830078125,-3.1005117520689964,0.5273793935775757,0.7770717889070511,,
103,577.08466,3375104,8262,299.61,408,0.1428070068359375,0.0121486075,2250,0.0038145772065036,0.2,0.001,4383.838770675659,599.5604248046875,-3.1003703393042086,0.5268213152885437,0.8078349530696869,,
104,334.80823,3407872,8342,300.97,408,0.16416015625,0.014991671,2260,0.005094692077182117,0.2,0.001,4916.593271255493,446.5672607421875,-3.0958048827946185,0.5263383388519287,0.7806694656610489,,
105,503.12167,3440640,8421,300.01,408,0.157696533203125,0.014153639,2270,0.0044659040730039125,0.2,0.001,5081.231360244751,1046.045654296875,-3.091426806896925,0.5254857540130615,0.7773355394601822,,
106,718.53485,3473408,8499,299.41,408,0.1345123291015625,0.011963561,2280,0.002114609452110017,0.2,0.001,4112.916938018799,691.4300537109375,-3.0859342724084855,0.5248720645904541,0.8149247765541077,,
107,315.5326,3506176,8578,300.19,408,0.181951904296875,0.016586654,2290,0.004936382442610921,0.2,0.001,5890.224564361572,907.0797119140625,-3.082078190892935,0.5245765447616577,0.7897025644779205,,
108,745.81396,3538944,8657,299.61,408,0.1879852294921875,0.015908737,2300,0.005198169286268239,0.2,0.001,4827.144913101196,626.9641723632812,-3.079785393178463,0.524093508720398,0.7887306660413742,,
109,744.9188,3571712,8736,300.59,408,0.1852935791015625,0.016594062,2310,0.004794073348239181,0.2,0.001,5097.917132568359,798.3533325195312,-3.0745219364762306,0.5232402682304382,0.7745636254549026,,
110,831.17126,3604480,8815,301.0,408,0.206915283203125,0.019074745,2320,0.007059341442436562,0.2,0.001,6053.211518859864,822.6198120117188,-3.069411042332649,0.5228580236434937,0.764496773481369,,
111,935.79,3637248,8893,299.29,408,0.164300537109375,0.016291963,2330,0.003806360362796113,0.2,0.001,5671.493274688721,943.4520263671875,-3.062789726257324,0.5214648246765137,0.764458417892456,,
112,604.4052,3670016,8972,297.14,409,0.167449951171875,0.015534986,2340,0.003745091265227529,0.2,0.001,6144.193850326538,825.4766845703125,-3.0528120137751102,0.5202869176864624,0.7772075831890106,,
113,557.9524,3702784,9050,299.81,409,0.1750732421875,0.016220272,2350,0.005119251042560791,0.2,0.001,4973.8197406768795,675.33447265625,-3.0487301133573057,0.5205446481704712,0.7899535149335861,,
114,750.5901,3735552,9129,298.91,409,0.1794342041015625,0.015620385,2360,0.006614131119931699,0.2,0.001,5754.168194580078,859.247802734375,-3.0522434666752813,0.5210274457931519,0.7657871544361115,,
115,765.89374,3768320,9208,300.08,409,0.1559539794921875,0.014802109,2370,0.004809020312313806,0.2,0.001,5440.524421310425,992.9401245117188,-3.0518112793564796,0.5203481912612915,0.7899607121944427,,
116,704.55634,3801088,9286,300.32,409,0.1972442626953125,0.017642073,2380,0.005596961022092728,0.2,0.001,5110.979655456543,673.772705078125,-3.0481286332011224,0.5201952457427979,0.7708410024642944,,
117,810.43945,3833856,9366,298.03,409,0.173468017578125,0.015270183,2390,0.004245392796292435,0.2,0.001,5403.109961700439,968.7623901367188,-3.045491747558117,0.5196106433868408,0.795565739274025,,
118,663.27435,3866624,9445,298.2,409,0.1709808349609375,0.015293576,2400,0.005949159325973596,0.2,0.001,5765.167761611939,860.599853515625,-3.041414253413677,0.5191134810447693,0.7757252901792526,,
119,663.13794,3899392,9525,298.87,409,0.187664794921875,0.017151505,2410,0.005910757523452048,0.2,0.001,5541.765236282348,671.8589477539062,-3.0368560053408147,0.5183695554733276,0.7509349435567856,,
120,628.0927,3932160,9604,299.47,409,0.1760498046875,0.016798913,2420,0.004733750166633399,0.2,0.001,5928.954753112793,657.0116577148438,-3.031341753900051,0.517692506313324,0.7430444061756134,,
121,452.48615,3964928,9683,298.37,409,0.1694061279296875,0.01587459,2430,0.004204038713942282,0.2,0.001,5056.458175468445,678.8113403320312,-3.0278326272964478,0.5174065232276917,0.7709628939628601,,
122,514.4079,3997696,9761,297.94,409,0.186517333984375,0.015497252,2440,0.0046104904238745805,0.2,0.001,5261.39218788147,676.8242797851562,-3.0254297010600566,0.5172390341758728,0.7484718561172485,,
123,741.00903,4030464,9840,300.81,409,0.166107177734375,0.014299627,2450,0.002230489308021788,0.2,0.001,4636.853736114502,645.3355712890625,-3.023471437394619,0.5167526602745056,0.781135693192482,,
