time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,train/learning_rate,train/explained_variance,train/value_loss,train/approx_kl,train/n_updates,train/policy_gradient_loss,train/std,train/clip_range,train/entropy_loss,train/clip_fraction,train/loss
106,14024.949,1,8192,1394.5,76,,,,,,,,,,,
237,9946.703,2,16384,1104.3076923076924,68,0.0001,0.6745493412017822,29509.321923828124,0.0018345036,4730,-0.0013029891269979998,0.3929140567779541,0.2,-1.9300961777567864,0.0029296875,11438.40234375
396,11037.314,3,24576,1179.7777777777778,61,0.0001,0.48448997735977173,41823.93420410156,0.0045857164,4740,0.0007228378977742978,0.3928881287574768,0.2,-1.9299800500273705,0.039306640625,16098.2880859375
536,11897.176,4,32768,1246.28,61,0.0001,0.6196249425411224,36136.36520996094,0.0029981313,4750,0.0008716903379536234,0.39287233352661133,0.2,-1.9297356888651849,0.0089111328125,10716.4072265625
679,12675.874,5,40960,1262.344827586207,60,0.0001,0.697422444820404,39658.695141601565,0.0045635565,4760,-0.0013902987499022855,0.3928610384464264,0.2,-1.9296102926135064,0.04251708984375,12826.2470703125
804,12819.9375,6,49152,1254.6842105263158,61,0.0001,0.5033766329288483,39420.249829101565,0.0044715586,4770,0.0002927260255091824,0.39284244179725647,0.2,-1.9294855713844299,0.022900390625,13651.2861328125
934,12943.311,7,57344,1267.2380952380952,61,0.0001,0.5344522595405579,45527.1314453125,0.0041851704,4780,0.0013826473732478917,0.39285725355148315,0.2,-1.9294259518384933,0.02313232421875,14753.087890625
1064,13144.169,8,65536,1281.2708333333333,61,0.0001,0.566125899553299,37438.869897460936,0.004235203,4790,-0.0001584749246831052,0.3928329646587372,0.2,-1.9294488921761512,0.0140869140625,13328.236328125
1193,13204.457,9,73728,1296.6,61,0.0001,0.5689486563205719,38360.30087890625,0.0029851198,4800,0.0011407643803977407,0.39283430576324463,0.2,-1.9292642310261727,0.021435546875,12704.6806640625
1316,12789.356,10,81920,1261.5806451612902,62,0.0001,0.6950594484806061,42110.53154296875,0.0046703406,4810,-0.0009573040879331529,0.3928007483482361,0.2,-1.9291625767946243,0.01480712890625,14013.5166015625
1454,13355.266,11,90112,1302.5735294117646,61,0.0001,0.5248952507972717,42550.21064453125,0.004687287,4820,-0.0002867201270419173,0.39278268814086914,0.2,-1.9288343623280526,0.02320556640625,15505.5
1592,13308.732,12,98304,1292.4246575342465,61,0.0001,0.6192505061626434,40780.60144042969,0.0024384714,4830,-0.000781306803401094,0.3927808403968811,0.2,-1.928705808520317,0.00672607421875,11299.4111328125
1718,13598.333,13,106496,1306.9358974358975,61,0.0001,0.6439119875431061,39681.761938476564,0.0031890157,4840,-0.0007799828032148071,0.3927653133869171,0.2,-1.9286321133375168,0.00565185546875,13271.775390625
1853,13692.014,14,114688,1316.5301204819277,61,0.0001,0.6957981884479523,33942.43107910156,0.0023729377,4850,0.0007043806763249449,0.39275503158569336,0.2,-1.9284656524658204,0.01048583984375,11931.15234375
1981,13578.184,15,122880,1300.0652173913043,62,0.0001,0.44898414611816406,46384.797192382815,0.0031709587,4860,0.0007313372610951774,0.39273959398269653,0.2,-1.9283348113298415,0.01197509765625,23578.306640625
2100,13171.54,16,131072,1277.93,62,0.0001,0.5249766409397125,43785.72895507813,0.003386231,4870,0.0007293940056115389,0.39273443818092346,0.2,-1.9282070875167847,0.0171142578125,13157.25
2227,13541.881,17,139264,1298.52,62,0.0001,0.5120277404785156,42839.92705078125,0.0033946927,4880,-0.0003942124807508662,0.3927408456802368,0.2,-1.928206232190132,0.00928955078125,13164.1201171875
2347,13738.901,18,147456,1316.57,62,0.0001,0.5679823160171509,41562.388403320314,0.0042465013,4890,-0.00041805273795034734,0.3927551805973053,0.2,-1.92831189930439,0.02125244140625,13985.447265625
2477,14140.469,19,155648,1346.02,62,0.0001,0.6691573560237885,35623.726782226564,0.0034259465,4900,-0.001455288649594877,0.3927541971206665,0.2,-1.9284062147140504,0.00848388671875,14202.4169921875
2608,14333.577,20,163840,1365.57,62,0.0001,0.7095804214477539,33261.56704101562,0.0050870427,4910,-0.00042615044803824277,0.392739474773407,0.2,-1.9283325687050819,0.02943115234375,10415.2001953125
2724,14115.135,21,172032,1360.3,63,0.0001,0.5925464928150177,44204.249609375,0.0028678286,4920,-0.0006843264709459618,0.39272063970565796,0.2,-1.9281452924013138,0.006298828125,14640.91796875
2855,14090.365,22,180224,1368.53,63,0.0001,0.4939497113227844,43426.99025878906,0.005866894,4930,-0.0008653993252664804,0.392711341381073,0.2,-1.9279724791646005,0.0285888671875,16489.470703125
2981,14322.853,23,188416,1389.29,63,0.0001,0.5485698282718658,36600.7759765625,0.0047281757,4940,-0.00020506418804870917,0.3927101492881775,0.2,-1.9279323041439056,0.01922607421875,11895.7822265625
3095,14025.358,24,196608,1371.2,63,0.0001,0.5873964726924896,40865.48779296875,0.0057580154,4950,-0.0016239871096331627,0.3927076756954193,0.2,-1.927906896173954,0.04090576171875,14205.1953125
3223,14061.812,25,204800,1377.95,63,0.0001,0.6629440188407898,39276.63247070312,0.0036816406,4960,0.0006203202181495726,0.3926963210105896,0.2,-1.9278531238436698,0.01455078125,13176.7646484375
