time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/learning_rate
1,58,-208.3702,564,32768,301.0,,,,,,,,,,,
2,128,-141.64754,511,65536,301.0,43.6682014465332,10,-5.66489591859281,-0.013304133498422743,0.008329057,102.87887186408042,0.2,0.12828369140625,0.00015491247177124023,0.9966187477111816,0.0001
3,198,4.9730754,495,98304,301.0,38.23454666137695,20,-5.66141605861485,-0.015808410485806234,0.009418388,93.26174634099007,0.2,0.1357147216796875,0.11511635780334473,0.9962010383605957,0.0001
4,268,178.91747,488,131072,301.0,56.06406784057617,30,-5.660003257915378,-0.013034496332329582,0.009700855,385.5427243888378,0.2,0.1060272216796875,0.20198309421539307,0.995875358581543,0.0001
5,338,172.15141,483,163840,301.0,87.82115936279297,40,-5.658389469236136,-0.006882065088529998,0.009865841,2390.9556872606277,0.2,0.099334716796875,0.08651149272918701,0.995445966720581,0.0001
6,408,145.59422,480,196608,301.0,2665.537841796875,50,-5.655025439336896,-0.0055441666837396045,0.006815477,2517.067264187336,0.2,0.0876251220703125,0.05086773633956909,0.9941329956054688,0.0001
7,478,79.46832,479,229376,301.0,1866.36572265625,60,-5.64835655875504,-0.0033127033882010435,0.0057629654,1970.0921139717102,0.2,0.0535125732421875,0.014515340328216553,0.9921935200691223,0.0001
8,548,-6.3160872,477,262144,301.0,581.3643798828125,70,-5.633709217980504,-0.0022537759922215627,0.005520977,1751.970016026497,0.2,0.0435394287109375,-0.018863558769226074,0.987891674041748,0.0001
9,618,16.497286,476,294912,301.0,363.2225646972656,80,-5.616002523899079,-0.000743737074026285,0.0038789625,1025.4526553153992,0.2,0.0517974853515625,-0.017440199851989746,0.9838153719902039,0.0001
10,689,2.735935,475,327680,301.0,183.1643829345703,90,-5.598338745906949,-0.0011334267534039099,0.004950135,986.352569937706,0.2,0.045111083984375,-1.1920928955078125e-07,0.9776715040206909,0.0001
11,759,55.031918,474,360448,301.0,278.06207275390625,100,-5.57449451237917,-0.0012917678412122768,0.005194429,1055.4912339448929,0.2,0.0373260498046875,1.1920928955078125e-07,0.9737532138824463,0.0001
12,829,-34.849182,473,393216,301.0,473.1354064941406,110,-5.556189998984337,-5.898929384784424e-05,0.006007449,1629.3538883447648,0.2,0.0542572021484375,0.0,0.9675675630569458,0.0001
13,900,-0.8406592,472,425984,301.0,296.3817443847656,120,-5.533642503619194,-0.0013014322758408525,0.006665849,611.797779583931,0.2,0.057196044921875,0.0,0.9624539613723755,0.0001
14,970,-35.177433,472,458752,301.0,274.2411193847656,130,-5.506572408229113,-0.0012523493845947088,0.008036937,1129.0472202539445,0.2,0.07042236328125,0.0,0.9561289548873901,0.0001
15,1041,10.158525,471,491520,301.0,1038.041015625,140,-5.490828838199377,0.0011346704939569463,0.0057294434,1531.4696002483367,0.2,0.071771240234375,0.0,0.9555520415306091,0.0001
16,1111,-59.093185,471,524288,301.0,474.3613586425781,150,-5.488883551210165,0.0011865467506140704,0.007826632,2540.423849773407,0.2,0.09244384765625,0.0,0.9535694122314453,0.0001
17,1183,-61.88782,470,557056,301.0,195.5549774169922,160,-5.486128451302648,0.0012203429572764436,0.004220021,1111.267296051979,0.2,0.070782470703125,1.1920928955078125e-07,0.9540510177612305,0.0001
18,1255,-4.428915,469,589824,301.0,316.4221496582031,170,-5.486587422341108,-0.001909343342867942,0.0043448666,1083.6089066028594,0.2,0.0193115234375,0.23299896717071533,0.9540858268737793,0.0001
19,1326,34.286392,469,622592,301.0,636.8056640625,180,-5.4872159250080585,-0.002718855308921775,0.0054971324,981.5920111894608,0.2,0.0396453857421875,0.35816121101379395,0.9542763233184814,0.0001
20,1398,72.10214,468,655360,301.0,182.587158203125,190,-5.484167630970478,-0.004638787712519843,0.0063861087,342.080196249485,0.2,0.0489013671875,0.652153879404068,0.9524397850036621,0.0001
21,1469,118.56066,468,688128,301.0,159.57337951660156,200,-5.477664207294583,-0.0059335429946258955,0.00746552,357.2795091152191,0.2,0.0863372802734375,0.6796942055225372,0.9513306617736816,0.0001
