time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,train/clip_fraction,train/loss,train/n_updates,train/value_loss,train/std,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/entropy_loss,train/approx_kl,eval/mean_reward,eval/mean_ep_length
357,91,32768,2572.7312,870.925925925926,1,,,,,,,,,,,,,
358,182,65536,2766.7632,898.1846153846154,2,0.070599365234375,15277.693359375,2480,43872.972564697266,0.39458799362182617,0.0001,0.0004614937573933275,0.09759479761123657,0.2,-1.9473629921674729,0.008604658,,
356,275,98304,2942.2012,908.5656565656566,3,0.0526092529296875,17873.146484375,2490,46987.41791992188,0.3945361375808716,0.0001,0.0010052380937850102,0.16483074426651,0.2,-1.9471840053796767,0.006869408,,
356,367,131072,3385.1716,940.87,4,0.0380706787109375,17708.33203125,2500,44985.966326904294,0.3945137858390808,0.0001,-0.00019619462254922838,0.18905413150787354,0.2,-1.9468279395252466,0.005985394,,
356,459,163840,3931.8247,955.36,5,0.034796142578125,19257.111328125,2510,42440.6914855957,0.3944319784641266,0.0001,0.00028857372162747195,0.2627558708190918,0.2,-1.9463364187628032,0.005572848,,
355,552,196608,4109.18,954.09,6,0.0478179931640625,19910.326171875,2520,49013.44641113281,0.3943864107131958,0.0001,0.0007894145952377585,0.261820912361145,0.2,-1.9456702072173357,0.00691579,,
356,643,229376,4166.061,960.66,7,0.038226318359375,18517.611328125,2530,47983.83485717773,0.3944188356399536,0.0001,-0.00022476560989161953,0.24958735704421997,0.2,-1.945595533028245,0.0058331587,,
355,738,262144,3966.2007,960.97,8,0.0397918701171875,15463.076171875,2540,44820.57587890625,0.3944307565689087,0.0001,0.0003092960123467492,0.22169286012649536,0.2,-1.9458562113344668,0.0064976714,,
354,831,294912,4224.525,989.42,9,0.0270294189453125,17748.82421875,2550,43572.488220214844,0.3944111466407776,0.0001,0.00030634834365628194,0.3261338472366333,0.2,-1.9458429470658303,0.004959452,,
354,924,327680,4615.2324,989.78,10,0.0441680908203125,19290.279296875,2560,43526.02322387695,0.3943324685096741,0.0001,0.00026595056115183977,0.35036247968673706,0.2,-1.9453640270978212,0.00660423,,
353,1018,360448,5030.123,991.61,11,0.0485443115234375,13888.736328125,2570,43035.41843261719,0.39429283142089844,0.0001,-0.0002994829585077241,0.38159048557281494,0.2,-1.9446881391108035,0.006742283,,
353,1111,393216,5213.594,973.65,12,0.041143798828125,16268.4033203125,2580,42610.26650390625,0.3942311406135559,0.0001,0.00011570911447051912,0.42380326986312866,0.2,-1.9441904336214066,0.0062074703,,
353,1204,425984,5264.516,955.55,13,0.031658935546875,18956.84765625,2590,48102.57166748047,0.3942008912563324,0.0001,-0.00017169468919746577,0.34988200664520264,0.2,-1.9437095601111651,0.0053961975,,
354,1295,458752,5085.369,923.63,14,0.031915283203125,16210.7978515625,2600,46268.1542175293,0.39415138959884644,0.0001,-0.0012720428370812443,0.3949665427207947,0.2,-1.9433282520622015,0.005199817,,
353,1392,491520,5589.234,965.42,15,0.0297332763671875,16546.728515625,2610,43476.15137329102,0.3941035568714142,0.0001,-0.0008970686270913575,0.401614785194397,0.2,-1.9428312052041292,0.0049202805,,
353,1483,524288,5994.0645,956.06,16,0.0222991943359375,18984.248046875,2620,45769.803900146486,0.39408326148986816,0.0001,0.0002453574285027571,0.5215054750442505,0.2,-1.9424455929547548,0.0043877033,,
352,1580,557056,6389.2896,966.78,17,0.0215576171875,18227.94921875,2630,43705.686224365236,0.3940613865852356,0.0001,-0.00013896048185415565,0.438360333442688,0.2,-1.9422445900738239,0.0044233063,,
352,1674,589824,6603.719,955.84,18,0.024365234375,17682.66015625,2640,48871.41811523437,0.3940209150314331,0.0001,-7.320677905227057e-05,0.40508341789245605,0.2,-1.9419157687574624,0.0043760636,,
352,1768,622592,6482.48,926.9,19,0.029852294921875,17744.1484375,2650,45501.32119140625,0.39398470520973206,0.0001,0.00026463197318662426,0.4200359582901001,0.2,-1.9415295086801052,0.004992924,,
351,1863,655360,6304.766,887.13,20,0.0112762451171875,18071.658203125,2660,51287.48520507813,0.3939790725708008,0.0001,-7.975534099387005e-05,0.40577805042266846,0.2,-1.9412944611161946,0.0034563197,,
351,1955,688128,6208.4043,858.48,21,0.0281768798828125,23436.74609375,2670,54020.82796630859,0.3939497768878937,0.0001,-0.0005388092140492518,0.37774723768234253,0.2,-1.9410952486097812,0.0048909606,,
352,2047,720896,6649.7046,899.89,22,0.0234527587890625,18871.978515625,2680,54434.876452636716,0.39390242099761963,0.0001,0.00047443087132705843,0.42524218559265137,0.2,-1.940735973417759,0.0046275086,,
351,2142,753664,6622.565,900.4,23,0.0235870361328125,22021.40625,2690,49201.32395629883,0.3938528597354889,0.0001,0.0004427918145665899,0.40974706411361694,0.2,-1.9402460854500532,0.004440284,,
351,2236,786432,6557.589,925.11,24,0.0342742919921875,19949.53125,2700,49750.56284790039,0.3938022255897522,0.0001,0.00037246609790599907,0.4891796112060547,0.2,-1.9397479686886072,0.0051411395,,
351,2327,819200,6185.1455,874.16,25,0.032611083984375,71267.5234375,2710,129510.80562744141,0.39379429817199707,0.0001,0.00047455796811846085,0.33387458324432373,0.2,-1.9394475903362036,0.0051372657,,
351,2421,851968,6440.4756,846.04,26,0.0149017333984375,24390.30859375,2720,57592.68647460938,0.3937666416168213,0.0001,-0.00015998169692466035,0.41645413637161255,0.2,-1.9392957668751478,0.0032153036,,
351,2514,884736,6999.47,850.97,27,0.0265289306640625,22670.150390625,2730,51820.129870605466,0.39371705055236816,0.0001,-0.00037297197559382766,0.47312861680984497,0.2,-1.9389274511486292,0.004372146,,
352,2606,917504,6614.7363,857.72,28,0.0279449462890625,22709.09765625,2740,54072.24670410156,0.3936975300312042,0.0001,-0.00048060748013085687,0.4886249303817749,0.2,-1.9385207254439591,0.0046347417,,
352,2699,950272,6123.404,822.71,29,0.0253936767578125,80712.6875,2750,164382.97259521484,0.3936326801776886,0.0001,0.00014151831965136807,0.3718039393424988,0.2,-1.9380940314382316,0.0043767355,,
351,2798,983040,6211.1606,817.72,30,0.0241058349609375,19220.001953125,2760,50259.98740844727,0.3936130404472351,0.0001,-1.8955535779241472e-05,0.48715853691101074,0.2,-1.9376359317451715,0.0044225203,,
350,2894,1015808,6793.287,861.6,31,0.0227874755859375,24216.0390625,2770,57745.9583984375,0.3935660719871521,0.0001,0.0002291723489179276,0.5040718913078308,0.2,-1.9373139128088952,0.0046600644,,
350,2992,1048576,7475.4287,922.61,32,0.021728515625,21042.466796875,2780,48929.174816894534,0.3935163617134094,0.0001,0.00020484448104980403,0.5023625791072845,0.2,-1.9368167787790298,0.004058007,,
349,3089,1081344,8088.0713,963.35,33,0.018212890625,17591.703125,2790,48730.05445556641,0.39344650506973267,0.0001,0.00023336581580224447,0.48196566104888916,0.2,-1.9362430438399314,0.0042021247,,
349,3190,1114112,8383.347,1015.41,34,0.0301605224609375,19209.34765625,2800,49192.85043334961,0.39340919256210327,0.0001,0.00037467846195795575,0.4836515188217163,0.2,-1.9356974598020316,0.0049538715,,
348,3291,1146880,8366.921,1014.39,35,0.0397430419921875,18813.388671875,2810,73978.05561523438,0.3934261202812195,0.0001,0.0008613239329861244,0.5606235265731812,0.2,-1.9355779509991407,0.005809413,,
347,3395,1179648,8453.059,1066.79,36,0.0416107177734375,16428.8046875,2820,51094.677618408205,0.393381804227829,0.0001,0.0002809310157317668,0.4951692819595337,0.2,-1.9354810506105422,0.006155566,,
347,3489,1212416,7732.2793,1001.45,37,0.0287567138671875,36115.3125,2830,76127.31647338867,0.3933888077735901,0.0001,0.0003398755296075251,0.5469812750816345,0.2,-1.9352271612733603,0.0048579825,,
347,3585,1245184,7936.5854,1059.98,38,0.0246612548828125,21674.943359375,2840,52339.442883300784,0.39334142208099365,0.0001,0.0003799999743932858,0.4833838939666748,0.2,-1.9350649923086167,0.004482243,,
346,3683,1277952,8060.185,1114.59,39,0.0277313232421875,41707.75,2850,106826.81455078124,0.39330655336380005,0.0001,-0.00021404356957646086,0.4407590627670288,0.2,-1.9346441097557545,0.00468738,,
346,3781,1310720,8384.984,1136.47,40,0.022381591796875,72152.921875,2860,180216.62983398436,0.3932803273200989,0.0001,0.0009290165144193452,0.27782630920410156,0.2,-1.9343311421573162,0.004294997,,
346,3878,1343488,8524.288,1208.76,41,0.0269439697265625,18944.4453125,2870,48758.66512451172,0.3932470679283142,0.0001,0.0007853580245864578,0.712215930223465,0.2,-1.934030916914344,0.00460584,,
346,3977,1376256,7940.859,1146.06,42,0.0309356689453125,94400.5625,2880,257348.1645996094,0.3932510316371918,0.0001,0.0006073799511796096,0.48951292037963867,0.2,-1.9338553566485643,0.005056162,,
