time/iterations,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,train/value_loss,train/learning_rate,train/clip_fraction,train/entropy_loss,train/loss,train/explained_variance,train/clip_range,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/std,eval/mean_reward,eval/mean_ep_length
1,-236.37585,57,301.0,32768,569,,,,,,,,,,,,,
2,-132.06256,166,301.0,65536,394,85.64315785877406,0.001,0.135882568359375,-5.670030683744699,29.721683502197266,0.0002837181091308594,0.2,10,0.007714745,-0.008134541194749545,0.995618999004364,,
3,-31.404934,277,301.0,98304,353,107.41863282993435,0.001,0.1503173828125,-5.637549913674593,71.21963500976562,0.321505606174469,0.2,20,0.010601199,-0.017470368871272512,0.9875341057777405,,
4,173.61607,389,301.0,131072,336,123.05845458060503,0.001,0.1751708984375,-5.584621482342482,50.83506393432617,0.45712828636169434,0.2,30,0.011707467,-0.017723302132844766,0.9798466563224792,,
5,199.9634,501,301.0,163840,326,2441.9921846404673,0.001,0.160009765625,-5.537731960974634,4384.74658203125,0.12549930810928345,0.2,40,0.011831414,-0.011148826599946916,0.9666582942008972,,
6,66.33656,613,301.0,196608,320,3891.0089942365885,0.001,0.11219482421875,-5.503976656030863,781.3068237304688,0.08501017093658447,0.2,50,0.007919271,-0.0060245339466291625,0.9519258737564087,,
7,63.929153,725,301.0,229376,316,586.3631521791219,0.001,0.1213134765625,-5.4248787022195755,92.37299346923828,0.11170738935470581,0.2,60,0.009080412,-0.007662599232060074,0.9421528577804565,,
8,143.51382,837,301.0,262144,313,858.0126870796084,0.001,0.058392333984375,-5.409842146933078,113.40624237060547,0.11018866300582886,0.2,70,0.0054369657,-0.0035975428566871414,0.9237643480300903,,
9,-14.37398,948,301.0,294912,310,2869.7651337131856,0.001,0.0646820068359375,-5.317476740386337,1209.9495849609375,0.15076947212219238,0.2,80,0.006828203,-0.002909153170639911,0.9110388159751892,,
10,-46.362534,1061,301.0,327680,308,539.0404528409242,0.001,0.06982421875,-5.267735506314784,127.9173812866211,0.5014626681804657,0.2,90,0.0065608025,-0.003144116918747386,0.9026902914047241,,
11,-8.340453,1173,301.0,360448,307,237.24301974326372,0.001,0.0844970703125,-5.223375936411321,69.1905517578125,0.7935079336166382,0.2,100,0.007321055,-0.002847454168522745,0.899291455745697,,
12,31.212906,1286,301.0,393216,305,262.28194093704224,0.001,0.0855712890625,-5.228090700879693,109.17100524902344,0.8800378143787384,0.2,110,0.0066239825,-0.0036436325842259974,0.8961955308914185,,
13,94.95184,1400,301.0,425984,304,270.31788947433233,0.001,0.093017578125,-5.214243788924068,119.50040435791016,0.9144854471087456,0.2,120,0.0071347947,-0.004608576201690084,0.8952503204345703,,
14,187.10695,1514,301.0,458752,302,1166.7500996917486,0.001,0.1030731201171875,-5.204801543150097,579.4796142578125,0.7508868873119354,0.2,130,0.008099665,-0.0032310390610291507,0.8917917609214783,,
15,167.8675,1630,301.0,491520,301,1415.556492817402,0.001,0.1074859619140625,-5.197141692694276,121.0000991821289,0.6331526637077332,0.2,140,0.008249382,-0.0017702476694921644,0.8830251097679138,,
16,227.82283,1745,301.0,524288,300,824.7622947111726,0.001,0.1157470703125,-5.161307236831635,131.3881378173828,0.7345046699047089,0.2,150,0.008345767,-0.002879719475868114,0.8814456462860107,,
17,210.38261,1860,301.0,557056,299,1054.623997578025,0.001,0.148834228515625,-5.142885393463075,222.3561248779297,0.5937474370002747,0.2,160,0.010876361,-0.0014888327582866622,0.878435492515564,,
18,192.91252,1975,301.0,589824,298,1318.7070971995593,0.001,0.1645172119140625,-5.122498757392168,110.44818115234375,0.5833530128002167,0.2,170,0.0131742265,-0.0006128329172497615,0.8752953410148621,,
19,218.74391,2091,301.0,622592,297,254.86374833285808,0.001,0.1617156982421875,-5.097111843153835,111.28087615966797,0.8627377599477768,0.2,180,0.011760062,-0.003077462081137128,0.8704890012741089,,
20,321.15875,2206,301.0,655360,297,565.6662823677063,0.001,0.176190185546875,-5.083557339385152,120.06757354736328,0.6764734089374542,0.2,190,0.013987219,-0.0013771044286613686,0.862719714641571,,
21,282.4988,2321,301.0,688128,296,2272.843854230642,0.001,0.1720855712890625,-5.054845488164574,503.4226379394531,0.3072860836982727,0.2,200,0.016593061,0.003058725632831738,0.8650918006896973,,
22,404.4845,2437,301.0,720896,295,603.1837810784579,0.001,0.1651947021484375,-5.057579593546689,124.81966400146484,0.6207903325557709,0.2,210,0.012818014,0.0007339658822274941,0.8558785915374756,,
23,415.21683,2552,301.0,753664,295,3665.336306285858,0.001,0.21138916015625,-5.016890761815011,796.0159301757812,0.23834359645843506,0.2,220,0.021279266,0.006486393207069341,0.8519912362098694,,
24,421.20993,2667,301.0,786432,294,2316.889027303457,0.001,0.183026123046875,-4.986874040775001,197.94190979003906,0.28364241123199463,0.2,230,0.016082872,0.0048000019105529645,0.8472229242324829,,
25,402.85617,2783,301.0,819200,294,3541.731065443158,0.001,0.2147705078125,-4.95482075298205,3825.017822265625,0.22907894849777222,0.2,240,0.014973619,0.005637130855029681,0.8365492820739746,,
26,360.3962,2898,301.0,851968,293,3962.788904154301,0.001,0.2261474609375,-4.910616172105074,1062.4324951171875,0.18100810050964355,0.2,250,0.016946342,0.006552735031027624,0.8286234736442566,,
27,369.27402,3013,301.0,884736,293,3912.5197302818297,0.001,0.24326171875,-4.8706584284082055,280.3961486816406,0.22528505325317383,0.2,260,0.017958064,0.0056136045301173,0.8203112483024597,,
28,347.06458,3128,301.0,917504,293,2857.819243991375,0.001,0.225396728515625,-4.827859854884446,1142.2467041015625,0.23942118883132935,0.2,270,0.016191065,0.0044994837544322765,0.8194553256034851,,
29,427.40344,3244,301.0,950272,292,2008.243280529976,0.001,0.1894500732421875,-4.817548312339932,223.5345916748047,0.24987846612930298,0.2,280,0.013895474,0.0027043664631719367,0.8112313747406006,,
30,414.35327,3360,301.0,983040,292,3115.7318395614625,0.001,0.2347198486328125,-4.771713440585882,241.11093139648438,0.1555098295211792,0.2,290,0.016433625,0.00804590776394889,0.7978984117507935,,
31,461.4752,3477,301.0,1015808,292,2749.458384668827,0.001,0.2355255126953125,-4.700579324550927,554.59033203125,0.1660647988319397,0.2,300,0.019724997,0.011202514905016869,0.7928851246833801,,
32,413.97668,3593,301.0,1048576,291,2296.658808082342,0.001,0.2696563720703125,-4.675555574242026,341.93780517578125,0.2208002805709839,0.2,310,0.03338079,0.011473799036889432,0.7880616784095764,,
33,409.0717,3708,301.0,1081344,291,3039.2260255873202,0.001,0.2236541748046875,-4.652901252638548,295.937744140625,0.24349117279052734,0.2,320,0.021045137,0.00913212422374272,0.7814058661460876,,
34,481.49033,3824,301.0,1114112,291,2497.9829807162287,0.001,0.198834228515625,-4.607245147135108,283.1833190917969,0.28662389516830444,0.2,330,0.018562024,0.004677538962141625,0.7758290767669678,,
35,562.7962,3939,301.0,1146880,291,3755.9244158148767,0.001,0.260821533203125,-4.595014579594135,10213.685546875,0.14599663019180298,0.2,340,0.020530792,0.00833374410142369,0.7786637544631958,,
36,385.5474,4054,301.0,1179648,290,4817.777655661106,0.001,0.2553070068359375,-4.586929823365063,4489.31298828125,0.10207009315490723,0.2,350,0.021506175,0.01001061021120222,0.7718291282653809,,
37,382.40558,4170,301.0,1212416,290,2230.350150102377,0.001,0.24251708984375,-4.554372952319682,675.9752197265625,0.1984080672264099,0.2,360,0.021876924,0.009136226527334656,0.7605840563774109,,
38,512.32263,4285,301.0,1245184,290,2050.6112193107606,0.001,0.2361419677734375,-4.499467252939939,272.4784851074219,0.2626969814300537,0.2,370,0.019192724,0.006085327221285297,0.7574450969696045,,
39,570.2533,4401,301.0,1277952,290,2757.179814565182,0.001,0.197454833984375,-4.476029590237886,479.0804138183594,0.273012638092041,0.2,380,0.013865767,0.003219366481562247,0.7523367404937744,,
40,657.31946,4517,301.0,1310720,290,3215.2617252886293,0.001,0.2270233154296875,-4.463754663150757,375.09991455078125,0.2410239577293396,0.2,390,0.020661749,0.008783375144389538,0.7526574730873108,,
41,515.8293,4632,301.0,1343488,290,5465.143268078566,0.001,0.2543670654296875,-4.444292293768376,618.089111328125,0.17548978328704834,0.2,400,0.025608193,0.009954825242903097,0.7440990805625916,,
42,475.26413,4747,301.0,1376256,289,4063.5577002584932,0.001,0.225738525390625,-4.403313679527491,596.7019653320312,0.17943209409713745,0.2,410,0.022648249,0.007088188428974717,0.7408881783485413,,
43,481.88324,4862,301.0,1409024,289,4195.861300396919,0.001,0.2172027587890625,-4.408666619285941,3817.047119140625,0.2639310956001282,0.2,420,0.021579579,0.00554268792793664,0.7401286363601685,,
44,425.81818,4978,301.0,1441792,289,2886.5671332776546,0.001,0.2402984619140625,-4.37771529564634,638.084716796875,0.3194131851196289,0.2,430,0.02247363,0.0037022307428060232,0.7319790124893188,,
45,561.45996,5093,301.0,1474560,289,1591.9002152323724,0.001,0.2439544677734375,-4.334870823100209,464.0272521972656,0.2758234143257141,0.2,440,0.021581087,0.004648998155062145,0.7257310152053833,,
46,604.20807,5209,301.0,1507328,289,4995.406841152906,0.001,0.227447509765625,-4.319339998345822,3808.770263671875,0.1418832540512085,0.2,450,0.02258449,0.006370848457754619,0.7248549461364746,,
47,630.33325,5324,301.0,1540096,289,5233.891448932886,0.001,0.2361053466796875,-4.306212527770549,891.7998046875,0.15298986434936523,0.2,460,0.01926481,0.005669431183969209,0.7173172235488892,,
48,569.6362,5439,301.0,1572864,289,5515.610549163818,0.001,0.2569549560546875,-4.28305540503934,301.0606384277344,0.1209900975227356,0.2,470,0.023561984,0.008113429191780597,0.7141143679618835,,
,,,,1600000,,5446.305900198221,0.001,0.18367919921875,-4.2326201653108,633.9415893554688,0.15003657341003418,0.2,480,0.016584523,0.004251816454370783,0.7057981491088867,-2458.61962890625,287.8
49,574.9279,5605,301.0,1605632,286,,,,,,,,,,,,,
50,646.8994,5721,301.0,1638400,286,4745.002224606275,0.001,0.177215576171875,-4.200178951025009,446.7757568359375,0.17705345153808594,0.2,490,0.016990272,0.0031758278067854917,0.7001078128814697,,
51,479.82166,5836,301.0,1671168,286,5796.325411742926,0.001,0.2583526611328125,-4.200544142257423,595.9736938476562,0.10846501588821411,0.2,500,0.022678938,0.01259166801464744,0.7064934372901917,,
52,503.8542,5952,301.0,1703936,286,4187.8764813125135,0.001,0.202020263671875,-4.217169399466366,838.166259765625,0.18447649478912354,0.2,510,0.01697308,0.006136648188112303,0.7090549468994141,,
53,459.38394,6067,301.0,1736704,286,2693.701346051693,0.001,0.1913604736328125,-4.212498061917723,2071.519775390625,0.25568079948425293,0.2,520,0.015595818,0.0009190196171857679,0.7073578834533691,,
54,609.84686,6183,301.0,1769472,286,2076.0586799263956,0.001,0.2319854736328125,-4.195906264148652,491.4197998046875,0.25807708501815796,0.2,530,0.02101209,0.001340471973617241,0.6977571845054626,,
55,523.1821,6299,301.0,1802240,286,4876.984857141972,0.001,0.206463623046875,-4.143002957198769,12572.9560546875,0.19460904598236084,0.2,540,0.019365553,0.0037360923513006126,0.6950172781944275,,
56,595.6425,6414,301.0,1835008,286,3849.251378953457,0.001,0.1921875,-4.110653926059603,647.4070434570312,0.2755618691444397,0.2,550,0.016267154,0.0026947789534460752,0.6926718354225159,,
57,732.1412,6530,301.0,1867776,286,5067.463676911592,0.001,0.19986572265625,-4.099592883978039,2083.724853515625,0.30825167894363403,0.2,560,0.017009394,0.0013513832215721778,0.689164936542511,,
58,791.4016,6646,301.0,1900544,285,5795.3720031738285,0.001,0.17059326171875,-4.074549167975784,878.781494140625,0.23920971155166626,0.2,570,0.014144304,0.002806176581884756,0.6837745904922485,,
59,671.13513,6761,301.0,1933312,285,7767.230684542656,0.001,0.2034942626953125,-4.054473231825978,1104.4010009765625,0.18092840909957886,0.2,580,0.027426712,0.007903516179749204,0.6792627573013306,,
60,677.21295,6881,301.0,1966080,285,6369.892349654436,0.001,0.235784912109375,-4.029854008508846,1618.2471923828125,0.21076679229736328,0.2,590,0.027398154,0.009070228737346041,0.6780629754066467,,
61,694.3671,6999,301.0,1998848,285,6151.970365655422,0.001,0.245599365234375,-4.0134067081380635,11709.3134765625,0.21597284078598022,0.2,600,0.027082797,0.00719747861066935,0.6740679740905762,,
62,712.5598,7116,301.0,2031616,285,6115.637462878227,0.001,0.20679931640625,-3.987475115060806,3110.524658203125,0.2591526508331299,0.2,610,0.01910359,0.005132407572705233,0.6715590953826904,,
