time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/learning_rate
17,1928,102.582375,288,557056,301.0,175.83407592773438,160,-5.05545150488615,-0.0028086625832656866,0.0068862657,330.09709703326223,0.2,0.066998291015625,0.8266666382551193,0.8534391522407532,0.001
18,2046,271.89,288,589824,301.0,118.7889175415039,170,-4.987934404890984,-0.003258992983364806,0.00736498,587.0367352038622,0.2,0.0868438720703125,0.7099671959877014,0.8462026119232178,0.001
19,2165,193.7323,287,622592,301.0,595.7733154296875,180,-4.966013424377889,-0.0012505181979577174,0.008218894,2679.0645035356283,0.2,0.1001922607421875,0.31402063369750977,0.8348446488380432,0.001
20,2284,242.81262,286,655360,301.0,158.2960662841797,190,-4.909883933886886,-0.002814834443643122,0.00845919,595.9495017141104,0.2,0.110797119140625,0.6843751668930054,0.8304460048675537,0.001
21,2404,265.6674,286,688128,301.0,156.26246643066406,200,-4.88211606554687,-0.003530680860603752,0.009622238,1913.2727176934482,0.2,0.1360504150390625,0.37793850898742676,0.8246737122535706,0.001
22,2523,323.1888,285,720896,301.0,201.61328125,210,-4.852047540154308,-0.002431997058647539,0.010332865,1445.9536593288183,0.2,0.135540771484375,0.45824694633483887,0.8128876686096191,0.001
23,2642,319.0951,285,753664,301.0,168.00796508789062,220,-4.826128253806383,-0.0012303410162417094,0.012050504,2832.934319874644,0.2,0.134222412109375,0.2902379035949707,0.8087372779846191,0.001
24,2761,299.9268,284,786432,301.0,193.3795623779297,230,-4.796769256703556,-0.0008754447104820428,0.011902809,1576.8698507249355,0.2,0.1516357421875,0.3999127149581909,0.8068148493766785,0.001
25,2879,354.85767,284,819200,301.0,174.9398651123047,240,-4.784945528581739,0.0014055436066428228,0.011489831,1519.1051098644734,0.2,0.1466552734375,0.4322656989097595,0.7964896559715271,0.001
26,2998,363.2778,284,851968,301.0,208.96282958984375,250,-4.732444796711206,0.0011035126357455739,0.012391508,2327.6054384201766,0.2,0.1486968994140625,0.30176156759262085,0.7935096025466919,0.001
27,3117,386.10968,283,884736,301.0,220.19847106933594,260,-4.726916171610355,0.0014849417289951815,0.015364923,2397.5302259773016,0.2,0.160015869140625,0.29164040088653564,0.7929098606109619,0.001
28,3235,462.51218,283,917504,301.0,1675.763427734375,270,-4.703252841997892,0.001277269547290416,0.016220286,2401.7664687544107,0.2,0.1888153076171875,0.31252431869506836,0.783576488494873,0.001
29,3354,428.5915,283,950272,301.0,1114.11328125,280,-4.667062903568149,0.0041435096007262475,0.016860798,4709.750505787134,0.2,0.187744140625,0.15028756856918335,0.7711094617843628,0.001
30,3473,559.4975,283,983040,301.0,141.0107879638672,290,-4.589052693918347,0.0036856256791452323,0.015595877,2914.4842150688173,0.2,0.1702301025390625,0.26624494791030884,0.7683358192443848,0.001
31,3592,564.6928,282,1015808,301.0,2632.597412109375,300,-4.597623799275607,0.006069251182179869,0.018090557,6748.557161170244,0.2,0.1954742431640625,0.14525705575942993,0.7656652927398682,0.001
