time/iterations,time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/loss,train/learning_rate,train/entropy_loss,train/clip_fraction,train/std,train/approx_kl,train/value_loss,eval/mean_reward,eval/mean_ep_length
42,325,688128,6825.3843,795.89,2112,0.2,-0.0006269015659199795,0.7298552691936493,2880,5472.67626953125,0.0003,-1.906948085874319,0.04788818359375,0.390575647354126,0.005738211,18818.589041137697,,
43,325,704512,7204.5913,823.98,2164,0.2,-9.072276843653526e-05,0.707075834274292,2890,6762.34375,0.0003,-1.906051119416952,0.042340087890625,0.39047321677207947,0.0055794823,25035.043878173827,,
44,325,720896,7565.73,849.0,2217,0.2,-0.00011731769482139497,0.7628862261772156,2900,3935.270751953125,0.0003,-1.9051060512661935,0.036517333984375,0.39039677381515503,0.005172241,16394.016314697266,,
45,324,737280,7695.228,862.42,2270,0.2,-0.0005603562691248954,0.7273572385311127,2910,4398.70751953125,0.0003,-1.9048625588417054,0.04580078125,0.3904198408126831,0.006039218,18902.892904663087,,
46,324,753664,7190.417,816.21,2320,0.2,-0.00042814144835574554,0.6201625466346741,2920,6696.5068359375,0.0003,-1.9047520145773889,0.03514404296875,0.39037024974823,0.0049676974,25987.040045166017,,
47,324,770048,7049.3745,806.87,2372,0.2,-5.146114926901646e-05,0.6448504626750946,2930,7015.32861328125,0.0003,-1.904560951143503,0.036444091796875,0.39040398597717285,0.006169284,28361.639758300782,,
48,324,786432,6564.936,772.5,2420,0.2,-7.311442459467798e-05,0.6558810174465179,2940,4907.42822265625,0.0003,-1.9044237315654755,0.0446044921875,0.39032742381095886,0.0057048886,21224.425384521484,,
,,800000,,,,0.2,-0.0009655406916863285,0.47989481687545776,2950,8092.09326171875,0.0003,-1.9037072405219078,0.042205810546875,0.39028200507164,0.0055492977,32883.596490478514,2802.02099609375,566.8
49,311,802816,5916.966,724.92,2580,,,,,,,,,,,,,
50,311,819200,6134.7695,736.38,2631,0.2,0.0005528494606551248,0.5886774659156799,2960,6580.06005859375,0.0003,-1.903222817927599,0.04327392578125,0.39023274183273315,0.0059097405,27775.770727539064,,
51,311,835584,6345.0312,739.59,2684,0.2,0.000891437796599348,0.641126275062561,2970,7754.71484375,0.0003,-1.90254430398345,0.035540771484375,0.39014044404029846,0.0052122287,25420.719244384767,,
52,311,851968,6485.797,752.57,2733,0.2,0.00017596854304429143,0.6668038666248322,2980,4106.8671875,0.0003,-1.9017001159489155,0.0423583984375,0.3900778293609619,0.005911191,17986.068283081055,,
53,311,868352,6743.381,763.1,2786,0.2,-0.0002508149016648531,0.6524684131145477,2990,6084.49609375,0.0003,-1.9014023512601852,0.0298583984375,0.39008766412734985,0.004669168,24380.490856933593,,
54,311,884736,6532.3213,751.22,2837,0.2,-0.0002635479067976121,0.6822255849838257,3000,8704.4580078125,0.0003,-1.9013530388474464,0.03126220703125,0.3900628983974457,0.0044431463,27455.40230102539,,
55,312,901120,6527.9224,759.51,2887,0.2,-0.0006746181621565484,0.5570907294750214,3010,7366.291015625,0.0003,-1.9010984949767589,0.02640380859375,0.39004579186439514,0.0047174944,29280.33383178711,,
56,312,917504,6239.605,738.15,2939,0.2,-0.00157753424209659,0.5686827003955841,3020,6107.00048828125,0.0003,-1.900753141194582,0.050323486328125,0.38999825716018677,0.005955172,25438.22721557617,,
57,312,933888,6994.3735,798.13,2991,0.2,0.0005464247406052891,0.6471988558769226,3030,5000.23388671875,0.0003,-1.9003857292234898,0.0343994140625,0.3899807035923004,0.00486906,19830.648303222657,,
58,312,950272,7362.717,833.67,3045,0.2,5.995679312036373e-05,0.6384491920471191,3040,4754.806640625,0.0003,-1.900113681703806,0.04234619140625,0.3899414837360382,0.0058700023,20288.055401611327,,
59,312,966656,7310.7925,827.67,3095,0.2,-0.00023269723897101358,0.6922368407249451,3050,4024.845947265625,0.0003,-1.8991939581930637,0.053253173828125,0.389787882566452,0.006618122,18475.17723388672,,
60,312,983040,7566.411,856.21,3146,0.2,-0.0005390789985540323,0.5477510690689087,3060,8654.2919921875,0.0003,-1.8978133521974088,0.035284423828125,0.3896830677986145,0.0049804216,32402.26301269531,,
61,312,999424,7835.2515,888.09,3200,0.2,-3.6855534563073886e-05,0.570143073797226,3070,7577.35888671875,0.0003,-1.8965960152447223,0.0353271484375,0.3895498812198639,0.0053314692,23078.473022460938,,
62,312,1015808,8228.934,917.17,3253,0.2,0.0017272313067223876,0.6964949369430542,3080,3181.941162109375,0.0003,-1.8950112871825695,0.06068115234375,0.38934311270713806,0.006806331,16697.69414367676,,
63,312,1032192,8291.714,925.49,3306,0.2,-0.0007212974047433818,0.6998375058174133,3090,3883.122314453125,0.0003,-1.8936539858579635,0.057049560546875,0.3893336355686188,0.0064149657,16834.672720336916,,
64,312,1048576,8132.129,914.26,3359,0.2,-0.0016050103535235395,0.7333260476589203,3100,5903.32373046875,0.0003,-1.893301136791706,0.048077392578125,0.3892524242401123,0.0058656773,17814.568933105467,,
65,312,1064960,8981.51,981.76,3411,0.2,-0.0008202277298551053,0.6513961851596832,3110,4721.8193359375,0.0003,-1.8925740860402585,0.034716796875,0.38920798897743225,0.0051167207,19055.617053222657,,
66,312,1081344,9418.934,1013.74,3464,0.2,-0.00021607881717500277,0.6777055859565735,3120,3142.519775390625,0.0003,-1.8921452939510346,0.035137939453125,0.3891725540161133,0.005186691,16230.200857543945,,
67,312,1097728,9071.178,975.07,3518,0.2,-0.00040508630772819745,0.7111633121967316,3130,3384.707275390625,0.0003,-1.8915188357234,0.048626708984375,0.3890554904937744,0.005860504,16201.578491210938,,
68,312,1114112,8668.712,931.64,3570,0.2,-0.0013174907595384865,0.7015229761600494,3140,3957.786376953125,0.0003,-1.8905935488641261,0.033740234375,0.3889950215816498,0.005522101,18769.09211730957,,
69,311,1130496,8689.046,942.27,3625,0.2,-0.0005466456983413082,0.6702521443367004,3150,5983.732421875,0.0003,-1.8899240747094155,0.03907470703125,0.3889368772506714,0.0053874906,25803.72823486328,,
70,311,1146880,8866.058,961.67,3680,0.2,0.0005075131586636417,0.6716529726982117,3160,6165.75439453125,0.0003,-1.889443503320217,0.031109619140625,0.3889254331588745,0.004967415,21818.706799316406,,
71,311,1163264,8663.97,944.77,3733,0.2,0.0002864930487703532,0.7074688673019409,3170,3732.753662109375,0.0003,-1.889133582264185,0.04088134765625,0.38886404037475586,0.0057128593,16829.623162841795,,
72,311,1179648,8546.407,936.3,3786,0.2,-0.0007928306291432819,0.6285019516944885,3180,5553.96044921875,0.0003,-1.8883489839732648,0.029498291015625,0.38877394795417786,0.0049436083,22893.904541015625,,
73,311,1196032,8236.216,921.79,3840,0.2,0.0002042472318862565,0.6250157654285431,3190,4558.796875,0.0003,-1.8874423041939736,0.042987060546875,0.38870829343795776,0.0056691337,22705.964154052734,,
74,311,1212416,8488.142,946.87,3895,0.2,0.00040753171451797244,0.5904472470283508,3200,6756.3857421875,0.0003,-1.8866502821445466,0.048126220703125,0.38859429955482483,0.0056517883,24992.97294921875,,
75,311,1228800,8406.999,941.41,3947,0.2,-0.001210549483221257,0.6853358149528503,3210,4182.4814453125,0.0003,-1.8853911735117435,0.03914794921875,0.3884570598602295,0.006051791,20716.040557861328,,
76,311,1245184,8064.437,906.01,4001,0.2,0.0014362518726557028,0.6289346814155579,3220,5221.2626953125,0.0003,-1.8842553362250327,0.0298095703125,0.3883923888206482,0.004878561,20311.17497558594,,
77,310,1261568,8416.794,943.27,4057,0.2,-0.0010338519714423455,0.6995850205421448,3230,4394.8212890625,0.0003,-1.8834516882896424,0.046966552734375,0.3883022665977478,0.0064604306,20323.565127563477,,
78,310,1277952,8619.038,961.85,4110,0.2,0.00025999972713179885,0.7544478625059128,3240,4954.45654296875,0.0003,-1.8825546510517597,0.03218994140625,0.3882090747356415,0.005016278,18003.088848876952,,
79,310,1294336,8627.798,961.97,4165,0.2,0.00030568691436201335,0.6634341180324554,3250,4413.0185546875,0.0003,-1.8816200517117978,0.04970703125,0.388113409280777,0.0060342173,19585.753784179688,,
80,310,1310720,8520.671,959.39,4219,0.2,-0.00043338487375876866,0.6847938597202301,3260,6312.9462890625,0.0003,-1.8810723789036274,0.046484375,0.3881083130836487,0.006444197,23396.637579345705,,
81,310,1327104,8332.947,946.82,4273,0.2,-0.0012954119643836747,0.6105545461177826,3270,5598.35400390625,0.0003,-1.8814609475433826,0.049066162109375,0.3881939649581909,0.0058978517,22682.495568847655,,
82,310,1343488,8570.053,979.33,4329,0.2,-0.00037398312706500293,0.6979594230651855,3280,4042.957275390625,0.0003,-1.8818126432597637,0.03076171875,0.38815268874168396,0.0048211315,18669.903729248046,,
83,310,1359872,8483.541,966.66,4382,0.2,-3.9169071533251555e-05,0.7012048065662384,3290,4261.55078125,0.0003,-1.8809606313705445,0.0393310546875,0.38803452253341675,0.0054399325,18196.60806274414,,
84,310,1376256,8938.482,1002.32,4437,0.2,-0.0005585112383414525,0.6473354697227478,3300,6528.8076171875,0.0003,-1.88014532700181,0.048785400390625,0.38802140951156616,0.0064472244,22025.361724853516,,
85,310,1392640,9179.748,1018.32,4491,0.2,-0.0019112562622467522,0.6997677683830261,3310,3306.048095703125,0.0003,-1.879782933741808,0.061383056640625,0.3879632353782654,0.007286147,16983.608377075194,,
86,309,1409024,9226.0,1011.66,4546,0.2,-0.0009116602064750623,0.7545999884605408,3320,4378.96533203125,0.0003,-1.878768701851368,0.049700927734375,0.38781481981277466,0.0064844145,20576.06983947754,,
87,309,1425408,9577.055,1037.09,4599,0.2,-0.0007601123244967312,0.6389124095439911,3330,6986.42041015625,0.0003,-1.8774094991385937,0.046142578125,0.38771185278892517,0.0058769183,27780.79130859375,,
88,309,1441792,9416.97,1012.27,4652,0.2,0.0004982162041414995,0.6556872427463531,3340,4497.49365234375,0.0003,-1.8765419140458106,0.0369873046875,0.38763904571533203,0.0056656697,19657.941320800783,,
89,309,1458176,9515.157,1022.57,4705,0.2,-0.001563227789301891,0.608872264623642,3350,3983.945556640625,0.0003,-1.8761735677719116,0.03365478515625,0.3876514434814453,0.0053840857,19295.58475036621,,
90,309,1474560,8686.899,956.12,4758,0.2,-0.00031346983996627387,0.685261994600296,3360,3965.514892578125,0.0003,-1.8758843831717968,0.040484619140625,0.38756003975868225,0.0055439463,18455.143215942382,,
91,309,1490944,8567.608,944.78,4810,0.2,-0.0012652796911424957,0.676973968744278,3370,8381.9111328125,0.0003,-1.8748710744082928,0.04525146484375,0.38747984170913696,0.0054668067,24033.177056884764,,
92,309,1507328,8991.203,984.44,4864,0.2,-0.0009076019301573979,0.70115527510643,3380,8206.8232421875,0.0003,-1.8743179731070996,0.03114013671875,0.3874436616897583,0.0047506373,22856.77374267578,,
93,309,1523712,9049.323,990.3,4919,0.2,-0.0006694435840472579,0.705612063407898,3390,4550.44873046875,0.0003,-1.8736013256013393,0.043890380859375,0.3873140513896942,0.005797018,18809.347634887694,,
94,309,1540096,8975.591,985.11,4973,0.2,-0.00045645990539924244,0.7075563073158264,3400,5728.935546875,0.0003,-1.8730078876018523,0.033880615234375,0.3873709440231323,0.0050368346,20534.450732421876,,
95,309,1556480,9079.715,989.93,5029,0.2,0.0001683577625954058,0.6724361777305603,3410,7000.35595703125,0.0003,-1.8735299661755562,0.04649658203125,0.3873961269855499,0.006061578,27163.441796875,,
96,309,1572864,9494.146,1025.52,5085,0.2,0.0005289350981911411,0.6921178996562958,3420,4885.78076171875,0.0003,-1.8734021991491319,0.04869384765625,0.3873160481452942,0.0062346733,21782.048754882813,,
97,309,1589248,9584.588,1029.86,5138,0.2,-0.0002549870143411681,0.7117762863636017,3430,5766.09814453125,0.0003,-1.8727398082613944,0.03348388671875,0.38728541135787964,0.0051847766,19510.37385559082,,
,,1600000,,,,0.2,-0.0012160661135567352,0.6515998244285583,3440,4141.189453125,0.0003,-1.8720730669796466,0.048773193359375,0.3871738910675049,0.006314946,17950.452731323243,2660.609375,549.04
98,303,1605632,9157.961,1004.28,5283,,,,,,,,,,,,,
99,303,1622016,9293.644,1016.82,5337,0.2,-0.00028610420267796146,0.5904663503170013,3450,5644.1630859375,0.0003,-1.8714043192565442,0.05274658203125,0.38718336820602417,0.006247299,23486.613024902344,,
100,303,1638400,8753.775,966.71,5392,0.2,-0.0017721615971822758,0.646022379398346,3460,4680.35302734375,0.0003,-1.8715661741793155,0.037109375,0.38719189167022705,0.0052919565,18520.030981445314,,
101,303,1654784,8629.212,953.82,5447,0.2,-0.00048276711168000476,0.5321430265903473,3470,6989.4013671875,0.0003,-1.8712688460946083,0.038214111328125,0.3871249258518219,0.0052026357,26732.05679321289,,
