time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/learning_rate
1,57,-219.75354,568,32768,301.0,,,,,,,,,,,
2,169,-127.96579,387,65536,301.0,34.40774154663086,10,-5.652997622918337,-0.01122796519689473,0.009090594,82.94695513993501,0.2,0.1422698974609375,0.0008702874183654785,0.9915652275085449,0.001
3,282,-11.306845,347,98304,301.0,58.6909294128418,20,-5.619711119960994,-0.0171251721824774,0.010119475,113.82941248118877,0.2,0.1535888671875,0.3649103045463562,0.9857093095779419,0.001
4,396,160.88934,330,131072,301.0,53.70466613769531,30,-5.584719667583704,-0.019197297755772523,0.012029785,137.66776827722788,0.2,0.1829986572265625,0.5229184627532959,0.9758831262588501,0.001
5,511,161.48979,320,163840,301.0,2830.00146484375,40,-5.532865153439343,-0.013114378308364394,0.010767218,1507.3915172740817,0.2,0.166326904296875,0.12910866737365723,0.9687281847000122,0.001
6,625,104.096054,314,196608,301.0,116.5158920288086,50,-5.501337788812816,-0.0058315819732342785,0.0088165905,3025.994956585765,0.2,0.112481689453125,0.055755555629730225,0.9576839208602905,0.001
7,742,81.52355,308,229376,301.0,155.87820434570312,60,-5.463289740402251,-0.006751507681019575,0.008293117,1929.1166376203298,0.2,0.119146728515625,0.05696934461593628,0.9454718232154846,0.001
8,857,80.70418,305,262144,301.0,121.1042709350586,70,-5.389785475842655,-0.0060822440541414835,0.0070983893,1032.9557162895799,0.2,0.09151611328125,0.06062150001525879,0.9320926666259766,0.001
9,972,63.52434,303,294912,301.0,97.40644073486328,80,-5.3425349107012154,-0.005709369549663279,0.0064875195,781.0277467310428,0.2,0.0777557373046875,0.2793031930923462,0.9165675640106201,0.001
10,1087,30.73142,301,327680,301.0,161.72994995117188,90,-5.299330938234926,-0.0034753680800349686,0.006404407,1046.9955437332392,0.2,0.074261474609375,0.4092622995376587,0.9096232652664185,0.001
11,1204,36.544323,299,360448,301.0,123.40576934814453,100,-5.277784559689462,-0.003128991130279246,0.006908352,791.9312741413712,0.2,0.074359130859375,0.5941790342330933,0.9054391384124756,0.001
12,1322,46.465397,297,393216,301.0,132.12733459472656,110,-5.233622112404555,-0.004143369029475252,0.006513793,536.9112147271633,0.2,0.0843353271484375,0.7551104426383972,0.8975414037704468,0.001
13,1441,68.32965,295,425984,301.0,149.2274169921875,120,-5.208771562762559,-0.0032376973529608223,0.007043565,789.1196733757854,0.2,0.0845916748046875,0.733431488275528,0.8851370811462402,0.001
14,1560,103.88579,293,458752,301.0,187.0277862548828,130,-5.158477151580155,-0.004478074007784017,0.007557988,533.3425366356969,0.2,0.0955535888671875,0.7998820841312408,0.8845409154891968,0.001
15,1679,138.80878,292,491520,301.0,1399.0511474609375,140,-5.15260471990332,-0.005265239868464278,0.008980898,1114.4838703870773,0.2,0.115618896484375,0.6490275263786316,0.8763786554336548,0.001
16,1798,153.30424,291,524288,301.0,155.2201690673828,150,-5.119185056909918,-0.004673625531540893,0.009005863,552.204472720623,0.2,0.1126068115234375,0.7734306156635284,0.8760660886764526,0.001
