time/iterations,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/clip_range,train/learning_rate,train/clip_fraction,train/n_updates,train/approx_kl,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/loss,train/explained_variance
18,301.0,589824,420,1403,104.797386,0.2,0.0001,0.028753662109375,170,0.004435415,1208.0492767930032,0.9239498972892761,-0.0022914149266398454,-5.3647832702845335,2644.5859375,0.5895055830478668
19,301.0,622592,419,1482,116.86192,0.2,0.0001,0.02161865234375,180,0.003971732,353.8490197479725,0.9199164509773254,-0.0025963237017549547,-5.347731358371675,187.68089294433594,0.7969998270273209
20,301.0,655360,419,1560,181.11896,0.2,0.0001,0.0313262939453125,190,0.004808236,615.5202158689499,0.9180057644844055,-0.003214898643682318,-5.33706812877208,160.81890869140625,0.6707419157028198
21,301.0,688128,419,1639,189.83516,0.2,0.0001,0.0419189453125,200,0.0055199377,1199.4106485724449,0.9132768511772156,-0.0033790649387810843,-5.319320764392614,188.6177978515625,0.4844489097595215
22,301.0,720896,419,1718,204.90125,0.2,0.0001,0.0454193115234375,210,0.0049465885,866.9371590316296,0.9062889814376831,-0.003886300485078209,-5.291775911301374,152.7699737548828,0.46064990758895874
23,301.0,753664,419,1797,254.7661,0.2,0.0001,0.03170166015625,220,0.0047240276,1217.1973838567733,0.899172306060791,-0.0028352562712370853,-5.260859958082437,3775.100830078125,0.34421825408935547
24,301.0,786432,419,1876,323.61023,0.2,0.0001,0.043524169921875,230,0.005260584,1186.3684556901455,0.8936458230018616,-0.003972683810388844,-5.232894682511687,1294.2667236328125,0.33122891187667847
25,301.0,819200,418,1955,334.82468,0.2,0.0001,0.047528076171875,240,0.0057083666,1535.520617365837,0.8840336799621582,-0.00377043825360488,-5.194277988560498,3162.36279296875,0.30134332180023193
26,301.0,851968,418,2034,366.3004,0.2,0.0001,0.0284332275390625,250,0.0043711183,1799.1676664471627,0.8763410449028015,-0.0018802952788519178,-5.1587561832740905,395.47222900390625,0.23370546102523804
27,301.0,884736,418,2113,331.64243,0.2,0.0001,0.0415771484375,260,0.005929482,2083.264470398426,0.8682586550712585,-0.002428060694614942,-5.117272499576211,2944.81103515625,0.1805363893508911
28,301.0,917504,418,2192,434.2538,0.2,0.0001,0.05159912109375,270,0.005563287,1272.2682094097138,0.8618344068527222,-0.003918203629564232,-5.084610995836556,240.25930786132812,0.2973431944847107
29,301.0,950272,418,2272,488.5757,0.2,0.0001,0.0668060302734375,280,0.0061736805,3251.7474133491514,0.8593318462371826,-0.0030640467301054743,-5.065929078310728,278.3797302246094,0.1567986011505127
30,301.0,983040,417,2352,536.61755,0.2,0.0001,0.0679595947265625,290,0.006853615,3339.0654057621955,0.8538169860839844,-0.002913251712516285,-5.04772153031081,3837.579833984375,0.16369402408599854
31,301.0,1015808,417,2431,487.20773,0.2,0.0001,0.0456756591796875,300,0.0054894174,4101.03581379652,0.8489806056022644,-0.0010242754368391615,-5.024187634885311,962.5234375,0.1250547170639038
