time/iterations,time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/loss,train/learning_rate,train/entropy_loss,train/clip_fraction,train/std,train/approx_kl,train/value_loss,eval/mean_reward,eval/mean_ep_length
23,292,376832,6056.321,852.42,1288,0.2,0.0004139037956520042,0.47201603651046753,2690,1097.38427734375,0.0003,-1.8710894602350892,0.09229736328125,0.387114942073822,0.009008134,9700.136932945252,,
24,292,393216,5440.5767,801.27,1345,0.2,-0.0011652861859147378,0.5531403422355652,2700,1490.2960205078125,0.0003,-1.8712630153633654,0.10081787109375,0.38734596967697144,0.009243814,9195.13751411438,,
25,290,409600,5515.581,794.72,1407,0.2,-0.0022845053013952565,0.5002287328243256,2710,2120.2802734375,0.0003,-1.8720148080028594,0.094097900390625,0.3870997726917267,0.009281171,11762.413420677185,,
26,290,425984,6081.3564,849.38,1467,0.2,0.0008264664456874016,0.525640606880188,2720,2050.026611328125,0.0003,-1.8679792816750704,0.10919189453125,0.3866710960865021,0.010094931,10034.770588970185,,
27,289,442368,5633.5425,821.62,1528,0.2,0.00010026278705481673,0.4903029203414917,2730,1982.6337890625,0.0003,-1.8627257752232254,0.117523193359375,0.38601624965667725,0.010357726,9704.932840919495,,
28,289,458752,5590.056,805.93,1585,0.2,-0.0009690553145446756,0.3654371500015259,2740,1640.60302734375,0.0003,-1.8571937520056963,0.09234619140625,0.3855617046356201,0.008614359,10641.88560409546,,
29,288,475136,5975.431,847.4,1645,0.2,-0.0005909551198783447,0.4736154079437256,2750,2377.78515625,0.0003,-1.8534261159598828,0.097943115234375,0.38533681631088257,0.009001661,9481.034322166443,,
30,288,491520,6360.122,875.2,1704,0.2,-0.00013425076977000572,0.5158568322658539,2760,1738.2796630859375,0.0003,-1.8512415576726198,0.093011474609375,0.3851645588874817,0.009274118,7954.589964103699,,
31,288,507904,6275.392,866.92,1763,0.2,-0.0005693241571862017,0.5268398523330688,2770,845.1041259765625,0.0003,-1.848583946097642,0.09422607421875,0.38485807180404663,0.008318305,7581.237903594971,,
32,287,524288,6399.791,875.93,1822,0.2,-0.0012515844264271436,0.5736413598060608,2780,540.5217895507812,0.0003,-1.845582014322281,0.090338134765625,0.384452760219574,0.0085092615,8063.915994739533,,
33,287,540672,6199.5566,860.12,1879,0.2,-0.0006488149370852625,0.5114651024341583,2790,1217.6727294921875,0.0003,-1.8411445828154682,0.093798828125,0.3839559257030487,0.0085879555,6250.428153896331,,
34,287,557056,6350.4067,861.54,1938,0.2,-0.00013224588001321537,0.5468587875366211,2800,1634.474853515625,0.0003,-1.83704287847504,0.1207275390625,0.3837820291519165,0.010813708,8436.765658569337,,
35,287,573440,6487.978,865.79,1997,0.2,-0.0013263067976367893,0.4932641386985779,2810,2235.94775390625,0.0003,-1.8362313915975392,0.103607177734375,0.3837135136127472,0.009783687,9634.922396278382,,
36,286,589824,6069.107,828.38,2055,0.2,-0.0008853344013004972,0.6611630320549011,2820,1630.9185791015625,0.0003,-1.8343375984579324,0.092034912109375,0.3834071159362793,0.008501896,8114.3266213417055,,
37,286,606208,6084.3354,819.61,2116,0.2,-0.0019298369245007053,0.5249431431293488,2830,2157.127685546875,0.0003,-1.8328635255806147,0.081439208984375,0.3834214210510254,0.008401021,9972.907830142974,,
38,285,622592,6586.1323,854.89,2177,0.2,-0.0004635614921426168,0.640758216381073,2840,1204.252197265625,0.0003,-1.8314247247762978,0.10096435546875,0.3831055164337158,0.009112828,8563.08170080185,,
39,285,638976,7365.7417,915.43,2240,0.2,-0.0017095113222239887,0.674426943063736,2850,995.3736572265625,0.0003,-1.8273632139898837,0.09454345703125,0.38260596990585327,0.009320176,7371.958635520935,,
40,284,655360,7524.045,930.95,2300,0.2,-0.0028580054928170283,0.6617273390293121,2860,1085.6510009765625,0.0003,-1.824989380221814,0.112646484375,0.38266658782958984,0.009840168,6926.501764917373,,
41,284,671744,7341.361,913.48,2358,0.2,0.0005107202216095175,0.5847558677196503,2870,1062.943359375,0.0003,-1.8225566227920353,0.1137939453125,0.3820924758911133,0.01067185,7419.1847558021545,,
42,284,688128,6957.9775,920.0,2418,0.2,-0.001249336175078497,0.48120105266571045,2880,1403.464599609375,0.0003,-1.8195975157432258,0.085992431640625,0.38222333788871765,0.008555453,8376.456867313385,,
43,284,704512,6763.641,899.32,2479,0.2,3.818660152319353e-05,0.41933244466781616,2890,1025.6719970703125,0.0003,-1.8199150680564344,0.103680419921875,0.3820940852165222,0.008559988,90128.82245082855,,
44,283,720896,5777.4893,845.74,2541,0.2,-0.0011323095779516735,0.619233250617981,2900,1453.0611572265625,0.0003,-1.8189177606254816,0.076934814453125,0.3820524513721466,0.007707669,9450.131545162201,,
45,283,737280,4822.556,755.25,2600,0.2,5.277116224533529e-05,0.3862264156341553,2910,5803.6513671875,0.0003,-1.8176737925037743,0.122235107421875,0.3818957805633545,0.011137464,98923.84191074371,,
46,283,753664,5524.399,778.01,2659,0.2,0.0006104613898060052,0.6178956925868988,2920,1732.665771484375,0.0003,-1.8167791311629116,0.09151611328125,0.3818628787994385,0.008513968,11781.117115402221,,
47,283,770048,6266.0444,839.06,2720,0.2,-0.0006734388181939722,0.7370516657829285,2930,1984.7894287109375,0.0003,-1.8148334444500507,0.097381591796875,0.38152801990509033,0.0088841,12400.461886405945,,
48,282,786432,6406.121,853.65,2779,0.2,-0.0008158584869761398,0.7421030700206757,2940,1399.824462890625,0.0003,-1.810678909998387,0.0998046875,0.38094598054885864,0.008568655,9358.320916748047,,
,,800000,,,,0.2,-0.0008071109927186626,0.7160158455371857,2950,1111.207275390625,0.0003,-1.80398821355775,0.102447509765625,0.38028639554977417,0.0093322955,8414.030368995667,1921.0081787109375,504.78
49,274,802816,6129.217,821.58,2922,,,,,,,,,,,,,
50,274,819200,6933.4463,871.33,2983,0.2,0.0004893324945442146,0.5840728878974915,2960,1728.7552490234375,0.0003,-1.7981853651814164,0.09259033203125,0.3798786401748657,0.008443605,8336.258869743348,,
51,274,835584,6864.2363,874.24,3043,0.2,-0.003531073238264071,0.6412372887134552,2970,1525.1226806640625,0.0003,-1.7951393379829823,0.1062255859375,0.37975919246673584,0.009970128,7987.753758049012,,
52,274,851968,6834.6055,890.77,3105,0.2,-0.0005026553137213341,0.7461376190185547,2980,1819.1510009765625,0.0003,-1.7937083235941826,0.11419677734375,0.37955111265182495,0.009955883,8502.51041316986,,
53,274,868352,6008.554,877.53,3166,0.2,0.000819763000617968,0.5858654975891113,2990,2376.304931640625,0.0003,-1.7919592284597456,0.125958251953125,0.3794306516647339,0.011237074,69246.03007335663,,
54,274,884736,5880.572,882.13,3226,0.2,0.0012130680691370798,0.2943316102027893,3000,292492.125,0.0003,-1.7915231118910016,0.12337646484375,0.37951189279556274,0.011563811,330313.7490207672,,
55,274,901120,6022.7324,912.71,3287,0.2,-0.0013099337785206443,0.29594194889068604,3010,1447.1640625,0.0003,-1.793124305550009,0.10689697265625,0.3797382712364197,0.009637572,112370.06339378357,,
56,273,917504,6200.0913,937.69,3349,0.2,-0.0013536777843910386,0.7118115127086639,3020,1307.048583984375,0.0003,-1.7931733244098722,0.12064208984375,0.37945908308029175,0.011054734,20230.95612897873,,
57,273,933888,6846.0967,983.35,3409,0.2,-0.0006800412087613949,0.8534585684537888,3030,1854.262939453125,0.0003,-1.7899441147223114,0.09185791015625,0.37907809019088745,0.008933449,10550.05739402771,,
58,273,950272,7407.3125,955.93,3470,0.2,-0.0013977741356029582,0.7488147914409637,3040,761.006591796875,0.0003,-1.7852505501359701,0.10435791015625,0.37857937812805176,0.009549782,8529.175171375275,,
59,273,966656,7818.6367,953.42,3531,0.2,-0.00036696398819913156,0.7188732624053955,3050,1286.758056640625,0.0003,-1.7777722389437258,0.09603271484375,0.37765687704086304,0.008466775,9724.386639881133,,
60,273,983040,8027.051,1005.13,3592,0.2,0.0003098039125688956,0.6394791901111603,3060,2659.55078125,0.0003,-1.7680626506917179,0.115777587890625,0.37673360109329224,0.010234347,11154.775962543488,,
61,273,999424,8027.8267,989.21,3654,0.2,-0.0007497880336813978,0.7102906107902527,3070,669.2691650390625,0.0003,-1.7583312991075217,0.1155517578125,0.37579625844955444,0.01083534,16317.666841316222,,
62,273,1015808,8051.412,978.84,3715,0.2,0.00018389897486486005,0.6595730781555176,3080,1706.98681640625,0.0003,-1.7503284455277026,0.1110595703125,0.37523603439331055,0.010246677,9273.83019514084,,
63,273,1032192,8083.529,985.15,3778,0.2,0.00031226456840158787,0.4815051555633545,3090,2811.51806640625,0.0003,-1.7457949500530958,0.118829345703125,0.37497594952583313,0.009932898,10658.937707424164,,
64,273,1048576,8312.482,1023.37,3839,0.2,-0.0013347427532153233,0.7374097108840942,3100,1441.725341796875,0.0003,-1.7410650559701026,0.1190673828125,0.37421703338623047,0.010970939,7945.570100021362,,
65,273,1064960,8372.405,1035.82,3899,0.2,-0.0022213243895748747,0.6752507090568542,3110,835.7852783203125,0.0003,-1.736015794146806,0.106365966796875,0.37410983443260193,0.009861596,7611.069081497192,,
66,273,1081344,8149.5557,1006.98,3960,0.2,3.444944140937878e-05,0.61371248960495,3120,873.329833984375,0.0003,-1.7350170701742171,0.11043701171875,0.3741028904914856,0.010235033,8369.079875850677,,
67,273,1097728,8749.757,1040.98,4020,0.2,5.54635198568576e-05,0.7660991549491882,3130,2625.098876953125,0.0003,-1.733886877913028,0.09931640625,0.3738693296909332,0.009242363,10527.91492137909,,
68,272,1114112,8630.646,1051.8,4081,0.2,-0.000572757620466291,0.6760120987892151,3140,866.6011352539062,0.0003,-1.7334934112615883,0.1087646484375,0.3740680515766144,0.0100207925,8120.323081207275,,
69,272,1130496,8094.078,1072.95,4143,0.2,-0.0016313265259668697,0.6950322091579437,3150,1539.92333984375,0.0003,-1.731774690002203,0.119384765625,0.3734677731990814,0.010899958,7669.611428165435,,
70,272,1146880,7213.0015,999.51,4203,0.2,-0.00034480582962714834,0.37763726711273193,3160,205324.9375,0.0003,-1.72782815201208,0.11414794921875,0.3734808564186096,0.010957237,173933.2186800003,,
71,272,1163264,7081.055,992.38,4261,0.2,0.0002494926326107816,0.6787075102329254,3170,1947.5965576171875,0.0003,-1.7269063407555223,0.099224853515625,0.3732907176017761,0.009062795,10670.807070159912,,
72,272,1179648,7376.424,1019.11,4322,0.2,-0.0002572620961473149,0.6924573481082916,3180,1538.95458984375,0.0003,-1.7252175294794143,0.09754638671875,0.3731922209262848,0.009057247,11093.177908134461,,
73,272,1196032,7163.5254,1014.87,4381,0.2,-0.0013131505887940876,0.5903230905532837,3190,815.5913696289062,0.0003,-1.72227538311854,0.104681396484375,0.37268054485321045,0.009346787,9566.443160152436,,
74,272,1212416,7328.962,1045.81,4443,0.2,0.0005434176964627113,0.6781327128410339,3200,1016.6570434570312,0.0003,-1.7183396656066179,0.100018310546875,0.3725052773952484,0.009333912,18099.591093635558,,
75,272,1228800,7893.6055,1027.29,4505,0.2,-0.003620388312083378,0.6324138939380646,3210,1375.5150146484375,0.0003,-1.718612752854824,0.102435302734375,0.37280285358428955,0.0092733195,6824.36656665802,,
76,272,1245184,8016.5605,1034.66,4566,0.2,-0.0008377506018405256,0.7331759035587311,3220,764.5409545898438,0.0003,-1.7179342622868716,0.085577392578125,0.37231677770614624,0.008562893,8779.20164270401,,
77,272,1261568,7945.1025,1017.91,4625,0.2,-0.0009182666753986268,0.5736874341964722,3230,1095.07421875,0.0003,-1.7147053668275476,0.10516357421875,0.3723888397216797,0.009013476,10116.184900379181,,
78,272,1277952,8059.853,1020.65,4686,0.2,-0.000595233018793806,0.5637926757335663,3240,1418.577392578125,0.0003,-1.7123571884818376,0.120855712890625,0.3718373477458954,0.010942216,9959.22761631012,,
79,272,1294336,7923.9927,1006.8,4747,0.2,-0.00216795448159246,0.641448587179184,3250,1199.4659423828125,0.0003,-1.707321128807962,0.109625244140625,0.3713620901107788,0.009799002,8292.595636940003,,
80,272,1310720,7465.815,938.48,4806,0.2,-0.0007016367049800465,0.6741433441638947,3260,1229.9246826171875,0.0003,-1.7008230135776103,0.083648681640625,0.3706176280975342,0.0081090005,9412.727807998657,,
81,272,1327104,6839.3345,860.77,4864,0.2,-0.0008731947220439907,0.6346957087516785,3270,838.541259765625,0.0003,-1.6938018607906997,0.108795166015625,0.3700648546218872,0.009820061,8736.265867805481,,
82,272,1343488,7248.4126,912.01,4926,0.2,0.0003040859648535843,0.4264183044433594,3280,1728.300537109375,0.0003,-1.690498982463032,0.087213134765625,0.3700588345527649,0.007817669,14563.098530578613,,
83,272,1359872,7711.471,941.81,4986,0.2,0.00018920416587207,0.7714079767465591,3290,2189.939208984375,0.0003,-1.690531092043966,0.1209228515625,0.37003588676452637,0.010308165,8443.096821784973,,
84,272,1376256,7948.4023,956.55,5048,0.2,-0.0019368000073882285,0.6603951752185822,3300,1026.4027099609375,0.0003,-1.687672426737845,0.08856201171875,0.3695160448551178,0.008831831,7936.8273350715635,,
85,272,1392640,8308.994,982.4,5110,0.2,0.0005076878300315002,0.6461461782455444,3310,769.4321899414062,0.0003,-1.6847278155386447,0.112872314453125,0.3694615364074707,0.00986183,8419.496765804291,,
86,272,1409024,8209.508,952.89,5168,0.2,-0.002005146513602085,0.7429132759571075,3320,1427.595947265625,0.0003,-1.6821917112916709,0.10302734375,0.36901092529296875,0.009091113,8155.480730342865,,
87,272,1425408,8749.445,984.3,5227,0.2,-0.00014883450421621092,0.5324346423149109,3330,2163.9638671875,0.0003,-1.6795114606618882,0.128009033203125,0.3690720796585083,0.009789623,13361.550003623963,,
88,272,1441792,8306.005,932.39,5287,0.2,-4.145949787925929e-07,0.5172778367996216,3340,1694.5291748046875,0.0003,-1.679182337410748,0.100982666015625,0.3689022660255432,0.009628635,10865.334196281434,,
89,272,1458176,7681.841,884.32,5347,0.2,-0.0003501896791931358,0.664738655090332,3350,1340.8612060546875,0.0003,-1.677830024342984,0.09215087890625,0.36886537075042725,0.008261388,8166.909350681305,,
90,272,1474560,7741.534,874.17,5407,0.2,-0.001229524907648738,0.6814360916614532,3360,1871.683837890625,0.0003,-1.6758651474490762,0.10224609375,0.36843639612197876,0.0093215015,8946.121254825592,,
91,272,1490944,7931.858,881.74,5467,0.2,-9.8227968919673e-06,0.6504193842411041,3370,955.8486938476562,0.0003,-1.6730011889711023,0.115185546875,0.36828386783599854,0.0102862995,8288.022992038726,,
92,272,1507328,8386.832,934.55,5527,0.2,-0.0014812378256465308,0.6528781652450562,3380,1177.129638671875,0.0003,-1.6713456665165722,0.0897705078125,0.3682214617729187,0.008854655,9438.752815055846,,
93,272,1523712,8982.571,984.29,5588,0.2,0.00017797179334593237,0.7938452959060669,3390,1546.244873046875,0.0003,-1.6719003413803875,0.1117919921875,0.36843380331993103,0.009620994,9777.426543807984,,
94,272,1540096,9219.7295,998.93,5648,0.2,-9.957848305930384e-05,0.7472048401832581,3400,1255.356201171875,0.0003,-1.67129533784464,0.1179443359375,0.36812591552734375,0.009783325,8514.018008422852,,
95,272,1556480,9298.063,992.87,5707,0.2,-0.0019061517213231128,0.6910510361194611,3410,1785.9066162109375,0.0003,-1.6671077439561486,0.09805908203125,0.36757370829582214,0.009149125,8974.470263290405,,
96,272,1572864,9165.892,983.65,5767,0.2,9.695156550151295e-05,0.6036143600940704,3420,1269.8486328125,0.0003,-1.6593063468113542,0.10126953125,0.3666946291923523,0.00916787,10576.455158519744,,
97,272,1589248,8817.468,979.2,5828,0.2,0.001020157573839242,0.6620828211307526,3430,1193.9521484375,0.0003,-1.6525908119045198,0.125982666015625,0.36630308628082275,0.010917369,10039.295114326476,,
,,1600000,,,,0.2,-0.0010944179392026853,0.6697653532028198,3440,1969.61962890625,0.0003,-1.6504592871293426,0.118804931640625,0.3663940131664276,0.010231494,11769.644934654236,4701.8486328125,734.84
98,266,1605632,8865.143,992.27,6015,,,,,,,,,,,,,
99,266,1622016,8445.982,950.74,6076,0.2,0.00020863195995843853,0.5391676425933838,3450,812.9068603515625,0.0003,-1.6506583893671631,0.0975341796875,0.36635109782218933,0.0087711755,9745.929695129395,,
100,266,1638400,8280.854,970.91,6138,0.2,0.000563884132043313,0.5673111975193024,3460,1496.2801513671875,0.0003,-1.6497549071907998,0.125286865234375,0.36610621213912964,0.010587612,8559.119651222229,,
101,266,1654784,7210.803,988.34,6199,0.2,0.0013703091745355777,0.48696714639663696,3470,1800.068115234375,0.0003,-1.64763587359339,0.13885498046875,0.36597540974617004,0.011284664,55670.63742876053,,
102,266,1671168,6909.4688,984.94,6260,0.2,-0.0017601637811822002,0.5604785680770874,3480,1040613.3125,0.0003,-1.648356149159372,0.108197021484375,0.3664241433143616,0.010081846,841475.6216561317,,
103,266,1687552,7443.5293,1041.51,6323,0.2,-6.717999176544253e-05,0.7369582951068878,3490,2159.1884765625,0.0003,-1.6520298909395934,0.11552734375,0.3665187358856201,0.00971073,12313.36575641632,,
104,266,1703936,7986.225,1078.61,6383,0.2,-0.0010787260211145623,0.7464326322078705,3500,1604.993896484375,0.0003,-1.6527042645029724,0.1072021484375,0.3666123151779175,0.009972391,8119.698098754883,,
105,266,1720320,8445.576,1108.85,6443,0.2,-0.00012739200565192732,0.62656569480896,3510,1981.1427001953125,0.0003,-1.650345695298165,0.0925537109375,0.3660178780555725,0.008527981,9071.518571949005,,
106,267,1736704,8416.733,1099.94,6503,0.2,-0.00015187253356998553,0.6224606335163116,3520,1037.4976806640625,0.0003,-1.6470000758767127,0.10166015625,0.36611759662628174,0.008736844,9900.96650133133,,
107,267,1753088,8363.763,1116.04,6564,0.2,0.0005948407392679655,0.703280508518219,3530,1922.227783203125,0.0003,-1.6441174181178213,0.10760498046875,0.36546003818511963,0.009462826,8510.16069021225,,
108,267,1769472,9998.364,1152.7,6626,0.2,0.0014179779740516097,0.5257834494113922,3540,2555.016845703125,0.0003,-1.6398804388009012,0.104754638671875,0.3653993308544159,0.010337753,104814.21541223527,,
109,267,1785856,9553.573,1097.44,6685,0.2,-0.0012226839095092145,0.7925051748752594,3550,1401.89111328125,0.0003,-1.6376464711502194,0.093707275390625,0.3650699555873871,0.008971509,12190.002463531495,,
110,267,1802240,9105.523,1050.3,6747,0.2,0.00039631612762605075,0.578953742980957,3560,1861.1881103515625,0.0003,-1.635544918756932,0.132916259765625,0.3649403750896454,0.010638303,11856.342552947997,,
111,267,1818624,9243.383,1074.19,6809,0.2,0.0002145978449334507,0.7165986597537994,3570,1761.9554443359375,0.0003,-1.6335744698531927,0.07774658203125,0.36467552185058594,0.007197081,8345.088043785096,,
112,267,1835008,9406.493,1098.42,6870,0.2,-0.0005765397860159283,0.6936236023902893,3580,1372.161376953125,0.0003,-1.630782287660986,0.11866455078125,0.3644861578941345,0.010301892,10432.183698749543,,
113,267,1851392,9333.473,1062.13,6931,0.2,-0.00026480106889721356,0.6954560279846191,3590,1710.0634765625,0.0003,-1.6298682698979974,0.111346435546875,0.36454904079437256,0.010489931,9433.142016124726,,
114,267,1867776,9395.532,1069.01,6993,0.2,0.00040689727593417046,0.6784167587757111,3600,1274.3929443359375,0.0003,-1.6323109562508762,0.123236083984375,0.36501553654670715,0.010340596,9580.735527324676,,
115,267,1884160,9274.758,1064.42,7053,0.2,-0.0004058579132106388,0.7814163565635681,3610,1177.316650390625,0.0003,-1.6323882788419724,0.1035400390625,0.36445194482803345,0.009369897,6973.224793434143,,
116,267,1900544,8866.718,1014.27,7112,0.2,0.0010130472146101966,0.6228311657905579,3620,2305.046630859375,0.0003,-1.6289846373721957,0.116961669921875,0.3645097613334656,0.009189736,9980.001166725158,,
117,267,1916928,8377.147,982.55,7171,0.2,-0.0012096022103833092,0.4665828347206116,3630,3712.484619140625,0.0003,-1.629696474596858,0.111077880859375,0.36454880237579346,0.009883822,14404.943587684631,,
118,267,1933312,7987.8857,958.56,7232,0.2,0.00027326476138114233,0.6795415580272675,3640,1138.678466796875,0.0003,-1.6276602364145218,0.111248779296875,0.36407285928726196,0.009363062,10594.68607006073,,
119,267,1949696,8286.878,963.83,7294,0.2,0.0001511032362941478,0.6747919917106628,3650,2149.63671875,0.0003,-1.6241366262547672,0.106915283203125,0.36395207047462463,0.008670109,10696.070279788972,,
120,267,1966080,8590.286,970.28,7355,0.2,-0.00024196427530114305,0.5838780105113983,3660,1790.697998046875,0.0003,-1.6232725403271615,0.091156005859375,0.3639635741710663,0.00806791,10700.000818061828,,
121,267,1982464,8803.59,977.64,7418,0.2,-0.0002993658805280575,0.7099174857139587,3670,1086.8525390625,0.0003,-1.6219439498148858,0.107427978515625,0.3637133240699768,0.009644259,8134.045221138001,,
122,267,1998848,9445.503,1023.73,7480,0.2,0.0015213939638670127,0.6620972156524658,3680,1549.84033203125,0.0003,-1.62013038713485,0.12188720703125,0.36358505487442017,0.009985383,11120.968141555786,,
123,267,2015232,10196.577,1095.24,7543,0.2,-0.0015410805241117486,0.7313058078289032,3690,1462.3251953125,0.0003,-1.6180324739776553,0.103643798828125,0.36328163743019104,0.009018853,7719.509762001037,,
