time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/learning_rate
20,1430,219.40445,458,655360,301.0,167.54908752441406,190,-5.165850080922246,0.0015211529712360061,0.010511923,1365.8155508399009,0.2,0.1526153564453125,0.43930935859680176,0.8798580169677734,0.001
21,1502,225.41083,458,688128,301.0,1056.4053955078125,200,-5.144031845033169,0.0011408543051402375,0.012840723,819.0019353985787,0.2,0.1614227294921875,0.5896359384059906,0.8751810789108276,0.001
22,1574,262.8229,457,720896,301.0,121.34225463867188,210,-5.113577003404498,-0.001216546636987914,0.009231012,261.46315866708755,0.2,0.138763427734375,0.7875632345676422,0.8681704998016357,0.001
23,1647,252.00844,457,753664,301.0,1263.2830810546875,220,-5.094087571278214,0.0010273570848312375,0.014383048,852.3353732585907,0.2,0.17515869140625,0.5801072716712952,0.863404393196106,0.001
24,1719,307.56616,457,786432,301.0,161.0782012939453,230,-5.048171107470989,-0.00258405625290834,0.011908642,573.7655175566673,0.2,0.1560455322265625,0.65561243891716,0.8557660579681396,0.001
25,1792,323.99893,457,819200,301.0,187.87753295898438,240,-5.008436584472657,0.0007202145498922619,0.013277092,933.7548320412636,0.2,0.169110107421875,0.47738325595855713,0.8477739095687866,0.001
26,1864,420.50668,456,851968,301.0,320.5973815917969,250,-4.961272454261779,-0.000504248744528013,0.012713585,917.9738909721375,0.2,0.1778839111328125,0.470389723777771,0.8397382497787476,0.001
27,1936,459.13007,456,884736,301.0,305.2874755859375,260,-4.9343204066157345,0.0050999905506614596,0.01458986,1864.5717298984528,0.2,0.2140625,0.2538534998893738,0.8324834108352661,0.001
28,2009,402.8132,456,917504,301.0,1807.7490234375,270,-4.918901771306992,0.006462909251331439,0.018586246,2434.5080926179885,0.2,0.2245635986328125,0.2309284806251526,0.8288242220878601,0.001
29,2081,437.18063,456,950272,301.0,1227.175537109375,280,-4.896097066625953,0.006338342815433861,0.02452663,1426.39091258049,0.2,0.2135986328125,0.38456815481185913,0.8248023390769958,0.001
30,2153,416.254,456,983040,301.0,1400.6180419921875,290,-4.864709671214223,0.005202612233824766,0.019483335,2664.822755599022,0.2,0.2342864990234375,0.26135343313217163,0.8186212182044983,0.001
31,2226,507.98868,456,1015808,301.0,1988.552978515625,300,-4.8381964392960075,0.006337602870280535,0.017142117,1631.7720029354095,0.2,0.222869873046875,0.353573739528656,0.8137672543525696,0.001
