Episode,Reward
1,2198.6375
2,1963.397
3,1722.898
4,-2963.985
5,8077.8677
6,-1.2375175
7,10992.382
8,-3865.8035
9,5137.271
10,4253.894
11,-4460.642
12,-4003.8699
13,705.9559
14,-5915.583
15,1383.6027
16,-8570.869
17,-5.207957
18,-3594.2258
19,-7921.3843
20,5349.9795
21,-7765.396
22,148.79536
23,3855.278
24,2313.2642
25,-7643.5186
26,-2093.5012
27,-6365.0815
28,10744.717
29,9562.052
30,-7367.2715
31,876.38934
32,-6650.272
33,-1299.6526
34,9146.556
35,9250.612
36,-5726.2095
37,-8910.299
38,-7364.417
39,-7994.66
40,-6112.703
41,474.5873
42,-2254.6216
43,8860.888
44,-5545.1514
45,12057.278
46,13839.216
47,1173.2522
48,7959.5713
49,-2468.4834
50,3060.223
51,-8083.0854
52,-10193.816
53,3627.2468
54,8379.838
55,-27366.334
56,-50073.348
57,5566.582
58,-9137.172
59,9924.834
60,-26942.021
61,4386.7314
62,6304.12
63,7337.4604
64,-7367.7007
65,-6115.7725
66,-8792.642
67,-3275.4102
68,250.54384
69,-23584.223
70,2809.706
71,8278.54
72,-7249.8545
73,9515.136
74,3008.2642
75,7295.5586
76,7658.4663
77,2720.6914
78,-9385.4
79,-4828.0977
80,12704.825
81,10033.878
82,-4382.6216
83,988.31866
84,5400.7725
85,-6143.6934
86,-4665.5737
87,-6592.3066
88,7724.294
89,954.66223
90,-5835.3364
91,9140.538
92,461.82867
93,1855.4696
94,6019.906
95,4780.4536
96,-2067.9434
97,-6166.5576
98,6567.1587
99,-5434.0195
100,-26.941317
