Episode,Reward
1,2991.3923
2,3914.6008
3,2873.5134
4,2164.9653
5,11498.744
6,-390.96582
7,7922.3604
8,12422.177
9,11381.813
10,7248.9834
11,10621.476
12,11782.0625
13,9749.106
14,6869.411
15,15802.906
16,3982.297
17,15738.745
18,7472.204
19,8425.531
20,12948.308
21,12625.403
22,10131.218
23,-8365.722
24,-899.7599
25,2103.7012
26,3735.5525
27,14487.054
28,10612.577
29,7850.2637
30,7487.543
31,3643.3433
32,13150.411
33,9930.555
34,205.61026
35,13101.308
36,7493.066
37,7444.3135
38,-291.07794
39,8280.988
40,525.4814
41,-2119.2542
42,-525.2468
43,5598.0557
44,-83.41686
45,15054.525
46,6432.56
47,8878.804
48,16650.857
49,14066.412
50,7078.1816
51,4444.4287
52,2090.5117
53,5683.3306
54,7755.9463
55,9866.833
56,16032.803
57,15583.712
58,254.50787
59,-933.09875
60,954.0151
61,4715.9897
62,7204.713
63,4465.1743
64,10269.775
65,-79.78231
66,-1099.5366
67,8991.204
68,17814.047
69,4429.326
70,10677.624
71,7470.7974
72,13608.195
73,10565.905
74,2153.2078
75,12005.405
76,16842.367
77,7738.5996
78,7938.6797
79,11266.782
80,-1395.4098
81,8814.02
82,8977.064
83,1959.9465
84,8852.8
85,2520.7424
86,4093.6484
87,4557.319
88,17326.98
89,9108.181
90,11705.484
91,14010.111
92,7566.016
93,2922.5269
94,8545.317
95,9437.741
96,17688.537
97,21275.383
98,7328.5396
99,2296.92
100,7488.8345
