rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,time/iterations,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/n_updates,train/learning_rate,train/approx_kl,train/clip_fraction,train/explained_variance,train/std,train/loss,train/value_loss,eval/mean_ep_length,eval/mean_reward
592.0,83,1686.8544,32768,392,1,,,,,,,,,,,,,
639.2978723404256,165,2278.0623,65536,395,2,-1.9471425250172616,0.0008186694409232587,0.2,2480,0.0001,0.006562332,0.047796630859375,0.10683172941207886,0.39453357458114624,15706.86328125,39155.18878173828,,
693.48,249,2921.571,98304,394,3,-1.9465294163674116,8.13121128885541e-05,0.2,2490,0.0001,0.008386112,0.0711029052734375,0.08593559265136719,0.39447158575057983,19235.171875,41467.95397949219,,
674.97,333,2618.4473,131072,393,4,-1.9459120459854602,8.20960420242045e-05,0.2,2500,0.0001,0.0059286375,0.0386199951171875,0.10585224628448486,0.39441466331481934,15948.06640625,41614.628509521484,,
668.17,415,2472.7598,163840,394,5,-1.9450252115726472,-1.6468101966893302e-05,0.2,2510,0.0001,0.0069926097,0.0498931884765625,0.22631216049194336,0.3942943215370178,13978.9443359375,38974.98941040039,,
761.66,501,3800.0818,196608,391,6,-1.9439185071736573,0.00043674652551999315,0.2,2520,0.0001,0.006705984,0.0458770751953125,0.26277774572372437,0.3942096531391144,14932.369140625,37238.2447265625,,
783.52,587,4145.747,229376,390,7,-1.9430399738252162,0.00019173097316524946,0.2,2530,0.0001,0.0067665773,0.04447021484375,0.26377278566360474,0.3941052556037903,17437.830078125,42146.20252685547,,
830.16,675,4953.437,262144,387,8,-1.9424467533826828,0.00016902010902413166,0.2,2540,0.0001,0.006590213,0.0420135498046875,0.2685961127281189,0.3940986096858978,15029.15625,41075.01550292969,,
824.01,761,4856.67,294912,387,9,-1.9421492971479892,-0.00017560456217324827,0.2,2550,0.0001,0.0065648933,0.046221923828125,0.26888471841812134,0.3940478563308716,16244.4501953125,43320.36162109375,,
867.33,848,5666.1836,327680,386,10,-1.9416122324764729,-0.0005690045010851464,0.2,2560,0.0001,0.0054305578,0.036480712890625,0.31618648767471313,0.39400148391723633,14448.2685546875,40895.89027709961,,
856.84,933,5581.19,360448,386,11,-1.9412913989275693,0.00026821843421203083,0.2,2570,0.0001,0.0070523317,0.0461395263671875,0.35989880561828613,0.39398375153541565,17104.505859375,42502.86644897461,,
904.6,1020,6288.986,393216,385,12,-1.9409185953438282,6.528444500872866e-05,0.2,2580,0.0001,0.0044152485,0.020703125,0.3778100609779358,0.3939255475997925,12399.6171875,37203.709790039065,,
898.99,1107,6125.6875,425984,384,13,-1.940391606464982,-0.00020967510354239494,0.2,2590,0.0001,0.005715485,0.0370086669921875,0.4037545323371887,0.3938940465450287,15756.0791015625,40310.570294189456,,
917.63,1198,6111.99,458752,382,14,-1.939916918799281,0.00039808403234928844,0.2,2600,0.0001,0.005268545,0.031939697265625,0.41936832666397095,0.3938334584236145,14366.814453125,38581.91860961914,,
921.57,1289,6307.52,491520,381,15,-1.9394364386796952,-3.270919078204315e-05,0.2,2610,0.0001,0.005578867,0.0406463623046875,0.2763335704803467,0.3937987685203552,32188.5390625,113760.66900634766,,
971.19,1377,5683.2817,524288,380,16,-1.9391409706324338,-0.00032445858159917406,0.2,2620,0.0001,0.0065187626,0.0421112060546875,0.46143490076065063,0.3937814235687256,98051.5,111577.4546447754,,
1017.25,1473,6546.6094,557056,378,17,-1.9386721499264241,-0.00031406471025547945,0.2,2630,0.0001,0.005384827,0.0322998046875,0.5068884193897247,0.39369985461235046,185163.140625,354869.0303894043,,
957.6,1562,7263.8057,589824,377,18,-1.9379880003631116,-2.58624684647657e-05,0.2,2640,0.0001,0.007970652,0.06300048828125,0.63631272315979,0.3936358690261841,15958.9775390625,65106.30723266602,,
978.85,1652,7639.167,622592,376,19,-1.937603422254324,-0.00013554016695707105,0.2,2650,0.0001,0.0061824126,0.03927001953125,0.3487100601196289,0.3936191499233246,11407.521484375,39993.952728271484,,
943.55,1742,7223.321,655360,376,20,-1.937412305548787,0.0005013457383029162,0.2,2660,0.0001,0.004902592,0.0266937255859375,0.41526585817337036,0.3935982584953308,13675.1435546875,43106.996105957034,,
979.72,1834,7730.7437,688128,375,21,-1.9371699169278145,0.0001412609446560964,0.2,2670,0.0001,0.005290703,0.0296417236328125,0.5923460423946381,0.39357712864875793,16586.095703125,39755.55090942383,,
977.23,1926,7926.8125,720896,374,22,-1.9370805721729993,0.001044120791630121,0.2,2680,0.0001,0.0055924165,0.0453277587890625,0.39492350816726685,0.39357560873031616,14656.7294921875,42529.33786621094,,
983.06,2015,8177.592,753664,374,23,-1.9369104523211718,0.00012669076641032008,0.2,2690,0.0001,0.006348074,0.0440093994140625,0.39421266317367554,0.3935457170009613,14601.9326171875,41587.49180297852,,
967.12,2103,8048.842,786432,373,24,-1.9367475923150779,-0.000178117312680115,0.2,2700,0.0001,0.005132631,0.026361083984375,0.38774096965789795,0.3935502767562866,14924.494140625,42128.18619384766,,
944.21,2192,7428.5356,819200,373,25,-1.9365038223564626,-0.00021339925733627753,0.2,2710,0.0001,0.004984565,0.02901611328125,0.3943641185760498,0.39349061250686646,17648.24609375,46299.53604736328,,
945.62,2281,7611.22,851968,373,26,-1.9361277006566524,0.0007864239410992014,0.2,2720,0.0001,0.0060218074,0.0355499267578125,0.4638057351112366,0.39347970485687256,81978.53125,142411.53076171875,,
947.57,2368,7724.2627,884736,373,27,-1.93579336181283,0.0006666767454589717,0.2,2730,0.0001,0.005185148,0.031402587890625,0.44868117570877075,0.39341700077056885,14980.876953125,42880.30408935547,,
896.15,2455,7344.114,917504,373,28,-1.9354025434702635,0.00023310784017667175,0.2,2740,0.0001,0.006096349,0.0399932861328125,0.5855864584445953,0.3934091329574585,17767.341796875,45580.07928466797,,
885.67,2542,7083.8813,950272,373,29,-1.9351830508559942,0.0005696117412298917,0.2,2750,0.0001,0.0042646388,0.0243133544921875,0.45335549116134644,0.3933669626712799,16238.5888671875,44291.77482910156,,
875.08,2631,7193.8765,983040,373,30,-1.9347902540117503,-0.0003882508652168326,0.2,2760,0.0001,0.004435901,0.0226470947265625,0.6221812069416046,0.39334025979042053,15340.0146484375,41628.20859375,,
887.35,2723,7489.8013,1015808,372,31,-1.9344623249024153,-0.0004957411154464352,0.2,2770,0.0001,0.0055826306,0.0394287109375,0.5014494359493256,0.39330437779426575,14789.033203125,41177.85903320312,,
896.1,2812,7580.8184,1048576,372,32,-1.934028959646821,-6.705919877276756e-05,0.2,2780,0.0001,0.0061641717,0.0390960693359375,0.6393205225467682,0.39324885606765747,20090.95703125,48227.37958984375,,
885.97,2900,7546.853,1081344,372,33,-1.9336075693368913,-7.501429427065886e-05,0.2,2790,0.0001,0.004583368,0.0230010986328125,0.5906147360801697,0.3932245969772339,15668.1142578125,43169.22077026367,,
949.49,2991,8467.81,1114112,372,34,-1.9334902882575988,0.00021350524366425816,0.2,2800,0.0001,0.005245292,0.02752685546875,0.6031232476234436,0.39322370290756226,15205.291015625,39505.72758789062,,
952.63,3084,8512.998,1146880,371,35,-1.9333768609911204,0.0004678473596868571,0.2,2810,0.0001,0.0049105417,0.0368988037109375,0.545247495174408,0.39319944381713867,14222.71875,40819.54702758789,,
