Episode,Reward
1,911.1189
2,2506.3276
3,148.21521
4,1282.1112
5,502.06903
6,2911.5398
7,-10039.867
8,8536.212
9,-1836.9515
10,8237.625
11,-945.77905
12,93.516464
13,2611.878
14,-121.16727
15,4138.4907
16,561.21436
17,-2436.618
18,-17634.021
19,-16.656656
20,3203.5762
21,-27915.633
22,1377.0663
23,-2041.5282
24,2977.0105
25,-365.9235
26,-1505.6733
27,-770.22125
28,-2544.594
29,-529.1407
30,1736.1625
31,6315.081
32,-1044.5886
33,2673.7688
34,3563.7195
35,-403.6312
36,3800.2173
37,4298.2773
38,8426.596
39,-1520.1542
40,-3348.5093
41,6727.48
42,6754.3354
43,1046.8154
44,181.19496
45,2423.06
46,1573.5024
47,-1490.3811
48,4356.07
49,5623.288
50,2241.659
51,1407.3572
52,-234.37668
53,-1245.7603
54,1155.7853
55,4903.664
56,-726.14154
57,1320.6295
58,6667.0703
59,8438.949
60,-1509.4396
61,8440.612
62,6070.3286
63,3311.6912
64,-1611.3928
65,1238.9644
66,5499.3037
67,3727.6453
68,-2002.8282
69,5601.696
70,8204.034
71,809.28143
72,7813.1113
73,-586.1601
74,2859.2515
75,4948.4536
76,-1087.4156
77,-910.6967
78,5092.066
79,7155.7456
80,427.7429
81,1073.7698
82,185.12927
83,3086.6145
84,1303.3453
85,-591.4719
86,-18711.309
87,1147.1439
88,-510.64148
89,202.37555
90,-3795.9556
91,1316.542
92,-771.0727
93,7232.9224
94,-435.86188
95,-305.26538
96,-24305.346
97,2034.1682
98,2496.2012
99,2071.1843
100,5653.334
