rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/entropy_loss,train/clip_fraction,train/clip_range,train/n_updates,train/explained_variance,train/approx_kl,train/learning_rate,train/policy_gradient_loss,train/std,train/loss,train/value_loss,eval/mean_ep_length,eval/mean_reward
1023.79,4704.378,291,20,1125,327680,-1.9287216894328594,0.072821044921875,0.2,2660,0.5064622461795807,0.007451558,0.0003,6.989204121055082e-06,0.3927753269672394,4260.515625,20437.824723815917,,
1098.29,5649.8164,291,21,1182,344064,-1.9292160842567683,0.070721435546875,0.2,2670,0.40227532386779785,0.00797536,0.0003,0.0007438544333126628,0.3927762508392334,5195.26953125,21400.00569152832,,
1107.78,5880.233,290,22,1240,360448,-1.9287394739687442,0.04710693359375,0.2,2680,0.5553506910800934,0.005990654,0.0003,9.676288245827891e-05,0.39267921447753906,4360.45068359375,18838.483589172363,,
1069.63,6141.5225,290,23,1299,376832,-1.9276422802358866,0.081793212890625,0.2,2690,0.5439583659172058,0.008388944,0.0003,0.0013148740169526719,0.3925445079803467,4521.1474609375,19279.58109741211,,
1072.05,6513.239,289,24,1357,393216,-1.925628636404872,0.062054443359375,0.2,2700,0.4956096410751343,0.007374436,0.0003,-6.506791178253479e-05,0.3923000693321228,5221.60400390625,22764.32897644043,,
1047.37,6505.4937,289,25,1417,409600,-1.9243938945233823,0.080810546875,0.2,2710,0.408555269241333,0.008273762,0.0003,0.0008518283346347743,0.3923332989215851,4971.67529296875,22332.003186035156,,
1028.56,6318.17,288,26,1475,425984,-1.924896466359496,0.056829833984375,0.2,2720,0.491477906703949,0.006934188,0.0003,0.0003507478731989977,0.392372190952301,5254.6552734375,24457.295703125,,
998.59,6005.1543,288,27,1534,442368,-1.9239275690168143,0.0661376953125,0.2,2730,0.5306464433670044,0.007904461,0.0003,0.001561314025275351,0.39210939407348633,5918.333984375,20742.353536987306,,
1015.41,6238.0493,287,28,1593,458752,-1.922248924523592,0.060009765625,0.2,2740,0.5286214351654053,0.0068950057,0.0003,0.0001667009713855805,0.39209723472595215,6824.60595703125,20903.076113891602,,
1035.02,6546.4893,287,29,1652,475136,-1.921832775697112,0.0786376953125,0.2,2750,0.5873214304447174,0.008322664,0.0003,0.0020747613118146544,0.39201462268829346,4657.81591796875,17869.614530944826,,
1076.08,7044.128,287,30,1711,491520,-1.9203242231160402,0.069879150390625,0.2,2760,0.6865110993385315,0.0076853866,0.0003,-0.0006969055517402012,0.3918163478374481,3923.19873046875,18417.53412322998,,
1087.31,6623.786,286,31,1769,507904,-1.9186844047158957,0.065179443359375,0.2,2770,0.517868310213089,0.0069461917,0.0003,0.0006311737281066599,0.39167433977127075,5388.6943359375,20113.243437194826,,
1084.17,6556.13,286,32,1827,524288,-1.9176619201898575,0.06494140625,0.2,2780,0.32111412286758423,0.007770593,0.0003,0.002479414611661923,0.39165395498275757,237689.46875,303776.0485488892,,
1092.01,6568.806,286,33,1884,540672,-1.9178318690508604,0.07235107421875,0.2,2790,0.47184479236602783,0.007851298,0.0003,-0.000360315442958381,0.3917272686958313,3521.145751953125,20444.666201782227,,
1100.19,6556.2476,286,34,1942,557056,-1.918046434596181,0.07027587890625,0.2,2800,0.6824203431606293,0.0072096586,0.0003,-0.00027727064734790475,0.39169803261756897,4138.49365234375,17296.85461730957,,
1103.79,6625.99,286,35,2001,573440,-1.9177523277699948,0.0685791015625,0.2,2810,0.7806103527545929,0.007247782,0.0003,0.001640570541349007,0.39170652627944946,4733.9296875,21386.19229888916,,
1119.8,6789.741,286,36,2059,589824,-1.9179337739944458,0.067474365234375,0.2,2820,0.6086475849151611,0.0076567186,0.0003,-0.00011794457132054958,0.3917333781719208,3601.741455078125,17527.24353942871,,
1095.28,6488.385,286,37,2117,606208,-1.9173727560788394,0.05361328125,0.2,2830,0.7628781795501709,0.006150657,0.0003,0.000683417878462933,0.3915732800960541,3987.008056640625,16453.636959838866,,
1122.35,7452.005,286,38,2176,622592,-1.9178124435245991,0.0559814453125,0.2,2840,0.6035462021827698,0.0059838635,0.0003,0.0003850521130516427,0.3918564021587372,5401.02587890625,20520.74889526367,,
1141.52,7636.2495,285,39,2234,638976,-1.9186297506093979,0.079632568359375,0.2,2850,0.6671432256698608,0.007916888,0.0003,0.000872972503566416,0.3916682004928589,4133.1630859375,17806.20057067871,,
1130.23,7639.102,285,40,2291,655360,-1.9160500023514033,0.070025634765625,0.2,2860,0.717212438583374,0.00786051,0.0003,0.000521262621441565,0.3913646340370178,4721.14990234375,19857.509916687013,,
1125.33,7626.9614,285,41,2351,671744,-1.9134384877979755,0.0660888671875,0.2,2870,0.557303786277771,0.0076286215,0.0003,0.000571803201091825,0.39115655422210693,4707.30908203125,18490.635090637206,,
1104.58,7511.465,285,42,2411,688128,-1.9121072486042976,0.069183349609375,0.2,2880,0.6686975955963135,0.008229154,0.0003,-0.00027098549471702425,0.39108961820602417,5945.20166015625,23430.89267578125,,
1094.83,7436.5405,285,43,2470,704512,-1.9119520273059607,0.06219482421875,0.2,2890,0.6361256241798401,0.0072225654,0.0003,0.0018793836437907886,0.39116600155830383,5214.27099609375,21487.80743560791,,
1103.97,7588.0405,284,44,2529,720896,-1.9122386503964663,0.060296630859375,0.2,2900,0.6292933523654938,0.006911516,0.0003,-0.0004619364623067668,0.39113929867744446,3982.023681640625,18278.95522155762,,
1089.63,7505.377,284,45,2589,737280,-1.910916343331337,0.058892822265625,0.2,2910,0.4441065788269043,0.0064428067,0.0003,-0.0003999471442512004,0.3908885717391968,5395.82763671875,21872.349479675293,,
1099.83,7220.386,284,46,2649,753664,-1.9092422004789114,0.075469970703125,0.2,2920,0.5760866105556488,0.007603397,0.0003,0.0005863100552232936,0.3908500671386719,5353.10107421875,19965.483184814453,,
1125.2,7137.6064,284,47,2708,770048,-1.9088057801127434,0.073199462890625,0.2,2930,0.2697775363922119,0.007620101,0.0003,-0.0010037447500508279,0.3908454179763794,5184.16357421875,243809.03178253173,,
1118.34,7159.38,284,48,2767,786432,-1.9082446217536926,0.069244384765625,0.2,2940,0.6519543528556824,0.0077878274,0.0003,0.0015270575688191457,0.3907082974910736,134384.796875,217740.85782470703,,
,,,,,800000,-1.9073794044554233,0.07010498046875,0.2,2950,0.6443805396556854,0.0076697823,0.0003,-0.00024339296978723724,0.39069822430610657,6229.94091796875,23667.26482849121,748.25,643.9634399414062
1109.06,6949.0923,268,49,2991,802816,,,,,,,,,,,,,
1090.25,6489.5186,268,50,3050,819200,-1.907140889763832,0.04910888671875,0.2,2960,0.5567756593227386,0.00668164,0.0003,-0.0004370433944131946,0.3906344771385193,4884.91845703125,23029.8565826416,,
1086.65,6434.523,268,51,3107,835584,-1.9064178884029388,0.06876220703125,0.2,2970,0.4472457766532898,0.007358765,0.0003,0.0007009023152932059,0.39057981967926025,171744.171875,109731.8791015625,,
1068.6,6348.7324,268,52,3168,851968,-1.9059601072221994,0.0614013671875,0.2,2980,0.5760521590709686,0.006623989,0.0003,9.967166733986233e-05,0.3905367851257324,6794.7373046875,23324.853485107422,,
1032.57,5925.0005,268,53,3228,868352,-1.9046686362475156,0.069317626953125,0.2,2990,0.34730833768844604,0.007683627,0.0003,-0.00043290192770655266,0.3902592658996582,41686.01171875,108471.69293518066,,
1052.92,6567.51,268,54,3290,884736,-1.9027002699673177,0.058740234375,0.2,3000,0.5358612835407257,0.0072010905,0.0003,-4.404681149026146e-05,0.3901950418949127,5349.95947265625,24052.961804199218,,
1067.01,6678.7417,269,55,3349,901120,-1.9014314651489257,0.042938232421875,0.2,3010,0.6565184891223907,0.0057137394,0.0003,-0.0010267329002090265,0.3899807929992676,4492.59228515625,19284.915200805663,,
1094.46,6289.1465,269,56,3408,917504,-1.8996826536953448,0.076861572265625,0.2,3020,0.6031396687030792,0.00798329,0.0003,0.0010946554375550477,0.38985955715179443,5941.33984375,20998.802934265135,,
1065.6,6375.639,269,57,3469,933888,-1.8988575372844934,0.08897705078125,0.2,3030,0.5119591057300568,0.008221513,0.0003,0.0023041054817440456,0.38981133699417114,73285.7734375,196965.63729248047,,
1090.97,6024.957,269,58,3528,950272,-1.8988180309534073,0.0623046875,0.2,3040,0.4356720447540283,0.0069313776,0.0003,0.00022752603144908788,0.3898589313030243,5326.4521484375,23162.487536621094,,
1057.41,5996.23,269,59,3587,966656,-1.8992178190499545,0.064923095703125,0.2,3050,0.5752089619636536,0.007100248,0.0003,-0.0004762597083754372,0.3898768424987793,190291.546875,526600.2076400757,,
1068.95,6242.4336,269,60,3650,983040,-1.8994093149900437,0.05286865234375,0.2,3060,0.5983837842941284,0.0062764417,0.0003,0.0005798916459752945,0.38989824056625366,7800.96875,27289.654830932617,,
1067.48,6335.42,269,61,3710,999424,-1.899169761314988,0.05465087890625,0.2,3070,0.7334489524364471,0.0061011035,0.0003,0.00030129145015962423,0.3898363709449768,3863.584228515625,19871.854002380373,,
1044.18,6220.706,269,62,3769,1015808,-1.8977912023663521,0.07769775390625,0.2,3080,0.4482712745666504,0.007675382,0.0003,-0.000374492242190172,0.3896281123161316,7260.19189453125,26702.540481567383,,
1018.02,6806.882,269,63,3828,1032192,-1.896613346412778,0.061248779296875,0.2,3090,0.42076075077056885,0.0065003294,0.0003,0.0005754667250585044,0.3896120488643646,8309.3935546875,25618.27508544922,,
1027.48,6891.357,269,64,3887,1048576,-1.896522980928421,0.069537353515625,0.2,3100,0.6007359623908997,0.007551633,0.0003,-6.791873638576363e-05,0.38961389660835266,6878.439453125,21601.15053405762,,
1074.59,8203.001,269,65,3947,1064960,-1.8961588386446238,0.05430908203125,0.2,3110,0.5680450797080994,0.0066687567,0.0003,-0.0009748971464432543,0.3895004689693451,6126.51806640625,22876.826446533203,,
1135.26,7766.6826,269,66,4007,1081344,-1.8951809633523227,0.058026123046875,0.2,3120,0.6307787597179413,0.0065363185,0.0003,0.00027343078045305447,0.3894474506378174,4189.5478515625,19276.94033203125,,
1160.71,7982.2715,269,67,4069,1097728,-1.8951231770217418,0.079364013671875,0.2,3130,0.38106483221054077,0.008459218,0.0003,3.970710968133062e-05,0.38952282071113586,258880.453125,443316.45155029296,,
1186.23,8389.151,269,68,4129,1114112,-1.8943402282893658,0.0623779296875,0.2,3140,0.8133344948291779,0.006950342,0.0003,0.0004129863089474384,0.3892521560192108,5459.66748046875,21846.63084564209,,
1200.06,8471.975,269,69,4190,1130496,-1.8923547718673945,0.064794921875,0.2,3150,0.5844703018665314,0.007278582,0.0003,-5.879733325855341e-05,0.3891747295856476,3976.0546875,18116.217877197265,,
1226.18,8648.015,269,70,4249,1146880,-1.89125097990036,0.064471435546875,0.2,3160,0.638494223356247,0.0068725753,0.0003,-0.0008173522262950427,0.38901007175445557,3839.371337890625,19954.09870452881,,
1249.92,8930.674,269,71,4310,1163264,-1.8899498265236616,0.05716552734375,0.2,3170,0.5820720493793488,0.007173949,0.0003,0.00043744290233007634,0.38892075419425964,5823.35205078125,23640.503436279298,,
1253.31,8842.966,269,72,4372,1179648,-1.8887542340904475,0.069366455078125,0.2,3180,0.44801247119903564,0.00749203,0.0003,0.0015383414862299104,0.38878244161605835,4961.17041015625,20867.157775878906,,
1254.38,8684.541,269,73,4434,1196032,-1.8878280527889728,0.061541748046875,0.2,3190,0.5630975067615509,0.006752172,0.0003,-0.00025064081964956133,0.38875970244407654,5574.11181640625,20790.736289978027,,
1246.93,9694.332,269,74,4494,1212416,-1.8876602429896594,0.08524169921875,0.2,3200,0.6144519746303558,0.008599523,0.0003,0.001620658144747722,0.3887672424316406,5707.9248046875,22937.15992889404,,
1193.42,9145.435,269,75,4554,1228800,-1.8869366772472858,0.073602294921875,0.2,3210,0.5681616365909576,0.0082258275,0.0003,0.0013009313639486208,0.38859185576438904,5098.55224609375,22821.38979187012,,
1173.65,8870.725,269,76,4613,1245184,-1.8858705069869757,0.06297607421875,0.2,3220,0.5755721926689148,0.0070547797,0.0003,0.00035473895695758983,0.3885524272918701,5703.84326171875,23432.93048400879,,
1153.68,8735.653,269,77,4674,1261568,-1.8857991777360439,0.06341552734375,0.2,3230,0.6220941245555878,0.007456595,0.0003,-0.0008560982358176261,0.3885980248451233,4317.1865234375,20644.078411865234,,
1167.19,8768.318,269,78,4736,1277952,-1.885777123644948,0.05762939453125,0.2,3240,0.562667727470398,0.006576575,0.0003,0.00017454317603551316,0.3885107934474945,4219.04345703125,19442.25125427246,,
1178.58,8954.965,269,79,4797,1294336,-1.8850500222295523,0.070294189453125,0.2,3250,0.6583124697208405,0.0075196186,0.0003,-0.00039297429138969165,0.38848936557769775,5070.94580078125,24656.84896850586,,
1176.86,8791.003,269,80,4859,1310720,-1.8843293990939856,0.079766845703125,0.2,3260,0.6507924497127533,0.008537432,0.0003,-0.00028419072514225264,0.38837897777557373,3934.279541015625,19110.248236083986,,
1138.11,8451.569,269,81,4919,1327104,-1.8831062234938145,0.071453857421875,0.2,3270,0.6649125218391418,0.007624473,0.0003,-5.7135403403663075e-05,0.38825300335884094,6023.01416015625,23022.131231689455,,
1152.45,8608.246,269,82,4979,1343488,-1.8817173689603806,0.0620361328125,0.2,3280,0.3525848388671875,0.0069682808,0.0003,0.00030742149501747915,0.38809505105018616,7875.19580078125,25125.25535583496,,
1166.21,8747.801,269,83,5039,1359872,-1.8798388555645942,0.072467041015625,0.2,3290,0.677934467792511,0.008079606,0.0003,-0.0007319503893086221,0.3878785967826843,5205.0029296875,22689.66065979004,,
1198.03,9211.713,269,84,5099,1376256,-1.87840976677835,0.06094970703125,0.2,3300,0.44440144300460815,0.0070038233,0.0003,-2.6210105716018006e-05,0.3878498077392578,5001.3974609375,21964.666722106933,,
1218.43,9282.9,269,85,5160,1392640,-1.8783129330724477,0.0641357421875,0.2,3310,0.5327423810958862,0.007051237,0.0003,-0.0001923393523611594,0.38783732056617737,3900.279296875,19528.828176879884,,
1185.72,8985.542,269,86,5222,1409024,-1.8778243023902177,0.05224609375,0.2,3320,0.709984302520752,0.0063635935,0.0003,-0.0006739947781170486,0.387742280960083,4212.509765625,17604.424725341796,,
1218.47,9341.336,269,87,5280,1425408,-1.876575195789337,0.061175537109375,0.2,3330,0.5867302715778351,0.0065421583,0.0003,0.000900919934065314,0.3876231908798218,4573.29296875,22301.0746673584,,
1223.65,9517.948,269,88,5341,1441792,-1.8751483350992202,0.06798095703125,0.2,3340,0.5627700686454773,0.0075969,0.0003,0.0013978929968288868,0.3874543309211731,4936.15380859375,20546.13186035156,,
1246.75,9606.563,269,89,5402,1458176,-1.8737276982516051,0.06336669921875,0.2,3350,0.49994486570358276,0.0070371996,0.0003,0.0007680190872633829,0.3873675465583801,6908.38427734375,26544.34114074707,,
1246.36,9785.24,269,90,5461,1474560,-1.8731316767632962,0.073974609375,0.2,3360,0.6018089354038239,0.008242226,0.0003,-0.0005131579360750038,0.3873474895954132,3754.41357421875,20928.66806488037,,
1264.07,9870.07,269,91,5524,1490944,-1.8724537767469882,0.066485595703125,0.2,3370,0.5817244052886963,0.007948263,0.0003,-0.0007153311056754319,0.3872208893299103,3009.966064453125,17806.40846405029,,
1281.01,9936.801,269,92,5584,1507328,-1.8710315816104413,0.05748291015625,0.2,3380,0.6742483079433441,0.00644623,0.0003,-0.0007593868009280414,0.38709086179733276,4591.61376953125,19337.211981201173,,
1276.17,9810.841,269,93,5645,1523712,-1.8701709005981684,0.060504150390625,0.2,3390,0.5309817790985107,0.0067942515,0.0003,0.00035066695818386506,0.38705796003341675,6110.9296875,19717.714262390138,,
1246.91,9546.238,269,94,5705,1540096,-1.8691826116293668,0.0643798828125,0.2,3400,0.5263684391975403,0.0070687067,0.0003,0.00017811824145610444,0.3869166672229767,4104.1025390625,20295.238539123537,,
1267.1,9865.222,269,95,5768,1556480,-1.867901111766696,0.083489990234375,0.2,3410,0.5067209005355835,0.008041808,0.0003,0.0010823040571267483,0.3868025243282318,4901.4658203125,23785.834115600584,,
1322.77,10336.926,269,96,5828,1572864,-1.866995318979025,0.060076904296875,0.2,3420,0.6731275022029877,0.0072619496,0.0003,-0.0010515611907976562,0.3867534399032593,5669.62060546875,21247.8309463501,,
1235.82,9286.816,269,97,5887,1589248,-1.8664057746529579,0.058416748046875,0.2,3430,0.615005224943161,0.0069232797,0.0003,-8.242866169894113e-06,0.38668274879455566,6610.095703125,19875.234815979005,,
,,,,,1600000,-1.8659418668597936,0.061798095703125,0.2,3440,0.5218441486358643,0.006985985,0.0003,0.000475663415636518,0.38667455315589905,4756.6923828125,21923.582257080077,713.11,1411.3165283203125
1217.23,8898.708,263,98,6093,1605632,,,,,,,,,,,,,
1166.3,8486.191,263,99,6153,1622016,-1.865358042344451,0.076910400390625,0.2,3450,0.5077186226844788,0.00751222,0.0003,0.0004861623732722364,0.3865594267845154,8248.642578125,24512.97721557617,,
1122.52,8156.2607,263,100,6214,1638400,-1.8642981600016355,0.062274169921875,0.2,3460,0.4395710229873657,0.0069379993,0.0003,0.00010709321140893735,0.38648006319999695,6210.599609375,23576.679881286622,,
1138.9,8313.375,263,101,6274,1654784,-1.8632637836039065,0.0563720703125,0.2,3470,0.5088471472263336,0.0068180133,0.0003,0.0003157834129524417,0.38632676005363464,6097.33447265625,21877.641827392577,,
1175.3,8628.775,263,102,6336,1671168,-1.8625106155872344,0.06158447265625,0.2,3480,0.5957877337932587,0.0070174495,0.0003,-0.00042657734811655244,0.38635531067848206,4409.08203125,21960.56414794922,,
1116.33,8042.735,263,103,6395,1687552,-1.8628466784954072,0.07945556640625,0.2,3490,0.6669847071170807,0.008075065,0.0003,-0.0005303372294292785,0.38637658953666687,3984.31640625,17979.428704833983,,
1144.27,8419.883,263,104,6455,1703936,-1.862823709100485,0.067291259765625,0.2,3500,0.5088165104389191,0.0074160015,0.0003,-0.0011567870467843022,0.3863540589809418,4720.2314453125,22914.020188903807,,
1163.03,8793.427,264,105,6516,1720320,-1.8629223972558975,0.06131591796875,0.2,3510,0.5092577338218689,0.0066631273,0.0003,0.000758824460717733,0.38638824224472046,4938.94970703125,21132.92839050293,,
1214.27,9418.72,264,106,6577,1736704,-1.862882913649082,0.060467529296875,0.2,3520,0.5784350633621216,0.0067532975,0.0003,-8.070459771261084e-05,0.38633647561073303,5758.06884765625,21597.545611572266,,
1182.08,9055.6,264,107,6638,1753088,-1.8621814928948879,0.058453369140625,0.2,3530,0.5451897978782654,0.007051756,0.0003,-0.0005774824941909174,0.3862529993057251,4408.76171875,17695.70103149414,,
1166.32,8956.709,264,108,6699,1769472,-1.862080929800868,0.05706787109375,0.2,3540,0.5287272334098816,0.006867398,0.0003,0.0006948303813260282,0.3863392472267151,5438.0400390625,23464.695127868654,,
1104.37,8430.464,264,109,6759,1785856,-1.8622765246778727,0.068975830078125,0.2,3550,0.49934476613998413,0.0071150586,0.0003,-0.000913695369308698,0.38628485798835754,4388.42431640625,22223.686672973632,,
1056.15,7775.786,264,110,6816,1802240,-1.861449418962002,0.06600341796875,0.2,3560,0.5792635679244995,0.007327619,0.0003,-0.0005928263450186933,0.3861858546733856,6370.86572265625,21709.54921875,,
1009.28,7204.7104,264,111,6879,1818624,-1.860490769147873,0.082177734375,0.2,3570,0.552540510892868,0.0078099007,0.0003,3.45838358043693e-05,0.38609573245048523,3530.5576171875,19042.117509460448,,
947.5,6419.572,264,112,6941,1835008,-1.8594017934054137,0.06405029296875,0.2,3580,0.5612163543701172,0.0068692733,0.0003,0.0001591204974829452,0.38598573207855225,4005.817626953125,17888.289669799804,,
970.31,6585.888,264,113,7001,1851392,-1.8588558342307806,0.056353759765625,0.2,3590,0.49770939350128174,0.0068560564,0.0003,0.00021292916644597427,0.3860049247741699,3205.70654296875,17982.02977142334,,
1013.86,7004.7095,264,114,7064,1867776,-1.8586552634835243,0.076708984375,0.2,3600,0.5461077690124512,0.007949408,0.0003,-0.0007531955146987457,0.3859289586544037,3935.23681640625,19760.857038879396,,
1044.94,7356.0537,264,115,7123,1884160,-1.8575741346925496,0.0607177734375,0.2,3610,0.625179797410965,0.0068124263,0.0003,-0.0002961720249004429,0.38580021262168884,4873.4765625,20061.275352478027,,
1088.37,7789.6943,264,116,7185,1900544,-1.8562240306288005,0.06195068359375,0.2,3620,0.5320624709129333,0.0070743915,0.0003,0.00039460684311052316,0.3856685161590576,3345.655517578125,16902.67967224121,,
1169.06,8691.374,264,117,7245,1916928,-1.8551940727978944,0.075958251953125,0.2,3630,0.5620642602443695,0.008124206,0.0003,-0.0012366408216621493,0.3856228291988373,5218.02587890625,18663.440046691896,,
1163.59,8645.954,264,118,7306,1933312,-1.85445840023458,0.06185302734375,0.2,3640,0.48523133993148804,0.0064160167,0.0003,-0.000509107714970014,0.3854868412017822,3259.288818359375,18492.721305847168,,
1231.5,9382.11,264,119,7366,1949696,-1.8530932325869798,0.061444091796875,0.2,3650,0.6131545305252075,0.0071288086,0.0003,-0.0010832363172085025,0.38535183668136597,3988.856201171875,19286.901358032228,,
1260.07,9710.088,264,120,7428,1966080,-1.8515906728804112,0.059149169921875,0.2,3660,0.6034372448921204,0.006432857,0.0003,-0.0015351629790529842,0.38519468903541565,3858.943359375,17471.870202636717,,
1316.59,10280.437,264,121,7489,1982464,-1.85052954480052,0.05244140625,0.2,3670,0.5373362004756927,0.00591424,0.0003,0.0003831752335827332,0.3851759433746338,5908.37353515625,19696.514532470705,,
1287.91,10024.106,264,122,7549,1998848,-1.8498769298195838,0.054168701171875,0.2,3680,0.5356764495372772,0.006308141,0.0003,-5.133039230713621e-05,0.3850403428077698,4459.95751953125,21198.519688415527,,
1303.6,10314.086,264,123,7609,2015232,-1.8480283726006745,0.0700439453125,0.2,3690,0.5001508891582489,0.0075710327,0.0003,-0.0018213713748991723,0.38482236862182617,5807.9580078125,21288.358042907716,,
