Episode,Reward
1,721.11566
2,3657.4688
3,6104.593
4,1275.0675
5,1226.779
6,9493.79
7,4742.0938
8,2390.8562
9,5782.5166
10,14575.238
11,12928.32
12,4800.2163
13,-12597.808
14,6349.35
15,8350.422
16,-5649.634
17,2689.5583
18,724.46204
19,8681.961
20,16929.828
21,22044.02
22,-287.65863
23,4577.7246
24,13009.743
25,10078.977
26,11208.232
27,8842.092
28,-4063.0708
29,8667.415
30,8766.942
31,11968.846
32,6513.89
33,7771.6885
34,3027.7388
35,18520.316
36,-892.6328
37,-1962.1296
38,4370.9116
39,9334.5205
40,7308.1396
41,-2061.168
42,2558.8262
43,6049.724
44,10675.581
45,-1011.05225
46,8391.48
47,4131.9585
48,9706.779
49,12703.43
50,5503.314
51,6727.109
52,175.05206
53,10112.982
54,12360.208
55,12357.119
56,17436.168
57,20134.389
58,7445.428
59,8099.4243
60,4390.621
61,7336.8164
62,14364.825
63,3653.1692
64,10250.837
65,20451.473
66,1076.4186
67,2792.147
68,-1719.7053
69,4729.8735
70,-4600.9746
71,1215.5421
72,4137.889
73,10350.547
74,5389.214
75,7589.6216
76,4595.6377
77,11597.738
78,2388.6724
79,17074.775
80,10123.536
81,18301.096
82,2932.0066
83,3512.9868
84,4423.827
85,-975.1026
86,2062.2947
87,17963.336
88,9408.025
89,4311.174
90,12802.901
91,2213.4766
92,9247.887
93,-32778.055
94,11678.95
95,11607.696
96,9473.818
97,10101.991
98,6822.2485
99,3997.0964
100,9001.504
