rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/iterations,time/time_elapsed,train/loss,train/entropy_loss,train/learning_rate,train/explained_variance,train/std,train/approx_kl,train/n_updates,train/clip_fraction,train/value_loss,train/clip_range,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
1046.9,491520,357,5091.787,15,1375,20601.703125,-1.944612157344818,0.0001,0.4277547597885132,0.3942929804325104,0.0048702466,2610,0.02459716796875,47976.53110351563,0.2,0.0002836007013684139,,
1061.24,524288,357,5381.788,16,1466,19562.427734375,-1.944329696148634,0.0001,0.5111702382564545,0.39427417516708374,0.005645063,2620,0.0309844970703125,47804.725805664064,0.2,-7.542600724264048e-05,,
1042.17,557056,357,5670.1875,17,1557,21517.017578125,-1.944135644286871,0.0001,0.3876153230667114,0.39425384998321533,0.005092406,2630,0.0205902099609375,52622.33977050781,0.2,-0.000385093178920215,,
1029.54,589824,357,6145.0576,18,1649,19159.138671875,-1.943926502019167,0.0001,0.39599084854125977,0.3942273259162903,0.0049821227,2640,0.026251220703125,50744.961694335936,0.2,-0.0010565207914623898,,
1025.52,622592,357,6390.611,19,1742,20242.9296875,-1.9435887597501278,0.0001,0.39591413736343384,0.3941898047924042,0.0052667935,2650,0.029437255859375,49888.51821289062,0.2,0.0001568582039908506,,
1044.64,655360,357,6780.2954,20,1833,22674.982421875,-1.9431735396385192,0.0001,0.38766568899154663,0.39414775371551514,0.0041843634,2660,0.0214691162109375,52826.719946289064,0.2,9.059597505256534e-05,,
1033.73,688128,357,6753.7773,21,1926,20820.046875,-1.9426325008273124,0.0001,0.40041399002075195,0.39408111572265625,0.004073566,2670,0.0149871826171875,53026.90529785156,0.2,5.529594927793369e-05,,
1027.86,720896,356,6894.928,22,2020,20229.78515625,-1.9420170053839683,0.0001,0.4411885142326355,0.3940335512161255,0.0043077925,2680,0.0157257080078125,52425.818603515625,0.2,1.726709888316691e-05,,
1052.32,753664,356,7202.12,23,2113,22197.853515625,-1.9415641739964484,0.0001,0.41700106859207153,0.3939865827560425,0.004747334,2690,0.0204254150390625,50595.69279785156,0.2,-0.00023636387631995604,,
1074.62,786432,355,7581.2627,24,2211,20368.025390625,-1.9411927051842213,0.0001,0.4801347851753235,0.39396440982818604,0.0046108747,2700,0.0209686279296875,48890.58896484375,0.2,-0.0005078415240859612,,
1090.94,819200,355,7396.3706,25,2306,18171.513671875,-1.9409119002521038,0.0001,0.4570598006248474,0.39393144845962524,0.0050649927,2710,0.030780029296875,47783.020336914065,0.2,7.671828570892103e-05,,
1102.5,851968,354,7694.9517,26,2401,41442.48046875,-1.9406041339039803,0.0001,0.4028255343437195,0.39389485120773315,0.0061256113,2720,0.033905029296875,121164.11804199219,0.2,-0.0005401262715167832,,
1060.51,884736,354,7570.152,27,2496,20106.939453125,-1.9403950236737728,0.0001,0.618692547082901,0.3938943147659302,0.0047099786,2730,0.027606201171875,49045.50151367187,0.2,0.0002117288764566183,,
1041.19,917504,353,7951.8467,28,2598,21525.015625,-1.9401193469762803,0.0001,0.4831323027610779,0.3938367962837219,0.0047280276,2740,0.020684814453125,52115.880541992185,0.2,6.298491643974557e-06,,
1019.14,950272,352,7808.6235,29,2698,19999.373046875,-1.9396370835602283,0.0001,0.4692602753639221,0.39380550384521484,0.0052319393,2750,0.0312774658203125,49905.97651367188,0.2,4.567190917441622e-05,,
1065.58,983040,351,8391.822,30,2796,18610.55078125,-1.9395079866051674,0.0001,0.534854531288147,0.3938175439834595,0.0046192906,2760,0.0208251953125,53886.90102539062,0.2,4.62680691271089e-05,,
1081.47,1015808,351,8316.965,31,2889,21399.916015625,-1.9394462183117867,0.0001,0.5576023161411285,0.39378923177719116,0.004481992,2770,0.0213623046875,54804.72595214844,0.2,-0.0006449158856412396,,
1092.92,1048576,351,8553.637,32,2981,23223.279296875,-1.939037748426199,0.0001,0.4930851459503174,0.39373788237571716,0.0049036723,2780,0.0257568359375,55305.514331054685,0.2,-3.897743808920495e-05,,
1088.03,1081344,351,8622.338,33,3076,24597.66796875,-1.9387044206261634,0.0001,0.4260576367378235,0.3937274217605591,0.004657913,2790,0.0234954833984375,56777.34970703125,0.2,-0.00036325864493846893,,
1068.56,1114112,351,8607.074,34,3172,25064.00390625,-1.9386648409068585,0.0001,0.4220474362373352,0.39372801780700684,0.004127447,2800,0.020166015625,59007.173510742185,0.2,-0.00036221283589839005,,
1068.28,1146880,351,8713.71,35,3265,23780.388671875,-1.9385700799524783,0.0001,0.38222402334213257,0.3937020003795624,0.006182963,2810,0.0381622314453125,58836.35546875,0.2,-0.0002536556508857757,,
1090.62,1179648,350,8620.4,36,3361,20690.2265625,-1.9382451996207237,0.0001,0.540320873260498,0.3936666250228882,0.0038720767,2820,0.01566162109375,52478.50434570313,0.2,1.7560327978571878e-05,,
1137.29,1212416,350,9114.16,37,3457,18345.369140625,-1.9380095452070236,0.0001,0.42159539461135864,0.3936595320701599,0.0053527034,2830,0.0359893798828125,51468.91059570313,0.2,-0.00011632837922661565,,
1131.96,1245184,350,9150.878,38,3552,24835.7890625,-1.9379401169717312,0.0001,0.4668889045715332,0.39365267753601074,0.005364445,2840,0.0307769775390625,56741.8521484375,0.2,0.0008111590905173216,,
1103.41,1277952,350,9087.093,39,3646,16586.28125,-1.9376450277864934,0.0001,0.5110740065574646,0.3935930132865906,0.0052733566,2850,0.032861328125,49053.87497558594,0.2,8.571756916353479e-05,,
1082.89,1310720,350,9031.95,40,3740,19779.046875,-1.9370086424052715,0.0001,0.4272378087043762,0.39354002475738525,0.004296826,2860,0.0225830078125,55180.52700195312,0.2,0.00021912067313678563,,
1081.23,1343488,350,9132.118,41,3834,19067.705078125,-1.9366887196898461,0.0001,0.39640599489212036,0.3935326337814331,0.0053960336,2870,0.0286956787109375,56759.00197753906,0.2,-0.00020703992195194587,,
1063.89,1376256,350,9036.796,42,3928,20201.984375,-1.9365983344614506,0.0001,0.4915039539337158,0.3935209810733795,0.0046036583,2880,0.0224090576171875,55078.26499023438,0.2,-0.00026845689353649504,,
1064.38,1409024,350,9154.87,43,4021,21149.185546875,-1.936549224704504,0.0001,0.42733222246170044,0.39352530241012573,0.004651892,2890,0.0192169189453125,58416.77875976563,0.2,-0.00028711599952657707,,
1034.2,1441792,350,8920.677,44,4116,19481.873046875,-1.9364764750003816,0.0001,0.5010636150836945,0.39350706338882446,0.0034832174,2900,0.0139007568359375,51667.61977539062,0.2,-0.0004034784746181685,,
1049.65,1474560,350,9521.408,45,4212,23324.0234375,-1.9362621165812015,0.0001,0.4475448727607727,0.39348703622817993,0.0044557033,2910,0.021392822265625,55267.69638671875,0.2,5.751313510700129e-05,,
1052.27,1507328,350,9684.473,46,4306,22740.177734375,-1.9360971242189406,0.0001,0.4810933470726013,0.3934723138809204,0.0044194134,2920,0.0214874267578125,59480.99033203125,0.2,-0.0005910537409363314,,
1029.87,1540096,350,9634.7705,47,4396,22372.234375,-1.935904636234045,0.0001,0.507973313331604,0.39344626665115356,0.00553028,2930,0.037823486328125,56711.7271484375,0.2,0.0008095618803054094,,
1025.97,1572864,350,9153.523,48,4487,25753.9296875,-1.9356720924377442,0.0001,0.4532403349876404,0.3934256136417389,0.0049003283,2940,0.0230682373046875,64254.935766601564,0.2,-8.464290876872838e-05,,
,1600000,,,,,23985.95703125,-1.935606098175049,0.0001,0.5278953313827515,0.3934362530708313,0.0041065617,2950,0.01549072265625,53677.53115234375,0.2,0.00023869101278251037,1286.82,4001.158447265625
1026.85,1605632,318,8795.854,49,5038,,,,,,,,,,,,,
1118.95,1638400,319,9509.144,50,5134,23271.115234375,-1.9356570579111576,0.0001,0.4746442437171936,0.3934306502342224,0.0054007787,2960,0.0363250732421875,57740.51850585938,0.2,0.00014969555486459284,,
1073.93,1671168,319,8755.113,51,5227,18253.431640625,-1.9355799570679664,0.0001,0.6246746182441711,0.39341825246810913,0.0047844118,2970,0.020965576171875,47957.864990234375,0.2,-0.0005369996375520714,,
1080.36,1703936,320,9186.999,52,5321,23854.546875,-1.935471634566784,0.0001,0.44472789764404297,0.39341264963150024,0.0041487385,2980,0.0185791015625,60808.09624023437,0.2,0.0004188112347037531,,
1033.66,1736704,320,8957.632,53,5416,18071.962890625,-1.9353338286280632,0.0001,0.5651901662349701,0.3933906555175781,0.004154133,2990,0.023248291015625,52344.564233398436,0.2,0.0006855623185401782,,
1065.22,1769472,321,9457.395,54,5510,23532.357421875,-1.9351618237793446,0.0001,0.5116257071495056,0.39338114857673645,0.0036763996,3000,0.0153778076171875,56491.0095703125,0.2,0.0003823544837359805,,
1018.45,1802240,321,9176.291,55,5605,19892.279296875,-1.9350172340869904,0.0001,0.5565239191055298,0.39335930347442627,0.0055336705,3010,0.037548828125,51708.39655761719,0.2,0.0001364139941870235,,
1084.63,1835008,321,9839.576,56,5700,22232.6328125,-1.9349084749817849,0.0001,0.503138542175293,0.39336538314819336,0.0042368704,3020,0.0214752197265625,59895.7921875,0.2,0.0005641180789098144,,
1080.16,1867776,322,9565.78,57,5798,21006.861328125,-1.9348379150032997,0.0001,0.5843994915485382,0.39333847165107727,0.005032054,3030,0.0288604736328125,51380.77202148437,0.2,-0.00014726486842846497,,
1103.03,1900544,322,9363.305,58,5894,21806.634765625,-1.9345009543001652,0.0001,0.5367756485939026,0.3933047950267792,0.0043606013,3040,0.0252838134765625,58054.834252929686,0.2,0.0009468180389376358,,
1135.01,1933312,322,9689.673,59,5990,21355.5625,-1.9341944068670274,0.0001,0.5088552534580231,0.39327603578567505,0.004883081,3050,0.0260772705078125,56913.44052734375,0.2,0.00044515499175759035,,
1113.3,1966080,323,9570.14,60,6083,21081.798828125,-1.933989828824997,0.0001,0.463029682636261,0.39326339960098267,0.0037014245,3060,0.0185455322265625,56072.93618164062,0.2,0.0005024842612328939,,
1141.96,1998848,323,10037.357,61,6175,23282.20703125,-1.9337844371795654,0.0001,0.5423292517662048,0.3932320773601532,0.004036025,3070,0.017431640625,57012.68459472656,0.2,-6.903285247972235e-05,,
1122.85,2031616,324,9807.695,62,6270,17675.185546875,-1.9334858693182468,0.0001,0.5315537452697754,0.3932071328163147,0.0046660956,3080,0.02261962890625,52364.302514648436,0.2,-0.00013655107541126198,,
