rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/iterations,time/time_elapsed,train/loss,train/entropy_loss,train/learning_rate,train/explained_variance,train/std,train/approx_kl,train/n_updates,train/clip_fraction,train/value_loss,train/clip_range,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
1061.73,393216,314,6275.326,12,1249,10938.470703125,-1.9429599383845926,0.0001,0.4102734923362732,0.3941621482372284,0.0056105936,2580,0.03760986328125,35310.238452148435,0.2,-0.00042892997480521445,,
1068.46,425984,313,6419.9336,13,1359,10795.39453125,-1.942849034257233,0.0001,0.5263961553573608,0.3941374719142914,0.006388372,2590,0.0486724853515625,33096.82477722168,0.2,-8.940808183979242e-05,,
1036.72,458752,312,6513.6494,14,1469,12270.4599609375,-1.9423354111611844,0.0001,0.5657940208911896,0.39406830072402954,0.004573862,2600,0.030462646484375,36736.840655517575,0.2,0.0009305971518188017,,
1040.68,491520,311,6715.9443,15,1580,11939.50390625,-1.9416080374270677,0.0001,0.3877032399177551,0.39400017261505127,0.005804963,2610,0.034307861328125,36670.04497070312,0.2,0.00023467716655432014,,
1043.94,524288,310,6707.167,16,1689,12452.609375,-1.9409886894747614,0.0001,0.45037925243377686,0.3939442038536072,0.005086913,2620,0.036773681640625,36196.810751342775,0.2,0.0009501137443294283,,
1039.03,557056,309,6472.739,17,1800,13001.2802734375,-1.9405898252502083,0.0001,0.27555322647094727,0.3939293920993805,0.005607415,2630,0.038714599609375,102831.79059143066,0.2,-0.0001645793265197426,,
1027.31,589824,308,6501.669,18,1912,12987.724609375,-1.940645137988031,0.0001,0.48643797636032104,0.3939439058303833,0.005268363,2640,0.03218994140625,37891.326638793944,0.2,-0.000583757521235384,,
1036.79,622592,307,7070.183,19,2027,13413.0068359375,-1.9406358540058135,0.0001,0.5229337513446808,0.3939279317855835,0.005506894,2650,0.036724853515625,35780.93012084961,0.2,-0.00020015191148559097,,
1027.51,655360,306,7459.7754,20,2139,11031.1728515625,-1.9405150704085827,0.0001,0.5592165291309357,0.39392244815826416,0.005172235,2660,0.03389892578125,35943.55043640137,0.2,1.6487781977048144e-05,,
1056.38,688128,305,7966.22,21,2251,11040.5419921875,-1.9401435075327753,0.0001,0.5502432286739349,0.3938538134098053,0.004899155,2670,0.03475341796875,36371.8777923584,0.2,0.00021543012189795263,,
1070.37,720896,305,7654.0117,22,2361,12409.3408203125,-1.939230759628117,0.0001,0.5881184935569763,0.3937378227710724,0.005644963,2680,0.0353515625,36308.6254486084,0.2,-0.0009022174330311827,,
1110.04,753664,305,7541.788,23,2469,202823.609375,-1.9385369341820478,0.0001,0.46565693616867065,0.39372119307518005,0.0053531975,2690,0.035089111328125,213013.023336792,0.2,-0.0012107239690521965,,
1057.64,786432,305,6835.7437,24,2577,13867.0419921875,-1.938444554619491,0.0001,0.5302523076534271,0.3937123715877533,0.0048755556,2700,0.0275604248046875,195467.2466308594,0.2,-0.0005098382433061488,,
1072.28,819200,304,7448.183,25,2687,14448.099609375,-1.938305545039475,0.0001,0.5669620037078857,0.39369380474090576,0.0056406935,2710,0.0427459716796875,39735.55417175293,0.2,-0.0011527095910423668,,
1098.96,851968,304,7793.5493,26,2795,11619.2177734375,-1.9380181984975935,0.0001,0.7026292085647583,0.3936583399772644,0.004759607,2720,0.0302520751953125,38007.36891784668,0.2,7.117276072676759e-05,,
1120.88,884736,304,6405.5205,27,2907,15412.818359375,-1.9379359919577837,0.0001,0.5885499715805054,0.3936695158481598,0.0050324583,2730,0.0343231201171875,38670.173846435544,0.2,0.00037953729079163165,,
1164.0,917504,303,6878.457,28,3024,343953.375,-1.9381110027432442,0.0001,0.4340169429779053,0.3937056064605713,0.009743045,2740,0.0600311279296875,498510.3524536133,0.2,0.005085336945921881,,
1163.07,950272,302,7256.1826,29,3138,20632.201171875,-1.9380927603691815,0.0001,0.6835156381130219,0.3936524987220764,0.0062111476,2750,0.0362518310546875,66759.87850646973,0.2,0.0002287527699081693,,
1119.98,983040,302,9148.103,30,3249,15565.91015625,-1.9373911758884788,0.0001,0.5757998526096344,0.3935699462890625,0.004963748,2760,0.0309783935546875,43713.79307556152,0.2,-0.00011075774782511871,,
1099.2,1015808,302,9441.835,31,3360,13453.8642578125,-1.9367332896217704,0.0001,0.5196645855903625,0.39353668689727783,0.0045222817,2770,0.0289825439453125,38852.13068237305,0.2,-0.0005322051565599395,,
1154.13,1048576,302,9813.461,32,3471,13956.2412109375,-1.936667780391872,0.0001,0.41953033208847046,0.39355942606925964,0.0053782426,2780,0.0363800048828125,43916.78866882324,0.2,0.00029539728457166347,,
1161.5,1081344,301,9760.557,33,3580,11447.9951171875,-1.936757681518793,0.0001,0.5383537113666534,0.39354366064071655,0.005310698,2790,0.035882568359375,39362.880392456056,0.2,1.269779822905548e-05,,
1156.32,1114112,301,9917.032,34,3689,14297.8603515625,-1.9364852443337441,0.0001,0.4876120686531067,0.393513023853302,0.004454303,2800,0.0256378173828125,39503.399041748045,0.2,0.00019572311502997765,,
1101.79,1146880,302,9423.588,35,3794,14761.76953125,-1.9359898198395968,0.0001,0.43816202878952026,0.393439918756485,0.0050209416,2810,0.0319610595703125,40859.31776428223,0.2,-0.00046974351243989076,,
1106.02,1179648,302,9451.47,36,3900,14806.048828125,-1.9353955699130894,0.0001,0.5284489393234253,0.393405020236969,0.004577153,2820,0.0295166015625,42407.21165771484,0.2,-0.00017729223764035852,,
1144.39,1212416,302,9925.988,37,4009,11434.4169921875,-1.9349919175729156,0.0001,0.5739412903785706,0.39335983991622925,0.0057610115,2830,0.043463134765625,37554.012145996094,0.2,-0.000342855425333255,,
1174.89,1245184,302,10343.078,38,4113,15787.1787109375,-1.9345635309815408,0.0001,0.578383058309555,0.393323689699173,0.0051026903,2840,0.0322845458984375,40696.755368041995,0.2,0.0007552489852969302,,
1213.16,1277952,303,10871.097,39,4214,12120.0361328125,-1.9341852517798543,0.0001,0.5645058751106262,0.3932804465293884,0.004367994,2850,0.0255767822265625,37040.9696685791,0.2,-0.00019074852407356956,,
1206.31,1310720,303,10871.166,40,4317,12001.375,-1.9337602885439993,0.0001,0.5483271777629852,0.393244206905365,0.0054158485,2860,0.04112548828125,41157.624884033205,0.2,0.0013686923113709782,,
1226.58,1343488,303,11291.652,41,4423,14942.478515625,-1.9335720013827085,0.0001,0.6010051667690277,0.3932412266731262,0.0053601703,2870,0.0350067138671875,36086.56540222168,0.2,0.0002047052275884198,,
1223.69,1376256,304,10995.485,42,4526,14996.943359375,-1.933475124835968,0.0001,0.5754923820495605,0.39322948455810547,0.004982973,2880,0.0318145751953125,35807.04105834961,0.2,-0.0009698582973214798,,
1245.24,1409024,304,11422.376,43,4629,10567.3955078125,-1.9331652075052261,0.0001,0.5803162157535553,0.39318013191223145,0.0049064467,2890,0.0356109619140625,38227.34473266602,0.2,0.0006679657322820276,,
1236.82,1441792,304,11286.299,44,4733,14611.41796875,-1.932858761586249,0.0001,0.5982725024223328,0.3931778073310852,0.0064916,2900,0.047265625,38894.68377685547,0.2,-0.00031116605605348014,,
1194.37,1474560,304,10657.193,45,4836,11170.9609375,-1.9325033508241176,0.0001,0.596125990152359,0.3931092619895935,0.004470895,2910,0.024896240234375,38259.846459960936,0.2,0.0005396619213570375,,
1201.18,1507328,305,10958.816,46,4939,16868.232421875,-1.931929755024612,0.0001,0.5838495194911957,0.39307406544685364,0.0040446185,2920,0.0247344970703125,40408.854592895506,0.2,0.0006427970107324654,,
1196.83,1540096,305,10686.69,47,5041,20218.5546875,-1.9314560992643237,0.0001,0.5516793429851532,0.3930165767669678,0.0047117183,2930,0.026385498046875,43022.947982788086,0.2,-0.0001921305611176649,,
1174.3,1572864,305,10356.641,48,5140,20316.478515625,-1.9310084061697126,0.0001,0.5571295320987701,0.39298751950263977,0.0054329694,2940,0.0380615234375,40640.2131439209,0.2,-0.0011084316283813678,,
,1600000,,,,,24497.080078125,-1.93056928422302,0.0001,0.5187451541423798,0.39292392134666443,0.0051076002,2950,0.0357086181640625,45036.59633178711,0.2,8.713945280760526e-05,1375.97,5619.53759765625
1210.39,1605632,278,10258.034,49,5762,,,,,,,,,,,,,
1162.75,1638400,279,9363.9,50,5863,11774.4677734375,-1.9301104815676808,0.0001,0.5537973940372467,0.3929016888141632,0.0045794286,2960,0.0258544921875,36908.73071594238,0.2,0.0002816651984176133,,
1181.6,1671168,279,9610.92,51,5968,17325.583984375,-1.929760815948248,0.0001,0.5110438764095306,0.39285165071487427,0.005134511,2970,0.0332427978515625,47444.65489196777,0.2,4.3142612412339076e-05,,
1197.6,1703936,280,9705.109,52,6071,14845.9521484375,-1.9295030515640974,0.0001,0.588519811630249,0.392861545085907,0.005087808,2980,0.03463134765625,38144.359692382815,0.2,-0.00041155814014928185,,
1194.83,1736704,281,10375.783,53,6175,15390.1494140625,-1.929377298243344,0.0001,0.5658011734485626,0.3928178548812866,0.003854259,2990,0.0228424072265625,43410.57499389649,0.2,0.0001765215794875985,,
1235.0,1769472,281,10742.875,54,6276,12979.1630859375,-1.9289782494306564,0.0001,0.6002966463565826,0.3927842676639557,0.0055812993,3000,0.04207763671875,36837.2864074707,0.2,0.0006537369026773376,,
1220.96,1802240,282,10665.15,55,6377,11214.8720703125,-1.9287207711488008,0.0001,0.5728008449077606,0.39275646209716797,0.005220645,3010,0.0342926025390625,37918.20828857422,0.2,-0.00048352841040468777,,
1195.42,1835008,283,10261.966,56,6474,10684.6796875,-1.9283697014674543,0.0001,0.494084894657135,0.3927156925201416,0.004877162,3020,0.0332763671875,37240.57707824707,0.2,0.00027561994356801734,,
1202.66,1867776,283,10460.095,57,6579,16496.203125,-1.9277728917077184,0.0001,0.47029680013656616,0.39263617992401123,0.005036502,3030,0.030548095703125,40535.222164916995,0.2,-0.0006001732032018481,,
1209.06,1900544,284,10704.126,58,6684,13816.4892578125,-1.927355207502842,0.0001,0.5584000051021576,0.3926452398300171,0.0044959355,3040,0.0257843017578125,39470.295462036134,0.2,-0.00048538151240791195,,
1225.59,1933312,284,10994.02,59,6788,13107.9384765625,-1.9272915214300155,0.0001,0.5934053063392639,0.39261752367019653,0.0049061766,3050,0.0287322998046875,34151.87611999512,0.2,0.00011138032750750426,,
1236.9,1966080,285,11499.742,60,6892,16056.77734375,-1.9266289616003633,0.0001,0.6034995317459106,0.392511785030365,0.0041008797,3060,0.027935791015625,38713.18238220215,0.2,-0.00045315558527363463,,
1235.54,1998848,285,11603.044,61,6992,11944.244140625,-1.9259786006063222,0.0001,0.5652007460594177,0.3924903869628906,0.004765507,3070,0.0272918701171875,37429.32672729492,0.2,-0.0007740439759800211,,
1193.15,2031616,286,11037.525,62,7096,11802.025390625,-1.9257662864401937,0.0001,0.6025139093399048,0.3924750089645386,0.0037366701,3080,0.0186920166015625,37303.87669067383,0.2,0.00027781369353760963,,
