time/fps,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/loss,train/clip_range,train/std,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_fraction,train/approx_kl,train/learning_rate,train/policy_gradient_loss
308,1,1032192,6696.442,26,927.17,,,,,,,,,,,
236,2,1040384,6510.906,69,922.37,3730,6952.93994140625,0.2,0.3890013098716736,-1.8899506151676178,26863.738555908203,0.4447452425956726,0.02864990234375,0.0049175248,0.0003,-0.0008898456810129574
222,3,1048576,6776.583,110,941.85,3740,3913.947998046875,0.2,0.38895517587661743,-1.8897035419940948,18318.469717407228,0.7633501589298248,0.04580078125,0.0050691487,0.0003,-0.0011270606264588423
217,4,1056768,6802.319,150,919.42,3750,4192.39404296875,0.2,0.38889387249946594,-1.8891222417354583,20860.518701171874,0.5799824893474579,0.0581787109375,0.0067781582,0.0003,-0.0008804186269117054
213,5,1064960,6874.058,191,927.05,3760,8680.6142578125,0.2,0.38888102769851685,-1.8886999495327472,28302.048486328124,0.567195475101471,0.04459228515625,0.0053687403,0.0003,-0.0004615615282091312
210,6,1073152,6469.213,233,882.87,3770,4214.68115234375,0.2,0.3888918161392212,-1.8887522213160992,18576.620010375977,0.6050993800163269,0.03765869140625,0.005585828,0.0003,-4.599568710546009e-05
208,7,1081344,6357.9336,274,873.82,3780,6849.38671875,0.2,0.3889327347278595,-1.8890316158533096,25734.041833496092,0.47749465703964233,0.065673828125,0.007102491,0.0003,0.000754985064122593
206,8,1089536,6477.741,316,898.85,3790,5551.8134765625,0.2,0.3889044225215912,-1.8891707949340344,27147.61142578125,0.43421703577041626,0.06168212890625,0.0069946516,0.0003,-0.0013144930664566346
204,9,1097728,6632.445,359,915.78,3800,6305.08935546875,0.2,0.3888530433177948,-1.888754667341709,22817.638931274414,0.6148146688938141,0.02955322265625,0.004674837,0.0003,0.00011273357813479379
204,10,1105920,6532.1,401,935.16,3810,3768.7685546875,0.2,0.388846218585968,-1.8884168535470962,19220.553332519532,0.4978993535041809,0.04918212890625,0.006356354,0.0003,-0.0011549327988177537
202,11,1114112,6954.79,445,980.87,3820,5098.88427734375,0.2,0.3887919783592224,-1.8881901867687703,19319.98975830078,0.7171389162540436,0.0669677734375,0.006685443,0.0003,0.0012429061185684986
201,12,1122304,7301.7886,487,1012.46,3830,3701.49169921875,0.2,0.38870957493782043,-1.8874393463134767,17938.032983398436,0.6455393135547638,0.07552490234375,0.007774579,0.0003,-0.0014571900421287865
200,13,1130496,7526.34,530,1032.69,3840,3438.051513671875,0.2,0.3886038064956665,-1.8864697180688381,16049.498141479493,0.6323145031929016,0.0448486328125,0.005401787,0.0003,-0.0008752102985454258
200,14,1138688,7574.53,572,1028.61,3850,5259.4453125,0.2,0.38859260082244873,-1.8857985749840736,26164.45096435547,0.6174851357936859,0.058837890625,0.007036317,0.0003,-0.0020041983618284574
199,15,1146880,7632.7837,614,1037.15,3860,5490.20947265625,0.2,0.38858139514923096,-1.8857584938406944,22366.069763183594,0.5867254137992859,0.04239501953125,0.006188214,0.0003,-0.0012890124118712265
200,16,1155072,7103.091,654,1008.5,3870,4243.26611328125,0.2,0.38857829570770264,-1.8856944270431995,18599.564028930665,0.6911935210227966,0.06856689453125,0.008046228,0.0003,-0.0019291415192128625
200,17,1163264,6734.9106,693,975.45,3880,9252.07421875,0.2,0.38852325081825256,-1.8853788524866104,33339.80255737305,0.5679450631141663,0.04886474609375,0.006407891,0.0003,-0.00027699857237166724
200,18,1171456,6643.4316,734,975.38,3890,6551.666015625,0.2,0.38859474658966064,-1.885383103042841,24699.4654296875,0.39719825983047485,0.05552978515625,0.005546184,0.0003,0.0008333011886861641
200,19,1179648,6755.6455,775,977.66,3900,6215.9599609375,0.2,0.38852107524871826,-1.885563263297081,24715.39533081055,0.44830775260925293,0.0513427734375,0.0060607307,0.0003,0.00016041578637668863
200,20,1187840,6530.1963,815,944.04,3910,6277.734375,0.2,0.3885048031806946,-1.8850174501538277,25256.21301574707,0.44960474967956543,0.0977783203125,0.008709195,0.0003,0.0006325604670564644
200,21,1196032,6442.215,856,910.71,3920,4443.98974609375,0.2,0.38854536414146423,-1.8851285852491855,21606.408462524414,0.5075845420360565,0.04085693359375,0.005572336,0.0003,-0.0004834812571061775
201,22,1204224,5726.07,896,861.47,3930,6035.8876953125,0.2,0.3884916305541992,-1.8851775422692298,24640.96234741211,0.3670368194580078,0.05137939453125,0.006190771,0.0003,0.0001003489967843052
200,23,1212416,5522.1133,938,848.28,3940,4054.921875,0.2,0.38850533962249756,-1.8849002197384834,19961.767172241212,0.5841531455516815,0.05140380859375,0.006260474,0.0003,-0.0025444782178965395
200,24,1220608,5924.756,982,866.44,3950,5312.93701171875,0.2,0.3883504569530487,-1.8843714088201522,19392.016314697266,0.7084505259990692,0.0537841796875,0.006095417,0.0003,0.00018942403403343633
200,25,1228800,5662.2417,1023,851.55,3960,5025.98095703125,0.2,0.3882882297039032,-1.883058850467205,25255.460998535156,0.6454057991504669,0.0740234375,0.008028148,0.0003,0.001608877869148273
