time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/learning_rate,train/loss,train/std,train/explained_variance,train/n_updates,train/clip_range,train/value_loss,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
1165,458752,1514.0,393,435.65,14,0.0022110813937615604,0.0131549835,-1.8423466818407177,0.001,4419.38818359375,0.38441288471221924,0.6568640470504761,3220,0.2,17425.799770355225,0.1478729248046875,,
1248,491520,1028.0,393,407.88,15,0.004522251691923884,0.013257234,-1.8437177151441575,0.001,3882.4716796875,0.3847137987613678,0.6631472706794739,3230,0.2,19094.97265701294,0.1532135009765625,,
1335,524288,1613.0,392,441.16,16,0.003544360321575368,0.012328744,-1.8428813135251403,0.001,5624.2763671875,0.38419288396835327,0.6604027152061462,3240,0.2,16294.141327667236,0.1558563232421875,,
1419,557056,1470.9474,392,436.24,17,0.0029950465768706636,0.012246513,-1.8393625784665346,0.001,3971.327880859375,0.38409197330474854,0.6680310368537903,3250,0.2,14496.49402694702,0.1426788330078125,,
1504,589824,1717.8119,392,440.06,18,0.0020917223815558827,0.011192149,-1.8393296783789992,0.001,11404.8994140625,0.38414350152015686,0.7477872669696808,3260,0.2,13177.110273742675,0.12177734375,,
1586,622592,1502.0,392,431.11,19,0.00514551317482983,0.014521083,-1.8383312156423925,0.001,3875.918701171875,0.3839239478111267,0.70376256108284,3270,0.2,14284.809853363036,0.165899658203125,,
1670,655360,1427.0,392,430.6,20,0.0022419704206185997,0.012408192,-1.835893063247204,0.001,3138.11572265625,0.3837784230709076,0.7374059855937958,3280,0.2,13144.418924713134,0.1451812744140625,,
1755,688128,1952.9644,391,454.75,21,0.002827641201656661,0.013553279,-1.833045312575996,0.001,3094.0849609375,0.38328272104263306,0.7234941124916077,3290,0.2,11815.720575714111,0.158380126953125,,
1842,720896,1638.9663,391,431.73,22,0.003782337413076675,0.01326861,-1.828000531718135,0.001,2950.146728515625,0.382890522480011,0.6752146184444427,3300,0.2,14331.202739715576,0.1551177978515625,,
1924,753664,1131.8545,391,401.11,23,0.004154247950646095,0.0133997,-1.8243904134258628,0.001,1935.39794921875,0.38264530897140503,0.6731272637844086,3310,0.2,13637.792572402954,0.1484222412109375,,
2006,786432,1259.6564,391,408.92,24,0.001964926553046098,0.012918105,-1.8196134816855192,0.001,2021.173828125,0.3819621503353119,0.7480569779872894,3320,0.2,12692.478687286377,0.1493408203125,,
2090,819200,1581.9286,391,425.64,25,0.0024788009469375537,0.011838995,-1.816593436896801,0.001,2990.531982421875,0.38204675912857056,0.7487852275371552,3330,0.2,11015.513196182252,0.13199462890625,,
2173,851968,1509.6117,391,427.97,26,0.003238296025301679,0.014780226,-1.8155616456642747,0.001,2280.13330078125,0.38164758682250977,0.6819829344749451,3340,0.2,13065.722209167481,0.1692413330078125,,
2258,884736,1242.3546,391,401.36,27,0.00413118198466691,0.011910418,-1.8119534749537707,0.001,2483.879150390625,0.3813532888889313,0.7561355829238892,3350,0.2,11538.421738052368,0.1437042236328125,,
2344,917504,1468.2578,391,418.86,28,0.002382103561103577,0.013854282,-1.8094834769144654,0.001,2964.75732421875,0.38124343752861023,0.7084327340126038,3360,0.2,11478.78350906372,0.1557647705078125,,
2430,950272,1705.6053,391,426.78,29,0.004580412904761033,0.013487272,-1.805926589295268,0.001,2340.781982421875,0.38057535886764526,0.7172484993934631,3370,0.2,11328.113593292237,0.15673828125,,
2515,983040,1268.0518,390,412.74,30,0.004295310373254324,0.015927743,-1.7984808167442679,0.001,1727.642333984375,0.3797891139984131,0.7128270268440247,3380,0.2,11681.731790924072,0.1776641845703125,,
2597,1015808,998.4494,391,389.35,31,0.0016839466006786097,0.013207215,-1.7934471223503352,0.001,2818.355224609375,0.3796798884868622,0.7475338876247406,3390,0.2,11177.873358154297,0.151824951171875,,
2680,1048576,1082.1753,391,397.84,32,0.0031158177167526445,0.013676913,-1.7904924497008323,0.001,2421.150390625,0.379177987575531,0.7224174737930298,3400,0.2,13049.10880393982,0.1581512451171875,,
2762,1081344,1184.4008,391,400.33,33,0.002581523547632969,0.014632026,-1.7866391787305473,0.001,2153.77294921875,0.37896114587783813,0.7469107508659363,3410,0.2,12031.483324813842,0.16865234375,,
2846,1114112,1432.1602,391,407.1,34,0.0022980414603807732,0.012901826,-1.783094995096326,0.001,4645.84912109375,0.3785665035247803,0.7535820752382278,3420,0.2,11821.376350021363,0.153125,,
2930,1146880,1510.7032,391,409.91,35,0.003645426455659617,0.01525924,-1.7813941575586796,0.001,2622.770751953125,0.3784900903701782,0.6977658271789551,3430,0.2,12240.919523620605,0.1714263916015625,,
3013,1179648,1224.9083,391,397.76,36,0.0021019078974404692,0.012098733,-1.7802011920139194,0.001,2437.036865234375,0.3784526586532593,0.7094081044197083,3440,0.2,12736.992849349976,0.1412200927734375,,
3096,1212416,1442.7582,391,409.63,37,0.0029524476325605065,0.013251925,-1.7787379330024122,0.001,2082.3857421875,0.3780764937400818,0.7418310940265656,3450,0.2,11043.711408996582,0.1609283447265625,,
3177,1245184,1308.4519,391,408.37,38,0.003508398797202972,0.013798287,-1.775626365467906,0.001,2046.4945068359375,0.3778982162475586,0.7613400667905807,3460,0.2,11622.529616546632,0.159521484375,,
3258,1277952,841.93665,392,384.89,39,0.0029224578910543642,0.012927606,-1.7702409949153661,0.001,1661.881591796875,0.377165287733078,0.7790044546127319,3470,0.2,10916.514586257934,0.1439727783203125,,
3343,1310720,1375.722,392,410.88,40,0.00175847973805503,0.012351295,-1.7619897339493036,0.001,2444.2783203125,0.37642529606819153,0.8198504149913788,3480,0.2,10594.580724334717,0.1347320556640625,,
3428,1343488,1150.9745,391,409.75,41,0.002816012449693517,0.013874262,-1.7559263134375214,0.001,2123.483154296875,0.3760366439819336,0.7553211450576782,3490,0.2,10733.74905166626,0.1632568359375,,
3513,1376256,1583.8972,391,417.59,42,0.0030321277361508693,0.0130092725,-1.7522214381024241,0.001,2142.22314453125,0.37577396631240845,0.7688969522714615,3500,0.2,10093.527896118165,0.15384521484375,,
3595,1409024,1371.0,391,404.76,43,0.004859082045732066,0.015029758,-1.7512728424742818,0.001,3563.870849609375,0.37583595514297485,0.7512840777635574,3510,0.2,13249.891039276123,0.179541015625,,
3678,1441792,1053.9995,391,380.74,44,0.002529591081838589,0.014896182,-1.7520575243979692,0.001,2590.895263671875,0.37597107887268066,0.7772746682167053,3520,0.2,10949.752711868286,0.1621124267578125,,
3760,1474560,982.59393,392,387.32,45,0.0026320819202737765,0.014550901,-1.7484322065487503,0.001,2936.40185546875,0.37525802850723267,0.7683529406785965,3530,0.2,11614.25984802246,0.1737060546875,,
3842,1507328,997.86444,392,385.31,46,0.001851247211561713,0.01456126,-1.7414835771545767,0.001,1841.63037109375,0.3746630549430847,0.789706751704216,3540,0.2,10727.222441482543,0.1673919677734375,,
3925,1540096,1289.8655,392,394.46,47,0.0029159031239032627,0.013634576,-1.7365733033046127,0.001,2150.0166015625,0.37414681911468506,0.7742585241794586,3550,0.2,10985.285794067382,0.1587158203125,,
4009,1572864,1212.9246,392,395.32,48,0.00335979117980969,0.016410269,-1.7346203543245793,0.001,1638.76953125,0.37445908784866333,0.7714276760816574,3560,0.2,11556.672899627685,0.1903900146484375,,
,1600000,,,,,0.0024526067503757077,0.014286417,-1.7349009243771434,0.001,3967.255615234375,0.37429535388946533,0.7755889892578125,3570,0.2,13047.718648147584,0.1643707275390625,342.22,1361.535888671875
4215,1605632,1471.9833,380,389.43,49,,,,,,,,,,,,,
4299,1638400,1491.9833,381,408.66,50,0.004353250095755356,0.014563112,-1.73650289978832,0.001,4020.070556640625,0.3746810853481293,0.7560499757528305,3580,0.2,13452.570206069946,0.1736846923828125,,
4382,1671168,1136.0752,381,390.02,51,0.0038763263988585094,0.01344382,-1.7364579210057856,0.001,3298.9599609375,0.37415581941604614,0.7186385095119476,3590,0.2,13665.07571144104,0.157916259765625,,
4465,1703936,941.0,381,373.45,52,0.003225397499227256,0.014609186,-1.7301703821867704,0.001,2208.279541015625,0.3735315799713135,0.7445398569107056,3600,0.2,12907.015005493164,0.159381103515625,,
4548,1736704,1010.0,381,370.77,53,0.0035375390871195123,0.0140062785,-1.7243411665782333,0.001,2244.630859375,0.37309837341308594,0.7587677538394928,3610,0.2,11555.407328796387,0.1606689453125,,
4628,1769472,1029.0402,382,385.24,54,0.0026015855947662202,0.015167566,-1.7212497843429446,0.001,4398.2021484375,0.37302666902542114,0.732729971408844,3620,0.2,13130.279619216919,0.175341796875,,
4710,1802240,749.83923,382,368.55,55,0.0012869601665443041,0.014319319,-1.7151443796232342,0.001,1695.9959716796875,0.37208667397499084,0.8028869479894638,3630,0.2,10228.338326263427,0.155120849609375,,
4795,1835008,1021.02515,382,392.67,56,0.0031718505702883703,0.013933964,-1.7072945848107337,0.001,1267.5987548828125,0.3715597987174988,0.7868964523077011,3640,0.2,9444.7267578125,0.1559417724609375,,
4882,1867776,1398.4153,382,422.74,57,0.0032980929834593555,0.015163731,-1.7022632861509919,0.001,1587.39697265625,0.3711048364639282,0.788865864276886,3650,0.2,11869.039487075806,0.1712646484375,,
4965,1900544,1191.0503,382,402.67,58,0.0032615891533168905,0.014764587,-1.6949422480538487,0.001,1710.349365234375,0.37022483348846436,0.7797098010778427,3660,0.2,10667.971783065796,0.1690887451171875,,
5048,1933312,815.51953,382,380.48,59,0.0026265291551681004,0.01440424,-1.686698130890727,0.001,2590.801025390625,0.3694998621940613,0.7896842360496521,3670,0.2,10611.177546691895,0.164178466796875,,
5134,1966080,1195.3948,382,378.02,60,0.001331470527657075,0.012116492,-1.6824770929291843,0.001,1879.3819580078125,0.3695421814918518,0.7722365409135818,3680,0.2,11541.655980300904,0.14534912109375,,
5218,1998848,1125.8062,383,396.77,61,0.0025275532450905304,0.01421721,-1.677435602620244,0.001,2933.85595703125,0.3685457706451416,0.7847456336021423,3690,0.2,10888.118281555177,0.16937255859375,,
5301,2031616,1066.3578,383,383.26,62,0.00289043823540851,0.0149025,-1.6701913924887777,0.001,5156.07763671875,0.36811819672584534,0.7727419883012772,3700,0.2,11230.079476547242,0.173748779296875,,
