Episode,Reward
1,508.55978
2,1566.21
3,3531.2075
4,2399.2136
5,5230.112
6,4913.21
7,1599.3904
8,7634.556
9,9808.26
10,7977.5874
11,8684.855
12,9564.232
13,6060.5693
14,10906.44
15,13404.062
16,-748.55084
17,15759.485
18,-745.5657
19,7911.6685
20,3418.9514
21,7558.264
22,5088.2964
23,13865.061
24,8255.48
25,3699.5671
26,-267.8045
27,1912.726
28,5763.263
29,1962.2238
30,725.4029
31,15078.363
32,14011.001
33,-22408.404
34,12038.136
35,13545.511
36,6388.4653
37,15081.797
38,7400.9688
39,8171.453
40,15179.193
41,-3762.9636
42,3903.659
43,156.59113
44,3798.8594
45,14587.513
46,16560.291
47,3394.1606
48,7485.399
49,2591.8982
50,4194.5234
51,5263.087
52,6897.995
53,4538.389
54,13249.54
55,8659.908
56,10910.705
57,8254.93
58,2660.5474
59,4232.4263
60,6562.7954
61,6754.1626
62,14903.646
63,13499.389
64,17443.273
65,11445.225
66,5363.841
67,15628.798
68,7583.651
69,8482.25
70,8483.965
71,8758.489
72,2040.3184
73,14333.144
74,-2445.2756
75,16467.795
76,7077.591
77,14236.114
78,5308.2236
79,4443.858
80,14166.743
81,1409.6832
82,4435.126
83,2772.2297
84,13199.18
85,823.4325
86,10712.329
87,3535.785
88,10026.488
89,16280.042
90,10930.018
91,-909.1009
92,15625.734
93,6328.733
94,5284.635
95,8249.425
96,16906.484
97,8077.708
98,9205.332
99,19819.031
100,11255.749
