time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/learning_rate
1,57,-241.18626,574,32768,301.0,,,,,,,,,,,
2,115,-117.02426,569,65536,301.0,46.191322326660156,10,-5.668579165637493,-0.01173612100610626,0.009034441,110.70766839981079,0.2,0.112591552734375,0.00015848875045776367,0.9963252544403076,0.0001
3,173,31.799934,567,98304,301.0,58.94774627685547,20,-5.655567483603955,-0.012883087960653938,0.008744335,110.78072516918182,0.2,0.1182769775390625,1.537799835205078e-05,0.9923988580703735,0.0001
4,231,104.882355,566,131072,301.0,831.1014404296875,30,-5.643537679314614,-0.0049942983696382726,0.0074478234,973.7879423141479,0.2,0.0741943359375,9.5367431640625e-07,0.9908794164657593,0.0001
5,289,189.08133,566,163840,301.0,752.0487670898438,40,-5.6369827628135685,-0.0054006625130568866,0.008177351,1250.2668511390686,0.2,0.0926788330078125,0.0011116862297058105,0.9900591373443604,0.0001
6,347,71.634796,565,196608,301.0,2386.85595703125,50,-5.634782667458057,-0.002855752640243736,0.0064310404,3465.88267250061,0.2,0.0618316650390625,0.002027273178100586,0.9896062016487122,0.0001
7,405,66.98932,565,229376,301.0,392.3126220703125,60,-5.6331135258078575,-0.0033584350796445504,0.0057765944,1358.8982885360717,0.2,0.04736328125,0.008150756359100342,0.989264726638794,0.0001
8,463,-1.2763398,565,262144,301.0,1158.2183837890625,70,-5.6324268758296965,-0.0026770600390591424,0.00555386,1674.6364230155946,0.2,0.0358367919921875,0.02123039960861206,0.9892466068267822,0.0001
9,521,-42.36281,564,294912,301.0,828.2361450195312,80,-5.632162556052208,-0.0020801002319785766,0.0049737543,1173.3021731376648,0.2,0.0137603759765625,0.08111351728439331,0.9891217350959778,0.0001
10,580,-65.52041,564,327680,301.0,178.90602111816406,90,-5.631609161198139,-0.0005145161179825663,0.0011450065,649.294810295105,0.2,9.1552734375e-06,0.34548014402389526,0.9890143275260925,0.0001
11,638,-80.45062,564,360448,301.0,754.72021484375,100,-5.631280116736889,-0.0001291585067519918,0.00016338064,1779.0492196083069,0.2,0.0,0.252430260181427,0.9889513850212097,0.0001
12,696,-105.340675,564,393216,301.0,306.18798828125,110,-5.630976010859013,-0.0013058441523753571,0.0033290973,995.7059328079224,0.2,0.002862548828125,0.4103929400444031,0.9888565540313721,0.0001
13,754,-156.26323,564,425984,301.0,245.43443298339844,120,-5.630635830760002,-0.0009667744301623315,0.002949275,797.2352782249451,0.2,0.001983642578125,0.5364803671836853,0.9887796640396118,0.0001
14,812,-144.51073,564,458752,301.0,275.7867126464844,130,-5.630673882365227,-0.0006100751874328125,0.0018399511,605.05023727417,0.2,0.0001251220703125,0.6656878888607025,0.9888996481895447,0.0001
15,871,-111.559296,564,491520,301.0,929.6826782226562,140,-5.63089909106493,-0.00015192407117865515,0.00026046942,1219.3063562393188,0.2,0.0,0.5267537534236908,0.9888802766799927,0.0001
16,929,-149.93982,564,524288,301.0,1237.521240234375,150,-5.630860777199269,-0.0002822997092152946,0.00031071837,2392.136993598938,0.2,0.0,0.38421326875686646,0.9888808727264404,0.0001
17,987,-158.12222,564,557056,301.0,357.9397277832031,160,-5.630798070132732,-0.0002184903554734774,0.00049322983,1068.4345066070557,0.2,0.0,0.6013669371604919,0.9888596534729004,0.0001
18,1045,-156.1631,564,589824,301.0,247.5697021484375,170,-5.630749967694283,-0.00047864030730124794,0.0014951202,813.0154545783996,0.2,5.79833984375e-05,0.6654227674007416,0.988845705986023,0.0001
19,1103,-158.86015,564,622592,301.0,269.95330810546875,180,-5.630555945634842,-0.0011307504032629367,0.0039084665,839.8462356567383,0.2,0.0037933349609375,0.6727855503559113,0.988749086856842,0.0001
20,1161,-174.48221,564,655360,301.0,273.2491455078125,190,-5.630419652163982,-0.0005140670240507461,0.0019291238,872.1529066085816,0.2,0.0002655029296875,0.6577954590320587,0.9888037443161011,0.0001
21,1220,-130.28482,564,688128,301.0,285.2978515625,200,-5.630594500899315,-0.0004207786481856601,0.0015884549,584.5354948043823,0.2,8.544921875e-05,0.7604875415563583,0.9888312220573425,0.0001
22,1278,-186.95992,564,720896,301.0,679.2971801757812,210,-5.630675981938839,-0.00023487723665311934,0.0006170832,1426.0493469238281,0.2,0.0,0.5510711669921875,0.9888376593589783,0.0001
23,1336,-178.68027,563,753664,301.0,268.3353576660156,220,-5.630859252810478,-0.0010273715328366962,0.0035581163,850.7086986541748,0.2,0.0044097900390625,0.7275763750076294,0.9888925552368164,0.0001
24,1394,-162.13918,563,786432,301.0,274.9081726074219,230,-5.6305781453847885,-0.0005494013739735237,0.0014488469,579.2236518859863,0.2,3.35693359375e-05,0.8174342215061188,0.9887359142303467,0.0001
25,1452,-111.65869,563,819200,301.0,554.3167114257812,240,-5.630591996014118,-0.0002536158734073979,0.0014007651,842.16475315094,0.2,3.96728515625e-05,0.7530754506587982,0.988854169845581,0.0001
26,1510,-115.87491,563,851968,301.0,590.0201416015625,250,-5.6309654235839846,-0.0010639648968208348,0.0030259485,1089.1511365890503,0.2,0.0017822265625,0.6857594549655914,0.988923966884613,0.0001
27,1569,23.469006,563,884736,301.0,247.321533203125,260,-5.631405708193779,-0.0017755665314325598,0.003654293,495.367906665802,0.2,0.013922119140625,0.8345976620912552,0.9890685081481934,0.0001
28,1627,75.223015,563,917504,301.0,195.09266662597656,270,-5.631728176772595,-0.000624497529497603,0.002658028,405.1609279632568,0.2,0.0012603759765625,0.8446628600358963,0.9890623092651367,0.0001
29,1685,86.90458,563,950272,301.0,2027.3973388671875,280,-5.631530252099037,-0.00017471104247306356,0.00086864294,1556.904695415497,0.2,0.0,0.5897569954395294,0.9890443682670593,0.0001
30,1744,135.82153,563,983040,301.0,940.4542236328125,290,-5.631493401527405,-0.0007445620476573822,0.0030934894,1025.0138774871825,0.2,0.004541015625,0.6768395304679871,0.9889460802078247,0.0001
31,1802,85.657646,563,1015808,301.0,471.7033386230469,300,-5.63032808303833,-0.00158402801516786,0.0040916344,1254.3775177955627,0.2,0.02015380859375,0.5785847902297974,0.9884728193283081,0.0001
