Episode,Reward
1,2360.0
2,940.0
3,2610.0
4,1328.8002
5,3690.0
6,4330.0
7,2600.0
8,5780.0
9,8460.0
10,6930.0
11,8320.0
12,7910.0
13,8260.0
14,900.0204
15,3340.0
16,7680.0
17,9180.0
18,2840.0
19,6680.0
20,7470.0
21,1090.0
22,1563.8917
23,-1152.1666
24,7390.0
25,5087.7495
26,6300.0
27,7470.0
28,8370.0
29,6840.0
30,2570.0
31,2930.994
32,6400.0
33,4380.0
34,3570.0
35,2700.0
36,2580.0
37,4026.333
38,6120.0
39,10184.961
40,2207.6858
41,1050.0
42,7970.0
43,12328.843
44,1780.2909
45,4171.246
46,6780.0
47,1750.0
48,2486.9375
49,909.59106
50,7520.0
51,5550.0
52,12194.176
53,5560.0
54,1313.8213
55,10482.841
56,2934.0488
57,8050.0
58,7990.0
59,2720.0
60,8160.0
61,3900.0
62,5930.0
63,1270.0
64,3653.0435
65,1592.8999
66,6160.0
67,1060.0
68,2730.0
69,8080.0
70,-1093.8333
71,7170.0
72,7931.631
73,5490.0
74,2200.0
75,7529.032
76,5122.2056
77,10740.0
78,974.40173
79,14081.499
80,5590.0
81,-380.0
82,10513.261
83,8140.0
84,3544.6045
85,7380.0
86,7049.74
87,9134.226
88,6090.0
89,5490.0
90,4500.0
91,2890.0
92,770.0
93,4719.9404
94,6300.0
95,5490.0
96,6640.0
97,15267.307
98,6980.0
99,11303.477
100,2810.0
