time/fps,time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/loss,train/std,train/value_loss,train/explained_variance,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/entropy_loss,train/clip_fraction,eval/mean_reward,eval/mean_ep_length
250,1436,360448,11,369.61,6498.2,19017.1015625,0.3936787247657776,60036.50372276306,0.7200468480587006,0.0001,0.2,-0.0004030963960758527,0.008202652,2570,-1.9382099097128958,0.078564453125,,
250,1571,393216,12,384.73,6861.1,11636.5556640625,0.3936041593551636,52033.26179389954,0.7811666429042816,0.0001,0.2,0.00044986413709011683,0.0060550533,2580,-1.9377187376841902,0.0505889892578125,,
249,1706,425984,13,381.54,6760.8,15495.4033203125,0.39349600672721863,49643.581871414186,0.7588558346033096,0.0001,0.2,0.0009638216356961493,0.008209384,2590,-1.9368640576489269,0.079595947265625,,
249,1840,458752,14,393.64,6920.8,14226.7802734375,0.3934158682823181,41049.668579864505,0.8050538152456284,0.0001,0.2,0.0007771409406814201,0.0065173847,2600,-1.9358075123280287,0.052880859375,,
248,1975,491520,15,385.59,6808.6,11702.025390625,0.3933328092098236,38946.75914955139,0.83147993683815,0.0001,0.2,0.00047893769124129904,0.005820196,2610,-1.9349292352795602,0.0522186279296875,,
248,2110,524288,16,388.75,7077.5,11940.767578125,0.39326539635658264,49127.722924804686,0.8022620677947998,0.0001,0.2,0.0013725117659760145,0.006447084,2620,-1.9341611912939698,0.0593414306640625,,
247,2246,557056,17,379.25,6746.5996,25613.5625,0.393169105052948,38822.200121307375,0.8309969455003738,0.0001,0.2,0.0015364449553999294,0.0061048176,2630,-1.9333179542794823,0.05029296875,,
247,2381,589824,18,371.55,6512.4,12509.359375,0.39311516284942627,37141.137546157835,0.8366056382656097,0.0001,0.2,0.0008328512090884033,0.0065033985,2640,-1.9325345259159803,0.055859375,,
247,2518,622592,19,384.21,6913.4937,9939.107421875,0.3930475115776062,43484.96762008667,0.807141438126564,0.0001,0.2,0.00018328410847061604,0.00781264,2650,-1.9319183067418635,0.0666473388671875,,
247,2652,655360,20,391.35,6982.7,21366.494140625,0.392936110496521,36575.70921249389,0.8363140821456909,0.0001,0.2,0.0004581302399856213,0.0066926545,2660,-1.9310320373158902,0.0539947509765625,,
246,2788,688128,21,396.97,6923.3,13582.8037109375,0.3928702175617218,40434.89637832642,0.8403026759624481,0.0001,0.2,-0.00017974715801756248,0.0063011893,2670,-1.9301012187730522,0.0488189697265625,,
246,2923,720896,22,373.83,6527.5933,11816.1005859375,0.3927767872810364,39727.55896987915,0.8328762054443359,0.0001,0.2,0.0006432226130527851,0.006294774,2680,-1.9292936225421726,0.053717041015625,,
246,3058,753664,23,381.28,7015.5,5658.22802734375,0.3927711844444275,38282.298641204834,0.8311629891395569,0.0001,0.2,0.0007985170677329734,0.006360271,2690,-1.9287103163078427,0.0568450927734375,,
246,3195,786432,24,395.76,7312.6,16851.41796875,0.3926258683204651,39953.15510158539,0.8483948111534119,0.0001,0.2,0.0011804594434124739,0.006611189,2700,-1.9280380815267564,0.0596893310546875,,
245,3333,819200,25,407.01,7405.3,10554.638671875,0.39258837699890137,46471.60855369568,0.821511372923851,0.0001,0.2,0.000774375764240176,0.0065802136,2710,-1.927109818952158,0.059332275390625,,
245,3470,851968,26,392.08,7293.1,11452.3359375,0.392483651638031,46760.62058296204,0.7971178144216537,0.0001,0.2,0.0010992165877723892,0.005606076,2720,-1.9264293612446637,0.040875244140625,,
245,3606,884736,27,392.94,7440.4,9479.55859375,0.3924178183078766,38934.07787437439,0.8115291595458984,0.0001,0.2,0.0012047141614857538,0.0068609584,2730,-1.9255421499721705,0.0583831787109375,,
245,3742,917504,28,369.93,6752.2,7501.7998046875,0.39236900210380554,45893.31026382446,0.8104468137025833,0.0001,0.2,0.0007442967038286952,0.0061213784,2740,-1.9249235657975077,0.0534759521484375,,
245,3877,950272,29,374.84,6709.377,16930.583984375,0.3923184275627136,48064.5815776825,0.7945297956466675,0.0001,0.2,0.000506094061870499,0.005042063,2750,-1.9244083097204565,0.0365386962890625,,
244,4015,983040,30,386.84,7054.3,6696.091796875,0.39221280813217163,40668.22466850281,0.8039219230413437,0.0001,0.2,0.0016607693454261606,0.007181021,2760,-1.9237126160878688,0.0672119140625,,
244,4152,1015808,31,404.33,7542.4,6833.7412109375,0.39207524061203003,45689.85712394714,0.7771476954221725,0.0001,0.2,0.00031926268179631733,0.005473301,2770,-1.922440050030127,0.0453582763671875,,
244,4290,1048576,32,396.48,7257.9,11809.8515625,0.39197808504104614,40558.811001205446,0.8208795934915543,0.0001,0.2,0.000852825639594812,0.0056862975,2780,-1.9212211355101316,0.050927734375,,
244,4427,1081344,33,394.25,7553.2,12046.623046875,0.39196380972862244,50243.13083190918,0.7819739282131195,0.0001,0.2,0.0010240919897114508,0.004839412,2790,-1.9206310018431396,0.038031005859375,,
244,4565,1114112,34,400.24,7563.0,10433.3974609375,0.3919033706188202,36533.8512840271,0.8206197172403336,0.0001,0.2,0.00025534036349199595,0.0050817644,2800,-1.9203147370833904,0.0348876953125,,
243,4701,1146880,35,391.14,7100.8,12449.7568359375,0.3918118476867676,48317.959924697876,0.8080798387527466,0.0001,0.2,0.0005818595674099925,0.0066851834,2810,-1.919582643499598,0.051434326171875,,
243,4838,1179648,36,392.59,7319.9,8851.8994140625,0.39179372787475586,55130.85335464477,0.7308937311172485,0.0001,0.2,0.0003608042950872914,0.006748316,2820,-1.9190354630816728,0.059295654296875,,
243,4978,1212416,37,404.37,7496.5,30146.0546875,0.39171409606933594,43971.03493690491,0.7992386817932129,0.0001,0.2,0.0002975075638460112,0.0061556343,2830,-1.9185627653263508,0.0466094970703125,,
243,5113,1245184,38,383.59,6980.7,12621.2958984375,0.3916878402233124,42724.76998252868,0.8150083422660828,0.0001,0.2,-7.54336137106293e-05,0.006216742,2840,-1.9180114238057286,0.0553314208984375,,
243,5252,1277952,39,402.02,7333.1,11572.80078125,0.3916248679161072,45263.0885509491,0.7867191880941391,0.0001,0.2,-0.00021321926888049348,0.0063764676,2850,-1.9175858274567872,0.0573516845703125,,
243,5391,1310720,40,424.11,8103.4,6089.1435546875,0.3915964663028717,36156.41767654419,0.8356525003910065,0.0001,0.2,0.000926334531914108,0.006033999,2860,-1.9171492063906044,0.0491790771484375,,
242,5530,1343488,41,436.33,7909.4,11952.076171875,0.3915705978870392,37306.88397254944,0.8325823992490768,0.0001,0.2,0.0005221402457209479,0.0071911262,2870,-1.916823748499155,0.0550079345703125,,
242,5668,1376256,42,395.99,7219.4,8423.98046875,0.39153435826301575,38510.09867668152,0.8427694439888,0.0001,0.2,0.0006799380230859242,0.0058689034,2880,-1.9164824825245887,0.045965576171875,,
242,5807,1409024,43,408.79,7321.6987,23847.693359375,0.39146238565444946,51183.78846626282,0.7749480158090591,0.0001,0.2,-0.0003309449309199408,0.0064738845,2890,-1.9159586960449815,0.055572509765625,,
242,5951,1441792,44,385.5,6843.5,8835.123046875,0.39144226908683777,42577.8144241333,0.7967558652162552,0.0001,0.2,5.57901249067072e-05,0.0049397694,2900,-1.9154039283283055,0.0330474853515625,,
242,6092,1474560,45,420.08,7278.469,7359.85302734375,0.3913919925689697,47065.743728637695,0.794687807559967,0.0001,0.2,0.00016714745702302026,0.0062498488,2910,-1.9151506288442761,0.0526824951171875,,
241,6231,1507328,46,414.95,7424.5693,15669.6953125,0.39141345024108887,40773.62149124146,0.8212433308362961,0.0001,0.2,0.0008015123453333217,0.0067128455,2920,-1.9149119137786328,0.054193115234375,,
241,6371,1540096,47,404.81,7356.1943,11029.4931640625,0.39137089252471924,35164.760763549806,0.8355506360530853,0.0001,0.2,0.0009306684507009777,0.00714553,2930,-1.9148313731886446,0.0644500732421875,,
241,6510,1572864,48,403.1,7375.4,9500.759765625,0.3913349509239197,41205.178610610965,0.831921324133873,0.0001,0.2,0.0003800064803726855,0.006147311,2940,-1.9144054027739912,0.0495697021484375,,
,,1600000,,,,5913.60986328125,0.39135193824768066,40962.82711715698,0.8225623369216919,0.0001,0.2,3.358480889801285e-05,0.0059341374,2950,-1.9143536938820034,0.0502410888671875,4730.93994140625,433.16
235,6806,1605632,49,410.29,7351.107,,,,,,,,,,,,,
235,6945,1638400,50,412.13,7161.4067,8769.6787109375,0.39126354455947876,38549.28065338135,0.8345742374658585,0.0001,0.2,0.0011507283704759175,0.00621905,2960,-1.9139901978895069,0.0595794677734375,,
235,7085,1671168,51,411.84,7447.4,50910.29296875,0.3912247121334076,40363.648222351076,0.8322528302669525,0.0001,0.2,0.00021907157852183446,0.0062001282,2970,-1.9133288907818495,0.0456268310546875,,
235,7225,1703936,52,431.71,7591.489,20568.62890625,0.3911743462085724,33928.37795639038,0.8258424401283264,0.0001,0.2,0.0005792761332486407,0.006345925,2980,-1.9128859455697238,0.0492645263671875,,
235,7364,1736704,53,400.31,6809.1675,26188.15625,0.3910960257053375,39011.390084457395,0.8134904354810715,0.0001,0.2,0.0011456866854132387,0.0061297845,2990,-1.912286661658436,0.048272705078125,,
235,7503,1769472,54,420.4,7206.1606,9401.7099609375,0.3910568058490753,36625.668305587766,0.8510948270559311,0.0001,0.2,0.0001152302541413519,0.0062279645,3000,-1.9116753255017103,0.04908447265625,,
235,7643,1802240,55,404.89,7123.6,6631.50537109375,0.39098286628723145,33850.33668594361,0.8405406922101974,0.0001,0.2,6.9916798111080425e-06,0.005643583,3010,-1.9111221770290285,0.046795654296875,,
235,7783,1835008,56,413.56,7152.3,6993.6171875,0.3910380005836487,31699.430043411256,0.862423449754715,0.0001,0.2,0.0003161906054174324,0.0055237664,3020,-1.910897085396573,0.0418548583984375,,
235,7920,1867776,57,381.24,6440.2,7993.54248046875,0.39097192883491516,41445.04929389954,0.8326666951179504,0.0001,0.2,0.00031603904994881304,0.006153469,3030,-1.9109803185332566,0.0535491943359375,,
235,8060,1900544,58,411.86,7380.5,12878.310546875,0.39093345403671265,36532.34953727722,0.8343158215284348,0.0001,0.2,0.0005468759812629287,0.006150967,3040,-1.9104361445177347,0.046429443359375,,
235,8199,1933312,59,422.53,7452.3926,36272.984375,0.39075982570648193,40233.0526222229,0.8323515206575394,0.0001,0.2,0.0006815392314592827,0.0057784244,3050,-1.9094011925626546,0.05035400390625,,
235,8337,1966080,60,424.91,7588.2886,10777.0869140625,0.39066702127456665,34703.15469913483,0.853010281920433,0.0001,0.2,0.0005520819106095587,0.006190165,3060,-1.9079861806705594,0.0480438232421875,,
235,8478,1998848,61,426.88,7603.489,7744.03173828125,0.39061853289604187,39361.09553108215,0.817043349146843,0.0001,0.2,0.0006486335336376214,0.006317791,3070,-1.9073044654913247,0.058074951171875,,
235,8617,2031616,62,429.51,7455.3,9115.41015625,0.3905854821205139,28797.29998703003,0.8772153854370117,0.0001,0.2,0.00028390333063725847,0.005549106,3080,-1.9068230702076108,0.04471435546875,,
