Episode,Reward
1,-4566.76
2,1739.2593
3,7295.1196
4,-7259.4146
5,3226.741
6,3571.7126
7,6152.2637
8,-5675.077
9,-3530.8657
10,9790.019
11,10491.796
12,8367.566
13,7571.907
14,3753.5532
15,13282.263
16,-77934.13
17,17521.268
18,13145.556
19,2025.1494
20,-5862.263
21,9019.811
22,-132756.3
23,1872.5874
24,12277.17
25,683.051
26,10599.437
27,6668.3433
28,-2532.8909
29,-6249.5664
30,13701.69
31,7657.553
32,4308.6094
33,3214.3374
34,5617.298
35,13959.494
36,-2566.2405
37,16960.664
38,814.23016
39,18122.17
40,-3917.7974
41,8078.8115
42,11477.302
43,-4038.778
44,1293.4636
45,10482.67
46,5389.17
47,9431.454
48,11159.283
49,7545.5454
50,8797.787
51,-4916.977
52,5457.057
53,3020.8748
54,9871.477
55,5974.474
56,14163.43
57,-2065.5012
58,1231.2106
59,8213.456
60,10940.647
61,20799.004
62,16457.264
63,20747.928
64,5606.065
65,13344.435
66,7710.545
67,-3799.3657
68,4569.1416
69,4370.399
70,15779.005
71,9498.706
72,8209.071
73,8613.513
74,4692.2744
75,2949.956
76,338.22086
77,16338.744
78,12282.361
79,17602.654
80,-2096.21
81,8629.27
82,11195.651
83,14535.877
84,-571.0194
85,10178.891
86,13096.433
87,11535.806
88,10833.694
89,14495.819
90,4515.419
91,7440.9697
92,15421.731
93,16994.207
94,14359.732
95,-134.71748
96,17670.08
97,26204.004
98,18629.0
99,13962.299
100,11820.56
