Episode,Reward
1,-12733.466
2,-24801.11
3,-662.8988
4,-21819.646
5,-13843.496
6,-705.07446
7,-648.6513
8,-11488.88
9,-12768.733
10,-7890.0747
11,-483.1297
12,-22813.504
13,-752.55493
14,-41965.336
15,-539.1308
16,-2012.0985
17,-11771.557
18,-3494.3171
19,-672.52454
20,-9777.796
21,-676.8798
22,-22821.598
23,-14887.975
24,-18882.951
25,-31902.525
26,-477.12878
27,-13791.653
28,-727.1839
29,-12932.127
30,-658.70154
31,-594.75635
32,-1929.9595
33,-12782.997
34,-3471.801
35,-9734.919
36,-643.22943
37,-747.7656
38,-16853.676
39,-15832.013
40,-14756.805
41,-27952.277
42,-11876.361
43,-7888.0103
44,-422.0312
45,-717.4971
46,-560.49854
47,-732.5909
48,-1801.5892
49,-3494.6028
50,-20766.086
51,-13789.006
52,-9760.486
53,-718.7312
54,-635.58203
55,-27892.713
56,-20758.58
57,-25923.176
58,-18868.639
59,-546.5108
60,-23955.453
61,-430.111
62,-772.5573
63,-628.3714
64,-667.7863
65,-3545.85
66,-21809.055
67,-19807.988
68,-654.3869
69,-22881.871
70,-10713.369
71,-665.5771
72,-29955.625
73,-13859.724
74,-6880.7026
75,-521.207
76,-22877.18
77,-788.5012
78,-374.57
79,-1734.3835
80,-688.56604
81,-19811.328
82,-638.9521
83,-15766.942
84,-11540.438
85,-22886.928
86,-642.7073
87,-11734.5205
88,-14814.159
89,-19928.893
90,-9864.567
91,-9879.88
92,-595.12585
93,-704.59796
94,-393.19214
95,-653.4483
96,-698.62524
97,-10828.05
98,-17792.35
99,-705.67004
100,-1579.8936
