time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/std,train/n_updates,train/explained_variance,train/clip_range,train/learning_rate,train/loss,train/value_loss,eval/mean_reward,eval/mean_ep_length
25,1,16384,512.8888888888889,633,1581.0751,,,,,,,,,,,,,
72,2,32768,518.9833333333333,452,1597.213,0.00372167175373761,0.012477828,0.126556396484375,-1.9467842325568199,0.39445850253105164,2480,-0.01378011703491211,0.2,0.0003,10082.3798828125,34042.36325683594,,
119,3,49152,549.843373493976,409,1916.9674,0.0021478931652382017,0.011036811,0.089752197265625,-1.9453638702630998,0.39433029294013977,2490,0.1564096212387085,0.2,0.0003,8836.58203125,28387.16671142578,,
169,4,65536,572.45,387,2126.4546,0.0025885113929689394,0.010613527,0.092108154296875,-1.944794188439846,0.3943631052970886,2500,0.21615952253341675,0.2,0.0003,8198.8525390625,28733.988403320312,,
216,5,81920,567.86,378,2105.7805,0.00018047365228994748,0.00840348,0.066998291015625,-1.944709265232086,0.3942869305610657,2510,0.2523231506347656,0.2,0.0003,7815.75830078125,28103.56365966797,,
265,6,98304,596.73,370,2469.5762,-0.0001266644147108309,0.009067165,0.05869140625,-1.943858303129673,0.39421042799949646,2520,0.34727585315704346,0.2,0.0003,8498.1708984375,29543.403125,,
313,7,114688,591.07,365,2435.1733,-8.022940601222217e-05,0.0064260783,0.046295166015625,-1.9432466223835945,0.3941647410392761,2530,0.38021254539489746,0.2,0.0003,8542.16015625,30369.19465332031,,
362,8,131072,614.45,361,2677.3257,0.0006716470903484151,0.0048550423,0.030712890625,-1.9428230121731758,0.39413243532180786,2540,0.38496196269989014,0.2,0.0003,9291.0546875,27391.602307128906,,
411,9,147456,659.68,357,3210.481,0.00015487237105844543,0.0068893377,0.050750732421875,-1.9424360632896422,0.39407992362976074,2550,0.39912712574005127,0.2,0.0003,9458.1435546875,29392.209106445312,,
461,10,163840,691.6,354,3525.6516,0.00032484953699167817,0.008182416,0.05291748046875,-1.941838237643242,0.3940165042877197,2560,0.5026834905147552,0.2,0.0003,7319.65380859375,27468.888757324217,,
510,11,180224,707.3,353,3797.749,0.00024407167074969038,0.006659421,0.04166259765625,-1.941489577293396,0.3940208852291107,2570,0.5259125828742981,0.2,0.0003,6882.54833984375,25156.509045410156,,
559,12,196608,744.14,351,4366.365,0.0017627768946113064,0.0067980047,0.046240234375,-1.941523903608322,0.39400798082351685,2580,0.5036298334598541,0.2,0.0003,7806.8056640625,29194.317346191405,,
608,13,212992,753.95,350,4551.0137,0.0006311316406936385,0.0068956995,0.0576416015625,-1.9409907028079032,0.39390259981155396,2590,0.4287533164024353,0.2,0.0003,7479.5048828125,24341.776171875,,
658,14,229376,776.43,348,4877.512,0.0003211546296370216,0.005013616,0.027239990234375,-1.9401074543595314,0.3938482403755188,2600,0.513614684343338,0.2,0.0003,10739.666015625,30226.11875,,
706,15,245760,762.02,347,4760.9077,0.00027757540956372393,0.0063742073,0.04473876953125,-1.9397779181599617,0.39383989572525024,2610,0.5367477238178253,0.2,0.0003,7787.1357421875,26186.59873046875,,
755,16,262144,768.32,347,4979.33,-0.0002453418885124847,0.0057588574,0.041412353515625,-1.9397736266255379,0.3938516676425934,2620,0.5505425930023193,0.2,0.0003,9759.46484375,29955.832177734374,,
804,17,278528,751.02,346,4740.754,-4.69314691144973e-06,0.005181972,0.025592041015625,-1.9399056658148766,0.39386504888534546,2630,0.6164837777614594,0.2,0.0003,7664.13623046875,25020.32442626953,,
852,18,294912,721.35,345,4519.138,-0.00014482000406133012,0.0050644493,0.0287353515625,-1.939651784300804,0.3937819302082062,2640,0.5531823337078094,0.2,0.0003,7781.439453125,27213.67091064453,,
902,19,311296,697.61,344,4455.113,-0.0005295209200994577,0.005041259,0.028680419921875,-1.9389714390039443,0.39375460147857666,2650,0.5361770689487457,0.2,0.0003,8668.3544921875,30108.626391601563,,
952,20,327680,694.05,344,4564.073,0.0004092822135135066,0.0045490665,0.02763671875,-1.9385704025626183,0.3936963677406311,2660,0.6206113994121552,0.2,0.0003,11348.8984375,31808.117114257813,,
1002,21,344064,710.04,343,4978.796,0.00015431223582709208,0.0046951063,0.027557373046875,-1.9378078892827033,0.3936123251914978,2670,0.5543774366378784,0.2,0.0003,12984.8095703125,37737.38706054688,,
1052,22,360448,720.09,342,5212.02,-0.00022662292249151506,0.005019119,0.027557373046875,-1.9371784880757332,0.3935810625553131,2680,0.6125611662864685,0.2,0.0003,9103.6845703125,28990.873583984376,,
1102,23,376832,756.35,341,5661.0093,0.0002869819654733874,0.0046002623,0.022491455078125,-1.9369016885757446,0.3935471773147583,2690,0.5214295387268066,0.2,0.0003,10361.919921875,33155.86196289062,,
1154,24,393216,770.6,340,5815.6177,-0.0012464331281080375,0.0053931815,0.02916259765625,-1.9364695876836777,0.39349615573883057,2700,0.5975253283977509,0.2,0.0003,7535.08154296875,27392.95262451172,,
1203,25,409600,787.75,340,5956.1895,-0.00022508670663228257,0.0066589606,0.03255615234375,-1.9358117073774337,0.3934210538864136,2710,0.5819540917873383,0.2,0.0003,11436.1962890625,38365.61215820313,,
1253,26,425984,798.47,339,6011.6045,-0.00035374462604522707,0.0048382585,0.025079345703125,-1.9351596772670745,0.39337900280952454,2720,0.5641452968120575,0.2,0.0003,7663.3212890625,28635.313610839843,,
1305,27,442368,814.91,338,6255.1313,-0.00042367073547211476,0.0046000746,0.021533203125,-1.9348458334803582,0.393352746963501,2730,0.5964497327804565,0.2,0.0003,7405.3701171875,26781.308825683594,,
1355,28,458752,832.2,338,6544.1377,-0.00013235286751296372,0.00584001,0.0329345703125,-1.9345593556761742,0.39330223202705383,2740,0.6374366879463196,0.2,0.0003,9215.2373046875,27996.760498046875,,
1406,29,475136,826.09,337,6555.6094,0.0006212330757989548,0.0058376635,0.037353515625,-1.93400799036026,0.3932485282421112,2750,0.5755553841590881,0.2,0.0003,7955.13525390625,33199.78973388672,,
1456,30,491520,820.45,337,6476.5923,-0.0004601504864695016,0.0042684535,0.0218017578125,-1.9335651844739914,0.3932119607925415,2760,0.615422785282135,0.2,0.0003,11010.3447265625,34612.7064453125,,
1509,31,507904,824.16,336,6389.531,-0.000110439166019205,0.004925627,0.02861328125,-1.933030590415001,0.3931393027305603,2770,0.5792997777462006,0.2,0.0003,11701.0771484375,34718.41257324219,,
1560,32,524288,836.37,336,6602.3823,0.0022089972655521704,0.0066820607,0.044207763671875,-1.9324273720383645,0.3931039571762085,2780,0.434858500957489,0.2,0.0003,45779.56640625,125085.83427734375,,
