Episode,Reward
1,-1044.525
2,-3026.7363
3,-14953.254
4,917.40704
5,486.84134
6,358.99136
7,3501.1694
8,2302.1802
9,7328.679
10,-2267.1355
11,-27838.697
12,-274.16925
13,12835.133
14,-893.54193
15,-979.68036
16,8322.76
17,4194.689
18,-357.43344
19,6308.5337
20,-257.10083
21,6045.246
22,1108.9984
23,17.96072
24,-1195.8092
25,-41.115955
26,-2090.3857
27,991.70734
28,-5470.5107
29,-103.86768
30,1954.7356
31,1598.1239
32,-6779.6875
33,-7663.9087
34,6489.751
35,623.3673
36,1933.41
37,11797.757
38,8837.13
39,10811.1045
40,-3465.6624
41,-8145.4556
42,-191.61253
43,1000.9174
44,-8282.55
45,-4835.536
46,-1126.498
47,-686.9651
48,4093.3835
49,-7785.993
50,-1763.1588
51,-5356.395
52,2443.4443
53,1057.0687
54,-22765.166
55,3134.8955
56,-2861.0054
57,7428.7627
58,5395.034
59,7441.516
60,4522.593
61,5165.585
62,8140.623
63,-82.32014
64,-2105.7969
65,-466.7629
66,9963.247
67,-1397.6257
68,2466.4075
69,8114.426
70,-343.182
71,8505.795
72,2490.5537
73,9565.56
74,2842.538
75,-135.3909
76,182.26326
77,608.91187
78,46.00889
79,-919.73444
80,885.7119
81,1623.0824
82,-993.1247
83,685.0081
84,12540.483
85,-19644.168
86,24.828545
87,-1490.7642
88,4453.2383
89,7688.83
90,-925.0368
91,-1030.7366
92,3881.042
93,2926.434
94,3439.207
95,5140.5317
96,-17929.758
97,2047.984
98,-2828.999
99,4202.7085
100,11300.744
