Episode,Reward
1,1573.692
2,2271.625
3,1995.8513
4,2316.142
5,2961.1333
6,3879.515
7,3527.1216
8,3848.947
9,3488.4653
10,3301.611
11,3241.4797
12,4985.06
13,4814.8228
14,7665.0654
15,401.24814
16,8089.955
17,1222.6066
18,1656.1719
19,3841.7412
20,4705.2134
21,12459.485
22,3509.6301
23,4681.913
24,3798.559
25,4915.565
26,5475.5938
27,8504.901
28,6595.4873
29,3899.8835
30,1512.681
31,1352.8113
32,5752.195
33,3939.0005
34,5126.924
35,1906.0557
36,4022.7085
37,8374.936
38,3684.7234
39,231.21144
40,6587.296
41,6972.48
42,3874.6584
43,6614.613
44,2719.659
45,3785.4988
46,3905.1296
47,15881.138
48,3151.254
49,2667.1292
50,1717.776
51,2768.723
52,2311.9666
53,3645.1965
54,14971.911
55,3171.8613
56,10132.909
57,440.61993
58,4024.8704
59,16024.619
60,3684.195
61,7282.6396
62,4752.863
63,5151.965
64,14044.351
65,1459.8502
66,849.50793
67,-318.99518
68,2559.9006
69,712.75586
70,1922.2635
71,2479.1482
72,7532.6206
73,4916.6294
74,15715.003
75,2619.0
76,1567.4197
77,7542.3384
78,2650.6162
79,1614.2812
80,3784.5327
81,4381.4795
82,2066.1064
83,8359.656
84,3886.6387
85,10788.931
86,12832.354
87,8807.045
88,15394.028
89,1247.1224
90,2739.6963
91,15818.312
92,2759.144
93,3415.3843
94,5685.0396
95,14323.454
96,6924.759
97,6921.9136
98,6401.9155
99,1408.6202
100,5917.027
