rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,train/clip_fraction,train/clip_range,train/value_loss,train/entropy_loss,train/approx_kl,train/std,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/loss,train/explained_variance
-230.86357,32768,301.0,62,527,1,,,,,,,,,,,
-129.44087,65536,301.0,152,430,2,0.1131561279296875,0.2,94.35677996575832,-5.655305383168161,0.008441057,0.993958592414856,10,-0.012276848836609133,0.0001,45.91795349121094,0.0002824068069458008
8.759544,98304,301.0,247,396,3,0.1349822998046875,0.2,107.18280680775642,-5.647946632280946,0.010020718,0.9917362332344055,20,-0.016779710248192713,0.0001,51.739784240722656,0.3435494303703308
201.77562,131072,301.0,333,393,4,0.1716766357421875,0.2,122.44517523050308,-5.63175023663789,0.011635813,0.9859470129013062,30,-0.020706801263531815,0.0001,76.64842224121094,0.48831695318222046
