time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/explained_variance,train/loss,train/value_loss,train/entropy_loss,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/std,train/clip_fraction,train/n_updates,eval/mean_ep_length,eval/mean_reward
6023,38,14293.2,206,1350.33,1245184,0.0001,0.6086254715919495,7117.65087890625,24611.731912994386,-1.8943897333461792,0.2,0.0070366655,-0.00030043921460674026,0.38943058252334595,0.0679351806640625,2840,,
6190,39,13472.152,206,1393.99,1277952,0.0001,0.5848233699798584,11496.4580078125,119680.82914962768,-1.8938098902348428,0.2,0.00739908,0.0010362773364249733,0.38936635851860046,0.0706939697265625,2850,,
6355,40,13392.396,206,1412.47,1310720,0.0001,0.6473554968833923,6382.9296875,22123.40554161072,-1.8921876207459718,0.2,0.007044658,7.055675005176453e-05,0.3890998065471649,0.0626434326171875,2860,,
6526,41,13900.152,205,1451.88,1343488,0.0001,0.7116036713123322,7601.31884765625,23652.299472427367,-1.8906488087959588,0.2,0.007453232,0.0005281631594243663,0.38910114765167236,0.0659820556640625,2870,,
6691,42,13969.935,205,1456.75,1376256,0.0001,0.7242660820484161,6210.81005859375,24457.438813591005,-1.8900364808738233,0.2,0.007308053,0.0013143882441454479,0.38898417353630066,0.06676025390625,2880,,
6859,43,14867.782,205,1419.69,1409024,0.0001,0.6018543839454651,6731.3681640625,23622.03050918579,-1.8889587965328247,0.2,0.0065694237,-0.0007152512900574948,0.3888993263244629,0.056585693359375,2890,,
7028,44,15100.978,205,1482.36,1441792,0.0001,0.7020061612129211,6853.18310546875,22546.719983291627,-1.8877427351661027,0.2,0.0071365414,0.0003242960645366111,0.3887682259082794,0.061083984375,2900,,
7191,45,14652.634,205,1402.91,1474560,0.0001,0.548710823059082,416658.40625,148862.94264736175,-1.886877601314336,0.2,0.0077644195,0.00048670389255676125,0.3887544274330139,0.07239990234375,2910,,
7363,46,14345.737,204,1394.18,1507328,0.0001,0.6553769111633301,7467.75048828125,25584.466871643068,-1.8864345671143383,0.2,0.0069334153,-0.0007245978195896896,0.38868042826652527,0.0556549072265625,2920,,
7533,47,14726.643,204,1464.83,1540096,0.0001,0.6949422061443329,9125.8291015625,20649.481515693664,-1.8856349118985236,0.2,0.00654354,0.0005032822371504153,0.38857710361480713,0.06180419921875,2930,,
7706,48,15590.229,204,1508.88,1572864,0.0001,0.7388108372688293,5095.7978515625,24051.763478279114,-1.885133166378364,0.2,0.0066011697,-5.541539871956047e-05,0.38858872652053833,0.05440673828125,2940,,
,,,,,1600000,0.0001,0.7448657155036926,6972.240234375,20038.941227912903,-1.8849409357644618,0.2,0.006048161,-0.00017843017005816363,0.3885606527328491,0.0559600830078125,2950,1186.57,7258.88427734375
8428,49,15668.738,190,1552.14,1605632,,,,,,,,,,,,,
8595,50,16137.901,190,1600.19,1638400,0.0001,0.7202361822128296,7415.990234375,23235.306044769288,-1.884105924423784,0.2,0.006145983,-0.0006327197579594213,0.3884217143058777,0.0520660400390625,2960,,
8766,51,16298.14,190,1605.75,1671168,0.0001,0.7151458859443665,4355.48388671875,22140.546566200257,-1.8838180223479868,0.2,0.0064853346,-0.0002512403721084411,0.3885006308555603,0.0566619873046875,2970,,
8940,52,16727.549,190,1642.13,1703936,0.0001,0.6977672874927521,5490.2880859375,22190.239572906496,-1.8840641111601144,0.2,0.005650471,-0.00035631043615467204,0.38845741748809814,0.0473052978515625,2980,,
9113,53,16203.684,190,1562.84,1736704,0.0001,0.721826434135437,5071.38916015625,18762.850839042665,-1.8832563447766006,0.2,0.0055715824,-0.00043958973237749887,0.388347864151001,0.044232177734375,2990,,
9281,54,16878.943,190,1589.21,1769472,0.0001,0.7109933793544769,7577.8662109375,22167.48899383545,-1.8824246278032661,0.2,0.00713311,-0.0011069757125369505,0.3883044123649597,0.058941650390625,3000,,
9453,55,17209.135,190,1619.0,1802240,0.0001,0.6794050931930542,4857.55615234375,20537.289345932008,-1.8820435552857817,0.2,0.0061359913,0.0004642005416826578,0.3882823884487152,0.0528900146484375,3010,,
9625,56,17605.35,190,1652.8,1835008,0.0001,0.8221793174743652,3251.6455078125,15764.53972158432,-1.881371299456805,0.2,0.006625692,0.000453571096613814,0.3881608843803406,0.05716552734375,3020,,
9794,57,17193.57,190,1609.5,1867776,0.0001,0.7578505128622055,4371.2470703125,18009.110903167726,-1.8807899775449186,0.2,0.0060446355,-0.0001626191583000036,0.3881838917732239,0.0467529296875,3030,,
9959,58,17576.482,190,1593.91,1900544,0.0001,0.6732315719127655,6386.3095703125,48436.47018184662,-1.8799956819508226,0.2,0.0066392208,0.0003609314973800792,0.3879997730255127,0.0598114013671875,3040,,
10132,59,17300.434,190,1580.4,1933312,0.0001,0.640316903591156,5010.36865234375,24316.3325712204,-1.8781450091395526,0.2,0.0061229803,-0.00017857668735814513,0.3878220319747925,0.0515350341796875,3050,,
10306,60,17596.34,190,1598.88,1966080,0.0001,0.773185983300209,6676.03369140625,21110.469449043274,-1.8763705260120331,0.2,0.00722209,0.0006005726424973545,0.38765692710876465,0.073974609375,3060,,
10481,61,17555.69,190,1601.14,1998848,0.0001,0.8166897296905518,5924.580078125,17017.967706680298,-1.874178643617779,0.2,0.005933064,-0.00028040789889018927,0.3874221444129944,0.0524627685546875,3070,,
10652,62,17935.473,190,1620.19,2031616,0.0001,0.7972172349691391,5323.34912109375,19179.911653900148,-1.872499488759786,0.2,0.0062897867,0.000191523466446597,0.38734790682792664,0.04769287109375,3080,,
