time/iterations,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,train/value_loss,train/learning_rate,train/clip_fraction,train/entropy_loss,train/loss,train/explained_variance,train/clip_range,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/std,eval/mean_reward,eval/mean_ep_length
41,385.05188,3002,301.0,1343488,447,3102.105824422836,0.001,0.1716888427734375,-4.926426617056132,1012.0147705078125,0.16680365800857544,0.2,400,0.017636795,0.005351296586195531,0.8359519243240356,,
42,449.02975,3076,301.0,1376256,447,1760.4506057739259,0.001,0.1517974853515625,-4.8670527212321755,1316.3170166015625,0.227403461933136,0.2,410,0.012974603,0.0026789529647430754,0.828801155090332,,
43,379.27243,3149,301.0,1409024,447,2323.578374028206,0.001,0.1860443115234375,-4.867430314049125,262.7607727050781,0.21400725841522217,0.2,420,0.014000114,0.004417027893214254,0.823212206363678,,
44,345.76062,3223,301.0,1441792,447,2906.0813599586486,0.001,0.149310302734375,-4.822574907168746,2097.806396484375,0.17893683910369873,0.2,430,0.013020894,0.0023741947008602436,0.8150107860565186,,
45,339.16168,3297,301.0,1474560,447,1736.915681552887,0.001,0.1670166015625,-4.774151261895895,570.0093383789062,0.2643009424209595,0.2,440,0.01253625,0.004126989209726162,0.8098963499069214,,
46,357.11792,3371,301.0,1507328,447,1720.4849715709686,0.001,0.172906494140625,-4.755936106666923,1025.2650146484375,0.3199901580810547,0.2,450,0.0139980735,0.0037670943950615767,0.8030268549919128,,
47,406.28778,3445,301.0,1540096,446,1626.2301519870757,0.001,0.11826171875,-4.746419819071889,393.12225341796875,0.2826054096221924,0.2,460,0.008123762,0.0018068083223170106,0.8063192963600159,,
48,431.58813,3519,301.0,1572864,446,1961.092310667038,0.001,0.132867431640625,-4.724473497644067,2712.1962890625,0.2565913796424866,0.2,470,0.010197384,0.0019459355278740986,0.7982723712921143,,
,,,,1600000,,2475.6487641572953,0.001,0.1402191162109375,-4.708521857112646,1436.245361328125,0.21532481908798218,0.2,480,0.01350572,0.0031693042966253414,0.8019065856933594,941.9351806640625,301.0
49,525.16223,3644,301.0,1605632,440,,,,,,,,,,,,,
50,488.51328,3718,301.0,1638400,440,4985.201219940185,0.001,0.1287384033203125,-4.709428086131811,1692.3121337890625,0.18149691820144653,0.2,490,0.011670531,0.002824821503418207,0.7986506819725037,,
51,466.17636,3792,301.0,1671168,440,3798.819251871109,0.001,0.1244110107421875,-4.689876485615969,1334.453125,0.18764382600784302,0.2,500,0.007821422,0.0018393024602119112,0.7964657545089722,,
52,490.48312,3867,301.0,1703936,440,3201.8861508846285,0.001,0.132513427734375,-4.640415689349174,731.1118774414062,0.2443997859954834,0.2,510,0.014119001,0.0018299493999620609,0.7877850532531738,,
53,435.1115,3941,301.0,1736704,440,3367.2396584510802,0.001,0.1315399169921875,-4.640451624244451,2198.138916015625,0.20282644033432007,0.2,520,0.010087206,0.0031780384263583985,0.7871521711349487,,
54,520.04724,4016,301.0,1769472,440,2096.9900545835494,0.001,0.1323455810546875,-4.617062829434872,391.5091857910156,0.3058840036392212,0.2,530,0.009067552,0.0024850879173754946,0.784206748008728,,
55,435.76883,4090,301.0,1802240,440,3648.5514008045197,0.001,0.1853912353515625,-4.579361558333039,692.0596923828125,0.1864984631538391,0.2,540,0.01473817,0.004855972022778587,0.7773973941802979,,
56,431.97012,4164,301.0,1835008,440,1788.1908152341844,0.001,0.168109130859375,-4.52934476993978,468.0962829589844,0.3141120672225952,0.2,550,0.014110744,0.0014447261727582373,0.7683146595954895,,
57,433.6329,4239,301.0,1867776,440,1572.9139710903169,0.001,0.14808349609375,-4.494097639992833,1602.2552490234375,0.38043904304504395,0.2,560,0.011369642,0.0013521306573693436,0.7607457637786865,,
58,469.87183,4313,301.0,1900544,440,1328.825759792328,0.001,0.12467041015625,-4.445174063742161,409.9555969238281,0.4132380485534668,0.2,570,0.009635316,0.0003241361893742578,0.7546354532241821,,
59,423.49765,4388,301.0,1933312,440,1645.7211159229278,0.001,0.111383056640625,-4.432901626825332,1215.566162109375,0.3199308514595032,0.2,580,0.009494426,0.0013003798509089392,0.7541536092758179,,
60,540.8834,4465,301.0,1966080,440,1893.5668190956117,0.001,0.1881072998046875,-4.427283845096826,710.8997192382812,0.26901775598526,0.2,590,0.012922829,0.004575750352341856,0.7539302706718445,,
61,526.08405,4540,301.0,1998848,440,3607.772374391556,0.001,0.2253173828125,-4.398064493760467,2816.17431640625,0.15043532848358154,0.2,600,0.021751424,0.0069372094534173815,0.7463719844818115,,
62,517.6387,4615,301.0,2031616,440,3069.6335763454435,0.001,0.193841552734375,-4.354130355641246,615.31201171875,0.20533090829849243,0.2,610,0.018205658,0.005843990588709857,0.7382978200912476,,
