time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/std,train/n_updates,train/explained_variance,train/clip_range,train/learning_rate,train/loss,train/value_loss,eval/mean_reward,eval/mean_ep_length
25,1,16384,489.53333333333336,641,1238.535,,,,,,,,,,,,,
72,2,32768,501.57377049180326,454,1312.9937,0.0011304353509331122,0.0115336925,0.0983154296875,-1.9478009909391403,0.3946690559387207,2480,0.0037456750869750977,0.2,0.0003,9670.7080078125,30879.06024169922,,
122,3,49152,507.1720430107527,401,1393.4492,0.0019133760757540585,0.0083642965,0.05693359375,-1.9482531920075417,0.39466774463653564,2490,0.14505821466445923,0.2,0.0003,8524.466796875,27605.505517578124,,
170,4,65536,540.28,383,1766.4261,0.0013008361085667275,0.010762456,0.100787353515625,-1.9484983116388321,0.394743412733078,2500,0.1289241909980774,0.2,0.0003,10268.783203125,32257.272802734376,,
218,5,81920,567.65,375,2152.6477,-0.0005644135315378662,0.0069197905,0.049200439453125,-1.9489857077598571,0.3947279751300812,2510,0.35466647148132324,0.2,0.0003,8748.322265625,30004.784216308595,,
267,6,98304,603.85,367,2565.6726,7.426747324643657e-05,0.0062808036,0.03675537109375,-1.9487256601452827,0.3947009742259979,2520,0.4190937280654907,0.2,0.0003,10616.7060546875,31615.574633789063,,
317,7,114688,655.65,361,3271.306,0.0005442771573143546,0.007751204,0.059356689453125,-1.948219460248947,0.3946128785610199,2530,0.4263641834259033,0.2,0.0003,8829.1826171875,29874.942138671875,,
366,8,131072,667.81,358,3543.1987,-3.0589610105380416e-05,0.007377837,0.055224609375,-1.9476429149508476,0.39460688829421997,2540,0.41227787733078003,0.2,0.0003,10278.7978515625,31430.18391113281,,
415,9,147456,693.68,354,3923.114,-0.0012458483965019696,0.008170969,0.06671142578125,-1.9473596036434173,0.39453670382499695,2550,0.4629529118537903,0.2,0.0003,9806.0830078125,32222.56623535156,,
465,10,163840,713.47,351,4367.3135,8.942380372900516e-05,0.006980622,0.0470947265625,-1.946383212506771,0.3944239020347595,2560,0.5375940203666687,0.2,0.0003,9674.8203125,32325.716552734375,,
516,11,180224,731.3,348,4775.4087,-0.0005922109572566115,0.0059458036,0.046099853515625,-1.9453571140766144,0.3943260908126831,2570,0.49319642782211304,0.2,0.0003,8992.4365234375,31288.5673828125,,
566,12,196608,755.69,346,5181.8276,-0.0007481971944798716,0.005429331,0.035723876953125,-1.9446952402591706,0.39431098103523254,2580,0.4887714982032776,0.2,0.0003,11555.412109375,34011.0294921875,,
616,13,212992,786.5,345,5572.752,0.0001696671184618026,0.007005148,0.043499755859375,-1.9443135797977447,0.39421966671943665,2590,0.45241332054138184,0.2,0.0003,8297.74609375,31914.277221679688,,
667,14,229376,800.91,343,5837.263,0.0005683324881829322,0.006039145,0.03448486328125,-1.9434715330600738,0.39416080713272095,2600,0.481182336807251,0.2,0.0003,12188.451171875,33668.88283691406,,
