Episode,Reward
1,-1805.8492
2,-2432.371
3,234.54172
4,-880.9552
5,2329.8923
6,-63.058575
7,7629.381
8,8955.982
9,9200.258
10,2743.0864
11,2617.4392
12,14827.823
13,14206.297
14,7367.8228
15,-2967.8398
16,-674.8416
17,8975.704
18,2537.118
19,1466.8501
20,5475.1655
21,15248.3125
22,2061.397
23,2560.5264
24,-941.5089
25,9541.603
26,512.22504
27,15465.449
28,-1438.0049
29,-2947.4102
30,-555.239
31,-1033.5632
32,2896.2344
33,-31.057516
34,3591.308
35,-2334.9885
36,3126.4436
37,-1591.797
38,7271.2725
39,7071.6367
40,4017.3125
41,5773.7373
42,10849.584
43,-1600.8517
44,13537.168
45,-1750.8506
46,927.8544
47,-2441.036
48,-4355.194
49,8251.179
50,5790.6675
51,5469.301
52,2526.4548
53,1933.1869
54,-217.53499
55,16019.078
56,-1597.4927
57,-808.2196
58,6093.474
59,18112.018
60,3511.8433
61,12800.532
62,-95.182
63,8881.699
64,9072.48
65,-1423.87
66,6311.563
67,13460.011
68,8544.309
69,13197.298
70,12011.924
71,8962.107
72,15834.386
73,-1095.2057
74,11751.273
75,9256.413
76,15063.113
77,6199.045
78,2321.1575
79,6162.196
80,9853.254
81,8237.936
82,890.23474
83,2634.4868
84,-4820.719
85,10471.851
86,9061.06
87,-1899.1013
88,1923.9191
89,6169.787
90,5789.1807
91,8666.756
92,9019.627
93,763.32227
94,322.47037
95,9437.606
96,6909.7563
97,2915.1565
98,10954.497
99,-2489.7473
100,8714.15
