time/iterations,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/clip_range,train/learning_rate,train/clip_fraction,train/n_updates,train/approx_kl,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/loss,train/explained_variance
1,301.0,32768,573,57,-244.60054,,,,,,,,,,,
2,301.0,65536,495,132,-149.10736,0.2,0.001,0.1340545654296875,10,0.008843217,80.76291832923889,0.9956238269805908,-0.012042579898661643,-5.662199019826948,28.604528427124023,-0.00023925304412841797
3,301.0,98304,468,209,-4.7065563,0.2,0.001,0.1642059326171875,20,0.010640347,103.21808970272541,0.9926027059555054,-0.0179109545355459,-5.642171215638518,58.597293853759766,0.34265589714050293
4,301.0,131072,457,286,174.9649,0.2,0.001,0.1852935791015625,30,0.012081835,124.5951098203659,0.9798935055732727,-0.019225071147320704,-5.602893381752073,66.86478424072266,0.4915319085121155
5,301.0,163840,449,364,133.55988,0.2,0.001,0.1227081298828125,40,0.008282293,3447.2453942477705,0.9701399803161621,-0.005845938516040405,-5.552652231790125,6361.4658203125,0.0945618748664856
6,301.0,196608,444,442,59.488213,0.2,0.001,0.10902099609375,50,0.008320521,3382.5626180350782,0.9614198207855225,-0.0039054937425134994,-5.525793644972145,695.2697143554688,0.07453113794326782
7,301.0,229376,439,521,55.254593,0.2,0.001,0.0986419677734375,60,0.007267701,1396.492470675707,0.9549612402915955,-0.003756743715803168,-5.490405381657183,1270.04248046875,0.05278068780899048
8,301.0,262144,436,600,4.6269455,0.2,0.001,0.0709320068359375,70,0.0071685063,1442.4688436865806,0.9389192461967468,-0.003556248084441904,-5.451474521495402,148.97499084472656,0.06647086143493652
9,301.0,294912,434,678,3.7162147,0.2,0.001,0.066796875,80,0.006763107,866.1377671003341,0.9271013140678406,-0.003477627445113285,-5.360566868633032,145.2414093017578,0.2908475995063782
10,301.0,327680,433,756,-5.2356052,0.2,0.001,0.054364013671875,90,0.0058093388,877.7139972686767,0.9185040593147278,-0.0024552869747822116,-5.335774178989231,114.22198486328125,0.48126375675201416
11,301.0,360448,431,834,32.814533,0.2,0.001,0.071295166015625,100,0.0057488894,276.9223624944687,0.9143117070198059,-0.003541372896415851,-5.312848769873381,158.9112548828125,0.796199306845665
12,301.0,393216,430,912,30.46081,0.2,0.001,0.06883544921875,110,0.006181784,566.0921371936798,0.9166271090507507,-0.0033989666230809235,-5.310543966665864,160.3660888671875,0.7172834575176239
13,301.0,425984,430,990,59.472584,0.2,0.001,0.09202880859375,120,0.0072635897,585.3600149810314,0.9120250344276428,-0.003937223964294389,-5.297887811250985,177.04605102539062,0.7232728004455566
14,301.0,458752,429,1067,70.36573,0.2,0.001,0.09044189453125,130,0.008948265,562.4088310062886,0.9053153395652771,-0.003142374448998453,-5.280548461899161,198.98655700683594,0.7407346069812775
15,301.0,491520,428,1145,69.96651,0.2,0.001,0.1072845458984375,140,0.008486783,251.75668847560883,0.9007406234741211,-0.004099784279014784,-5.253657707199454,132.96380615234375,0.8397964239120483
