Episode,Reward
1,-1549.7089
2,-3636.7532
3,-489.76276
4,-335.10666
5,-8700.86
6,-436.4443
7,-526.4963
8,-3582.9597
9,-549.6099
10,-8658.896
11,-506.65765
12,-7674.737
13,-8647.697
14,-402.64554
15,-2588.2952
16,-1554.7659
17,-3649.9688
18,-2597.2222
19,-3575.7366
20,-1565.5063
21,-518.9686
22,-8674.104
23,-330.78552
24,-511.77637
25,-8697.868
26,-465.05444
27,-1544.2065
28,-8657.378
29,-406.73904
30,-6682.008
31,-2592.6165
32,-1562.7258
33,-1583.7992
34,-4661.193
35,-3575.2021
36,-545.565
37,-2575.8967
38,-515.3132
39,-9682.007
40,-328.16064
41,-519.75323
42,-8684.433
43,-458.30832
44,-9667.92
45,-401.86868
46,-6678.577
47,-2602.6514
48,-552.8048
49,-2594.56
50,-4658.211
51,-3585.4526
52,-8673.885
53,-329.08057
54,-498.21826
55,-452.0156
56,-1544.195
57,-2574.4822
58,-534.88354
59,-8685.855
60,-6656.508
61,-9669.753
62,-418.8732
63,-2602.464
64,-1560.2251
65,-3575.5388
66,-2593.388
67,-4662.866
68,-9682.953
69,-330.83823
70,-517.85724
71,-461.14835
72,-1546.6843
73,-2574.868
74,-525.2171
75,-8687.5205
76,-6678.994
77,-2590.9048
78,-551.8056
79,-10671.031
80,-415.42557
81,-3587.0205
82,-2593.8584
83,-9673.839
84,-4662.544
85,-340.96475
86,-508.05093
87,-7675.0474
88,-460.69098
89,-1544.7622
90,-2577.0447
91,-523.1394
92,-406.54703
93,-6667.3857
94,-2600.1228
95,-1575.432
96,-10667.582
97,-3588.992
98,-1566.24
99,-2600.392
100,-1563.7415
