time/iterations,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/entropy_loss,train/approx_kl,train/explained_variance,train/n_updates,train/loss,train/value_loss,train/clip_range,train/learning_rate,train/clip_fraction,train/std,train/policy_gradient_loss
14,301.0,458752,957,478,-90.43185,-5.659906981885433,0.0007484363,0.25756174325942993,130,221.20462036132812,496.75316820144656,0.2,1e-05,0.0,0.9960304498672485,-0.0005689451469152118
15,301.0,491520,1026,478,-66.50335,-5.659837237000465,0.00058544613,0.39821505546569824,140,221.10377502441406,508.34521808624265,0.2,1e-05,0.0,0.9960260391235352,-0.0005629345081615611
16,301.0,524288,1095,478,-96.25051,-5.6597660928964615,0.00022776428,0.393115758895874,150,246.74697875976562,840.227872467041,0.2,1e-05,0.0,0.9960019588470459,-0.00030774736405874136
17,301.0,557056,1165,478,-99.42232,-5.6597104370594025,0.0001846995,0.5657561719417572,160,243.89610290527344,554.9359578132629,0.2,1e-05,0.0,0.9959945678710938,-0.00023121401518437777
18,301.0,589824,1234,477,-107.637695,-5.659674060344696,0.0003281755,0.6392612159252167,170,234.1064453125,494.49935178756715,0.2,1e-05,0.0,0.9959837198257446,-0.00032528578049095813
19,301.0,622592,1303,477,-99.518166,-5.65966744273901,0.00024937157,0.667568564414978,180,242.51148986816406,523.8719630241394,0.2,1e-05,0.0,0.9959936738014221,-0.0002721613023823011
20,301.0,655360,1372,477,-102.93394,-5.659712454676628,0.0002264363,0.6966558396816254,190,263.9124450683594,547.5400485038757,0.2,1e-05,0.0,0.9960076808929443,-0.00018134017245756694
21,301.0,688128,1441,477,-101.7536,-5.65970196723938,0.00034169463,0.715840220451355,200,237.23789978027344,500.4989952087402,0.2,1e-05,0.0,0.9959825277328491,-0.00032242979905277024
22,301.0,720896,1511,476,-113.882675,-5.65966657102108,0.000119768956,0.6354917883872986,210,259.2007141113281,792.7238682746887,0.2,1e-05,0.0,0.9959937334060669,-0.0001367303348160931
23,301.0,753664,1581,476,-147.91513,-5.659715946018696,0.00012638309,0.7443895041942596,220,236.36126708984375,494.7273114204407,0.2,1e-05,0.0,0.9960085153579712,-6.96735771271051e-05
24,301.0,786432,1650,476,-169.9603,-5.659715370833874,0.00085424824,0.7601115107536316,230,260.8653564453125,527.9526749610901,0.2,1e-05,0.0,0.9959908127784729,-0.0006046715074262465
25,301.0,819200,1719,476,-160.9048,-5.659724532067775,8.580444e-05,0.6809366941452026,240,309.3811340332031,862.6593929290772,0.2,1e-05,0.0,0.9960143566131592,-6.686124161205952e-05
26,301.0,851968,1788,476,-174.79683,-5.659804716706276,0.00026799893,0.6719990670681,250,291.3540344238281,873.3821157455444,0.2,1e-05,0.0,0.9960285425186157,-0.00018908174115495058
27,301.0,884736,1857,476,-162.79173,-5.659811387956142,0.00072625896,0.7662661522626877,260,272.6736145019531,555.0957750320434,0.2,1e-05,0.0,0.9960155487060547,-0.000385848591758986
28,301.0,917504,1927,476,-131.5653,-5.659671938419342,0.0005467044,0.7549767345190048,270,251.10641479492188,518.873884487152,0.2,1e-05,0.0,0.9959574937820435,-0.0002839755621607765
29,301.0,950272,1996,476,-105.854095,-5.659580878913403,0.0017836099,0.7704464048147202,280,242.62249755859375,502.3901249885559,0.2,1e-05,0.00018310546875,0.9959737658500671,-0.0007676100663957186
30,301.0,983040,2065,475,-74.568886,-5.659612195193768,0.0011277492,0.7835499942302704,290,229.9800567626953,473.1847686767578,0.2,1e-05,0.0,0.9959549903869629,-0.00039739796047797424
31,301.0,1015808,2134,475,-1.3141958,-5.659698328375816,0.0030605127,0.778435617685318,300,237.54342651367188,463.2162739753723,0.2,1e-05,0.00218505859375,0.9960224628448486,-0.0010748373822934809
