Episode,Reward
1,2866.7227
2,1712.6044
3,2000.5397
4,490.7139
5,9112.495
6,2962.6973
7,1613.7877
8,7750.9443
9,178.99974
10,12718.035
11,4363.3364
12,5133.6035
13,-35.079502
14,345.20447
15,11507.671
16,3171.6829
17,1679.829
18,1820.8167
19,4844.1387
20,1587.7688
21,2849.5078
22,14314.514
23,17747.406
24,-535.2351
25,5983.6885
26,1892.7789
27,12400.141
28,3986.7527
29,1299.0835
30,18746.785
31,1570.2423
32,15979.439
33,1084.0315
34,3558.763
35,1409.4619
36,6122.978
37,-88.990814
38,1860.2769
39,3063.4614
40,19331.596
41,19685.852
42,19332.271
43,1679.2875
44,4536.784
45,10.799526
46,14750.551
47,9277.694
48,9281.818
49,4779.9917
50,-353.40707
51,14040.281
52,6683.4565
53,11215.551
54,8209.352
55,1955.4434
56,546.9692
57,10478.932
58,5565.0503
59,2241.4077
60,5292.8257
61,2861.3767
62,2320.27
63,18773.041
64,6432.377
65,5758.061
66,3313.2383
67,11601.822
68,13506.174
69,16407.379
70,628.6086
71,9584.854
72,7527.8403
73,19191.168
74,5177.69
75,-800.80786
76,10082.698
77,4373.916
78,1143.2445
79,11323.0
80,2509.2178
81,15693.562
82,12287.511
83,827.7219
84,8777.536
85,4062.911
86,9669.752
87,18230.342
88,4152.5327
89,-44.49857
90,5187.866
91,698.0852
92,2403.8965
93,2640.419
94,5603.938
95,16947.707
96,13616.147
97,21044.691
98,15158.238
99,227.27429
100,4570.6475
