time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/iterations,time/total_timesteps,train/loss,train/value_loss,train/clip_fraction,train/approx_kl,train/n_updates,train/explained_variance,train/entropy_loss,train/clip_range,train/std,train/policy_gradient_loss,train/learning_rate
569,301.0,57,3409.5632,1,32768,,,,,,,,,,,
359,301.0,182,3274.8076,2,65536,5980.57666015625,26814.370217847823,0.546929931640625,0.089772925,630,0.26082563400268555,-4.396677615772933,0.2,0.7291991710662842,0.051387758083683364,0.001
319,301.0,307,3296.4768,3,98304,5929.1943359375,22287.38361811638,0.4307281494140625,0.054064102,640,0.36565566062927246,-4.410567161720246,0.2,0.7309954762458801,0.027255219149947153,0.001
301,301.0,434,3495.2876,4,131072,5133.1875,19130.443604135515,0.408154296875,0.04820657,650,0.3905969262123108,-4.410561218392104,0.2,0.7311923503875732,0.02477648377735022,0.001
291,301.0,561,3406.0576,5,163840,5050.38916015625,21453.545242500306,0.4041748046875,0.04631354,660,0.3902279734611511,-4.4124929727986455,0.2,0.7295228838920593,0.022244397431813924,0.001
286,301.0,686,3174.2085,6,196608,6279.515625,21395.245169639587,0.3969970703125,0.04572595,670,0.42658287286758423,-4.409032860398293,0.2,0.7289940714836121,0.02228680202256328,0.001
282,301.0,811,3507.7207,7,229376,10165.357421875,20415.6321393013,0.3699981689453125,0.041008428,680,0.43157708644866943,-4.400873334985226,0.2,0.7279940247535706,0.01798642111739355,0.001
279,301.0,937,3620.1362,8,262144,3852.1083984375,20275.472689914703,0.3774658203125,0.042775333,690,0.427806556224823,-4.387252746894956,0.2,0.7248068451881409,0.019753106779262453,0.001
277,301.0,1063,3903.9631,9,294912,3209.976318359375,20455.08958940506,0.3616119384765625,0.04026158,700,0.40173304080963135,-4.378715584706515,0.2,0.723595142364502,0.01759627450164771,0.001
274,301.0,1195,3455.2268,10,327680,9884.8662109375,22005.14969511032,0.3611724853515625,0.039853677,710,0.42682427167892456,-4.367083085142076,0.2,0.7215341925621033,0.017836283117321727,0.001
272,301.0,1320,3828.027,11,360448,2898.811279296875,20925.870919704437,0.3976959228515625,0.042925052,720,0.38447827100753784,-4.357524686213583,0.2,0.7197906970977783,0.019984254357154896,0.001
271,301.0,1446,3605.0159,12,393216,1748.8992919921875,22000.91064429283,0.356072998046875,0.039028533,730,0.381134033203125,-4.335067843273282,0.2,0.7147968411445618,0.016011355746422852,0.001
270,301.0,1572,3930.4941,13,425984,2783.943359375,21645.628352880478,0.3669830322265625,0.040896267,740,0.3766583204269409,-4.315243946574628,0.2,0.7119812965393066,0.01660781378423053,0.001
270,301.0,1697,4406.004,14,458752,3710.796875,22597.49335579872,0.36881103515625,0.039845422,750,0.3755752444267273,-4.307997247949243,0.2,0.7115955948829651,0.017637963305423908,0.001
269,301.0,1823,4098.1147,15,491520,4404.95263671875,26649.82173233032,0.3396881103515625,0.03684642,760,0.3031448721885681,-4.293277884460986,0.2,0.7089118957519531,0.014898473546418245,0.001
269,301.0,1948,4349.4604,16,524288,9683.1025390625,25403.43662929535,0.340997314453125,0.036830857,770,0.3570328950881958,-4.289752577617764,0.2,0.7077916860580444,0.016171740118488744,0.001
268,301.0,2074,4403.14,17,557056,6581.07763671875,27818.93182654381,0.35650634765625,0.038823467,780,0.38899070024490356,-4.277244905382394,0.2,0.7047374844551086,0.01582014050136422,0.001
268,301.0,2200,4186.582,18,589824,3797.3994140625,27752.455538082122,0.3709442138671875,0.042218957,790,0.381086528301239,-4.265833578631282,0.2,0.7037882804870605,0.01668735957214267,0.001
267,301.0,2326,4825.8037,19,622592,6546.638671875,26431.905847358703,0.362255859375,0.04002649,800,0.3673897981643677,-4.2549206171184775,0.2,0.7011728882789612,0.01752595649882096,0.001
267,301.0,2451,4635.2637,20,655360,4783.21044921875,31979.197693920134,0.3455841064453125,0.0391265,810,0.35402214527130127,-4.236647579725831,0.2,0.6974732279777527,0.01667163625002104,0.001
267,301.0,2577,4863.0767,21,688128,5059.4404296875,29471.652778244017,0.362469482421875,0.040746465,820,0.39928746223449707,-4.219973042141646,0.2,0.6948258280754089,0.019519368731289434,0.001
266,301.0,2702,4574.0923,22,720896,5094.1552734375,32095.74259300232,0.357427978515625,0.03933008,830,0.3400593400001526,-4.195432531181723,0.2,0.6898101568222046,0.01912178862503424,0.001
266,301.0,2827,4538.9985,23,753664,6837.0390625,35136.95382957459,0.363153076171875,0.041252077,840,0.35502392053604126,-4.17349826330319,0.2,0.6865900158882141,0.0189029425620447,0.001
266,301.0,2952,4688.6816,24,786432,7340.25146484375,33797.602309322356,0.363787841796875,0.040344317,850,0.341533899307251,-4.142636124324054,0.2,0.67982017993927,0.01834523716224794,0.001
266,301.0,3078,4898.647,25,819200,15420.9189453125,34429.14488534928,0.3671875,0.043457042,860,0.3413847088813782,-4.1250338170677425,0.2,0.6804382801055908,0.01909611279620549,0.001
265,301.0,3203,4838.0186,26,851968,4781.61376953125,33940.7069934845,0.3574737548828125,0.040436856,870,0.3237658143043518,-4.116643515322357,0.2,0.6771847009658813,0.01814285709442629,0.001
265,301.0,3329,4880.416,27,884736,11925.5107421875,34812.76730470658,0.3875335693359375,0.04616318,880,0.3155154585838318,-4.105576298292727,0.2,0.6762979030609131,0.021955498433976574,0.001
265,301.0,3454,4799.552,28,917504,6466.28271484375,37220.36847867966,0.35372314453125,0.04087272,890,0.3481963872909546,-4.091241356637329,0.2,0.6728825569152832,0.01777554524469451,0.001
265,301.0,3580,4621.228,29,950272,6519.10498046875,35804.555622196196,0.35380859375,0.040433213,900,0.41187018156051636,-4.083247158955783,0.2,0.6726551055908203,0.019387160522637715,0.001
265,301.0,3706,4699.8726,30,983040,8195.5244140625,35403.292646121976,0.3606231689453125,0.042873867,910,0.4228741526603699,-4.084644505195319,0.2,0.674321174621582,0.02001731172604195,0.001
265,301.0,3832,4958.519,31,1015808,7749.3134765625,39221.86710214615,0.3635101318359375,0.04388708,920,0.3889485001564026,-4.080119815468788,0.2,0.6708120107650757,0.020099621375811692,0.001
