time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/learning_rate
1,58,-232.8518,562,32768,301.0,,,,,,,,,,,
2,168,-130.43184,388,65536,301.0,46.97095489501953,10,-5.6740504254587,-0.004519928313175115,0.0080715595,101.24402619972825,0.2,0.1721466064453125,-0.0001537799835205078,0.9971203804016113,0.001
3,284,-37.27022,345,98304,301.0,34.38924789428711,20,-5.649517722707242,-0.014507112575483917,0.010202667,90.97789491266012,0.2,0.1288360595703125,0.10469156503677368,0.9881490468978882,0.001
4,400,115.99084,327,131072,301.0,35.92113494873047,30,-5.600286443717778,-0.017974354836815108,0.011390634,123.5159706145525,0.2,0.1700042724609375,0.4078046679496765,0.9743266105651855,0.001
5,515,190.74081,317,163840,301.0,68.78031158447266,40,-5.533020111080259,-0.016577724498620227,0.011713397,704.3014081403613,0.2,0.1795623779296875,0.2050958275794983,0.9645973443984985,0.001
6,631,78.193596,311,196608,301.0,6112.1943359375,50,-5.473646687716245,-0.006201498766222358,0.008727431,3249.805647391081,0.2,0.1264617919921875,0.06542259454727173,0.9505123496055603,0.001
7,747,94.551956,307,229376,301.0,1135.2508544921875,60,-5.440512144565583,-0.006542732956700092,0.007967669,1385.160756087303,0.2,0.1241424560546875,0.02938258647918701,0.9482579231262207,0.001
8,863,48.382816,303,262144,301.0,123.29424285888672,70,-5.426106613315642,-0.0037223692869247315,0.007524358,1128.3278339654207,0.2,0.096966552734375,0.01288527250289917,0.9341278076171875,0.001
9,978,-13.643761,301,294912,301.0,93.83922576904297,80,-5.360573515389115,-0.006065659245405186,0.0069415243,529.2489589601755,0.2,0.0819854736328125,0.2266673445701599,0.9221170544624329,0.001
10,1095,101.64587,299,327680,301.0,110.72351837158203,90,-5.2958863829262555,-0.0034687216517340857,0.005874938,865.0089033067227,0.2,0.06846923828125,0.35391366481781006,0.9157451391220093,0.001
